Cluster,DocId,Cited by,Title,Author Keywords,Abstract,Year,Source title,Authors,DOI,Document Type,x,y
6,126,2.0,Geosilhouettes: Geographical measures of cluster fit,clustering; Data science; segregation; unsupervised learning; urban sociology,"Regionalization, under various guises and descriptions, is a longstanding and pervasive interest of urban studies. With an increasingly large number of studies on urban place detection in language, behavior, pricing, and demography, recent critiques of longstanding regional science perspectives on place detection have focused on the arbitrariness and non-geographical nature of measures of best fit. In this paper, we develop new explicitly geographical measures of cluster fit. These hybrid spatial–social measures, called geosilhouettes, are demonstrated to capture the “core” of geographical clusters in racial data on census blocks in Brooklyn neighborhoods. These new geosilhouettes are also useful in a variety of boundary analysis and outlier detection problems. In this paper, the thinking behind geosilhouettes is presented, their mathematical form is defined, they are demonstrated, and new directions of research are discussed. © The Author(s) 2019.",2021,Environment and Planning B: Urban Analytics and City Science,"Wolf L.J., Knaap E., Rey S.",10.1177/2399808319875752,Article,8.0147275925,6.7129254341
6,128,1.0,"A study on vehicle detection through aerial images: Various challenges, issues and applications",Aerial Images; Machine Learning; Security; Vehicle,"Nowadays vehicle detection and counting at the border of countries, as well as states/cities, has become popular through aerial images because of security concerns. It will play a vital role to reduce the various crimes i.e. (children kidnapping, drug/alcohol smuggling, traffic misconduct, weapons smuggling, sexual misconduct and mission of country-related crime, etc.) at the border of the cities as well as countries. Vehicle detection and counting have various other applications like traffic management, parking allotment, tracking the rescue vehicle in hill areas, digital watermarking, vehicle tracking at the toll plaza and urban planning, etc. However, vehicle detection and counting task are very challenging and difficult because of the complex background, the small size of the vehicle, other similar visual appearance objects, distance, etc. Till now, traditional methodology introduced several robust algorithms which has limitations while extracting the features from aerial images. Recently, deep learning-based algorithms introduced and the outcomes of these algorithms are robust for such kind of applications in the area of computer vision. But accuracy of these algorithms is not optimized in aerial images because the deep learning algorithm required a huge amount of data to train the machine and the size of the object in aerial images is also too small. All these factors affecting the efficiency of the real-time device. This paper provides a brief description of traditional algorithms as well as machine learning and deep learning concepts to identifying the object through aerial images. The study has shown the comprehensive analysis of benchmark datasets and their parameters and corresponding challenges used by researchers and scientists in the area of object detection/tracking through aerial images. © 2021 IEEE.",2021,"Proceedings - IEEE 2021 International Conference on Computing, Communication, and Intelligent Systems, ICCCIS 2021","Kumar S., Rajan E.G., Rani S.",10.1109/ICCCIS51004.2021.9397116,Conference Paper,8.1355428696,6.6111822128
5,131,11.0,"Rainfall-induced shallow landslide detachment, transit and runout susceptibility mapping by integrating machine learning techniques and gis-based approaches",Cinque Terre National Park; GISbased approach; Machine learning; Reach angle; Runout modeling; Shallow landslides; Susceptibility mapping,"Rainfall-induced shallow landslides represent a serious threat in hilly and mountain areas around the world. The mountainous landscape of the Cinque Terre (eastern Liguria, Italy) is increasingly popular for both Italian and foreign tourists, most of which visit this outstanding terraced coastal landscape to enjoy a beach holiday and to practice hiking. However, this area is characterized by a high level of landslide hazard due to intense rainfalls that periodically affect its rugged and steep territory. One of the most severe events occurred on 25 October 2011, causing several fatalities and damage for millions of euros. To adequately address the issues related to shallow landslide risk, it is essential to develop landslide susceptibility models as reliable as possible. Regrettably, most of the current land-use and urban planning approaches only consider the susceptibility to landslide detachment, neglecting transit and runout processes. In this study, the adoption of a combined approach allowed to estimate shallow landslide susceptibility to both detachment and potential runout. At first, landslide triggering susceptibility was assessed using Machine Learning techniques and applying the Ensemble approach. Nine predisposing factors were chosen, while a database of about 300 rainfall-induced shallow landslides was used as input. Then, a Geographical Information System (GIS)-based procedure was applied to estimate the potential landslide runout using the “reach angle” method. Information from such analyses was combined to obtain a susceptibility map describing detachment, transit, and runout. The obtained susceptibility map will be helpful for land planning, as well as for decision makers and stakeholders, to predict areas where rainfall-induced shallow landslides are likely to occur in the future and to identify areas where hazard mitigation measures are needed. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,Water (Switzerland),"Di Napoli M., Di Martire D., Bausilio G., Calcaterra D., Confuorto P., Firpo M., Pepe G., Cevasco A.",10.3390/w13040488,Article,7.8640041351,6.5262036324
6,133,,Applying machine learning and geolocation techniques to social media data (Twitter) to develop a resource for urban planning,,"With all the recent attention focused on big data, it is easy to overlook that basic vital statistics remain difficult to obtain in most of the world. What makes this frustrating is that private companies hold potentially useful data, but it is not accessible by the people who can use it to track poverty, reduce disease, or build urban infrastructure. This project set out to test whether we can transform an openly available dataset (Twitter) into a resource for urban planning and development. We test our hypothesis by creating road traffic crash location data, which is scarce in most resource-poor environments but essential for addressing the number one cause of mortality for children over five and young adults. The research project scraped 874,588 traffic related tweets in Nairobi, Kenya, applied a machine learning model to capture the occurrence of a crash, and developed an improved geoparsing algorithm to identify its location. We geolocate 32,991 crash reports in Twitter for 2012–2020 and cluster them into 22,872 unique crashes during this period. For a subset of crashes reported on Twitter, a motorcycle delivery service was dispatched in real-time to verify the crash and its location; the results show 92% accuracy. To our knowledge this is the first geolocated dataset of crashes for the city and allowed us to produce the first crash map for Nairobi. Using a spatial clustering algorithm, we are able to locate portions of the road network (<1%) where 50% of the crashes identified occurred. Even with limitations in the representativeness of the data, the results can provide urban planners with useful information that can be used to target road safety improvements where resources are limited. The work shows how twitter data might be used to create other types of essential data for urban planning in resource poor environments. © 2021 Milusheva et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",2021,PLoS ONE,"Resor E., Legovini A., Milusheva S., Marty R., Bedoya G., Williams S.",10.1371/journal.pone.0244317,Article,8.1930103302,6.5484986305
5,136,2.0,Delineation of an Urban Community Life Circle Based on a Machine-Learning Estimation of Spatiotemporal Behavioral Demand,community life circle; decision tree; demand estimation model; ensemble learning; spatiotemporal behavioral demand,"Delineating life circles is an essential prerequisite for urban community life circle planning. Recent studies combined the environmental contexts with residents’ global positioning system (GPS) data to delineate the life circles. This method, however, is constrained by GPS data, and it can only be applied in the GPS surveyed communities. To address this limitation, this study developed a generalizable delineation method without the constraint of behavioral data. According to previous research, the community life circle consists of the walking-accessible range and internal structure. The core task to develop the generalizable method was to estimate the spatiotemporal behavioral demand for each plot of land to acquire the internal structure of the life circle, as the range can be delineated primarily based on environmental data. Therefore, behavioral demand estimation models were established through logistic regression and machine learning techniques, including decision trees and ensemble learning. The model with the lowest error rate was chosen as the final estimation model for each type of land. Finally, we used a community without GPS data as an example to demonstrate the effectiveness of the estimation models and delineation method. This article extends the existing literature by introducing spatiotemporal behavioral demand estimation models, which learn the relationships between environmental contexts, population composition and the existing delineated results based on GPS data to delineate the internal structure of the community life circle without employing behavioral data. Furthermore, the proposed method and delineation results also contributes to facilities adjustments and location selections in life circle planning, people-oriented transformation in urban planning, and activity space estimation of the population in evaluating and improving the urban policies. © 2021, Science Press, Northeast Institute of Geography and Agroecology, CAS and Springer-Verlag GmbH Germany, part of Springer Nature.",2021,Chinese Geographical Science,"Li C., Xia W., Chai Y.",10.1007/s11769-021-1174-z,Article,7.9694623947,6.51080513
6,140,,A glimpse into the future of exposure and vulnerabilities in cities? Modelling of residential location choice of urban population with random forest,,"The most common approach to assessing natural hazard risk is investigating the willingness to pay in the presence or absence of such risk. In this work, we propose a new, machine-learning-based, indirect approach to the problem, i.e. through residential-choice modelling. Especially in urban environments, exposure and vulnerability are highly dynamic risk components, both being shaped by a complex and continuous reorganization and redistribution of assets within the urban space, including the (re-)location of urban dwellers. By modelling residential-choice behaviour in the city of Leipzig, Germany, we seek to examine how exposure and vulnerabilities are shaped by the residential-location-choice process. The proposed approach reveals hot spots and cold spots of residential choice for distinct socioeconomic groups exhibiting heterogeneous preferences. We discuss the relationship between observed patterns and disaster risk through the lens of exposure and vulnerability, as well as links to urban planning, and explore how the proposed methodology may contribute to predicting future trends in exposure, vulnerability, and risk through this analytical focus. Avenues for future research include the operational strengthening of these linkages for more effective disaster risk management. © 2021 American Institute of Physics Inc.. All rights reserved.",2021,Natural Hazards and Earth System Sciences,"Scheuer S., Haase D., Haase A., Wolff M., Wellmann T.",10.5194/nhess-21-203-2021,Article,8.1349945068,6.8327507973
6,142,,Research on Seasonal PM 2.5 Predication in Hangzhou City Based on SSA-ELM Model,correlation analysis; extreme learning machine; seasonal PM2. 5 forecast; sparrow search algorithm,"PM2.5 concentration is the main factor of air pollution, and accurate prediction of PM2.5 concentration can provide better preventive measures for urban governance. This paper selects the pollutant data and meteorological data of Hangzhou from 2016 to 2020 to analyze the influence of seasonal factors, pollutant factors and meteorological factors on PM2.5 concentration in Hangzhou. The results show that the concentration of PM2.5 varies significantly in different seasons, so this paper adopts the method of seasonal prediction. The Pearson correlation index is used to select the influence factors strongly related to the PM2.5 concentration value as the input variables of the model. Using Particle Swarm Optimization Random Forest (PSO-RF), Particle Swarm Optimization BP neural network (PSO-BP) and Sparrow Search Algorithm Extreme Learning Machine (SSA-ELM) model to predict Hangzhou PM2.5 concentration values in the four seasons of the city. Through the performance comparison of Root Mean Square Error (RMSE), Mean Absolute Error (MAE) and coefficient of certainty (R2), the results show that the prediction performance of SSA-ELM model is better than other models. In different season forecasts, the error value corresponding to summer is the smallest, R2 is higher, and the fitting effect is the best. © 2021 IEEE.",2021,"Proceedings - 2021 7th Annual International Conference on Network and Information Systems for Computers, ICNISC 2021","Liu B., Ye S.",10.1109/ICNISC54316.2021.00098,Conference Paper,8.1161117554,6.5117001534
3,145,,Machine learning for next-generation intelligent transportation systems: A survey,,"Intelligent transportation systems, or ITS for short, includes a variety of services and applications such as road traffic management, traveler information systems, public transit system management, and autonomous vehicles, to name a few. ITS are expected to be an integral part of urban planning and future smart cities, contributing to improved road and traffic safety, transportation and transit efficiency, as well as to increased energy efficiency and reduced environmental pollution. On the other hand, ITS pose a variety of challenges due to its scalability and diverse quality-of-service needs, as well as the massive amounts of data it will generate. In this survey, we explore the use of machine learning (ML), which has recently gained significant traction, to enable ITS. We provide a thorough survey of the current state-of-the-art of how ML technology has been applied to a broad range of ITS applications and services, such as cooperative driving and road hazard warning, and identify future directions for how ITS can further use and benefit from ML technology. © 2021 The Authors. Transactions on Emerging Telecommunications Technologies published by John Wiley & Sons, Ltd.",2021,Transactions on Emerging Telecommunications Technologies,"Yuan T., Da Rocha W., Neto, Rothenberg C.E., Obraczka K., Barakat C., Turletti T.",10.1002/ett.4427,Article,8.176926612900001,6.6146745682
6,146,,Intelligent image labeling system for recognizing traffic violations,Automatic image labeling; Comfortable urban environment; Intelligent system; Neural networks; OpenCV; Traffic violations; YOLO convolutional neural network,"The article examines the problems of traffic violations and possible changes in the city, including in the road infrastructure, based on their analysis. A conclusion is made about the applicability of machine learning methods for preparing and marking images for solving the problem. The article describes in detail the algorithms for automatic marking of images for recognizing traffic violations in order to create a comfortable urban environment. The existing information systems that solve this problem are analyzed, with an indication of their strengths and weaknesses. The description of an intelligent system developed by the authors and combining manual and automatic object recognition is given. The system development tools are described, including the libraries used. The experimental part contains the results of testing the system, incl. neural network training. Information on the number of images and objects on them is given, as well as information on the percentage of correctly detected objects for the automatic image labeling. © 2021 Copyright for this paper by its authors.",2021,CEUR Workshop Proceedings,"Titarev D., Korostelyov D., Titarev V., Kopeliovich D.",,Conference Paper,8.1383981705,6.5864992142
4,147,,Research on Urban Renewal Public Space Design Based on Convolutional Neural Network Model,,"By establishing a database of urban space cases, machine learning algorithms and deep learning algorithms can be used to train computers to learn how to design urban spaces. Based on the basic concepts of machine learning and deep learning and their procedural logic, this paper explores the generation mode of traffic road network, neighborhood space form, and building function layout of urban space and uses the northern extension of the central green axis of the city as an application case to confirm its feasibility in order to seek a set of artificial intelligence-based urban space generation design method and provide a new idea for the innovative development of urban design methods. © 2021 Jixin Wan and Huosai Shi.",2021,Security and Communication Networks,"Wan J., Shi H.",10.1155/2021/9504188,Article,8.0800962448,6.4212317467
1,149,1.0,Autonomous 3-D UAV Localization Using Cellular Networks: Deep Supervised Learning Versus Reinforcement Learning Approaches,5G; deep learning; neural networks; optimization; Q-learning; reinforcement learning; UAV 3-D autonomous localization,"Unmanned aerial vehicles (UAVs) are becoming an integral part of numerous commercial and military applications. In many of these applications, the UAV is required to self-navigate in highly dynamic urban environments. This means that the UAV must have the ability to determine its location in an autonomous and real time manner. Existing localization techniques rely mainly on the Global Positioning System (GPS) and do not provide a reliable real time localization solution, particularly in dense urban environments. Our objective is to propose an effective alternative solution to enable the UAV to autonomously determine its location independent of the GPS and without message exchanges. We therefore propose utilizing the existing 5G cellular infrastructure to enable the UAV to determine its 3-D location without the need to interact with the cellular network. We formulate the UAV localization problem to minimize the error of the RSSI measurements from the surrounding cellular base stations. While exact optimization techniques can be applied to accurately solve such a problem, they cannot provide the real time calculation that is needed in such dynamic applications. Machine learning based techniques are strong candidates to provide an attractive alternative to provide a near-optimal localization solution with the needed practical real-time calculation. Accordingly, we propose two machine learning-based approaches, namely, deep neural network and reinforcement learning based approaches, to solve the formulated UAV localization problem in real time. We then provide a detailed comparative analysis for each of the proposed localization techniques along with a comparison with the optimization-based techniques as well as other techniques from the literature. © 2013 IEEE.",2021,IEEE Access,"Afifi G., Gadallah Y.",10.1109/ACCESS.2021.3126775,Article,8.1903829575,6.6944274902
3,150,1.0,Environmentally sustainable urban development and internet of things connected sensors in cognitive smart cities,City; Environment; Internet of Things; Sensor; Smart; Sustainability,"Based on an in-depth survey of the literature, the purpose of the paper is to explore environmentally sustainable urban development and Internet of Things connected sensors in cognitive smart cities. Using and replicating data from Capgemini, EIU, ESI ThoughtLab, JLL, KPMG, ICMA, SCC, and UKTI, I performed analyses and made estimates regarding how networked and integrated sustainable urban technologies optimize interconnected sensor networks through digital urban governance in smart and environmentally sustainable cities. Data-driven planning technologies can upgrade the standard of living by gathering massive volumes of data from Internet of Things sensing infrastructures. Data-driven Internet of Things systems integrate computationally networked urbanism and sustainable governance networks across Internet of Things sensing infrastructures by harnessing machine learning-based analytics. Smart and environmentally sustainable cities leverage datadriven planning technologies and machine learning-based analytics. Networked and integrated sustainable urban technologies develop on data-driven Internet of Things systems and machine learning-based analytics. Smart sustainable city governance and management can be enhanced by harnessing Internet of Things sensors, urban big data analytics, data-driven Internet of Things systems, and sensor-based big data applications. Descriptive statistics of compiled data from the completed surveys were calculated when appropriate. © 2021, Addleton Academic Publishers. All rights reserved.",2021,"Geopolitics, History, and International Relations",Chapman D.,10.22381/GHIR13220214,Article,8.1862545013,6.5465564728
3,151,1.0,"Sustainable urban governance networks, data-driven internet of things systems, and wireless sensor-based applications in smart city logistics",Big data; Governance; Internet of Things; Network; Smart city; Sustainability,"Employing recent research results covering sustainable urban governance networks, data-driven Internet of Things systems, and wireless sensor-based applications in smart city logistics, and building our argument by drawing on data collected from City of Sydney, OAV, PwC, RICS, Siemens, UNESCAP, UNHSP, Volkswagen Group China, and The World Bank, we performed analyses and made estimates regarding how data-driven Internet of Things systems and machine learning-based analytics can gather and share massive volumes of data by harnessing networked and integrated sustainable urban technologies. Internet of Things sensing infrastructures are pivotal in configuring networked and integrated sustainable urban technologies by use of machine learning-based analytics and urban Internet of Things systems. Descriptive statistics of compiled data from the completed surveys were calculated when appropriate. © 2021, Addleton Academic Publishers. All rights reserved.",2021,"Geopolitics, History, and International Relations","Evans V., Horak J.",10.22381/GHIR13220215,Article,8.1611328125,6.5443387032
6,156,,Human Origin-Destination Flow Prediction Based on Large Scale Mobile Signal Data,,"The human origin-destination (OD) flow prediction is of great significance for urban safety control, stampede prevention, disease transmission control, urban planning, and many other aspects. Most of the existing methods generally divide the urban area into grids and use vehicle GPS trajectories and metrocard check-in data, combined with machine learning or deep learning models to predict human OD flow. However, these kinds of methods are challenging to capture fine-grained human mobility patterns. Moreover, these methods usually deviate from the actual human OD transfer patterns on a citywide scale due to the particularity of different datasets. To this end, in this paper, we use large-scale mobile phone signal data to achieve human OD flow prediction between the coverage of varying signal base stations. Many signal base stations are distributed in urban geographical space, collecting all the mobile phone user's location information to obtain large-scale fine-grained unbiased human OD flow data. Due to the lack of natural topology structure between base stations, this paper adopts a TGCN model combined with a graph fusion module to pretrain the dynamic population distribution prediction task. The parameters of the graph fusion module are employed to capture the different semantic information in the proposed hybrid machine learning method and finally achieve citywide human OD flow prediction. Extensive experiments on the real-world signal datasets in Changchun, China, demonstrate the effectiveness of our model. © 2021 Qiuyang Huang et al.",2021,Wireless Communications and Mobile Computing,"Huang Q., Yang Y., Xu Y., Wang E., Zhu K.",10.1155/2021/1604268,Article,7.9510827065,6.4835419655
6,157,,From sonic experiences to urban planning innovations,crowdsourcing; smart cities; Soundscape research; tool support; urban planning,"It is widely accepted that personal responses to soundscapes are more dependent on listeners’ emotions and attitudes, than on sounds or their physical features alone. Fast-growing cities have catalyzed the importance of designing urban spaces that citizens find pleasant and homely and that support a communal style of living. Unfortunately, there are no standardized methods or techniques to translate sonic experiences into measurable and reliable data, which urban planning professionals or the building industry could turn into innovations and solutions. Most of the data pertaining to noise pollution and city soundscapes is still based on predictive acoustic models and rarely takes any real-life experiences or physical measurements into consideration. This paper presents the concept of a smart and participatory approach for gathering sonic experiences that could be translated into measurable values. The aim is to search for data collection methods to provide data to train deep learning. With machine learning methods, it is possible to find patterns in both desirable and undesirable urban soundscapes. The aim of this concept is to create crowdsourced data collection methods and improve the understanding and communication between citizens and planning processes by producing more accurate and comparable experiential data. © 2021 Informa UK Limited, trading as Taylor & Francis Group.",2021,European Planning Studies,"Kaarivuo A., Salo K., Mikkonen T.",10.1080/09654313.2021.1988062,Article,8.1723003387,6.5685844421
6,158,,Development of a Methodology for Complex Monitoring of the Development of Urban and Suburban Areas Based on the Intellectual Analysis of Earth Remote Sensing Data and Geospatial Technologies,Area monitoring; Intelligent analysis; Machine learning; Remote sensing data; Urban area,"Over the past half century, mankind is increasingly faced with the problems of rational use of the Earth’s territories and its resources without negative impact on the environment and the person himself. The organization of human life activity requires solving the issues of urban planning and the correct distribution of zones for the construction of industrial facilities, recreation, waste disposal zones, communications, routes, etc. Balanced planning is based on monitoring the current state of infrastructure and territory. This article proposes a methodology for integrated monitoring of the development of urban and suburban areas. It is proposed to use Earth remote sensing data as a basis for the study. The issues of collection, integration and intelligent processing of satellite images are considered. The definition and segmentation of objects in images to create digital maps is performed based on machine learning algorithms. © 2021, Springer Nature Switzerland AG.",2021,Communications in Computer and Information Science,"Malikov V., Sadovnikova N., Parygin D., Aleshkevich A., Savina O.",10.1007/978-3-030-87034-8_29,Conference Paper,8.0265350342,6.5751810074
5,159,1.0,Predicting susceptibility to landslides under climate change impacts in metropolitan areas of South Korea using machine learning,Climate change adaptation; disaster management; landslide susceptibility; random forest; representative concentration pathway,"Landslides cause considerable damage to life and property worldwide. In order to prevent and respond to landslides, it is necessary to identify vulnerable areas. This study identified areas that are likely to be damaged by landslides and aimed to predict future landslides. We compared and analyzed areas using machine learning (ML) algorithms, and conducted susceptibility mapping and landslide prediction using an algorithm that produced excellent results. For landslide predictions, the probability distribution of precipitation in the representative concentration pathway scenario 8.5 was used. We accounted for future uncertainties by using several regional climate model scenarios. Comparing the performances of different ML algorithms, the overall prediction accuracy of the random forest (0.932) was excellent. Susceptibility to landslides in the future determined using the random forest and five other regional climate models exhibited minor differences, but the average susceptibility increased over time. In addition, many urban areas are distributed around forest areas that have high landslide vulnerabilities, which provide important perspectives for urban and environmental planning. © 2021 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",2021,"Geomatics, Natural Hazards and Risk","Park S.-J., Lee D.-K.",10.1080/19475705.2021.1963328,Article,7.9015831947,6.5126957893
6,163,,Transfer learning-based city similarity measurement: A case study on urban hotel,City similarity; Scale prediction; Transfer learning,"With the development of modern cities, multiple types and wide distribution of urban data has been gradually collected. Effectively using urban data to solve city development and planning issues has become a research hot-spot. Currently, the data scale in modern cities is quite different, and the fitting degree of machine learning algorithm based on single city is not mature yet. This paper studies the problem with transfer learning technique, and trains the prediction model of urban hotel development scale using multi-source city data. Based on the location data and related information of 15 different cities, the relevant knowledge is transferred, and a city feature extraction and similarity measurement framework is proposed. © 2021 Knowledge Systems Institute Graduate School. All rights reserved.",2021,"Proceedings of the International Conference on Software Engineering and Knowledge Engineering, SEKE","Zhang G., Che X., Wei S., Na T.",10.18293/SEKE2021-011,Conference Paper,8.0256385803,6.505109787
6,164,,Machine Learning Predictors for Sustainable Urban Planning,machine learning; sustainable development; urban development classification model; urban development predictors; Urban planning,"While essential for economic reasons, rapid urbanization has had many negative impacts on the environment and the social wellbeing of humanity. Heavy traffic, unexpected geohazards are some of the effects of uncontrollable development. This situation points its fingerto urban planning and design; there are numerous automation tools to help urban planners assess and forecast, yet unplanned development still occurs, impeding sustainability. Automation tools use machine learning classification models to analyze spatial data and various trend views before planning a new urban development. Although there are many sophisticated tools and massive datasets, big cities with colossal migration still witness traffic jams, pollution, and environmental degradation affecting urban dwellers’ quality. This study will analyze the current predictors in urban planning machine learning models and identify the suitable predictors to support sustainable urban planning. A correct set of predictors could improve the efficiency of the urban development classification models and help urban planners to enhance the quality of life in big cities. © 2021. All Rights Reserved.",2021,International Journal of Advanced Computer Science and Applications,"Nagappan S.D., Daud S.M.",10.14569/IJACSA.2021.0120787,Article,8.3075294495,6.5364608765
6,166,,Planning Support Systems for Long-Term Climate Resilience: A Critical Review,Academic publishing; Literature review; Long-term planning; Machine learning; Planning support systems; Topic modeling; Uncertainty; Urban climate adaptation; Urban knowledge systems; Urban resilience,"As climate change is becoming a reality, there is an increasing demand to improve urban resilience. Planning Support Systems (PSS) enable climate-informed planning. However, previous research confirms difficulties in the uptake of PSS due to their resource-intensive nature and lack of awareness of their usefulness. This chapter aims to make a headway in understanding research priorities and gaps that need to be addressed for PSS to address climate resilience in the long run. To this end, we review the emerging body of knowledge in academia and practice, by conducting a text-mining analysis of academic (n = 36,405) and non-academic (practice) (n = 86) literature on urban planning and climate resilience. We extract trends on climate pressures, infrastructure drivers, and planning responses. A key finding from academic literature is that long-term planning continues to be limited to a few fixed scenarios and places a strong focus on single sector strategies. Practice documents continue to be designed to inform high-level policies, but not spatial plans that require integrated thinking. Our analysis concludes with a research agenda for improving PSS to (1) identify and integrate the full range of variables in the long-term; (2) support selection of appropriate planning responses across multiple infrastructure systems; and (3) improve flexibility in planning by a deeper understanding of temporal aspects such as planning timeframes. © 2021, The Author(s), under exclusive license to Springer Nature Switzerland AG.",2021,Urban Book Series,"Krishnan S., Aydin N.Y., Comes T.",10.1007/978-3-030-76059-5_24,Book Chapter,8.1578645706,6.5846271515
5,167,,Detection of Urban Built-Up Area Change from Sentinel-2 Images Using Multiband Temporal Texture and One-Class Random Forest,Built-up area change; improved one-class random forest (iOCRF); multiband temporal texture; multitemporal data; pseudo cross multivariate variogram (PCMV),"Detection of urban land expansion is important for understanding the urbanization process and improving urban planning. Spatio-temporal contextual information derived from multitemporal high-resolution imagery is useful for highlighting urban land cover changes. This article proposes a new method for detecting urban built-up area change from multitemporal high spatial resolution imagery by combining spectral and spatio-temporal features. A multiband temporal texture measured using pseudo cross multivariate variogram (PCMV) is adopted to quantify the local spatio-temporal dependence between bitemporal multispectral images. The PCMV textures at multiple scales, bitemporal spectral features, and normalized difference vegetation indices are together input to an improved one-class random forest classifier for urban built-up area change mapping. The proposed method is evaluated in urban built-up area change detection using multitemporal Sentinel-2 images of Tianjin area acquired from 2015 to 2019. It is also compared with three feature combinations and an existing postclassification comparison method based on one-class support vector machine. Experimental results demonstrate that the proposed method outperformed the traditional ones, with increases of 2.15%-7.38%, 2.07%-5.45%, 1.93%-6.76%, and 5.98%-13.11% in overall accuracy. Moreover, the proposed method also achieves the best performance using the bitemporal Sentinel-2 images over the east of Beijing area. The proposed method is promising as a simple and reliable way to detect urban built-up area change with multitemporal Sentinel-2 imagery. © 2008-2012 IEEE.",2021,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,"Feng X., Li P., Cheng T.",10.1109/JSTARS.2021.3092064,Article,7.8241043091,6.5084280968
6,168,,An Intelligent Tree Planning Approach Using Location-Based Social Networks Data,Community detection algorithms; Mobility data; Multi-objective optimization; Social network analysis; Tree planning; Urban computing,"How do we make sure that all citizens in a city have access to enough green space? An increasing part of the world’s population lives in urban areas, where contact with nature is largely reduced to street trees and parks. As optional tree planting sites and financial resources are limited, determining the best planting site can be formulated as an optimization problem with constraints. Can we locate these sites based on the popularity of nearby venues? How can we ensure that we include groups of people who tend to spend time in tree deprived areas? Currently, tree location sites are chosen based on criteria from spatial-visual, physical and biological, and functional categories. As these criteria do not give any insights into which citizens are benefiting from the tree placement, we propose new data-driven tree planting policies that take socio-cultural aspects as represented by the citizens’ behavior into account. We combine a Location Based Social Network (LBSN) mobility data set with tree location data sets, both of New York City and Paris, as a case study. The effect of four different policies is evaluated on simulated movement data and assessed on the average, overall exposure to trees as well as on how much inequality in tree exposure is mitigated. © 2021, Springer Nature Switzerland AG.",2021,Communications in Computer and Information Science,"van Staalduinen J.H., Tetteroo J., Gawehns D., Baratchi M.",10.1007/978-3-030-76640-5_10,Conference Paper,8.1362829208,6.5050487518
6,172,3.0,"Mapping essential urban land use categories (EULUC) using geospatial big data: Progress, challenges, and opportunities",classification; machine learning; open big data; Remote sensing; urban land use type,"Urban land use information that reflects socio-economic functions and human activities is critically essential for urban planning, landscape design, environmental management, health promotion, and biodiversity conservation. Land-use maps outlining the distribution, pattern, and composition of essential urban land use categories (EULUC) have facilitated a wide spectrum of applications and further triggered new opportunities in urban studies. New and improved Earth observations, algorithms, and advanced products for extracting thematic urban information, in association with emerging social sensing big data and auxiliary crowdsourcing datasets, all together offer great potentials to mapping fine-resolution EULUC from regional to global scales. Here we review the advances of EULUC mapping research and practices in terms of their data, methods, and applications. Based on the historical retrospect, we summarize the challenges and limitations of current EULUC studies regarding sample collection, mixed land use problem, data and model generalization, and large-scale mapping efforts. Finally, we propose and discuss future opportunities, including cross-scale mapping, optimal integration of multi-source features, global sample libraries from crowdsourcing approaches, advanced machine learning and ensembled classification strategy, open portals for data visualization and sharing, multi-temporal mapping of EULUC change, and implications in urban environmental studies, to facilitate multi-scale fine-resolution EULUC mapping research. © 2021 The Author(s). Published by Taylor & Francis Group and Science Press on behalf of the International Society for Digital Earth, supported by the CASEarth Strategic Priority Research Programme.",2021,Big Earth Data,"Chen B., Xu B., Gong P.",10.1080/20964471.2021.1939243,Article,7.8679084778,6.6264557838
6,173,,"Frontier topics in italian regional science in its forties: The increasing role of heterogeneity in theory, policy and planning",R11; R12; Regional planning. cation: R10; Regional policy; Regional theory,"This paper introduces the second volume of the special issue edited to celebrate the 40th Anniversary of AISRe. It presents different contributions ranging from the analysis of knowledge spillovers, the use of microdata in the spatial context, the application of machine learning tools for regional policy evaluation studies, the assessment of smart specialization and inner area strategies, the role of the evolutionary approach in regional planning and that of urban planning instruments in land rent measurement. The common denominator of the different essays may be found in the increasing diffusion of approaches dealing with heterogeneity of firms, geographical spaces and territories in modern regional science. © Società editrice il Mulino.",2021,Scienze Regionali,"Mazzola F., Pellegrini G.",10.14650/100873,Article,8.059469223,6.694876194
