HDBSCAN_Cluster,DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI,x,y
-1,85,20.0,2019,Article,Identification of low-carbon travel block based on GIS hotspot analysis using spatial distribution learning algorithm,"In the future, big data will become an efficient and useful means for improving urban planning, and machine learning can take city as a simplified and efficient system. We take full advantage of the benefits of new technology, but also clarify that city is not a machine, also cannot fully mechanically control the urban development. This study presents a methodology for identifying low-carbon travel block, which can be used to identify the built environment conducive to residents’ low-carbon travel. We chose the four elements of traffic survey—travel mode, travel time, travel purpose and travel frequency—as the framework to evaluate travel carbon emissions. Using the index data collected from “WeChat,” a popular social-media platform in China and questionnaire surveys, we conducted hotspot analysis of the spatial distribution of travel carbon emissions in GIS. We obtained a comprehensive carbon emissions and its spatial distribution through the superposition of hotspot density surface of different indexes. The results show that E block within the research area has the lowest travel carbon emissions. These results suggest some planning implications from three aspects—land use mode, road network and public service facilities: In the old urban district of Pucheng, the ratio of residential building area and other types’ building area should be “4:1–3:1”; and we should develop the travel model of bicycle, and the interval of bicycle lanes should be 350–450 m; The ratio of walking road to total road area should be 15–20%, and the width of road should be restricted. Coverage of transit site buffered for the radius of 150 m is 40–50%, coverage of shopping services buffered for the radius of 50 m is 45–60%, and coverage of recreational facilities buffered for the radius of 100 m is 50–70%. The results confirm that “functional mixing” and “dense road network” are beneficial to residents’ low-carbon travel proposed by the predecessors. At the same time, we found that not the higher volume rate is, the more favorable for low-carbon travel. Small cities have limited number of population and scattered distribution of professional posts, which are not suitable for the traditional mode of improving the volume ratio and the bus system. It is not that the higher the bus station coverage is, the better for residents to travel as low-carbon, and the high popularity of public transportation in small cities will increase the carbon emission of residents. The study provides a new way to evaluate the carbon emission assessment of blocks and provides a basis for block planning with low-carbon concept. © 2018, The Natural Computing Applications Forum.",Block; Built environment; GIS hotspot analysis; Low-carbon travel,"Hou Q., Zhang X., Li B., Zhang X., Wang W.",10.1007/s00521-018-3447-8,5.54,0.32
-1,86,20.0,2019,Article,A reduced order model for turbulent flows in the urban environment using machine learning,"To help create a comfortable and healthy indoor and outdoor environment in which to live, there is a need to understand turbulent air flows within the urban environment. To this end, building on a previously reported method [1], we develop a fast-running Non-Intrusive Reduced Order Model (NIROM) for predicting the turbulent air flows found within an urban environment. To resolve larger scale turbulent fluctuations, we employ a Large Eddy Simulation (LES) model and solve the resulting computational model on unstructured meshes. The objective is to construct a rapid-running NIROM from these results that will have ‘similar’ dynamics to the original LES model. Based on Proper Orthogonal Decomposition (POD) and machine learning techniques, this Reduced Order Model (ROM) is six orders of magnitude faster than the high-fidelity LES model and we demonstrate how ‘similar’ it can be to the high-fidelity model by comparing statistical quantities such as the mean flows, Reynolds stresses and probability densities of the velocities. We also include validation of the high-fidelity model against data from wind tunnel experiments. This paper represents a key step towards the use of reduced order modelling for operational purposes with the tantalising possibility of it being used in place of Gaussian plume models, and the potential for greatly improved model fidelity and confidence. © 2018",Gaussian process regression; Machine learning; Non-intrusive reduced order modelling; Operational modelling; Proper orthogonal decomposition; Urban flows,"Xiao D., Heaney C.E., Mottet L., Fang F., Lin W., Navon I.M., Guo Y., Matar O.K., Robins A.G., Pain C.C.",10.1016/j.buildenv.2018.10.035,6.77,0.92
4,89,19.0,2019,Article,Quantifying the effects of urban form on land surface temperature in subtropical high-density urban areas using machine learning,"It is widely acknowledged that urban form significantly affects urban thermal environment, which is a key element to adapt and mitigate extreme high temperature weather in high-density urban areas. However, few studies have discussed the impact of physical urban form features on the land surface temperature (LST) from a perspective of comprehensive urban spatial structures. This study used the ordinary least-squares regression (OLS) and random forest regression (RF) to distinguish the relative contributions of urban form metrics on LST at three observation scales. Results of this study indicate that more than 90% of the LST variations were explained by selected urban form metrics using RF. Effects of the magnitude and direction of urban form metrics on LST varied with the changes of seasons and observation scales. Overall, building morphology and urban ecological infrastructure had dominant effects on LST variations in high-density urban centers. Urban green space and water bodies demonstrated stronger cooling effects, especially in summer. Building density (BD) exhibited significant positive effects on LST, whereas the floor area ratio (FAR) showed a negative influence on LST. The results can be applied to investigate and implement urban thermal environment mitigation planning for city managers and planners. © 2019 by the authors.",Land surface temperature; Ordinary least-squares regression; Random forest regression; Urban form,"Sun Y., Gao C., Li J., Wang R., Liu J.",10.3390/rs11080924,5.77,1.17
4,95,17.0,2020,Article,The effects of 3D architectural patterns on the urban surface temperature at a neighborhood scale: Relative contributions and marginal effects,"Urban architecture is an important contributor to urban heat island (UHI) effects. Yet thorough investigations into how three-dimensional (3D) architectural patterns influence urban thermal conditions collectively and individually are limited. This study bridges this gap by adopting a machine learning method, boosted regression tree (BRT), to analyze the relative influences and marginal effects of 3D urban architecture on land surface temperature (LST). Ten architectural metrics are incorporated to describe the composition and configuration of 3D architectural patterns at a neighborhood scale in the typical megacity of Shanghai. The results show that in summer, the building coverage ratio (BCR), mean architecture height (MAH), mean architecture height standard deviation (AHSD) and mean architecture projection area (MAPA) are the most influential factors, with relative contributions of 39.3%, 16.5%, 12.3% and 10.4%, respectively. The regulation amplitudes (ΔT) of the dominant metrics for the neighborhood average LST temperature are 2.7 °C, 0.9 °C, 0.6 °C, and 0.6 °C, respectively. Moreover, with the LST, the BCR exhibits a monotonic positive correlation, the MAH and AHSD show a stepwise negative correlation, and the MAPA shows a combination of positive and negative correlation. It is generally recommended to decrease the development intensity and architectural base area, while increase the building height and roughness to improve the urban thermal conditions at the neighborhood scale. The dominant contributors and related marginal effects are generally consistent across different seasons. These findings can provide quantitative insights for mitigating the LST effects via rational design and management of 3D architectural patterns. Given the distinctive insights provided, the BRT method is recommended for disentangling the relationship between LST and environmental variables in upcoming studies. © 2020 Elsevier Ltd",3D architectural pattern; Boosted regression tree (BRT); Landscape metrics; Machine learning; Urban heat island (UHI),"Sun F., Liu M., Wang Y., Wang H., Che Y.",10.1016/j.jclepro.2020.120706,5.67,1.01
4,98,17.0,2012,Article,Analysis on spatiotemporal changes of urban thermal landscape pattern in the context of urbanisation: A case study of Xiamen City,"Cities are centers of political, economic, cultural and social life. It is a symbol of human civilization and development, and urbanization is a common trend in many countries. Nowadays, world urbanization accelerates greatly, especially in developing countries. While providing great economic and social benefits, urbanization has also created some environmental problems, including the Urban Heat Island (UHI) effect. UHI has deep impacts on material cycles and energy transfers within urban ecosystems, and has become an important issue in urban climate and environmental research. Xiamen is one of the special economic zones, and its rapid urbanization induced the UHI becoming much more intense and extensive. To study UHI from a viewpoint of landscape is a new method in urban thermal environment research. Analyzing the dynamics of the urban thermal landscape in the context of urbanization will provide support for environmental protection, energy use policy making, and urban planning and management. This study analyzed the spatiotemporal changes of urban thermal landscape pattern in the main area of Xiamen City. Firstly, Landsat Thematic Mapper (TM) and Enhanced Thematic Mapper Plus (ETM+) thermal images, which were acquired on similar dates in the winter of 1987, 1992, 1997, 2002 and 2007, were used to retrieve brightness temperature. Then a relative brightness temperature (R) was calculated and the thermal patches were classified into 6 grades by temperature difference. Landscape metrics were used here at both landscape and class level to quantify changes in the urban thermal landscape pattern. And they can describe the changes of thermal landscape pattern in 3 aspects, including quantity, shape and structure. Finally, we investigated the distribution of thermal pollution sources in Xiamen. The results showed that: 1) In terms of quantity, with the rapid urbanization of Xiamen City between 1987 and 2007, the thermal landscape became more fragmented, and was more and more dominated by high-grade thermal landscape patches. 2) The shape of high-grade thermal patches even the whole landscape tends to complex. 3) For structure, each grade of thermal landscape became well-distributed and even. The new high-grade thermal patches were found close to the old ones that induced the proximity index (PROX_MN) of high-grade thermal patches increased; the aggregation index (AI) of the whole landscape decreased while the high-grade thermal patches increased; the contagion index (CONTAG) of the whole landscape also decreased so that dominance of high-grade thermal patches gradually increased. 4) The area of thermal patches which converted from low-grade to high-grade is bigger than the area converted from high-grade to low- grade. According to statistical analysis, we found that it is much easier that the high-grade thermal landscape patches converted into the middle-grade thermal landscape than converted among high grades. 5) The high-grade thermal patches mainly distributed in the industry area, and they were increased remarkably. All the high-grade thermal patches experienced three kinds of changes (increasing number, expanding area and increasing grade), and grouped into five high temperature zones (Haicang, Xinyang, Xinglin, seaport of Xiamen island and airport), especially in the industrial districts of Xinyang and Xinglin.",Landscape pattern; Urban heat island; Urbanisation; Xiamen City,"Huang J., Zhao X., Tang L., Qiu Q.",10.5846/stxb201012071745,5.15,1.12
3,104,15.0,2020,Article,Simulating urban land use change by integrating a convolutional neural network with vector-based cellular automata,"Vector-based cellular automata (VCA) models have been applied in land use change simulations at fine scales. However, the neighborhood effects of the driving factors are rarely considered in the exploration of the transition suitability of cells, leading to lower simulation accuracy. This study proposes a convolutional neural network (CNN)-VCA model that adopts the CNN to extract the high-level features of the driving factors within a neighborhood of an irregularly shaped cell and discover the relationships between multiple land use changes and driving factors at the neighborhood level. The proposed model was applied to simulate urban land use changes in Shenzhen, China. Compared with several VCA models using other machine learning methods, the proposed CNN-VCA model obtained the highest simulation accuracy (figure-of-merit = 0.361). The results indicated that the CNN-VCA model can effectively uncover the neighborhood effects of multiple driving factors on the developmental potential of land parcels and obtain more details on the morphological characteristics of land parcels. Moreover, the land use patterns of 2020 and 2025 under an ecological control strategy were simulated to provide decision support for urban planning. © 2020, © 2020 Informa UK Limited, trading as Taylor & Francis Group.",cellular automata; convolutional neural network; fine scale; Land use change; urban planning,"Zhai Y., Yao Y., Guan Q., Liang X., Li X., Pan Y., Yue H., Yuan Z., Zhou J.",10.1080/13658816.2020.1711915,4.35,0.28
-1,117,13.0,2017,Article,Structure and information in spatial segregation,"Ethnoracial residential segregation is a complex, multiscalar phenomenon with immense moral and economic costs. Modeling the structure and dynamics of segregation is a pressing problem for sociology and urban planning, but existing methods have limitations. In this paper, we develop a suite of methods, grounded in information theory, for studying the spatial structure of segregation. We first advance existing profile and decomposition methods by posing two related regionalization methods, which allow for profile curves with nonconstant spatial scale and decomposition analysis with nonarbitrary areal units. We then formulate a measure of local spatial scale, which may be used for both detailed, within-city analysis and intercity comparisons. These methods highlight detailed insights in the structure and dynamics of urban segregation that would be otherwise easy to miss or difficult to quantify. They are computationally efficient, applicable to a broad range of study questions, and freely available in open source software. © 2017, National Academy of Sciences. All rights reserved.",Diversity; Information theory; Machine learning; Multiscale analysis; Segregation,Chodrow P.S.,10.1073/pnas.1708201114,4.79,-0.92
2,120,12.0,2020,Article,Landslide susceptibility assessment of wildfire burnt areas through earth-observation techniques and a machine learning-based approach,"Climate change has increased the likelihood of the occurrence of disasters like wildfires, floods, storms, and landslides worldwide in the last years. Weather conditions change continuously and rapidly, and wildfires are occurring repeatedly and diffusing with higher intensity. The burnt catchments are known, in many parts of the world, as one of the main sensitive areas to debris flows characterized by different trigger mechanisms (runoff-initiated and debris slide-initiated debris flow). The large number of studies produced in recent decades has shown how the response of a watershed to precipitation can be extremely variable, depending on several on-site conditions, as well as the characteristics of precipitation duration and intensity. Moreover, the availability of satellite data has significantly improved the ability to identify the areas affected by wildfires, and, even more importantly, to carry out post-fire assessment of burnt areas. Many difficulties have to be faced in attempting to assess landslide risk in burnt areas, which present a higher likelihood of occurrence; in densely populated neighbourhoods, human activities can be the cause of the origin of the fires. The latter is, in fact, one of the main operations used by man to remove vegetation along slopes in an attempt to claim new land for pastures or construction purposes. Regarding the study area, the Camaldoli and Agnano hill (Naples, Italy) fires seem to act as a predisposing factor, while the triggering factor is usually represented by precipitation. Eleven predisposing factors were chosen and estimated according to previous knowledge of the territory and a database consisting of 400 landslides was adopted. The present work aimed to expand the knowledge of the relationship existing between the triggering of landslides and burnt areas through the following phases: (1) Processing of the thematic maps of the burnt areas through band compositions of satellite images; and (2) landslide susceptibility assessment through the application of a new statistical approach (machine learning techniques). The analysis has the scope to support decision makers and local agencies in urban planning and safety monitoring of the environment. © 2020 by the authors.",Landslide; Machine learning; Naples municipality; Remote sensing; Susceptibility mapping; Wildfire,"Di Napoli M., Marsiglia P., Di Martire D., Ramondini M., Ullo S.L., Calcaterra D.",10.3390/RS12152505,7.8,0.86
-1,124,12.0,2019,Article,Where to go and what to do: Extracting leisure activity potentials from Web data on urban space,"Web data is the most prominent source of information for deciding where to go and what to do. Exploiting this source for geographic analysis, however, does not come without difficulties. First, in recent years, the amount and diversity of available Web information about urban space have exploded, and it is therefore increasingly difficult to overview and exploit. Second, the bulk of information is in an unstructured form which is difficult to process and interpret by computers. Third, semi-structured sources, such as Web rankings, geolocated tags, check-ins, or mobile sensor data, do not fully reflect the more subtle qualities of a place, including the particular functions that make it attractive. In this article, we explore a method to capture leisure activity potentials from Web data on urban space using semantic topic models. We test three supervised multi-label machine learning strategies exploiting geolocated webtexts and place tags to estimate whether a given type of leisure activity is afforded or not. We train and validate these models on a manually curated dataset labeled with leisure ontology classes for the city of Zwolle, and discuss their potential for urban leisure and tourism research and related city policies and planning. We found that multi-label affordance estimation is not straightforward but can be made to work using both official webtexts and user-generated content on a medium semantic level. This opens up new opportunities for data-driven approaches to urban leisure and tourism studies. © 2018 Elsevier Ltd",City planning; Knowledge extraction; Latent semantics; Multi-label classification; Place affordance; Urban space,"van Weerdenburg D., Scheider S., Adams B., Spierings B., van der Zee E.",10.1016/j.compenvurbsys.2018.09.005,6.43,-1.53
-1,128,11.0,2020,Review,The conceptual basis of water-energy-food nexus governance: systematic literature review using network and discourse analysis,"In the last decade, the debate on the governance of water, energy, and food (WEF) has intensified, spurring the emergence of the term “nexus governance.” In general, the reduction of trade-offs and construction of synergies between WEF have been placed on the scientific, political, and economic agenda. However, although increasingly used, it is difficult to find a clear meaning and definition of what the term represents. Based on a systematic literature review (SLR), using text-mining and machine learning algorithms, this article investigates what are the conceptual basis of the nexus governance debate, and attempts to clarify the main themes, networks, and gaps within this literature. The analysis is based on quantitative and qualitative methods, combining social network analysis (SNA) and discourse analysis (DA). The results highlighted that twenty-four governance-related concepts support this literature, breaking down into eight groups: water and basin governance; environmental and systems governance; risk and resource security governance; economic governance; global governance; urban governance; integrative and cooperative governance; and “epistemic” and transdisciplinary governance. © 2020 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",discourse analysis; nexus governance; social network analysis; systematic literature review; Water-energy-food nexus,"Urbinatti A.M., Benites-Lazaro L.L., Carvalho C.M.D., Giatti L.L.",10.1080/1943815X.2020.1749086,5.25,0.63
2,130,11.0,2020,Article,"Comparison of random forest model and frequency ratio model for landslide susceptibility mapping (LSM) in Yunyang county (Chongqing, China)","To compare the random forest (RF) model and the frequency ratio (FR) model for landslide susceptibility mapping (LSM), this research selected Yunyang Country as the study area for its frequent natural disasters; especially landslides. A landslide inventory was built by historical records; satellite images; and extensive field surveys. Subsequently; a geospatial database was established based on 987 historical landslides in the study area. Then; all the landslides were randomly divided into two datasets: 70% of them were used as the training dataset and 30% as the test dataset. Furthermore; under five primary conditioning factors (i.e., topography factors; geological factors; environmental factors; human engineering activities; and triggering factors), 22 secondary conditioning factors were selected to form an evaluation factor library for analyzing the landslide susceptibility. On this basis; the RF model training and the FR model mathematical analysis were performed; and the established models were used for the landslide susceptibility simulation in the entire area of Yunyang County. Next; based on the analysis results; the susceptibility maps were divided into five classes: very low; low; medium; high; and very high. In addition; the importance of conditioning factors was ranked and the influence of landslides was explored by using the RF model. The area under the curve (AUC) value of receiver operating characteristic (ROC) curve; precision; accuracy; and recall ratio were used to analyze the predictive ability of the above two LSM models. The results indicated a difference in the performances between the two models. The RF model (AUC = 0.988) performed better than the FR model (AUC = 0.716). Moreover; compared with the FR model; the RF model showed a higher coincidence degree between the areas in the high and the very low susceptibility classes; on the one hand; and the geographical spatial distribution of historical landslides; on the other hand. Therefore; it was concluded that the RF model was more suitable for landslide susceptibility evaluation in Yunyang County; because of its significant model performance; reliability; and stability. The outcome also provided a theoretical basis for application of machine learning techniques (e.g., RF) in landslide prevention; mitigation; and urban planning; so as to deliver an adequate response to the increasing demand for effective and low-cost tools in landslide susceptibility assessments. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.",Frequency ratio model; Landslide susceptibility; Random forest model; Yunyang County,"Wang Y., Sun D., Wen H., Zhang H., Zhang F.",10.3390/ijerph17124206,7.92,0.98
-1,134,11.0,2017,Conference Paper,Transparency in practice: Using visualization to enhance the interpretability of open data,"Urban data is gradually being opened to the public. Tools for exploitation, analysis and discovery of new knowledge in large data sets are the key to enable citizens to make sense of such large amount of data. The purpose of this work is to analyze how data analysis associated with visualization techniques in different levels can lead to the improvement of the interpretability of open data. With the support of machine learning techniques, these visualizations may improve pattern identification in urban data sets. To guide our discussion, a case study was conducted analyzing socioeconomic data released by the Chicago city government. We discussed the use of different visualizations in this scenario, tailored for univariate, bivariate and multivariate analysis. We also performed an evaluation of the different forms of visualization proposed in this work. We could observe that allowing the user to explore open urban data using some specific visualizations may lead to more effective data interpretation. © 2017 ACM.",Cluster analysis; Data visualization; Open government data; Sensemaking,"Barcellos R., Viterbo J., Miranda L., Bernardini F., Maciel C., Trevisan D.",10.1145/3085228.3085294,5.75,-0.91
-1,136,11.0,2016,Conference Paper,On urban soundscape mapping: A computer can predict the outcome of soundscape assessments,"The purpose of this study was to investigate whether or not a computer may predict the outcome of soundscape assessments, based on acoustic data only. It may be argued that this is impossible, because a computer lack life experience. Moreover, if the computer was able to make an accurate prediction, we also wanted to know what information it needed to make this prediction. We recruited 33 students (18 female; Mage = 25.4 yrs., SDage = 3.6) out of which 30 assessed how pleasant and eventful 102 unique soundscape excerpts (30 s) from Stockholm were. Based on the Bag of Frames approach, a Support Vector Regression learning algorithm was used to identify relationships between various acoustic features of the acoustics signals and perceived affective quality. We found that the Mel-Frequency Cepstral Coefficients provided strong predictions for both Pleasantness (R2 = 0.74) and Eventfulness (R2 = 0.83). This model performed better than the average individual in the experiment in terms of internal consistency of individual assessments. Taken together, the results show that a computer can predict the outcome of soundscape assessments, which is promising for future soundscape mapping. © 2016, German Acoustical Society (DEGA). All rights reserved.",Machine learning; Soundscape mapping; Urban planning,"Lundén P., Axelsson O., Hurtig M.",,7.45,-0.81
-1,140,10.0,2017,Book Chapter,How should urban planners be trained to handle big data?,"Historically urban planners have been educated and trained to work in a data poor environment. Urban planning students take courses in statistics, survey research and projection and estimation that are designed to fill in the gaps in this environment. For decades they have learned how to use census data, which is comprehensive on several basic variables, but is only conducted once per decade so is almost always out of date. More detailed population characteristics are based on a sample and are only available in aggregated form for larger geographic areas. But new data sources, including distributed sensors, infrastructure monitoring, remote sensing, social media and cell phone tracking records, can provide much more detailed, individual, real time data at disaggregated levels that can be used at a variety of scales. We have entered a data rich environment, where we can have data on systems and behaviors for more frequent time increments and with a greater number of observations on a greater number of factors (The Age of Big Data, The New York Times, 2012; Now you see it: simple visualization techniques for quantitative analysis, Berkeley, 2009). Planners are still being trained in methods that are suitable for a data poor environment (J Plan Educ Res 6:10–21, 1986; Analytics over large-scale multidimensional data: the big data revolution!, 101–104, 2011; J Plan Educ Res 15:17–33, 1995). In this paper we suggest that visualization, simulation, data mining and machine learning are the appropriate tools to use in this new environment and we discuss how planning education can adapt to this new data rich landscape. We will discuss how these methods can be integrated into the planning curriculum as well as planning practice. © 2017, Springer International Publishing Switzerland.",Analytics; Big data; Education; Urban planning; Visualization,"French S.P., Barchers C., Zhang W.",10.1007/978-3-319-40902-3_12,6.04,-1.06
-1,149,9.0,2019,Conference Paper,"Generative design and performance modeling for relationships between urban built forms, sky opening, solar radiation and energy","For the past two decades, extensive research has been conducted to evaluate the performance of urban form scenarios such as sky view factors, solar radiation, or energy performance. Simulation-based performance analysis has been applied for optimizing urban design using multiple performance criteria of energy demands, daylighting, or radiance. Two major limitations exist in the performance evaluation methods of urban design: 1) the number of urban design alternatives or scenarios has been limited, and 2) various performance criteria and metrics have not been assessed synthetically. In this respect, we aim to generate all possible alternatives under constraints such as a city policy or development requirements. This paper addresses the integration of generative design and multi-criteria performance analysis for urban design decision making. The relationships between geometric urban forms and multiple performance criteria are identified. The proposed methodology incorporates the reinforcement learning algorithm, an advanced machine learning technique, along with parametric modeling techniques, to enhance urban design decisions based on various performance criteria. This methodology was tested on the design of an international campus of the Georgia Institute of Technology, located in Shenzhen, China. An algorithm generates numerous geometrical alternatives of campus design under site constraints and development requirements of the campus. Those alternatives are then evaluated based on performance criteria of sky openings, solar radiation, or energy consumption synthetically. The method enables an integrated performance analysis for all possible design under constraints. The paper proposes a data driven urban design approach that connect generative design and multi-criteria performance analyses. The relationships between urban geometric forms and performance criteria function derive guidelines for a sustainable and green campus. In future conduct multivariate analysis to examine the relationships between geometric elements and performance measurement metrics. © 2019 The Authors. Published by Elsevier Ltd. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) Peer-review under responsibility of the scientific committee of ICAE2018 - The 10th International Conference on Applied Energy.",Energy performance; Generative design; Parametric modeling; Reinforcement learning; Urban design,"Chang S., Saha N., Castro-Lacouture D., Yang P.P.-J.",10.1016/j.egypro.2019.01.841,5.89,-0.19
4,151,9.0,2018,Article,Development of an urban high-resolution air temperature forecast system for localweather information services based on statistical downscaling,"The Korean peninsula has complex and diverse weather phenomena, and the Korea Meteorological Administration has been working on various numerical models to produce better forecasting data. The Unified Model Local Data Assimilation and Prediction System is a limited-area working model with a horizontal resolution of 1.5 km for estimating local-scale weather forecasts on the Korean peninsula. However, in order to numerically predict the detailed temperature characteristics of the urban space, in which surface characteristics change rapidly in a small spatial area, a city temperature prediction model with higher resolution spatial decomposition capabilities is required. As an alternative to this, a building-scale temperature model was developed, and a 25 m air temperature resolution was determined for the Seoul area. The spatial information was processed using statistical methods, such as linear regression models and machine learning. By comparing the accuracy of the estimated air temperatures with observational data during the summer, the machine learning was improved. In addition, horizontal and vertical characteristics of the urban space were better represented, and the air temperature was better resolved spatially. Air temperature information can be used to manage the response to heat-waves and tropical nights in administrative districts of urban areas. © 2018 by the authors.",Building-scale air temperature; Heat-exposure map; Heat-wave; Statistical downscaling; Weather information service,"Yi C., Shin Y., Roh J.-W.",10.3390/atmos9050164,6.26,1.1
-1,153,9.0,2014,Article,Using data mining techniques to detect the personality of players in an educational game,"One of the goals of Educational Data Mining is to develop the methods for student modeling based on educational data, such as; chat conversation, class discussion, etc. On the other hand, individual behavior and personality play a major role in Intelligent Tutoring Systems (ITS) and Educational Data Mining (EDM). Thus, to develop a user adaptable system, the student's behaviors that occurring during interaction has huge impact EDM and ITS. In this chapter, we introduce a novel data mining techniques and natural language processing approaches for automated detection student's personality and behaviors in an educational game (Land Science) where students act as interns in an urban planning firm and discuss in groups their ideas. In order to apply this framework, input excerpts must be classified into one of six possible personality classes. We applied this personality classification method using machine learning algorithms, such as: Naive Bayes, Support Vector Machine (SVM) and Decision Tree. © 2014 Springer International Publishing Switzerland.",Classification; Conversation; Educational data; Larry's Rose framework; Natural language processing; Personality,"Keshtkar F., Burkett C., Li H., Graesser A.C.",10.1007/978-3-319-02738-8_5,6.94,-1.64
3,155,8.0,2020,Article,Improving land-use change modeling by integrating ANN with Cellular Automata-Markov Chain model,"Urban growth and land-use change are a few of many puzzling factors affecting our future cities. Creating a precise simulation for future land change is a challenging process that requires temporal and spatial modeling. Many recent studies developed and trained models to predict urban expansion patterns using Artificial Intelligence (AI). This study aims to enhance the simulation capability of Cellular Automata Markov Chain (CA-MC) model in predicting changes in land-use. This study integrates the Artificial Neural Network (ANN) into CA-MC to incorporate several driving forces that highly impact land-use change. The research utilizes different socio-economic, spatial, and environmental variables (slope, distance to road, distance to urban centers, distance to commercial, density, elevation, and land fertility) to generate potential transition maps using ANN Data-driven model. The generated maps are fed to CA-MC as additional inputs. We calibrated the original CA-MC and our models for 2015 cross-comparing simulated maps and actual maps obtained for Irbid city, Jordan in 2015. Validation of our model was assessed and compared to the CA-MC model using Kappa indices including the agreement in terms of quantity and location. The results elucidated that our model with an accuracy of 90.04% substantially outperforms CA-MC (86.29%) model. The improvement we obtained from integrating ANN with CA-MC suggested that the influence imposed by the driving force was necessary to be taken into account for more accurate prediction. In addition to the improved model prediction, the predicted maps of Irbid for the years 2021 and 2027 will guide local authorities in the development of management strategies that balance urban expansion and protect agricultural regions. This will play a vital role in sustaining Jordan's food security. © 2020Environmental science, Computer science, Geography, Land use planning, Land use change, Urban growth, Machine learning, Urban planning, Modeling; Artificial intelligence, Cellular Automata, Markov Chain. © 2020",Artificial intelligence; Cellular Automata; Computer science; Environmental science; Geography; Land use change; Land use planning; Machine learning; Markov Chain; Modeling; Urban growth; Urban planning,"Gharaibeh A., Shaamala A., Obeidat R., Al-Kofahi S.",10.1016/j.heliyon.2020.e05092,4.72,0.26
3,160,8.0,2019,Article,"Machine learning-assisted evaluation of land use policies and plans in a rapidly urbanizing district in Chongqing, China","Analysis of annual land use change is crucial to timely assessment of the impacts of land use policies, especially in rapidly urbanizing areas such as the Liangjiang New District of Chongqing, China. This research aims to assess the impacts of multi-level land use policies and plans and their effectiveness in protecting farmland, and to recommend policies to remedy defective ones. Markov Chain–Cellular Automata modelling was integrated with machine learning to predict future urbanization. The results show that prior to the establishment of the District in late 2010, the urban area grew at 13% annually because local policies promoted profit-motivated development. This rate declined drastically to 4% during 2011–2012 in direct response to the changed local land use policies and strict enforcement of national policies. These policies stabilized the urbanization rate at 7% over the subsequent years. The safeguard of previous farmland was possible only when the national policies were aligned closely with the local policies in their aim, provided both were rigorously enforced through a land management agency. Urban land in 2020 is predicted to growth by at least 464 km2 with some differences between two scenarios. In the baseline scenario (no change in policies), almost 70% of new growth will take place inside three industry zones and the duty-free ports. However, in the national overall plan scenario, a significant amount of marginal farmland will be changed into greenfields within the planned urban zones. It is recommended that a hierarchical farmland protection policy be implemented. It should incorporate the national policies that must be adapted to the local settings to achieve sustainable urbanization and to minimize farmland loss. © 2019 Elsevier Ltd",Artificial neural network; Land use change; Land use policies and plans; Markov Chain – Cellular Automata (MC-CA); Rapid urbanization; Spatiotemporal analysis,"Xu T., Gao J., Li Y.",10.1016/j.landusepol.2019.104030,4.53,0.05
-1,162,8.0,2019,Article,Analyzing Objective and Subjective Data in Social Sciences: Implications for Smart Cities,"The ease of deployment of digital technologies and the Internet of Things gives us the opportunity to carry out large-scale social studies and to collect vast amounts of data from our cities. In this paper, we investigate a novel way of analyzing data from social sciences studies by employing machine learning and data science techniques. This enables us to maximize the insight gained from this type of studies by fusing both objective (sensor information) and subjective data (direct input from the users). The pilot study is concerned with better understanding the interactions between citizens and urban green spaces. A field experiment was carried out in Sheffield, U.K., involving 1870 participants for two different time periods (7 and 30 days). With the help of a smartphone app, both objective and subjective data were collected. Location tracking was recorded as people entered any of the publicly accessible green spaces. This was complemented by textual and photographic information that users could insert spontaneously or when prompted (when entering a green space). By employing data science and machine learning techniques, we identify the main features observed by the citizens through both text and images. Furthermore, we analyze the time spent by people in parks as well as the top interaction areas. This paper allows us to gain an overview of certain patterns and the behavior of the citizens within their surroundings and it proves the capabilities of integrating technology into large-scale social studies. © 2019 IEEE.",Data analysis; data science; smart cities; social science; urban analytics; urban planning,"Erhan L., Ndubuaku M., Ferrara E., Richardson M., Sheffield D., Ferguson F.J., Brindley P., Liotta A.",10.1109/ACCESS.2019.2897217,6.44,-1.12
-1,164,8.0,2017,Article,Social media data analysis in urban e-planning,"Computational social media data analysis (SMDA) is opening up new possibilities for participatory urban planning. The aim of this study is to analyse what kind of computational methods can be used to analyse social media data to inform urban planning. A descriptive literature review of recent case study articles reveal that in this context SMDA has been applied mainly to location based social media data, such as geo-tagged Tweets, photographs and check-in data. There were only a few studies concerning the use of non-place-based data. Based on this review SMDA can provide planners with local knowledge about people's opinions, experiences, feelings, behaviour, and about the city structure. However, integration of this knowledge in planning and decision-making has not been completely successful in any of the cases. By way of a conclusion, a planning-led categorization of the SMDA method's tools and analysis results is suggested. Copyright © 2017, IGI Global.",Citizen participation; Computational methods; Content analysis; Literature review; Location based social media; Machine learning; Network analysis; Spatial data mining; Text mining; Urban planning,Nummi P.,10.4018/IJEPR.2017100102,6.09,-1.3
