DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI
81,5.0,2021,Article,"GIS-based comparative study of Bayes network, Hoeffding tree and logistic model tree for landslide susceptibility modeling","Landslides, one of the most common hazards around the world, have brought about severe damage to life and property of human. To prevent and mitigate landslides, various models have been introduced to assess landslide susceptibility. In this paper, Hoeffding Tree (HT), a prevailing data stream mining algorithm, was employed to predict landslide susceptibility in Muchuan County, China for the first time. Meanwhile, Logistic Model Tree (LMT) and Bayes Network (BN) were applied to produce landslide susceptibility maps for comparison. The model performances were evaluated by Receiver Operating Characteristic (ROC) curves and areas under the curves (AUC). To obtain landslide inventory map, 279 landslides data was collected, and training and validation datasets were randomly divided with a proportion of 70% to 30%. Furthermore, twelve conditioning factors (altitude, slope angle, profile curvature, plan curvature, slope aspect, distance to roads, distance to rivers, TWI, NDVI, soil, land use and lithology) were selected to construct landslide susceptibility models. Moreover, correlations between conditioning factors and landslides were analyzed using Frequency Ratio (FR). The results showed landslides are prone to occur in areas where human activities concentrate, and all three models exhibited satisfying performances. Concretely, for training dataset, LMT model showed the highest AUC (0.854), followed by HT (0.726) and BN (0.709). However, for validation dataset, LMT and BN models generated similar AUC values (0.761 and 0.764 respectively), and the highest AUC value belonged to HT (0.802). The distributions of landslide susceptibility zones revealed that the interior of county town is mainly seated in low and very low susceptibility zones, whereas regions close to the border suffer high and very high landslide risk. The results acquired in this paper are significant to landslide prevention and urban planning in Muchuan, China. Additionally, this study proved that HT model is a promising classifier for landslide susceptibility modeling. © 2021 Elsevier B.V.",Frequency Ratio; Landslide susceptibility assessment; Machine learning; Muchuan County,"Chen W., Zhang S.",10.1016/j.catena.2021.105344
82,2.0,2021,Article,Demystifying uncertainty in PM10 susceptibility mapping using variable drop-off in extreme-gradient boosting (XGB) and random forest (RF) algorithms,"This study investigates uncertainty in machine learning that can occur when there is significant variance in the prediction importance level of the independent variables, especially when the ROC fails to reflect the unbalanced effect of prediction variables. A variable drop-off loop function, based on the concept of early termination for reduction of model capacity, regularization, and generalization control, was tested. A susceptibility index for airborne particulate matter of less than 10 μm diameter (PM10) was modeled using monthly maximum values and spectral bands and indices from Landsat 8 imagery, and Open Street Maps were used to prepare a range of independent variables. Probability and classification index maps were prepared using extreme-gradient boosting (XGBOOST) and random forest (RF) algorithms. These were assessed against utility criteria such as a confusion matrix of overall accuracy, quantity of variables, processing delay, degree of overfitting, importance distribution, and area under the receiver operating characteristic curve (ROC). Graphical abstract: [Figure not available: see fulltext.] © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.",Air quality modeling; Landsat 8 OLI/TIRS imagery; Petroleum cities; PM10; Spectral indices; Urban planning,"AlThuwaynee O.F., Kim S.-W., Najemaden M.A., Aydda A., Balogun A.-L., Fayyadh M.M., Park H.-J.",10.1007/s11356-021-13255-4
85,1.0,2021,Article,Intelligent control systems in urban planning conflicts: Social media users’ perception,"The relevance of this study is determined by the need to develop technologies for effective urban systems management and resolution of urban planning conflicts. The paper presents an algorithm for analyzing urban planning conflicts. The material for the study was data from social networks, microblogging, blogs, instant messaging, forums, reviews, video hosting services, thematic portals, online media, print media and TV related to the construction of the North-Eastern Chord (NEC) in Moscow (RF). To analyze the content of social media, a multimodal approach was used. The paper presents the results of research on the development of methods and approaches for constructing mathematical and neural network models for analyzing the social media users’ perceptions based on their digital footprints. Artificial neural networks, differential equations, and mathematical statistics were involved in building the models. Differential equations of dynamic systems were based on observations enabled by machine learning. Mathematical models were developed to quickly detect, prevent, and address conflicts in urban planning in order to manage urban systems efficiently. In combination with mathematical and neural network model the developed approaches, made it possible to draw a conclusion about the tense situation around the construction of the NEC, identify complaints of residents to constructors and city authorities, and propose recommendations to resolve and prevent conflicts. Research data could be of use in solving similar problems in sociology, ecology, and economics. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",Differential equations; Neural networks; Perception cognitive systems; Social media; Speech,"Gabdrakhmanova N., Pilgun M.",10.3390/app11146579
88,,2021,Article,Improving intelligent decision making in urban planning: Using machine learning algorithms,"Generally, decision making in urban planning has progressively become difficult due to the uncertain, convoluted, and multi-criteria nature of urban issues. Even though there has been a growing interest to this domain, traditional decision support systems are no longer able to effectively support the decision process. This paper aims to elaborate an intelligent decision support system (IDSS) that provides relevant assistance to urban planners in urban projects. This research addresses the use of new techniques that contribute to intelligent decision making: machine learning classifiers, naïve Bayes classifier, and agglomerative clustering. Finally, a prototype is being developed to concretize the proposition. © 2021, IGI Global. Copying or distributing in print or electronic forms without written permission of IGI Global is prohibited.",Clustering; Data mining; Intelligent decision support system; Machine learning algorithms; Naïve bayes; Urban planning; Urban project,"Khediri A., Laouar M.R., Eom S.B.",10.4018/IJBAN.2021070104
91,,2021,Article,Sustainable development scale of housing estates: An economic assessment using machine learning approach,"Economic sustainability is often addressed from the perspective of economic growth and at the national level. In contrast, this research attempts to examine the question of economic sustainability of human settlement at a local project level. Urban planners need to strike a balance between dispersal and over-concentration of population in cities. The existing theories suggest that either excessively low or extremely high levels of household concentration is undesirable to a neighborhood. In this study, an economic assessment using machine learning (ML) techniques is used to identify the threshold scale of a housing estate, which comprises many privately owned residential units (like condos) with shared amenities. Using two decades of property transaction data in Hong Kong as our evidence, this study has found that a tipping point exists in the development scale of these housing estates. Housing values initially rise with the number of residential units in a housing estate but gradually fall when it increases beyond a critical limit. This nonlinear economic relationship is attributed to the per household share of common facilities, which does not increase sufficiently to match with the growing population density of the housing estates. The policy implication is that, to optimize housing supply, urban planning should not just focus on increasing the development bulk of housing but should also pay attention to the possible bottlenecks in the provision of shared amenities in the neighborhood. © 2021 ERP Environment and John Wiley & Sons Ltd.",density; housing; machine learning; threshold; urban planning,"Tang B.-S., Ho W.K.O., Wong S.W.",10.1002/sd.2168
94,2.0,2021,Article,Designing roadside green infrastructure to mitigate traffic-related air pollution using machine learning,"Communities located in near-road environments are exposed to traffic-related air pollution (TRAP), causing adverse health effects. While roadside vegetation barriers can help mitigate TRAP, their effectiveness to reduce TRAP is influenced by site-specific conditions. To test vegetation designs using direct field measurements or high-fidelity numerical simulations is often infeasible since urban planners and local communities often lack the access and expertise to use those tools. There is a need for a fast, reliable, and easy-to-use method to evaluate vegetation barrier designs based on their capacity to mitigate TRAP. In this paper, we investigated five machine learning (ML) methods, including linear regression (LR), support vector machine (SVM), random forest (RF), XGBoost (XGB), and neural networks (NN), to predict size-resolved and locationally dependent particle concentrations downwind of various vegetation barrier designs. Data from 83 computational fluid dynamics (CFD) simulations was used to train and test the ML models. We developed downwind region-specific models to capture the complexity of this problem and enhance the overall accuracy. Our feature space was composed of variables that can be feasibly obtained such as vegetation width, height, leaf area index (LAI), particle size, leaf area density (LAD) and wind speed at different heights. RF, NN, and XGB performed well with a normalized root mean square error (NRMSE) of 6–7% and an average test R2 value &gt;0.91, while SVM and LR had an NRMSE of approximately 13% and an average test R2 value of 0.56. Using feature selection, vegetation dimensions and particle size had the highest influence in predicting pollutant concentrations. The ML models developed can help create tools to aid local communities in developing mitigation strategies to address TRAP problems. © 2021 Elsevier B.V.",Air quality; Green infrastructure; Machine learning; Particulate matter (PM); Urban designs; Vegetation,"Hashad K., Gu J., Yang B., Rong M., Chen E., Ma X., Zhang K.M.",10.1016/j.scitotenv.2020.144760
95,1.0,2021,Article,Urban morphological feature extraction and multi-dimensional similarity analysis based on deep learning approaches,"The study of urban morphology contributes to the evolution of cities and sustainable development. Urban morphological feature extraction and similarity analysis represents a practical framework in many studies to interpret and introduce the current built environment to aid in proposing novel designs. In conventional methods, morphological features are represented based on qualitative descriptions, symbolical interpretation, or manually selected indicators. However, these methods could cause subjective bias and limit the generalizability. This study proposes a hybrid data-driven approach to support quantitative morphological descriptions and multi-dimensional similarity analysis for urban design decision-making and to further morphology-related studies using information abundance via a deep-learning approach. We constructed a dataset of 3817 residential plots with geometrical and related infrastructure information. A deep convolutional neural network, GoogLeNet, was implemented with the plots’ figure–ground images, by quantifying the morphological features into 2048-dimensional feature vectors. We conducted a similarity analysis of the plots by calculating the Euclidean distance between the high-dimensional feature vectors. Then, a comparison study was performed by retrieving cases based on the plot shape and plots with buildings separately. The proposed method considers the overall characteristics of the urban morphology and social infrastructure situations for similarity analysis. This method is flexible and effective. The proposed framework indicates the feasibility and potential of integrating task-oriented information to introduce custom and adequate references via deep learning methods, which could support decision making and association studies on morphology with urban consequences. This work could serve as a basis for further typo-morphology studies and other morphology-related ecological, social, and economic studies for sustainable built environments. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",Cluster analysis; Deep learning; Feature extraction; Similarity analysis; Urban morphology,"Cai C., Guo Z., Zhang B., Wang X., Li B., Tang P.",10.3390/su13126859
98,,2021,Conference Paper,Automatic Recognition of Playful Physical Activity Opportunities of the Urban Environment,"We investigate deep neural networks in recognizing playful physical activity opportunities of the urban environment. Using transfer learning with a pre-trained Faster R-CNN network, we are able to train a parkour training spot detector with only a few thousand street level photographs. We utilize a simple and efficient annotation scheme that only required a few days of annotation work by parkour hobbyists, and should be easily applicable in other contexts, e.g. skateboarding. The technology is tested through parkour spot exploration and visualization experiments. To inform and motivate the technology development, we also conducted an interview study about what makes an interesting parkour spot and how parkour hobbyists find spots. Our work should be valuable for researchers and practitioners of fields like urban design and exercise video games, e.g., by providing data for a location-based game akin to Pokémon Go, but with parkour-themed gameplay and challenges. © 2021 ACM.",computer vision; machine learning; parkour; playable cities; transfer learning; urban design,"Saloheimo T., Kaos M., Fricker P., Hämäläinen P.",10.1145/3464327.3464369
99,1.0,2021,Article,Identifying urban poverty using high-resolution satellite imagery and machine learning approaches: Implications for housing inequality,"Enriching Asian perspectives on the rapid identification of urban poverty and its implications for housing inequality, this paper contributes empirical evidence about the utility of image features derived from high-resolution satellite imagery and machine learning approaches for identifying urban poverty in China at the community level. For the case of the Jiangxia District and Huangpi District of Wuhan, image features, including perimeter, line segment detector (LSD), Hough transform, gray-level cooccurrence matrix (GLCM), histogram of oriented gradients (HoG), and local binary patterns (LBP), are calculated, and four machine learning approaches and 25 variables are applied to identify urban poverty and relatively important variables. The results show that image features and machine learning approaches can be used to identify urban poverty with the best model performance with a coefficient of determination, R2, of 0.5341 and 0.5324 for Jiangxia and Huangpi, respectively, although some differences exist among the approaches and study areas. The importance of each variable differs for each approach and study area; however, the relatively important variables are similar. In particular, four variables achieved relatively satisfactory prediction results for all models and presented obvious differences in varying communities with different poverty levels. Housing inequality within low-income neighborhoods, which is a response to gaps in wealth, income, and housing affordability among social groups, is an important manifestation of urban poverty. Policy makers can implement these findings to rapidly identify urban poverty, and the findings have potential applications for addressing housing inequality and proving the rationality of urban planning for building a sustainable society. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",China; High-resolution satellite imagery; Image features; Machine learning approaches; Urban poverty,"Li G., Cai Z., Qian Y., Chen F.",10.3390/land10060648
101,10.0,2021,Article,An ensemble energy consumption forecasting model based on spatial-temporal clustering analysis in residential buildings,"Due to the availability of smart metering infrastructure, high-resolution electric consumption data is readily available to study the dynamics of residential electric consumption at finely resolved spatial and temporal scales. Analyzing the electric consumption data enables the policymak-ers and building owners to understand consumer’s demand-consumption behaviors. Furthermore, analysis and accurate forecasting of electric consumption are substantial for consumer involvement in time-of-use tariffs, critical peak pricing, and consumer-specific demand response initiatives. Along-side its vast economic and sustainability implications, such as energy wastage and decarbonization of the energy sector, accurate consumption forecasting facilitates power system planning and stable grid operations. Energy consumption forecasting is an active research area; despite the abundance of devised models, electric consumption forecasting in residential buildings remains challenging due to high occupant energy use behavior variability. Hence the search for an appropriate model for accurate electric consumption forecasting is ever continuing. To this aim, this paper presents a spatial and temporal ensemble forecasting model for short-term electric consumption forecasting. The proposed work involves exploring electric consumption profiles at the apartment level through cluster analysis based on the k-means algorithm. The ensemble forecasting model consists of two deep learning models; Long Short-Term Memory Unit (LSTM) and Gated Recurrent Unit (GRU). First, the apartment-level historical electric consumption data is clustered. Later the clusters are aggregated based on consumption profiles of consumers. At the building and floor level, the ensemble models are trained using aggregated electric consumption data. The proposed ensemble model forecasts the electric consumption at three spatial scales apartment, building, and floor level for hourly, daily, and weekly forecasting horizon. Furthermore, the impact of spatial-temporal granularity and cluster analysis on the prediction accuracy is analyzed. The dataset used in this study comprises high-resolution electric consumption data acquired through smart meters recorded on an hourly basis over the period of one year. The consumption data belongs to four multifamily residential buildings situated in an urban area of South Korea. To prove the effectiveness of our proposed forecasting model, we compared our model with widely known machine learning models and deep learning variants. The results achieved by our proposed ensemble scheme verify that model has learned the sequential behavior of electric consumption by producing superior performance with the lowest MAPE of 4.182 and 4.54 at building and floor level prediction, respectively. The experimental findings suggest that the model has efficiently captured the dynamic electric consumption characteristics to exploit ensemble model diversities and achieved lower forecasting error. The proposed ensemble forecasting scheme is well suited for predictive modeling and short-term load forecasting. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",Clustering analysis; Deep learning; Energy prediction; Ensemble model; Machine learning; Stacking; Time series,"Khan A.-N., Iqbal N., Rizwan A., Ahmad R., Kim D.-H.",10.3390/en14113020
102,1.0,2021,Article,"Towards low carbon cities: A machine learning method for predicting urban blocks carbon emissions (UBCE) based on built environment factors (BEF) in Changxing City, China","Predicting urban blocks carbon emissions (UBCE) accurately based on built environment factors (BEF) is an effective way to reduce UBCE and alleviate urban heat islands (UHI) from the perspective of urban planning. At an urban level, this study collected various sources of data and proposed a machine learning method (Back Propagation Neural Network - BPNN) to predict different functions of UBCE by BEF in Changxing, a representative small city in China. The study found that UBCE can be significantly affected by BEF such as density, function, and morphology. The BPNN has a good prediction performance on different functions of UBCE, and the mean absolute percentage error (MAPE) is stable within 10 %–20 %. The prediction results showed that the average value of different functions of UBCE presented an obvious variation. The carbon emission map showed that the high UBCE are mainly clustered in the middle-east and south of the central city of Changxing. By comparison with other studies, the accuracy of this method was proved. This method could be applied to predict carbon emissions of the urban planning scheme. Optimizing the BEF of urban blocks can play key roles in the reduction of carbon emissions and then alleviation of the UHI. © 2021 Elsevier Ltd",Built environment factors; Low-carbon city; Machine learning; Prediction; Urban blocks carbon emissions,"Zhang X., Yan F., Liu H., Qiao Z.",10.1016/j.scs.2021.102875
103,1.0,2021,Article,Learning with self-attention for rental market spatial dynamics in the Atlanta metropolitan area,"The rental housing market plays a critical role in the United States real estate market. Prior studies have used various approaches to model housing rent, such as interpolation, hedonic modeling, and machine learning. However, only a few studies have modeled rental prices based on textual data, which provides rich and contextual information about rental properties. In addition, many models, especially deep learning models, use an end-to-end black box for prediction, which hides the decision process. Such models are difficult to interpret and explain the driving factors. This study builds on our previous work, aiming to develop and evaluate rental market spatial dynamics models combining Long Short-Term Memory (LSTM) networks and self-attention mechanism. We compare the performance of the proposed model with our previous models on predicting rental prices in Atlanta, Georgia, USA. We also use techniques from saliency maps to explain the generated model. Results show that the self-attention-based model outperforms our previous models. The saliency map techniques reveal how the model attends to a different part of the textual information. The predicted results reflect the spatial variation of textual information. Such a model offers practical pricing references for homeowners and renters, and spatial patterns for urban planners and stakeholders. © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH, DE part of Springer Nature.",Atlanta; Geographic information systems; Rental price; Self-attention Long short-term memory networks; Spatial modeling,"Zhou X., Tong W.",10.1007/s12145-021-00589-3
105,2.0,2021,Article,"Predictive models using “cheap and easy” field measurements: Can they fill a gap in planning, monitoring, and implementing fecal sludge management solutions?","The characteristics of fecal sludge delivered to treatment plants are highly variable. Adapting treatment process operations accordingly is challenging due to a lack of analytical capacity for characterization and monitoring at many treatment plants. Cost-efficient and simple field measurements such as photographs and probe readings could be proxies for process control parameters that normally require laboratory analysis. To investigate this, we evaluated questionnaire data, expert assessments, and simple analytical measurements for fecal sludge collected from 421 onsite containments. This data served as inputs to models of varying complexity. Random forest and linear regression models were able to predict physical-chemical characteristics including total solids (TS) and ammonium (NH4+-N) concentrations, and solid-liquid separation performance including settling efficiency and filtration time (R2 from 0.51-0.66) based on image analysis of photographs (sludge color, supernatant color, and texture) and probe readings (conductivity (EC) and pH). Supernatant color was the best predictor of settling efficiency and filtration time, EC was the best predictor of NH4+-N, and texture was the best predictor of TS. Predictive models have the potential to be applied for real-time monitoring and process control if a database of measurements is developed and models are validated in other cities. Simple decision tree models based on the single classifier of containment type can also be used to make predictions about citywide planning, where a lower degree of accuracy is required. © 2021 The Authors",fecal sludge; image analysis; machine learning; Random forest; sanitation; WASH,"Ward B.J., Andriessen N., Tembo J.M., Kabika J., Grau M., Scheidegger A., Morgenroth E., Strande L.",10.1016/j.watres.2021.116997
107,,2021,Article,Local and application-specific geodemographics for data-led urban decision making,"This work seeks to introduce improvements to the traditional variable selection procedures employed in the development of geodemographic classifications. It presents a proposal for shifting from a traditional approach for generating general-purpose one-size-fits-all geodemographic classifications to application-specific classifications. This proposal addresses the recent scepticism towards the utility of general-purpose applications by employing supervised machine learning techniques in order to identify contextually relevant input variables from which to develop geodemographic classifications with increased discriminatory power. A framework introducing such techniques in the variable selection phase of geodemographic classification development is presented via a practical use-case that is focused on generating a geodemographic classification with an increased capacity for discriminating the propensity for Library use in the UK city of Leeds. Two local classifications are generated for the city, one a general-purpose classification, and the other, an application-specific classification incorporating supervised Feature Selection methods in the selection of input variables. The discriminatory power of each classification is evaluated and compared, with the result successfully demonstrating the capacity for the application-specific approach to generate a more contextually relevant result, and thus underpins increasingly targeted public policy decision making, particularly in the context of urban planning. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",Feature selection; Geodemographic classifications; Libraries; Recursive feature elimination; Urban planning,"Otley A., Morris M., Newing A., Birkin M.",10.3390/su13094873
108,1.0,2021,Article,Investigation of urban climates and built environment relations by using machine learning,"Climate change can cause a cascade of effects from the individual organisms to ecosystem-scale where in nature, all species are elements of complex networks of interactions. Hence, every impact on every scale has a significant role. Those properties of the networks are decisive on the global ecosystem, so how they will be modified by climate change needs serious studies. The vast population of the urban areas exerts significant effects on climate change even though they cover a small proportion of the surface of the Earth; however, impacts of urbanization on climate and ecosystems remain inadequately understood. In the meantime, urbanization continues to increase and in 2030, two-thirds of the population is expected to be living in urban areas with an increasing rate in time. It is of great importance to elaborate on the relations between urbanization and climate. In this respect, the use of information technologies with an extensive computational capacity is one of the cornerstones of climate and urban studies. Machine learning is a branch of computer science that deals with the automated recognition of patterns from data. The use of machine learning algorithms can bring significant advantages to both understandings and predicting the climate. The computational power with big data, their ability to capture nonlinear behavior, and learn as new data arrive make machine learning a useful tool for understanding climate and developing urban planning. In this sense, the purpose of this study is to show the advantages of machine learning algorithm by developing a recurrent neural network algorithm to make climate predictions and stating possible effects of machine learning on design and its contribution to understanding the climate. © 2021 Elsevier B.V.",Architecture; Climate; Climate change; Machine learning; Urban design,"Koc M., Acar A.",10.1016/j.uclim.2021.100820
109,1.0,2021,Article,A machine learning approach to the simulation of intercity corporate networks in mainland China,"This paper explores the potential of machine learning algorithms (MLAs) for the simulation of intercity networks. To this end, we implement the random forest MLA to simulate the intercity corporate networks created by Fortune China 500 firms in mainland China. The random forest MLA does not require a predefined model but detects patterns directly from the data to automatically build models. The city-dyad connectivities were computed using an interlocking network model and treated as target variables. City factors and geographical factors were treated as features. The model was trained using a 2010 training set and subsequently validated using 2010 and 2017 test sets. The results are promising, with the pseudo R2 of the model coupled with different test data ranging from 0.861 to 0.940. Nonetheless, the random forest MLA also faces some challenges in the context of the simulation of intercity networks. We conclude that MLAs are potentially useful for specific applications such as the analysis of network big data, scenario simulation in regional planning, and the detection of driving forces in exploratory research. © 2021 Elsevier Ltd",Intercity network; Machine learning; Modelling; Random forest; Simulation; Urban system,"Li L., Derudder B., Kong X.",10.1016/j.compenvurbsys.2021.101598
111,10.0,2021,Article,Improving GPS Code Phase Positioning Accuracy in Urban Environments Using Machine Learning,"The accuracy of location information, mainly provided by the global positioning system (GPS) sensor, is critical for Internet-of-Things applications in smart cities. However, built environments attenuate GPS signals by reflecting or blocking them resulting in some cases multipath and non-line-of-sight (NLOS) reception. These effects cause range errors that degrade GPS positioning accuracy. Enhancements in the design of antennae and receivers deliver a level of reduction of multipath. However, NLOS signal reception and residual effects of multipath are still to be mitigated sufficiently for improvements in range errors and positioning accuracy. Recent machine learning-based methods have shown promise in improving pseudorange-based position solutions by considering multiple variables from raw GPS measurements. However, positioning accuracy is limited by low accuracy signal reception classification. Unlike the existing methods, which use machine learning to directly predict the signal reception classification, we use a gradient boosting decision tree (GBDT)-based method to predict the pseudorange errors by considering the signal strength, satellite elevation angle and pseudorange residuals. With the predicted pseudorange errors, two variations of the algorithm are proposed to improve positioning accuracy. The first corrects pseudorange errors and the other either corrects or excludes the signals determined to contain the effects of multipath and NLOS signals. The results for a challenging urban environment characterized by high-rise buildings on one side, show that the 3-D positioning accuracy of the pseudorange error correction-based positioning measured in terms of the root mean square error is 23.3 m, an improvement of more than 70% over the conventional methods. © 2014 IEEE.",Global positioning system (GPS); gradient boosting decision tree (GBDT); multipath; non-line-of-sight (NLOS); urban positioning,"Sun R., Wang G., Cheng Q., Fu L., Chiang K.-W., Hsu L.-T., Ochieng W.Y.",10.1109/JIOT.2020.3037074
112,1.0,2021,Article,Online urban-waterlogging monitoring based on a recurrent neural network for classification of microblogging text,"With the global climate change and rapid urbanization, urban flood disasters spread and become increasingly serious in China. Urban rainstorms and waterlogging have become an urgent challenge that needs to be monitored in real time and further predicted for the improvement of urbanization construction. We trained a recurrent neural network (RNN) model to classify microblogging posts related to urban waterlogging and establish an online monitoring system of urban waterlogging caused by flood disasters. We manually curated more than 4400 waterlogging posts to train the RNN model so that it can precisely identify waterlogging-related posts of Sina Weibo to timely determine urban waterlogging. The RNN model has been thoroughly evaluated, and our experimental results showed that it achieved higher accuracy than traditional machine learning methods, such as the support vector machine (SVM) and gradient boosting decision tree (GBDT). Furthermore, we build a nationwide map of urban waterlogging based on recent 2-year microblogging data. © 2020 EDP Sciences. All rights reserved.",,"Liu H., Hao Y., Zhang W., Zhang H., Gao F., Tong J.",10.5194/nhess-21-1179-2021
115,2.0,2021,Article,Proposing an effective and inexpensive tool to detect urban surface temperature changes associated with urbanization processes in small cities,"A consequence of urbanization is the loss of vegetation cover, replaced by urban areas. This study investigates the evolution of the built-up areas and its influence on increasing the surface temperature through methodology applicable to small and medium-sized municipalities where urbanization process monitoring is limited. For the case study, the municipality of Penedo, located in the State of Alagoas, was selected. Landsat-5 and Landsat-8 images were used to evaluate urban landscape through normalized difference vegetation index (NDVI), normalized difference built-up index (NDBI), and the land surface temperature (LST). A simple tool that summarizes NDBI and LST changes was proposed - the Change Detection Index (CDI). It was possible to highlight areas where the increase in temperatures is associated with the built area's intensification. Furthermore, the machine learning k-means clustering tool was applied to create groups and analyze the relationship between urbanization and temperature increase, confirming the CDI values and validating this tool. An evident increase in the built area was highlighted by CDI and cluster analysis, indicating a heat island's potential formation at the implantation area of a housing complex in the municipality. The spatial analysis indicates priority areas for intervention by a simple methodology that facilitated dialogue and understanding between stakeholders, associated with a low-cost tool with the potential for reproduction and adaptation, providing indicators to urban studies and decision-makers and handle the lack of monitoring data in small and medium-sized municipalities. © 2021 Elsevier Ltd",Change detection index; LST; NDBI; NDVI; Urban heat island; Urban planning,"Silva A.G.L., Torres M.C.A.",10.1016/j.buildenv.2021.107634
121,4.0,2021,Review,Review of machine learning techniques for mosquito control in urban environments,"Machine learning (ML) techniques excel at forecasting, clustering, and classification tasks, making them valuable for various aspects of mosquito control. In this literature review, we selected 120 papers relevant to the current state of ML for mosquito control in urban settings. The reviewed work covers several different methodologies, objectives, and evaluation criteria from various environmental contexts. We first divided the existing papers into geospatial, visual, or audio categories. For each category, we analyzed the machine learning pipeline, from dataset creation to model performance. We conclude with a discussion of the challenges and opportunities for further research. While the reviewed ML methods in mosquito control are promising, we recommend a) increased use of crowdsourced and citizen science data, b) a standardized and open ML pipeline for reproducible results, and c) research that incorporates advances in ML. With these suggestions, ML techniques could lead to effective mosquito control in urban environments. © 2021 Elsevier B.V.",Dengue; Machine learning; Malaria; Mosquitoes; Urban data science; Vector control,"Joshi A., Miller C.",10.1016/j.ecoinf.2021.101241
122,4.0,2021,Article,Safe cities in the new urban world: A comparative cluster dynamics analysis through machine learning,"Cities in the ‘New Urban World’ display an enormous diversity in appearance, growth and performance. The awareness is growing that the urban development potential (‘magnetism’) of cities is closely related to safety and security conditions in these cities. This paper develops a new analytical framework based on a wealth of empirical data on both safety/security and socio-economic magnetism achievements of many world cities, by combining two comprehensive relevant global urban data bases. The aim of the study is to offer a comparative analysis of the combined safety/security data and socio-economic performance data of 30 global cities, through the use of an advanced sequential cluster dynamics analysis that is (partly) inspired by a novel machine learning approach (using Python software). In this way, cities can be categorized according to their quantitative characteristic features represented by the relevant clusters. It appears that city safety/security features are an important predictor of the variability in overall urban performance regarding magnetism. This study allows also for drawing relevant policy lessons. © 2020",Cluster analysis; Global cities; Machine learning; Magnetism; New Urban World; Safety; Security,"Kourtit K., Marinescu Pele M.M., Nijkamp P., Traian Pele D.",10.1016/j.scs.2020.102665
123,7.0,2021,Article,Disentangling the comparative roles of multilevel built environment on body mass index: Evidence from China,"One common goal of urban planning is to promote health, where the built environment (BE) is believed to play an essential role. This study provides new evidence for the links between body mass index (BMI) and the BE at different geographic scales in a unified framework. Based on a sample of 10,962 individuals across 95 cities in China, this study explores the collective effects of the BE attributes at neighborhood and city levels on BMI using a gradient boosting decision tree (GBDT) approach. Moreover, whether the relationships between the city-level BE attributes and BMI vary across social groups is revealed. The results indicate that the city-level BE attributes have larger collective effects on BMI than the neighborhood-level BE attributes. Specifically, population size is the greatest contributor to predicting BMI, with a relative importance of 13.92% among all influential factors. Moreover, it is found that the effects of city-level BE attributes vary across different social groups. These findings suggest it is of vital importance for urban planners to coordinate both neighborhood- and city-level BE planning to deter the risks of obesity, and urban planning can be more effective if it is implemented considering local socio-demographic characteristics. © 2020 Elsevier Ltd",Built environment; Different geographic scales; Interactive effects; Machine learning method; Obesity; Relative importance,"Wang X., Shao C., Yin C., Guan L.",10.1016/j.cities.2020.103048
126,2.0,2021,Article,Geosilhouettes: Geographical measures of cluster fit,"Regionalization, under various guises and descriptions, is a longstanding and pervasive interest of urban studies. With an increasingly large number of studies on urban place detection in language, behavior, pricing, and demography, recent critiques of longstanding regional science perspectives on place detection have focused on the arbitrariness and non-geographical nature of measures of best fit. In this paper, we develop new explicitly geographical measures of cluster fit. These hybrid spatial–social measures, called geosilhouettes, are demonstrated to capture the “core” of geographical clusters in racial data on census blocks in Brooklyn neighborhoods. These new geosilhouettes are also useful in a variety of boundary analysis and outlier detection problems. In this paper, the thinking behind geosilhouettes is presented, their mathematical form is defined, they are demonstrated, and new directions of research are discussed. © The Author(s) 2019.",clustering; Data science; segregation; unsupervised learning; urban sociology,"Wolf L.J., Knaap E., Rey S.",10.1177/2399808319875752
