DocId,key-phrases
297,"['mixed land use', 'municipal water consumption', 'mixed land', 'water consumption data', 'municipal service data']"
298,"['taxi demand', 'exploratory taxi fleet', 'city taxi service', 'exploratory taxi', 'city taxi']"
299,"['traffic system', 'city traffic system', 'blockchain', 'future traffic clogging', 'Edge Computing platform']"
300,"['annual urbanization', 'mean annual urbanization', 'annual urbanization rate', 'cropland area', 'satellite big data']"
301,"['transportation data management', 'transportation data', 'traffic sensor data', 'transportation network data', 'bus trajectory data']"
302,"['destination prediction', 'next destination prediction', 'urban logistics system', 'next destination predictor', 'destination predictor']"
304,"['residential low impact', 'classification tree', 'storm water management', 'green infrastructure project', 'performance decision tree']"
305,"['participatory AI affords', 'smart city evolve', 'responsible AI outcome', 'participatory planning', 'AI outcome']"
306,"['cellular automata', 'urban development', 'urban growth', 'land management', 'spatial planning']"
307,"['crowd density estimation', 'crowd density', 'density estimation', 'crowd', 'image processing']"
308,"['artificial urban modeling', 'artificial urban environment', 'proposed urban modeling', 'urban modeling technique', 'urban modeling']"
309,"['machine learning model', 'semantic information', 'novel semantic model', 'level semantic information', 'machine learning technique']"
310,"['crime data', 'random forest', 'Support vector machine', 'Support vector', 'safer parking']"
311,"['monitoring road traffic', 'urban traffic network', 'road traffic information', 'traffic network', 'traffic information collection']"
312,"['AI data collection', 'urban environment', 'AI data', 'interactive data', 'data collection']"
313,"['multisource Sentinel image', 'Sentinel image', 'optical Sentinel image', 'accurate land use', 'LULC classification']"
314,"['urban visual environment', 'advertising construction', 'detected advertising object', 'Outdoor advertising', 'advertising object']"
315,"['urban typology', 'quantitative spatial model', 'good urban form', 'spatial model', 'multiscale clustering']"
316,"['layout synthesis', 'designer interact', 'functional layout', 'design task', 'constructive preference elicitation']"
317,"['urban aesthetic evaluation', 'generative urban design', 'generative urban aesthetic', 'urban aesthetic', 'aesthetic evaluation']"
318,"['green architecture', 'green building issue', 'architectural design', 'green building', 'green solution strategy']"
320,"['complex planning', 'epistemological quadriptych', 'complex planning process', 'UAVs device', 'military operation']"
321,"['traffic control intelligence', 'whole traffic control', 'mixed traffic condition', 'regional traffic control', 'mixed traffic flow']"
322,"['expert system approach', 'planning theory', 'urban design', 'expertise', 'planning']"
323,"['electricity theft', 'electricity consumption data', 'boosting', 'classifier', 'adaptive boosting']"
324,"['classification map', 'use classification map', 'land use type', 'optimal urban land', 'various land use']"
325,"['landslide susceptibility map', 'landslide susceptibility modeling', 'landslide data', 'high landslide risk', 'landslide susceptibility zone']"
326,"['Energy consumption forecasting', 'electric consumption forecasting', 'accurate consumption forecasting', 'consumption forecasting', 'residential electric consumption']"
327,"['textural information', 'geographic information system', 'urban development', 'vacant land spread', 'geographic information']"
328,"['urban waterlogging', 'urban flood', 'recurrent neural network', 'microblogging data', 'urban flood disaster']"
329,"['land price prediction', 'urban land price', 'residential land price', 'land price distribution', 'smart city growth']"
330,"['urbanization process monitoring', 'difference vegetation index', 'vegetation index', 'urban surface', 'cluster analysis']"
331,"['street imagery data', 'street imagery', 'large street imagery', 'heterogeneous perception', 'safety perception']"
332,"['landscape diversity', 'landscape change', 'satellite image fusion', 'landscape planning', 'ecosystem service']"
333,"['city safety', 'global urban data', 'city safety security', 'cluster dynamic analysis', 'Safe city']"
334,"['GPS trajectory data', 'trajectory data', 'route recommendation', 'complex network analysis', 'complex network']"
335,"['electric taxi', 'traditional taxi', 'taxi', 'passenger service market', 'transportation congestion']"
336,"['urban community life', 'urban community', 'life circle planning', 'location selection', 'activity space estimation']"
337,"['intelligent system', 'sustainable city', 'urban life', 'smart healthcare', 'smart device']"
338,"['sustainable urban transition', 'urban regeneration', 'urban development model', 'urban transition', 'former industrial waterfront']"
339,"['urban prediction', 'urban prediction problem', 'autoencoders', 'biased data', 'heterogeneous datasets']"
340,"['describe urban form', 'urban morphological difference', 'German residential area', 'land readjustment', 'land policy']"
341,"['big data', 'traffic crash location', 'location data', 'urban infrastructure', 'geolocated dataset']"
342,"['urban functional area', 'unplanned urban expansion', 'global urbanization', 'machine learning', 'urban expansion']"
343,"['Online citizen participation', 'powerful workshop tool', 'user input', 'workshop tool', 'citizen participation']"
344,"['urban data science', 'urban informatics', 'urban analytics', 'urban analysis', 'understand urban dynamic']"
345,"['urban greenness space', 'urban greenness coverage', 'Urban greenness', 'typical landscape index', 'greenness space']"
346,"['auditory perception map', 'auditory perception', 'auditory data', 'auditory landscape', 'perception map']"
347,"['unplanned urbanization', 'urban development pattern', 'rapid urbanization', 'kabul', 'significant population growth']"
348,"['air pollutant prediction', 'pollutant prediction model', 'pollutant prediction', 'pollutant concentration prediction', 'extreme learning machine']"
349,"['urban tree specie', 'different urban tree', 'tree management', 'tree management decision', 'tree management practitioner']"
350,"['network analysis', 'topological connectivity', 'connectivity cluster', 'transportation system', 'interface network consist']"
351,"['traffic simulation', 'traffic simulation technology', 'traffic forecasting', 'mobility data', 'travel demand model']"
352,"['LSTM model', 'deep sequence', 'vanilla LSTM model', 'taxi fleet', 'Taxicab']"
353,"['vehicle ownership', 'vehicle', 'household travel survey', 'car', 'travel survey data']"
354,"['urban future', 'Urban Experiment', 'human designer', 'AI assistant', 'designer']"
355,"['Transit urban design', 'urban design dimension', 'urbanity', 'streetlife intensity', 'transit node']"
356,"['nighttime land surface', 'infrared image', 'nighttime LST image', 'daytime LST image', 'nighttime LST downscalingwas']"
357,"['Urban designer work', 'urban design practice', 'urban morphology', 'intricate design world', 'designer work']"
358,"['GNSS satellite', 'GNSS positioning', 'global navigation satellite', 'GNSS signal', 'GNSS receiver']"
359,"['GNSS signal detection', 'robust GNSS positioning', 'conventional GNSS positioning', 'NLOS signal', 'signal classification method']"
360,"['urban vitality feature', 'urban street vitality', 'urban space quality', 'urban street landscape', 'urban landscape']"
361,"['image classification method', 'cover classification', 'classification method', 'precision agriculture', 'spectral information']"
362,"['SVM model', 'urban propagation environment', 'urban propagation', 'radio propagation model', 'path loss information']"
363,"['French neighbourhood', 'neighbourhood', 'neighborhood', 'real estate search', 'spatial concept']"
364,"['classification road extraction', 'road extraction algorithm', 'classification road', 'automatic road centerline', 'centerline extraction method']"
365,"['complex urban environment', 'satellite image', 'visual image interpretation', 'human perception', 'mapping']"
366,"['mediatized urban heritage', 'urban heritage', 'Digital excavation', 'big data', 'image recognition']"
367,"['satellite image segmentation', 'convolution neural network', 'image segmentation', 'aerial image', 'neural network']"
368,"['intrusion detection method', 'intrusion detection', 'ensemble learning approach', 'IoT system', 'IoT service']"
369,"['topic modeling extraction', 'topic probability', 'metropolitan area', 'urban setting', 'learning model']"
370,"['crowdsensed datasets', 'available crowdsensed datasets', 'mobile crowdsensing', 'crowdsensing', 'urban decision']"
371,"['population map', 'urban population distribution', 'urban population', 'mobile phone trajectory', 'mobile phone dataset']"
372,"['location category', 'socioeconomic indicator', 'socioeconomic status', 'city', 'city level']"
373,"['retail store placement', 'heterogeneous urban data', 'store placement', 'store placement problem', 'prospective retail store']"
374,"['city region partitioning', 'city region partition', 'city region', 'accessible urban data', 'various urban task']"
375,"['City safety perception', 'people safety perception', 'safety perception model', 'Safety perception measurement', 'city image']"
376,"['Accessibility', 'land use practitioner', 'transport planning', 'transport planning issue', 'urban planner']"
377,"['future city ecosystem', 'city ecosystem', 'future city', 'urban landscape', 'electric city']"
378,"['large annotated dataset', 'image classification task', 'training data', 'annotated dataset', 'Spark RDD image']"
379,"['architectural color icon', 'architectural color', 'color icon creation', 'color icon', 'google map']"
380,"['urban water infrastructure', 'urban water system', 'water infrastructure', 'candidate urban water', 'urban water']"
381,"['travel activity pattern', 'distinctive activity pattern', 'driver survey data', 'dimensionality reduction', 'principal component analysis']"
382,"['land cover extraction', 'urban greenery land', 'greenery land cover', 'greenery auto extraction', 'greenery extraction method']"
383,"['scenic beauty', 'aesthetic rating', 'social metadata', 'Paris dataset', 'Flickr image']"
384,"['geographical insight', 'query engine', 'planning domain', 'natural language', 'deep learning']"
385,"['fast building detection', 'binary feature classification', 'area detection', 'building contour extraction', 'superpixel segmentation']"
386,"['urban simulation', 'multiple urban simulation', 'city configuration', 'unseen city configuration', 'Machine learning']"
387,"['video surveillance', 'person detection method', 'video surveillance system', 'anomaly detection', 'anomaly detection method']"
388,"['smart mobility', 'urban area smart', 'Data mining technique', 'Smart city', 'Data mining']"
389,"['shadow detection', 'Historical Cityscape', 'deep learning scheme', 'Cityscape', 'resolution aerial imagery']"
390,"['Holistic visual data', 'complex urban feature', 'intricate urban matrix', 'urban feature', 'Random Forest model']"
391,"['artificial neural network', 'neural network algorithm', 'architectural design', 'artificial network', 'neural network']"
392,"['urban region', 'nonnegative matrix factorization', 'mobility information', 'matrix factorization', 'joint matrix factorization']"
393,"['urban data exploration', 'massive urban data', 'massive spatiotemporal data', 'itinerary request dataset', 'data exploration']"
394,"['road traffic noise', 'traffic noise', 'urban road traffic', 'machine learning method', 'noise level']"
395,"['space ontology', 'spatial cognition', 'Spacescape Experimentation', 'spacescape quality', 'Spacescape']"
396,"['landslide susceptibility prediction', 'support vector machine', 'SVMs algorithm', 'support vector', 'SVMs model']"
397,"['Data mining tourism', 'mining tourism pattern', 'tourism pattern', 'travel pattern', 'transportation information']"
398,"['large urban police', 'urban emergency police', 'urban police', 'urban police jurisdiction', 'emergency police operation']"
399,"['Systematic data mining', 'multivariate municipality data', 'land consumption', 'municipality data', 'multivariate municipality']"
400,"['travel mode detection', 'classification algorithm', 'various classification algorithm', 'different classification algorithm', 'decision tree']"
401,"['LiDAR imagery', 'multispectral imagery', 'sensed imagery', 'datasets', 'hazard assessment']"
402,"['design thinking', 'design', 'thinking', 'research', 'question']"
403,"['terrorist attack prediction', 'attack prediction system', 'attack prediction', 'reasoning layer', 'terroristic attack']"
404,"['location semantic predicting', 'urban location annotation', 'location annotation', 'Semantic location', 'Semantic location name']"
405,"['Urban computing', 'human urban behavior', 'urban environment', 'urban behavior', 'city experience']"
406,"['virtual city environment', 'virtual city', 'city environment', 'autonomous AI behaviour', 'AI character']"
407,"['land use map', 'various land cover', 'vegetation cover', 'rural land use', 'landscape pattern change']"
408,"['Road traffic safety', 'traffic safety management', 'traffic safety strategy', 'traffic safety', 'traffic safety portfolio']"
409,"['street context distribution', 'urban science', 'street context type', 'urban science framework', 'different street context']"
410,"['crowdsourced street view', 'urban analytics', 'geospatial data', 'geospatial data collection', 'crowdsourced street']"
411,"['complex urban environment', 'sustainable urban study', 'automated classification', 'urban form', 'ML algorithm']"
412,"['generative architectural', 'generated design data', 'generated design', 'urban design method', 'architectural form']"
413,"['Dengue disease dynamic', 'Dengue dynamic', 'mosquito occurrence', 'dengue incidence', 'mosquito development']"
414,"['surface urban heat', 'urban environment', 'urban fabric component', 'urban fabric', 'urban heat']"
415,"['pollution quality prediction', 'smart city development', 'air pollution measurement', 'influence air pollution', 'air pollution quality']"
416,"['urban thermal exposure', 'human heat exposure', 'heat vulnerability index', 'dynamic heat monitoring', 'heat monitoring']"
417,"['Spatial crime simulation', 'crime simulation', 'crime simulation contribute', 'crime pattern', 'Spatial crime']"
418,"['urban neighbourhood densification', 'neighbourhood densification', 'sustainable urbanisation', 'urbanisation strategy', 'sustainable densification']"
419,"['urban mobility structure', 'transit mobility structure', 'meaningful transit mobility', 'transit mobility pattern', 'urban mobility']"
420,"['energy consumption prediction', 'ensemble model', 'ensemble network', 'stacking ensemble model', 'consumption prediction']"
421,"['urbanization indicator', 'land use cover', 'rapid urban expansion', 'ecological impact', 'environmental impact']"
422,"['street image evaluation', 'Street design', 'street space image', 'street image', 'street space']"
423,"['streetscape perception', 'urban scene quality', 'streetscape view', 'streetscape view index', 'urban amenity']"
424,"['park cooling efficiency', 'inefficient park', 'city microclimate', 'park cooling', 'cooling efficiency']"
425,"['prediction importance level', 'airborne particulate matter', 'prediction importance', 'classification index map', 'prediction variable']"
426,"['urban system management', 'effective urban system', 'neural network model', 'Social medium user', 'network model']"
427,"['conventional urban data', 'urban analysis', 'urban modelling', 'urban data source', 'urban research']"
428,"['Automatic building extraction', 'building footprint extraction', 'urban morphology complexity', 'footprint extraction', 'urban morphology']"
429,"['intelligent decision support', 'decision support system', 'intelligent decision making', 'naïve Bayes classifier', 'decision support']"
430,"['roof superstructure classification', 'point cloud segmentation', 'roof superstructure', 'superstructure classification', 'cloud segmentation']"
431,"['urban land expansion', 'land use dynamic', 'land use expansion', 'different urban development', 'land expansion']"
432,"['housing supply', 'Urban planner need', 'housing estate', 'Economic sustainability', 'housing']"
433,"['intelligence technology', 'artificial intelligence technology', 'Finnish city official', 'artificial intelligence', 'intelligence']"
434,"['complex urban area', 'collision avoidance', 'neural network learns', 'exploration strategy', 'map']"
435,"['vegetation barrier design', 'roadside vegetation barrier', 'roadside vegetation', 'roadside green infrastructure', 'vegetation design']"
436,"['Urban morphological feature', 'urban morphology contributes', 'urban morphology', 'morphological feature', 'quantitative morphological description']"
437,"['remote sensing community', 'deep learning technique', 'deep learning approach', 'deep learning configuration', 'dedicated deep learning']"
438,"['urban poverty', 'housing inequality', 'housing affordability', 'satellite imagery', 'poverty level']"
439,"['population forecasting', 'Regional population forecast', 'type population forecasting', 'population forecast', 'forecasting']"
440,"['low carbon city', 'alleviate urban heat', 'urban block carbon', 'carbon emission map', 'urban planning scheme']"
441,"['real estate market', 'market spatial dynamic', 'rental housing market', 'housing market', 'spatial dynamic model']"
442,"['individual travel behavior', 'travel behavior', 'geographic context problem', 'geographic context', 'Travel mode likelihood']"
443,"['fecal sludge management', 'sludge management', 'sludge management solution', 'fecal sludge', 'sludge']"
444,"['urban planning process', 'edge detection', 'planning authority', 'vector machine', 'Extracting']"
445,"['geodemographic classification development', 'geodemographic classification', 'urban decision making', 'local classification', 'geodemographics']"
446,"['climate prediction', 'urban area exerts', 'neural network algorithm', 'recurrent neural network', 'climate']"
447,"['intercity corporate network', 'intercity network', 'network big data', 'network model', 'corporate network']"
448,"['urban network analysis', 'urban network path', 'Graph input representation', 'taxi journey dataset', 'urban network']"
449,"['placement recommendation', 'chain store', 'new store', 'geospatial feature', 'recommendation']"
450,"['refined spatial detail', 'Automatic detection', 'learning semantic segmentation', 'generalized machine learning', 'urban fringe area']"
451,"['LiDAR data fusion', 'road detection', 'road edge detection', 'hyperspectral system', 'LiDAR scanner']"
452,"['effective mosquito control', 'mosquito control', 'effective mosquito', 'mosquito', 'machine learning technique']"
453,"['urban space', 'urban study', 'popular place', 'locational model', 'urban planner']"
454,"['vehicle detection', 'Nowadays vehicle detection', 'deep learning algorithm', 'object detection', 'vehicle tracking']"
455,"['classify LiDAR point', 'airborne lidar', 'lidar', 'urban mapping', 'accurate urban mapping']"
456,"['urban growth simulation', 'urban growth model', 'urban land growth', 'novel urban growth', 'urban growth type']"
457,"['building reconstruction', 'city modelling', 'elevation data', 'height data', 'height prediction']"
459,"['construction material consumption', 'material consumption analysis', 'raw material consumption', 'land conservation', 'sand consumption']"
460,"['unreinforced masonry building', 'masonry building', 'unreinforced masonry', 'common building typology', 'disaster risk assessment']"
461,"['bus route planning', 'travel demand prediction', 'bus dynamic routing', 'bus route', 'dynamic route planning']"
462,"['residential location choice', 'disaster risk', 'residential choice', 'disaster risk management', 'natural hazard risk']"
463,"['sustainable urban planning', 'urban development classification', 'urban planning machine', 'new urban development', 'urban planner assess']"
464,"['intelligent transportation system', 'mobility data', 'autonomous mobility', 'support autonomous mobility', 'predict traffic condition']"
465,"['damage detection', 'damage detection system', 'digital urban data', 'deep learning model', 'large earthquake occurs']"
466,"['urban design research', 'sustainable urban design', 'sustainable urban development', 'urban development towards', 'urban development']"
467,"['climate resilience', 'urban resilience', 'planning response', 'appropriate planning response', 'climate change']"
468,"['tree planting policy', 'tree location data', 'tree planting', 'tree placement', 'tree location']"
469,"['bathymetry estimation', 'bathymetry measurement', 'bathymetry', 'Traditional bathymetry measurement', 'ocean depth']"
470,"['urban landscape perception', 'historical urban landscape', 'streetscape improvement', 'city planning', 'urban planning policy']"
471,"['agricultural land area', 'land area', 'vegetation agricultural land', 'unexpected land use', 'efficient urban planning']"
472,"['urban land use', 'essential urban land', 'land use information', 'urban land', 'geospatial big data']"
473,"['italian regional science', 'regional policy evaluation', 'regional planning', 'modern regional science', 'regional science']"
474,"['small polish city', 'large city', 'population density', 'Small city', 'polish city']"
475,"['urban flood susceptibility', 'flood susceptibility mapping', 'flood susceptibility map', 'flood susceptibility', 'realistic flood susceptibility']"
476,"['participatory planning', 'participatory planning process', 'Sonic environment', 'city planning process', 'city planning professional']"
477,"['human mobility dataset', 'Deep Model', 'deep learning model', 'mobility dataset', 'citywide crowd']"
478,"['requirement engineering', 'suitable requirement engineering', 'requirement engineering perspective', 'human factor requirement', 'AV development']"
479,"['urban design process', 'urban configuration', 'early urban design', 'Mediterranean climate', 'metamodels']"
480,"['sustainable urban development', 'urban data operationalization', 'urban layout', 'urban form', 'participatory planning']"
481,"['GIS big data', 'ground object classification', 'machine classification algorithm', 'ELM method', 'extreme learning']"
482,"['urban computing', 'urban model', 'urban service', 'mainstream urban model', 'mobile computing']"
483,"['urban computing', 'city operation system', 'city operation', 'urban planning', 'urban safety']"
484,"['urban future scenario', 'probabilistic land use', 'complicates urban planning', 'Urban Future', 'land use scenario']"
485,"['urban land prediction', 'urbanization prediction', 'urban growth modeling', 'land prediction', 'urban planning exercise']"
486,"['video semantic segmentation', 'semantic segmentation method', 'semantic segmentation algorithm', 'UAV aerial video', 'image semantic segmentation']"
487,"['visual Analytics', 'Analytics', 'Crime Detection', 'intelligent', 'recognition']"
488,"['city scale', 'linear regression', 'nighttime light', 'spatial heterogeneity', 'back propagation']"
489,"['AI urbanism', 'architectural urban theory', 'algorithmic governance', 'urban zoning', 'urban form']"
490,"['urban traffic condition', 'traffic management strategy', 'represent urban traffic', 'road urban network', 'traffic management solution']"
491,"['urban health', 'neighborhood disorder', 'neighborhood scale', 'predictive model', 'machine learning algorithm']"
492,"['visitor experience', 'urban public life', 'public space management', 'urban design strategy', 'sentiment']"
493,"['scale surface climate', 'surface climate information', 'surface climate', 'climate information', 'scale atmospheric condition']"
494,"['urban human activity', 'natural language processing', 'social activity', 'population movement pattern', 'social medium']"
495,"['Smart urban infrastructure', 'urban intelligence', 'urban infrastructure', 'urban tech', 'smart technology']"
496,"['geographic knowledge graph', 'understanding urban space', 'geographic information retrieval', 'geographic knowledge', 'Yelp hierarchical dataset']"
497,"['Urban population distribution', 'population distribution map', 'Urban population', 'land use data', 'distribution map']"
498,"['arterial road control', 'heterogeneous traffic flow', 'urban road network', 'road control', 'traffic flow']"
499,"['microclimate simulation program', 'microclimate simulation', 'daytime temperature', 'CityGML file', 'outdoor air temperature']"
500,"['smart infrastructure system', 'smart infrastructure', 'smart city subsystem', 'effective smart infrastructure', 'city infrastructure']"
501,"['smart city construction', 'smart city development', 'mobile communication technology', 'mobile communication', 'future information technology']"
502,"['simulate human intelligence', 'learning', 'human intelligence', 'automation', 'planner']"
503,"['perennial drainage', 'hydrologic risk', 'drainage network', 'surface water runoff', 'floodplain']"
504,"['transfer learning', 'scene image classifier', 'dictionary learning', 'sparse coding', 'remote sensing scene']"
505,"['object detection method', 'Many object detection', 'image training', 'artificial neural network', 'detection method']"
506,"['fuzzy logic', 'fuzzy logic system', 'explainable semantic segmentation', 'logic system', 'color space']"
507,"['street functionality prediction', 'street functionality classification', 'urban street functionality', 'urban street network', 'urban road']"
508,"['urban mobility landscape', 'urban transportation system', 'urban transportation', 'transportation intervention strategy', 'urban mobility']"
509,"['urban planning management', 'urban planning reform', 'urban planning field', 'big data intelligence', 'planning reform']"
510,"['navigation system', 'positioning performance', 'satellite', 'visible satellite', 'position solution']"
511,"['distinguish geographical proximity', 'semantic proximity', 'latent semantic relationship', 'geographical proximity', 'trajectory']"
512,"['land use detection', 'urban land use', 'urban land', 'land use algorithm', 'land use type']"
513,"['historical preservation', 'historical site', 'tourism', 'Shanghai city', 'data']"
514,"['urban scenario', 'service infrastructure', 'plan management', 'physical infrastructure', 'delivery system']"
515,"['Smart urban future', 'smart city planning', 'future smart city', 'dynamic urban theory', 'urban economics']"
516,"['intelligent unmanned technology', 'unmanned technology', 'aerial vehicle', 'environmental monitoring', 'environmental monitoring task']"
517,"['landscape design', 'landscape architecture system', 'landscape architecture', 'landscape architecture art', 'garden landscape']"
518,"['urban environment perception', 'residential urban environment', 'environment perception', 'urban context', 'machine learning method']"
519,"['digital society', 'democracy', 'representative democracy', 'digital revolution', 'digital social contract']"
520,"['implicit geographic movement', 'geographic movement', 'word embeddings', 'corpus training', 'animal migration']"
521,"['sustainable urban planning', 'sustainable urban development', 'environmental green area', 'Landsat satellite imagery', 'air quality data']"
522,"['land use index', 'combinatory land use', 'urban management', 'combinatory land', 'land']"
523,"['urban virtual modelling', 'virtual modelling platform', 'virtual modelling', 'modelling platform', 'design process']"
524,"['AI storm water', 'storm water management', 'stormwater management', 'complex hydrological system', 'LID stormwater management']"
525,"['smart sustainable city', 'smart city governance', 'urban critical infrastructure', 'sensor data', 'sensor data fusion']"
526,"['air quality prediction', 'air quality varies', 'quality sensor data', 'open spatial data', 'sensor data']"
527,"['pollutant concentration data', 'climate change problem', 'big data', 'Machine Learning approach', 'pollutant concentration']"
528,"['traffic incident analysis', 'Twitter interaction', 'word embedding', 'Twitter', 'traffic']"
529,"['travel mode choice', 'commute', 'travel type', 'transportation', 'travel mode']"
530,"['IoT big data', 'smart city application', 'urban data management', 'big data analytics', 'deep learning algorithm']"
531,"['slum mapping', 'slum upgrading', 'slum settlement', 'slum', 'land boundary data']"
532,"['land cover zone', 'urban slum area', 'urban slum region', 'land resource', 'unmanned aerial vehicle']"
533,"['sustainable Mobility', 'energy Storage', 'bus', 'energy', 'Car Restriction Policy']"
534,"['Autonomous Vehicle', 'machine', 'cryptography', 'Mind', 'neuroscience']"
535,"['urban intelligent navigator', 'intelligent navigator', 'drone', 'urban intelligent', 'stereo vision']"
536,"['street context classification', 'convolutional neural network', 'street imagery', 'relabel street', 'CNN architecture']"
537,"['sensed land cover', 'detailed land use', 'land use structure', 'sensed activity data', 'sensed land']"
538,"['SAR mapping', 'SAR mapping approach', 'airborne SAR mapping', 'topographic mapping', 'airborne Synthetic Aperture']"
539,"['OLI image classification', 'cover mapping', 'use land', 'training dataset', 'mapping']"
540,"['feature extraction', 'urban settlement', 'Data mining', 'modern urban settlement', 'support urban expansion']"
541,"['logistics service network', 'big data mining', 'logistics service', 'data mining technology', 'urban area']"
542,"['architectural beauty', 'classification', 'city census', 'city census information', 'public place']"
543,"['motion planning', 'safe trajectory', 'reachable area', 'Reachability analysis', 'Reachability']"
544,"['road traffic image', 'traffic monitoring', 'traffic image', 'urban road traffic', 'traffic monitoring device']"
545,"['IoT data', 'smart IoT application', 'data mining technique', 'IoT data set', 'data science technique']"
546,"['generative urban network', 'autoencoders', 'convolutional variational autoencoders', 'Spatial network', 'deep convolutional network']"
547,"['smart city ecosystem', 'urban innovation', 'mobility sector', 'smart transport', 'smart city grid']"
548,"['multispectral satellite image', 'cover classification map', 'change detection analysis', 'RF classifier', 'multispectral satellite']"
549,"['ambient intelligence', 'smart home', 'Ambient explanation', 'activity recognition', 'environmental sensor']"
550,"['bike trajectory data', 'bike flow pattern', 'flow pattern discovery', 'bike activity', 'bike flow']"
551,"['land use analysis', 'city planning', 'land use', 'urban space', 'land']"
552,"['deep reinforcement', 'deep reinforcement learning', 'urban warfare operation', 'AI system', 'reinforcement learning']"
553,"['urban emotion measurement', 'Urban emotion', 'emotion measurement', 'emotion measurement tool', 'human emotion recognition']"
554,"['perceived walkability', 'walkability', 'spatial evaluation', 'environmental evaluation', 'spatial data']"
555,"['algorithmic space planning', 'spatial planning', 'algorithmic spatial planning', 'architecture', 'space planning']"
556,"['visualization', 'Material', 'Printing', 'paper', 'conference']"
557,"['urban public space', 'urban research method', 'established urban research', 'urban location', 'different urban location']"
558,"['AI technique', 'urban environment', 'urban planner', 'urban phenomenon', 'urban change']"
559,"['machine learning hyperparameter', 'intelligence design', 'handwritten digit recognition', 'agent intelligence', 'learning hyperparameter']"
560,"['particle swarm optimization', 'swarm optimization method', 'swarm optimization', 'particle swarm', 'smart city management']"
561,"['traffic volume prediction', 'prediction methodology', 'different prediction methodology', 'Highway traffic volume', 'predictive accuracy']"
562,"['Public transportation accessibility', 'pedestrian accessibility level', 'Pedestrian accessibility', 'transportation accessibility', 'Towards sustainable transit']"
563,"['urban heat monitoring', 'sensor fusion', 'spatiotemporal data', 'traffic light detection', 'smart community']"
564,"['land cover change', 'level urban planning', 'land cover', 'sprawl', 'classification method']"
565,"['satellite remote sensing', 'earth observation', 'big data', 'satellite', 'satellite segment']"
566,"['Urban placeness', 'placeness', 'place', 'geography', 'contextual information']"
567,"['multidimensional livability', 'livability management', 'multidimensional livability index', 'livability index', 'livability']"
568,"['change detection result', 'Automatic semantic segmentation', 'deforestation monitoring', 'earth observation application', 'semantic object']"
569,"['urban layout', 'design proposal', 'statistical spatial test', 'area size', 'layout']"
570,"['company creation', 'new company creation', 'localization decision', 'manufacturing industry', 'industry']"
571,"['geospatial energy consumption', 'sustainable urban planning', 'geospatial energy', 'geospatial anthropogenic energy', 'energy demand estimation']"
572,"['building simulation', 'predicted microclimate', 'CFD simulation', 'wind direction', 'CFD model']"
573,"['imbalanced datasets', 'distance metric learning', 'metric learning', 'biomedical data analysis', 'biomedical data']"
574,"['massive urban datasets', 'urban datasets', 'data', 'urban stakeholder', 'smart meter']"
575,"['image classifier', 'SVM approach', 'road infrastructure extraction', 'SVM procedure', 'object classification']"
576,"['industrial land recognition', 'inefficient industrial land', 'Land planning', 'industrial land', 'urban planning model']"
577,"['collaborative heterogeneous information', 'social recommendation', 'similarity computation', 'taxicab platform', 'intelligent taxi']"
578,"['thematic analytics', 'geospatial information', 'urban ground sensing', 'geotagging', 'thematic analytics framework']"
579,"['syntactic feature', 'land use type', 'location study', 'syntactic measurement', 'syntactic blueprint']"
580,"['land cover classification', 'agricultural land cover', 'land cover', 'land surface temperature', 'land cover type']"
581,"['smart digital city', 'UX machine', 'user experience design', 'smart city transportation', 'digital city']"
582,"['Procedural urban environment', 'procedural generation', 'game engine', 'playable video game', 'genetic algorithm']"
583,"['clustering', 'census ward', 'Feature selection', 'Beppu census ward', 'census data']"
584,"['creative eMedia', 'information system', 'interactive machine', 'city initiative', 'eMedia']"
585,"['data mining', 'intelligent urban data', 'data exploration', 'cluster analysis', 'urban data monitoring']"
587,"['workshop', 'overview', 'conjunction', 'paper']"
588,"['traditional architecture', 'traditional building', 'ancient business town', 'silk road commerce', 'eastern civilization']"
589,"['conduct cooperative design', 'Online cooperative design', 'online design', 'cooperative design', 'urban design aspect']"
590,"['automatic simulation model', 'simulation model generation', 'simulation model', 'computer simulation', 'material modeling operation']"
591,"['transportation impact', 'transportation infrastructure development', 'state transportation planning', 'transportation planning', 'transportation efficiency']"
592,"['townscapes', 'outdoor townscapes', 'AI robotics', 'typical spatial behaviour', 'spatial behaviour']"
593,"['construction game', 'construction simulation', 'virtual construction site', 'game technology', 'modern game technology']"
594,"['Analyze urbanization process', 'Analyze urbanization', 'complex urban space', 'urban development change', 'urbanization research']"
595,"['urban territorial planning', 'metropolitan land use', 'territorial planning process', 'territorial planning', 'land use evolution']"
596,"['GIS problem solving', 'GIS problem', 'GIS application', 'Many GIS application', 'GIS application need']"
597,"['geographical information system', 'transportation information', 'urban geographical information', 'modern intelligent transportation', 'transportation system']"
598,"['high irrigation efficiency', 'irrigation efficiency', 'irrigation uniformity', 'irrigation', 'high irrigation']"
599,"['workflow management system', 'semantic web', 'fuzzy expert system', 'workflow management', 'similarity information maintenance']"
600,"['freeway incident management', 'accident investigation site', 'accident investigation', 'urban freeway corridor', 'urban freeway']"
