DocId,key-phrases
305,"['participatory AI affords', 'smart city evolve', 'responsible AI outcome', 'participatory planning', 'AI outcome']"
306,"['cellular automata', 'land management', 'spatial planning', 'automata', 'land change']"
307,"['crowd density estimation', 'crowd density', 'density estimation', 'crowd', 'image processing']"
308,"['artificial urban modeling', 'artificial urban environment', 'proposed urban modeling', 'urban modeling technique', 'urban modeling']"
309,"['machine learning model', 'semantic information', 'novel semantic model', 'level semantic information', 'several classifier']"
310,"['Support vector', 'safer parking', 'theft rate', 'boosting', 'parking']"
311,"['monitoring road traffic', 'urban traffic network', 'road traffic information', 'traffic network', 'traffic information collection']"
312,"['AI data collection', 'AI data', 'interactive data', 'data collection', 'interactive data analysis']"
313,"['SAR image', 'multisource Sentinel image', 'synthetic aperture radar', 'Sentinel image', 'optical Sentinel image']"
314,"['urban visual environment', 'advertising construction', 'detected advertising object', 'Outdoor advertising', 'advertising object']"
315,"['urban typology', 'quantitative spatial model', 'good urban form', 'spatial model', 'multiscale clustering']"
316,"['layout synthesis', 'designer interact', 'functional layout', 'design task', 'constructive preference elicitation']"
317,"['urban aesthetic evaluation', 'generative urban design', 'generative urban aesthetic', 'urban aesthetic', 'aesthetic evaluation']"
318,"['green architecture', 'green building issue', 'architectural design', 'green building', 'green solution strategy']"
320,"['complex planning', 'epistemological quadriptych', 'complex planning process', 'UAVs device', 'military operation']"
321,"['traffic control intelligence', 'whole traffic control', 'mixed traffic condition', 'regional traffic control', 'mixed traffic flow']"
322,"['expert system approach', 'planning theory', 'expertise', 'planning', 'design method']"
323,"['electricity theft', 'electricity consumption data', 'adaptive boosting', 'power utility', 'Big data analytics']"
324,"['classification map', 'use classification map', 'land use type', 'optimal urban land', 'various land use']"
325,"['landslide susceptibility map', 'landslide susceptibility modeling', 'landslide data', 'high landslide risk', 'landslide susceptibility zone']"
326,"['Energy consumption forecasting', 'electric consumption forecasting', 'accurate consumption forecasting', 'consumption forecasting', 'residential electric consumption']"
327,"['satellite image', 'remote sensing', 'textural information', 'geographic information system', 'urban development']"
328,"['urban waterlogging', 'urban flood', 'recurrent neural network', 'microblogging data', 'urban flood disaster']"
329,"['land price prediction', 'urban land price', 'residential land price', 'land price distribution', 'support vector regression']"
330,"['urban surface temperature', 'urbanization process monitoring', 'land surface temperature', 'difference vegetation index', 'vegetation index']"
331,"['street imagery data', 'street imagery', 'large street imagery', 'heterogeneous perception', 'safety perception']"
332,"['landscape diversity', 'landscape change', 'satellite image fusion', 'landscape planning', 'ecosystem service']"
333,"['city safety', 'global urban data', 'city safety security', 'cluster dynamic analysis', 'Safe city']"
334,"['GPS trajectory data', 'trajectory data', 'route recommendation', 'complex network analysis', 'complex network']"
335,"['electric taxi', 'traditional taxi', 'taxi', 'passenger service market', 'transportation congestion']"
336,"['urban community life', 'urban community', 'life circle planning', 'location selection', 'activity space estimation']"
337,"['intelligent system', 'sustainable city', 'city', 'urban life', 'smart healthcare']"
338,"['sustainable urban transition', 'urban regeneration', 'urban development model', 'urban transition', 'former industrial waterfront']"
339,"['urban prediction', 'urban prediction problem', 'autoencoders', 'biased data', 'heterogeneous datasets']"
340,"['describe urban form', 'urban morphological difference', 'German residential area', 'land readjustment', 'land policy']"
341,"['traffic crash location', 'location data', 'geolocated dataset', 'geoparsing', 'road traffic crash']"
342,"['urban functional area', 'unplanned urban expansion', 'global urbanization', 'ML algorithm', 'classification accuracy']"
343,"['Online citizen participation', 'powerful workshop tool', 'user input', 'workshop tool', 'citizen participation']"
344,"['urban informatics', 'urban analysis', 'understand urban dynamic', 'urban livability', 'urban complex system']"
345,"['urban greenness space', 'urban greenness coverage', 'Urban greenness', 'typical landscape index', 'greenness space']"
346,"['auditory perception map', 'auditory perception', 'auditory data', 'auditory landscape', 'perception map']"
347,"['unplanned urbanization', 'kabul', 'significant population growth', 'spatial logistic regression', 'population growth']"
348,"['air pollutant prediction', 'pollutant prediction model', 'pollutant prediction', 'pollutant concentration prediction', 'extreme learning machine']"
349,"['urban tree specie', 'different urban tree', 'tree management', 'tree management decision', 'tree management practitioner']"
350,"['network analysis', 'topological connectivity', 'connectivity cluster', 'transportation system', 'interface network consist']"
351,"['traffic simulation', 'traffic simulation technology', 'traffic forecasting', 'travel demand model', 'synthetic urban dynamic']"
352,"['LSTM model', 'deep sequence', 'vanilla LSTM model', 'taxi fleet', 'Taxicab']"
353,"['vehicle ownership', 'vehicle', 'household travel survey', 'car', 'travel survey data']"
354,"['urban future', 'Urban Experiment', 'human designer', 'AI assistant', 'designer']"
355,"['Transit urban design', 'urban design dimension', 'urbanity', 'streetlife intensity', 'transit node']"
356,"['nighttime land surface', 'infrared image', 'nighttime LST image', 'daytime LST image', 'nighttime LST downscalingwas']"
357,"['Urban designer work', 'urban design practice', 'urban morphology', 'intricate design world', 'designer work']"
360,"['urban vitality feature', 'urban street vitality', 'urban space quality', 'urban street landscape', 'urban landscape']"
361,"['image classification method', 'UAV image', 'cover classification', 'classification method', 'classification accuracy']"
363,"['French neighbourhood', 'neighbourhood', 'neighborhood', 'real estate search', 'spatial concept']"
364,"['classification road extraction', 'road extraction algorithm', 'road extraction method', 'Road extraction', 'classification road']"
365,"['complex urban environment', 'satellite image', 'visual image interpretation', 'human perception', 'mapping']"
366,"['mediatized urban heritage', 'urban heritage', 'Digital excavation', 'big data', 'image recognition']"
367,"['satellite image segmentation', 'convolution neural network', 'image segmentation', 'aerial image', 'neural network']"
368,"['intrusion detection method', 'intrusion detection', 'ensemble learning approach', 'IoT system', 'IoT service']"
369,"['topic modeling extraction', 'topic probability', 'metropolitan area', 'urban setting', 'learning model']"
370,"['crowdsensed datasets', 'available crowdsensed datasets', 'crowdsensing', 'urban decision', 'urbanization issue']"
371,"['population map', 'urban population distribution', 'urban population', 'mobile phone trajectory', 'mobile phone dataset']"
372,"['location category', 'human mobility', 'socioeconomic indicator', 'socioeconomic status', 'social network']"
373,"['retail store placement', 'heterogeneous urban data', 'store placement', 'store placement problem', 'prospective retail store']"
374,"['city region partitioning', 'city region partition', 'city region', 'accessible urban data', 'various urban task']"
375,"['City safety perception', 'City safety', 'people safety perception', 'safety perception model', 'Safety perception measurement']"
376,"['Accessibility', 'land use practitioner', 'transport planning', 'transport planning issue', 'urban planner']"
377,"['future city ecosystem', 'city ecosystem', 'future city', 'urban landscape', 'electric city']"
378,"['large annotated dataset', 'image classification task', 'training data', 'annotated dataset', 'Spark RDD image']"
379,"['architectural color icon', 'architectural color', 'color icon creation', 'color icon', 'google map']"
380,"['urban water infrastructure', 'urban water system', 'water infrastructure', 'candidate urban water', 'water system adaptation']"
381,"['travel activity pattern', 'distinctive activity pattern', 'driver survey data', 'dimensionality reduction', 'autoencoder']"
382,"['land cover extraction', 'urban greenery land', 'greenery land cover', 'greenery auto extraction', 'greenery extraction method']"
383,"['scenic beauty', 'aesthetic rating', 'social metadata', 'Paris dataset', 'Flickr image']"
384,"['geographical insight', 'query engine', 'planning domain', 'planner', 'word embedding']"
385,"['fast building detection', 'binary feature classification', 'area detection', 'building contour extraction', 'superpixel segmentation']"
386,"['urban simulation', 'multiple urban simulation', 'city configuration', 'unseen city configuration', 'optimized design recommendation']"
387,"['video surveillance', 'person detection method', 'video surveillance system', 'anomaly detection', 'anomaly detection method']"
388,"['smart mobility', 'urban area smart', 'smart environment', 'area smart', 'mining technique']"
389,"['shadow detection', 'Historical Cityscape', 'deep learning scheme', 'Cityscape', 'resolution aerial imagery']"
390,"['Holistic visual data', 'complex urban feature', 'intricate urban matrix', 'urban feature', 'Random Forest model']"
391,"['neural network algorithm', 'artificial network', 'design process', 'everyday architectural practice', 'architectural practice']"
392,"['urban region', 'nonnegative matrix factorization', 'clustering', 'mobility information', 'matrix factorization']"
393,"['urban data exploration', 'massive urban data', 'massive spatiotemporal data', 'spatiotemporal data', 'itinerary request dataset']"
394,"['road traffic noise', 'traffic noise', 'urban road traffic', 'machine learning method', 'noise level']"
395,"['space ontology', 'Spacescapes', 'spatial cognition', 'Spacescape Experimentation', 'spacescape quality']"
396,"['landslide susceptibility prediction', 'SVMs algorithm', 'SVMs model', 'landslide area', 'susceptibility prediction']"
397,"['Data mining tourism', 'mining tourism pattern', 'tourism pattern', 'travel pattern', 'transportation information']"
398,"['large urban police', 'urban emergency police', 'urban police', 'urban police jurisdiction', 'emergency police operation']"
399,"['Systematic data mining', 'multivariate municipality data', 'land consumption', 'municipality data', 'multivariate municipality']"
400,"['travel mode detection', 'various classification algorithm', 'different classification algorithm', 'boosted decision tree', 'boosted decision']"
401,"['LiDAR imagery', 'classifier', 'classification method', 'multispectral imagery', 'sensed imagery']"
402,"['design thinking', 'design', 'thinking', 'research', 'question']"
403,"['terrorist attack prediction', 'attack prediction system', 'attack prediction', 'reasoning layer', 'terroristic attack']"
404,"['location semantic predicting', 'urban location annotation', 'location annotation', 'Semantic location', 'Semantic location name']"
405,"['Urban computing', 'human urban behavior', 'urban behavior', 'city experience', 'traffic forecasting']"
406,"['virtual city environment', 'virtual city', 'city environment', 'autonomous AI behaviour', 'AI character']"
407,"['land cover pattern', 'land use map', 'various land cover', 'vegetation cover', 'rural land use']"
408,"['Road traffic safety', 'traffic safety management', 'traffic safety strategy', 'traffic safety', 'traffic safety portfolio']"
409,"['street context distribution', 'urban science', 'street context type', 'mobility analysis', 'urban science framework']"
410,"['crowdsourced street view', 'urban analytics', 'geospatial data', 'geospatial data collection', 'crowdsourced street']"
411,"['complex urban environment', 'building structure', 'sustainable urban study', 'automated classification', 'classification method']"
412,"['generative architectural', 'generated design data', 'generated design', 'urban design method', 'architectural form']"
413,"['Dengue disease dynamic', 'Dengue dynamic', 'mosquito occurrence', 'dengue incidence', 'mosquito development']"
414,"['surface urban heat', 'urban environment', 'urban fabric component', 'urban fabric', 'vegetation index']"
415,"['pollution quality prediction', 'smart city development', 'air pollution measurement', 'influence air pollution', 'air pollution quality']"
416,"['urban thermal exposure', 'human heat exposure', 'heat vulnerability index', 'dynamic heat monitoring', 'heat monitoring']"
417,"['Spatial crime simulation', 'crime prediction', 'crime simulation', 'crime simulation contribute', 'crime pattern']"
418,"['urban neighbourhood densification', 'neighbourhood densification', 'sustainable urbanisation', 'urbanisation strategy', 'sustainable densification']"
419,"['urban mobility structure', 'transit mobility structure', 'meaningful transit mobility', 'transit mobility pattern', 'urban mobility']"
420,"['energy consumption prediction', 'ensemble model', 'ensemble network', 'stacking ensemble model', 'consumption prediction']"
421,"['urban development', 'urbanization indicator', 'urbanization', 'land use cover', 'rapid urban expansion']"
422,"['street image evaluation', 'Street design', 'street space image', 'street image', 'street space']"
423,"['streetscape perception', 'urban scene quality', 'streetscape view', 'streetscape view index', 'urban amenity']"
424,"['park cooling efficiency', 'inefficient park', 'city microclimate', 'park cooling', 'cooling efficiency']"
425,"['prediction importance level', 'airborne particulate matter', 'prediction importance', 'classification index map', 'prediction variable']"
426,"['urban system management', 'effective urban system', 'neural network model', 'Social medium user', 'network model']"
427,"['conventional urban data', 'urban analysis', 'urban modelling', 'urban data source', 'urban research']"
428,"['Automatic building extraction', 'building footprint extraction', 'urban morphology complexity', 'footprint extraction', 'urban morphology']"
429,"['intelligent decision support', 'decision support system', 'intelligent decision making', 'naïve Bayes classifier', 'decision support']"
430,"['roof superstructure classification', 'point cloud segmentation', 'roof superstructure', 'superstructure classification', 'cloud segmentation']"
431,"['urban land expansion', 'land use dynamic', 'land use expansion', 'land expansion', 'actual land use']"
432,"['housing supply', 'Urban planner need', 'housing estate', 'Economic sustainability', 'housing']"
433,"['Finnish city official', 'artificial intelligence', 'intelligence', 'Finnish city', 'city official']"
434,"['collision avoidance', 'neural network learns', 'exploration strategy', 'network learns', 'grid']"
435,"['vegetation barrier design', 'roadside vegetation barrier', 'roadside vegetation', 'roadside green infrastructure', 'vegetation design']"
436,"['Urban morphological feature', 'urban morphology contributes', 'urban morphology', 'morphological feature', 'quantitative morphological description']"
437,"['land cover classification', 'deep learning architecture', 'remote sensing community', 'deep learning technique', 'land use land']"
438,"['urban poverty', 'housing inequality', 'housing affordability', 'poverty level', 'different poverty level']"
439,"['population forecasting', 'Regional population forecast', 'type population forecasting', 'population forecast', 'forecasting']"
440,"['low carbon city', 'alleviate urban heat', 'urban block carbon', 'carbon emission map', 'urban planning scheme']"
441,"['real estate market', 'market spatial dynamic', 'rental housing market', 'housing market', 'spatial dynamic model']"
442,"['individual travel behavior', 'travel behavior', 'geographic context problem', 'geographic context', 'Travel mode likelihood']"
443,"['fecal sludge management', 'sludge management', 'sludge management solution', 'fecal sludge', 'sludge']"
444,"['support vector machine', 'urban planning process', 'support vector', 'edge detection', 'building']"
445,"['geodemographic classification development', 'urban decision making', 'local classification', 'geodemographics', 'classification development']"
446,"['climate prediction', 'urban area exerts', 'neural network algorithm', 'recurrent neural network', 'climate']"
447,"['intercity corporate network', 'intercity network', 'network big data', 'corporate network', 'regional planning']"
448,"['urban network analysis', 'urban network path', 'Graph input representation', 'taxi journey dataset', 'urban network']"
449,"['urban region', 'placement recommendation', 'chain store', 'new store', 'geospatial feature']"
450,"['refined spatial detail', 'Automatic detection', 'learning semantic segmentation', 'building area', 'SVM classifier']"
451,"['LiDAR data fusion', 'road detection', 'road edge detection', 'hyperspectral system', 'LiDAR scanner']"
452,"['effective mosquito control', 'mosquito control', 'effective mosquito', 'mosquito', 'citizen science data']"
453,"['urban study', 'popular place', 'locational model', 'smartphones locational request', 'place']"
454,"['vehicle detection', 'Nowadays vehicle detection', 'deep learning algorithm', 'object detection', 'vehicle tracking']"
455,"['classify LiDAR point', 'airborne lidar', 'lidar', 'urban mapping', 'accurate urban mapping']"
456,"['urban growth simulation', 'urban growth model', 'urban land growth', 'novel urban growth', 'urban growth type']"
457,"['building reconstruction', 'city modelling', 'elevation data', 'height prediction', 'geospatial analysis']"
459,"['urban development', 'construction material consumption', 'urban planning', 'material consumption analysis', 'urban expansion']"
460,"['unreinforced masonry building', 'masonry building', 'unreinforced masonry', 'common building typology', 'disaster risk assessment']"
461,"['bus route planning', 'travel demand prediction', 'bus dynamic routing', 'bus route', 'dynamic route planning']"
462,"['residential location choice', 'disaster risk', 'residential choice', 'disaster risk management', 'natural hazard risk']"
463,"['urban development classification', 'urban planning machine', 'new urban development', 'urban planner assess', 'development classification model']"
464,"['autonomous mobility', 'support autonomous mobility', 'predict traffic condition', 'solves traffic congestion', 'solves traffic']"
465,"['damage detection', 'damage detection system', 'digital urban data', 'deep learning model', 'large earthquake occurs']"
466,"['urban design research', 'sustainable urban design', 'urban development towards', 'integrated urban design', 'urban development factor']"
467,"['climate resilience', 'urban resilience', 'planning response', 'appropriate planning response', 'climate change']"
468,"['tree planting policy', 'tree location data', 'tree planting', 'tree placement', 'tree location']"
469,"['bathymetry estimation', 'bathymetry measurement', 'bathymetry', 'Traditional bathymetry measurement', 'ocean depth']"
470,"['urban landscape perception', 'historical urban landscape', 'streetscape improvement', 'city planning', 'urban planning policy']"
471,"['agricultural land area', 'land area', 'vegetation agricultural land', 'unexpected land use', 'efficient urban planning']"
472,"['geospatial big data', 'thematic urban information', 'urban environmental study', 'urban information', 'mapping research']"
473,"['italian regional science', 'regional policy evaluation', 'modern regional science', 'regional science', 'regional policy']"
474,"['small polish city', 'large city', 'Small city', 'polish city', 'area']"
475,"['urban flood susceptibility', 'flood susceptibility mapping', 'flood susceptibility map', 'flood susceptibility', 'realistic flood susceptibility']"
476,"['participatory planning', 'participatory planning process', 'city planning', 'Sonic environment', 'city planning process']"
477,"['human mobility dataset', 'Deep Model', 'deep learning model', 'mobility dataset', 'citywide crowd']"
478,"['requirement engineering', 'suitable requirement engineering', 'requirement engineering perspective', 'human factor requirement', 'AV development']"
479,"['urban design', 'urban design process', 'urban configuration', 'early urban design', 'Mediterranean climate']"
480,"['urban data operationalization', 'urban layout', 'generative design', 'generative design method', 'performance space exploration']"
481,"['GIS big data', 'extreme learning machine', 'ground object classification', 'machine classification algorithm', 'machine learning algorithm']"
482,"['urban service', 'mainstream urban model', 'mobile computing', 'analytics', 'computing']"
483,"['city operation system', 'city operation', 'urban safety', 'urban transportation', 'unsupervised learning']"
484,"['urban future scenario', 'probabilistic land use', 'complicates urban planning', 'Urban Future', 'land use scenario']"
485,"['urban land prediction', 'urbanization prediction', 'urban growth modeling', 'land prediction', 'urban planning exercise']"
486,"['video semantic segmentation', 'semantic segmentation method', 'semantic segmentation algorithm', 'UAV aerial video', 'image semantic segmentation']"
487,"['visual Analytics', 'Crime Detection', 'intelligent', 'recognition', 'machine']"
488,"['city scale', 'linear regression', 'nighttime light', 'spatial heterogeneity', 'back propagation']"
489,"['AI urbanism', 'architectural urban theory', 'algorithmic governance', 'urban zoning', 'urban form']"
490,"['urban traffic condition', 'traffic management strategy', 'represent urban traffic', 'road urban network', 'traffic management solution']"
491,"['urban health', 'neighborhood disorder', 'neighborhood scale', 'different machine learning', 'neighborhood']"
492,"['visitor experience', 'urban public life', 'public space management', 'urban design strategy', 'sentiment']"
493,"['scale surface climate', 'surface climate information', 'surface climate', 'climate information', 'scale atmospheric condition']"
494,"['urban human activity', 'natural language processing', 'urban planning', 'social activity', 'population movement pattern']"
495,"['Smart urban infrastructure', 'urban intelligence', 'urban infrastructure', 'urban tech', 'smart technology']"
496,"['geographic knowledge graph', 'understanding urban space', 'geographic information retrieval', 'geographic knowledge', 'Yelp hierarchical dataset']"
497,"['Urban population distribution', 'population distribution map', 'Urban population', 'land use data', 'distribution map']"
498,"['arterial road control', 'heterogeneous traffic flow', 'urban road network', 'road control', 'arterial road']"
499,"['microclimate simulation program', 'microclimate simulation', 'daytime temperature', 'CityGML file', 'outdoor air temperature']"
500,"['smart infrastructure system', 'smart infrastructure', 'smart city subsystem', 'effective smart infrastructure', 'city infrastructure']"
501,"['smart city construction', 'smart city development', 'mobile communication technology', 'mobile communication', 'future information technology']"
502,"['simulate human intelligence', 'intelligence', 'learning', 'human intelligence', 'automation']"
503,"['perennial drainage', 'hydrologic risk', 'drainage network', 'surface water runoff', 'floodplain']"
504,"['transfer learning', 'scene image classifier', 'dictionary learning', 'sparse coding', 'remote sensing scene']"
505,"['object detection method', 'Many object detection', 'land cover mapping', 'image training', 'artificial neural network']"
506,"['fuzzy logic', 'fuzzy logic system', 'explainable semantic segmentation', 'logic system', 'color space']"
507,"['street functionality prediction', 'street functionality classification', 'urban street functionality', 'urban street network', 'urban road']"
508,"['urban mobility landscape', 'urban transportation system', 'transportation intervention strategy', 'urban mobility', 'adaptive plan']"
509,"['urban planning management', 'urban planning reform', 'urban planning field', 'big data intelligence', 'planning reform']"
511,"['distinguish geographical proximity', 'semantic proximity', 'latent semantic relationship', 'geographical proximity', 'trajectory']"
512,"['land use detection', 'land use algorithm', 'land use topic', 'global spatial information', 'region embeddings']"
513,"['historical preservation', 'historical site', 'tourism', 'Shanghai city', 'data']"
514,"['urban scenario', 'service infrastructure', 'plan management', 'physical infrastructure', 'delivery system']"
515,"['Smart urban future', 'smart city planning', 'future smart city', 'dynamic urban theory', 'urban economics']"
516,"['intelligent unmanned technology', 'unmanned technology', 'aerial vehicle', 'environmental monitoring', 'environmental monitoring task']"
517,"['landscape design', 'landscape architecture system', 'landscape architecture', 'landscape architecture art', 'garden landscape']"
518,"['urban environment perception', 'residential urban environment', 'environment perception', 'urban context', 'machine learning method']"
519,"['digital society', 'democracy', 'representative democracy', 'digital revolution', 'digital social contract']"
520,"['implicit geographic movement', 'geographic movement', 'word embeddings', 'corpus training', 'animal migration']"
521,"['sustainable urban planning', 'sustainable urban development', 'environmental green area', 'Landsat satellite imagery', 'air quality data']"
522,"['land use index', 'combinatory land use', 'machine learning', 'urban management', 'neural network']"
523,"['urban virtual modelling', 'virtual modelling platform', 'virtual modelling', 'modelling platform', 'design process']"
524,"['AI storm water', 'stormwater management', 'complex hydrological system', 'LID stormwater management', 'blockchain water platform']"
525,"['smart sustainable city', 'smart city governance', 'urban critical infrastructure', 'sensor data', 'sensor data fusion']"
526,"['air quality prediction', 'air quality varies', 'spatial data', 'quality sensor data', 'open spatial data']"
527,"['pollutant concentration data', 'climate change problem', 'big data', 'Machine Learning approach', 'pollutant concentration']"
528,"['traffic incident analysis', 'Twitter interaction', 'Twitter', 'traffic', 'traffic incident']"
529,"['travel mode choice', 'travel behavior', 'commute', 'travel type', 'transportation']"
530,"['IoT big data', 'smart city application', 'big data analysis', 'urban data management', 'big data analytics']"
531,"['slum mapping', 'slum upgrading', 'slum settlement', 'land cover class', 'land boundary data']"
532,"['land cover feature', 'land cover zone', 'urban slum area', 'urban slum region', 'artificial neural network']"
533,"['sustainable Mobility', 'energy Storage', 'bus', 'energy', 'Car Restriction Policy']"
534,"['Autonomous Vehicle', 'machine', 'cryptography', 'Mind', 'neuroscience']"
535,"['urban intelligent navigator', 'intelligent navigator', 'drone', 'urban intelligent', 'stereo vision']"
536,"['street context classification', 'convolutional neural network', 'street imagery', 'relabel street', 'CNN architecture']"
537,"['sensed land cover', 'detailed land use', 'land use structure', 'sensed activity data', 'sensed land']"
538,"['SAR mapping', 'SAR mapping approach', 'airborne SAR mapping', 'topographic mapping', 'airborne Synthetic Aperture']"
539,"['OLI image classification', 'cover mapping', 'use land', 'training dataset', 'mapping']"
540,"['feature extraction', 'satellite image', 'urban settlement', 'Data mining', 'modern urban settlement']"
541,"['logistics service network', 'logistics service', 'data mining technology', 'express service', 'logistics']"
542,"['architectural beauty', 'classification', 'city census', 'Machine learning model', 'city census information']"
543,"['motion planning', 'safe trajectory', 'reachable area', 'Reachability analysis', 'Reachability']"
544,"['road traffic image', 'traffic monitoring', 'traffic image', 'traffic monitoring device', 'road traffic']"
545,"['IoT data', 'smart IoT application', 'IoT application', 'data mining technique', 'IoT data set']"
546,"['generative urban network', 'autoencoders', 'convolutional variational autoencoders', 'Spatial network', 'deep convolutional network']"
547,"['smart city ecosystem', 'urban innovation', 'mobility sector', 'smart transport', 'smart city grid']"
548,"['multispectral satellite image', 'cover classification map', 'classification map', 'change detection analysis', 'RF classifier']"
549,"['ambient intelligence', 'smart home', 'Ambient explanation', 'activity recognition', 'environmental sensor']"
550,"['bike trajectory data', 'bike flow pattern', 'flow pattern discovery', 'bike activity', 'bike flow']"
551,"['land use analysis', 'consideration available data', 'knowledge discovery', 'open map', 'Modern planning']"
552,"['deep reinforcement learning', 'urban warfare operation', 'AI system', 'reinforcement learning', 'different artificial intelligence']"
553,"['urban emotion measurement', 'Urban emotion', 'emotion measurement', 'emotion measurement tool', 'human emotion recognition']"
554,"['perceived walkability', 'walkability', 'urban area', 'spatial evaluation', 'environmental evaluation']"
555,"['algorithmic space planning', 'spatial planning', 'algorithmic spatial planning', 'architecture', 'space planning']"
556,"['visualization', 'Material', 'Printing', 'paper', 'conference']"
557,"['urban public space', 'urban research method', 'established urban research', 'urban location', 'different urban location']"
558,"['AI technique', 'urban change', 'design', 'designer', 'complex system']"
559,"['machine learning hyperparameter', 'intelligence design', 'handwritten digit recognition', 'agent intelligence', 'learning hyperparameter']"
560,"['particle swarm optimization', 'swarm optimization method', 'swarm optimization', 'particle swarm', 'smart city management']"
561,"['traffic volume prediction', 'prediction methodology', 'different prediction methodology', 'Highway traffic volume', 'predictive accuracy']"
562,"['Public transportation accessibility', 'pedestrian accessibility level', 'Pedestrian accessibility', 'transportation accessibility', 'Towards sustainable transit']"
563,"['urban heat monitoring', 'sensor fusion', 'traffic light detection', 'smart community', 'GIS spatial analysis']"
564,"['land cover change', 'level urban planning', 'sprawl', 'numerous metropolitan zone', 'geospatial technique']"
565,"['satellite remote sensing', 'earth observation', 'satellite', 'satellite segment', 'traditional satellite']"
566,"['Urban placeness', 'placeness', 'contextual information', 'coffee shop', 'starbucks post']"
567,"['multidimensional livability', 'livability management', 'multidimensional livability index', 'livability index', 'livability']"
568,"['change detection result', 'Automatic semantic segmentation', 'Landsat imagery', 'deforestation monitoring', 'earth observation application']"
569,"['design proposal', 'statistical spatial test', 'area size', 'layout', 'spatial test']"
570,"['company creation', 'new company creation', 'localization decision', 'manufacturing industry', 'industry']"
571,"['geospatial energy consumption', 'geospatial energy', 'geospatial anthropogenic energy', 'energy demand estimation', 'energy consumption model']"
572,"['building simulation', 'predicted microclimate', 'CFD simulation', 'wind direction', 'CFD model']"
573,"['imbalanced datasets', 'distance metric learning', 'metric learning', 'biomedical data analysis', 'biomedical data']"
574,"['massive urban datasets', 'urban datasets', 'urban stakeholder', 'smart meter', 'datasets']"
575,"['image classifier', 'SVM approach', 'road infrastructure extraction', 'SVM procedure', 'object classification']"
576,"['industrial land recognition', 'inefficient industrial land', 'Land planning', 'industrial land', 'urban planning model']"
577,"['collaborative heterogeneous information', 'social recommendation', 'similarity computation', 'taxicab platform', 'intelligent taxi']"
578,"['thematic analytics', 'geospatial information', 'urban ground sensing', 'geotagging', 'thematic analytics framework']"
579,"['syntactic feature', 'location study', 'syntactic measurement', 'syntactic blueprint', 'syntactic signature']"
580,"['agricultural land cover', 'land surface', 'GIS functionality', 'surface urban heat', 'cover classification']"
581,"['smart digital city', 'UX machine', 'user experience design', 'smart city transportation', 'digital city']"
582,"['Procedural urban environment', 'procedural generation', 'game engine', 'playable video game', 'genetic algorithm']"
583,"['census ward', 'Feature selection', 'Beppu census ward', 'census data', 'GIS visualisation']"
584,"['creative eMedia', 'information system', 'interactive machine', 'city initiative', 'machine learning']"
585,"['intelligent urban data', 'data exploration', 'cluster analysis', 'urban data monitoring', 'data monitoring']"
587,"['workshop', 'overview', 'conjunction', 'paper']"
588,"['traditional architecture', 'traditional building', 'ancient business town', 'silk road commerce', 'eastern civilization']"
589,"['conduct cooperative design', 'Online cooperative design', 'online design', 'cooperative design', 'urban design aspect']"
590,"['automatic simulation model', 'simulation model generation', 'simulation model', 'computer simulation', 'material modeling operation']"
591,"['transportation impact', 'transportation infrastructure development', 'state transportation planning', 'transportation efficiency', 'metropolitan transportation']"
592,"['townscapes', 'AI robotics', 'typical spatial behaviour', 'spatial behaviour', 'architecture']"
593,"['construction game', 'construction simulation', 'virtual construction site', 'game technology', 'modern game technology']"
594,"['Analyze urbanization process', 'Analyze urbanization', 'complex urban space', 'urban development change', 'urbanization research']"
595,"['urban territorial planning', 'metropolitan land use', 'territorial planning process', 'territorial planning', 'land use evolution']"
596,"['GIS problem solving', 'GIS problem', 'GIS application', 'Many GIS application', 'GIS application need']"
597,"['geographical information system', 'urban geographical information', 'urban transportation', 'modern intelligent transportation', 'transportation system']"
598,"['high irrigation efficiency', 'irrigation efficiency', 'irrigation uniformity', 'irrigation', 'high irrigation']"
599,"['workflow management system', 'semantic web', 'fuzzy expert system', 'workflow management', 'similarity information maintenance']"
600,"['freeway incident management', 'accident investigation site', 'accident investigation', 'urban freeway corridor', 'urban freeway']"
