term,freq,range,score,doc_ids
compressed feature,1,1,2,[270]
quantitative analysis,1,1,2,[270]
campus morphology,1,1,2,[270]
flexible means,1,1,2,[271]
generative model,1,1,2,[271]
large datasets,1,1,2,[271]
urban level,1,1,2,[271]
analytic insight,1,1,2,[271]
previous research,1,1,2,[271]
numerous correlation,1,1,2,[271]
discipline shape,1,1,2,[271]
health disorder,1,1,2,[271]
global disease,1,1,2,[271]
disease burden,1,1,2,[271]
allow architect,1,1,2,[271]
urban designer,1,1,2,[271]
design workflow,1,1,2,[271]
design task,1,1,2,[271]
anxiety prevalence,1,1,2,[271]
actionable intelligence,1,1,2,[271]
new management,1,1,2,[275]
management method,1,1,2,[275]
wide use,1,1,2,[275]
large amount,1,1,2,[275]
heterogeneous data,1,1,2,[275]
urban economy,1,1,2,[275]
environmental restriction,1,1,2,[275]
monitoring task,1,1,2,[275]
engineering facility,1,1,2,[275]
operational control,1,1,2,[275]
wide range,1,1,2,[275]
hardware technology,1,1,2,[275]
relative cheapness,1,1,2,[275]
high degree,1,1,2,[275]
whereas weakness,1,1,2,[275]
short flight,1,1,2,[275]
flight time,1,1,2,[275]
outstanding task,1,1,2,[275]
data management,1,1,2,[275]
kazakhstan megalopolis,1,1,2,[275]
geological process,1,1,2,[275]
technical construction,1,1,2,[275]
economic issue,1,1,2,[275]
necessary data,1,1,2,[275]
economic effect,1,1,2,[275]
technical problem,1,1,2,[275]
spatiotemporal modeling,1,1,2,[299]
general framework,1,1,2,[299]
important variable,1,1,2,[299]
framework model,1,1,2,[299]
spatiotemporal regression,1,1,2,[299]
regression problem,1,1,2,[299]
binary classifier,1,1,2,[299]
temporal correction,1,1,2,[299]
previous value,1,1,2,[299]
current value,1,1,2,[299]
semantic inpainting,1,1,2,[299]
inpainting algorithm,1,1,2,[299]
free data,1,1,2,[299]
landsat archive,1,1,2,[299]
layer framework,1,1,2,[299]
interested user,1,1,2,[299]
approximate growth,1,1,2,[299]
growth prediction,1,1,2,[299]
input variable,1,1,2,[299]
growth model,1,1,2,[299]
main advantage,1,1,2,[299]
historical data,1,1,2,[299]
new machine,1,1,2,[299]
explanatory input,1,1,2,[299]
american city,1,1,2,[299]
geomorphological characteristic,1,1,2,[299]
model prediction,1,1,2,[299]
close agreement,1,1,2,[299]
sensitivity analysis,1,1,2,[299]
planning cycle,1,1,2,[299]
resilient city,1,1,2,[299]
important part,1,1,2,[333]
strategic planning,1,1,2,[333]
urban settlement,1,1,2,[333]
population explosion,1,1,2,[333]
rural area,1,1,2,[333]
image need,1,1,2,[333]
water body,1,1,2,[333]
observatory image,1,1,2,[333]
adoption pattern,1,1,2,[344]
classification tree,1,1,2,[344]
local government,1,1,2,[344]
consent decree,1,1,2,[344]
private landowner,1,1,2,[344]
infiltration effort,1,1,2,[344]
infrastructure project,1,1,2,[344]
wastewater system,1,1,2,[344]
private land,1,1,2,[344]
potential opportunity,1,1,2,[344]
residential land,1,1,2,[344]
lid project,1,1,2,[344]
lid configuration,1,1,2,[344]
high performance,1,1,2,[344]
performance decision,1,1,2,[344]
adoption category,1,1,2,[344]
reliable design,1,1,2,[349]
major challenge,1,1,2,[349]
new methodology,1,1,2,[349]
parametric performance,1,1,2,[349]
adaptive regression,1,1,2,[349]
regression spline,1,1,2,[349]
spline approach,1,1,2,[349]
urban performance,1,1,2,[349]
energy efficient,1,1,2,[349]
finding show,1,1,2,[349]
solar potential,1,1,2,[349]
building coverage,1,1,2,[349]
coverage ratio,1,1,2,[349]
optimal energy,1,1,2,[349]
relationship contribute,1,1,2,[349]
design strategy,1,1,2,[349]
sustainable campus,1,1,2,[349]
linear waterway,1,1,2,[352]
analysis method,1,1,2,[352]
gi development,1,1,2,[352]
dynamic urbanscapes,1,1,2,[352]
fuzzy inference,1,1,2,[352]
inference system,1,1,2,[352]
grey transformation,1,1,2,[352]
transformation likelihood,1,1,2,[352]
vacant site,1,1,2,[352]
waterway corridor,1,1,2,[352]
social criterion,1,1,2,[352]
predictive capacity,1,1,2,[352]
logistic model,1,1,2,[352]
site size,1,1,2,[352]
population coverage,1,1,2,[352]
main influencers,1,1,2,[352]
site transformation,1,1,2,[352]
gi transformation,1,1,2,[352]
grey development,1,1,2,[352]
current trend,1,1,2,[352]
planning practice,1,1,2,[352]
uas application,1,1,2,[357]
simple representation,1,1,2,[357]
cylinderical shape,1,1,2,[357]
unmanned aircraft,1,1,2,[357]
aircraft flight,1,1,2,[357]
flight simulation,1,1,2,[357]
lidar information,1,1,2,[357]
lidar resource,1,1,2,[357]
adaptive spacing,1,1,2,[357]
spacing method,1,1,2,[357]
iterative algorithm,1,1,2,[357]
reference city,1,1,2,[357]
numerical simulation,1,1,2,[357]
safe trajectory,1,1,2,[363]
automated vehicle,1,1,2,[363]
different situation,1,1,2,[363]
future movement,1,1,2,[363]
absolute certainty,1,1,2,[363]
new concept,1,1,2,[363]
motion planning,1,1,2,[363]
reachability analysis,1,1,2,[363]
physical constraint,1,1,2,[363]
environmental information,1,1,2,[363]
maximum value,1,1,2,[363]
reachable area,1,1,2,[363]
urgent policy,1,1,2,[368]
policy issue,1,1,2,[368]
african city,1,1,2,[368]
critical step,1,1,2,[368]
household survey,1,1,2,[368]
survey data,1,1,2,[368]
census data,1,1,2,[368]
resolution satellite,1,1,2,[368]
slum area,1,1,2,[368]
poverty rate,1,1,2,[368]
neighborhood level,1,1,2,[368]
important policy,1,1,2,[368]
policy implication,1,1,2,[368]
economic opportunity,1,1,2,[368]
robust prediction,1,1,2,[382]
pedestrian behavior,1,1,2,[382]
challenging problem,1,1,2,[382]
autonomous driving,1,1,2,[382]
pedestrian crossing,1,1,2,[382]
considerable importance,1,1,2,[382]
motion tracking,1,1,2,[382]
prediction approach,1,1,2,[382]
abrupt change,1,1,2,[382]
pedestrian motion,1,1,2,[382]
hierarchical structure,1,1,2,[382]
different type,1,1,2,[382]
straight road,1,1,2,[382]
thorough analysis,1,1,2,[382]
generalization performance,1,1,2,[382]
energy demand,1,1,2,[409]
major limitation,1,1,2,[409]
limitation exist,1,1,2,[409]
performance evaluation,1,1,2,[409]
evaluation method,1,1,2,[409]
city policy,1,1,2,[409]
international campus,1,1,2,[409]
geometrical alternative,1,1,2,[409]
site constraint,1,1,2,[409]
energy consumption,1,1,2,[409]
integrated performance,1,1,2,[409]
criterion function,1,1,2,[409]
derive guideline,1,1,2,[409]
green campus,1,1,2,[409]
future conduct,1,1,2,[409]
conduct multivariate,1,1,2,[409]
geometric element,1,1,2,[409]
performance measurement,1,1,2,[409]
scientific committee,1,1,2,[409]
business zone,1,1,2,[544]
zone recommender,1,1,2,[544]
recommender system,1,1,2,[544]
zone recommendation,1,1,2,[544]
recommendation system,1,1,2,[544]
physical business,1,1,2,[544]
urban city,1,1,2,[544]
public business,1,1,2,[544]
business data,1,1,2,[544]
recommended zone,1,1,2,[544]
food business,1,1,2,[544]
different feature,1,1,2,[544]
feature group,1,1,2,[544]
recommendation quality,1,1,2,[544]
reasoning approach,1,1,2,[561]
security incident,1,1,2,[561]
numerous vulnerability,1,1,2,[561]
potential threat,1,1,2,[561]
government agency,1,1,2,[561]
early identification,1,1,2,[561]
reasoning layer,1,1,2,[561]
symbolic event,1,1,2,[561]
meaningful alert,1,1,2,[561]
information source,1,1,2,[561]
different abstraction,1,1,2,[561]
abstraction level,1,1,2,[561]
sensor information,1,1,2,[561]
police patrol,1,1,2,[561]
patrol input,1,1,2,[561]
intelligence analyst,1,1,2,[561]
analyst work,1,1,2,[561]
work flow,1,1,2,[561]
special focus,1,1,2,[561]
functional requirement,1,1,2,[561]
attack prediction,1,1,2,[561]
prediction system,1,1,2,[561]
reliable model,1,1,2,[561]
sensitive threat,1,1,2,[561]
event driven,1,1,2,[561]
driven architecture,1,1,2,[561]
complex event,1,1,2,[561]
event processing,1,1,2,[561]
processing system,1,1,2,[561]
prototype implementation,1,1,2,[561]
simulated validation,1,1,2,[561]
validation scenario,1,1,2,[561]
expert user,1,1,2,[561]
threat probability,1,1,2,[561]
physical environment,1,1,2,[561]
educational data,1,1,2,[566]
class discussion,1,1,2,[566]
individual behavior,1,1,2,[566]
major role,1,1,2,[566]
adaptable system,1,1,2,[566]
huge impact,1,1,2,[566]
novel data,1,1,2,[566]
processing approach,1,1,2,[566]
automated detection,1,1,2,[566]
detection student,1,1,2,[566]
student act,1,1,2,[566]
gaze dynamic,1,1,2,[579]
architectural feature,1,1,2,[579]
technical challenge,1,1,2,[579]
challenge arises,1,1,2,[579]
gaze direction,1,1,2,[579]
high noise,1,1,2,[579]
noise level,1,1,2,[579]
dynamic hamper,1,1,2,[579]
hamper precise,1,1,2,[579]
precise calculation,1,1,2,[579]
analysis system,1,1,2,[579]
human video,1,1,2,[579]
video data,1,1,2,[579]
manifold alignment,1,1,2,[579]
street scene,1,1,2,[579]
autonomous humanoid,1,1,2,[579]
humanoid robot,1,1,2,[579]
human pedestrian,1,1,2,[579]
several camera,1,1,2,[579]
attractive object,1,1,2,[579]
overhead recording,1,1,2,[579]
joint signal,1,1,2,[579]
true data,1,1,2,[579]
accuracy testing,1,1,2,[579]
central component,1,1,2,[579]
head direction,1,1,2,[579]
robot head,1,1,2,[579]
gaze vector,1,1,2,[579]
video sequence,1,1,2,[579]
multidimensional trajectory,1,1,2,[579]
trajectory data,1,1,2,[579]
temporal behaviour,1,1,2,[579]
behaviour analysis,1,1,2,[579]
analysis technique,1,1,2,[579]
player personality,1,1,2,[580]
processing component,1,1,2,[580]
serious game,1,1,2,[580]
player act,1,1,2,[580]
environmental science,1,1,2,[580]
vector space,1,1,2,[580]
space representation,1,1,2,[580]
classification task,1,1,2,[580]
several machine,1,1,2,[580]
feature space,1,1,2,[580]
computational linguistics,1,1,2,[580]
feature analysis,1,1,2,[580]
theoretical contribution,1,1,2,[580]
different personality,1,1,2,[580]
