term,freq,range,score,doc_ids
imagery feature,1,1,2,[507]
svm approach,1,1,2,[507]
primitive image,1,1,2,[507]
segmentation algorithm,1,1,2,[507]
svm procedure,1,1,2,[507]
final object,1,1,2,[507]
object classification,1,1,2,[507]
classification result,1,1,2,[507]
neighbor classifier,1,1,2,[507]
classifier result,1,1,2,[507]
obia domain,1,1,2,[507]
empirical study,1,1,2,[525]
disaster relief,1,1,2,[525]
large variety,1,1,2,[525]
sensing literature,1,1,2,[525]
object label,1,1,2,[525]
extra step,1,1,2,[525]
pixelwise decision,1,1,2,[525]
generic framework,1,1,2,[525]
region descriptor,1,1,2,[525]
descriptor extraction,1,1,2,[525]
accurate detection,1,1,2,[525]
aerial orthophotos,1,1,2,[525]
first time,1,1,2,[525]
matrix covariance,1,1,2,[525]
covariance descriptor,1,1,2,[525]
principled evaluation,1,1,2,[525]
pair segmentation,1,1,2,[525]
performance evaluation,1,1,2,[525]
pixel level,1,1,2,[525]
different classifier,1,1,2,[525]
different segmentation,1,1,2,[525]
performance analysis,1,1,2,[525]
several advantage,1,1,2,[525]
detection chain,1,1,2,[525]
object category,1,1,2,[525]
intelligent system,1,1,2,[525]
scene perception,1,1,2,[525]
city modeling,1,1,2,[525]
airborne lidar,1,1,2,[528]
promising application,1,1,2,[528]
urban city,1,1,2,[528]
efficient method,1,1,2,[528]
semantic labelling,1,1,2,[528]
urban lidar,1,1,2,[528]
vision technique,1,1,2,[528]
supervoxel approach,1,1,2,[528]
dense lidar,1,1,2,[528]
compact manner,1,1,2,[528]
computational efficiency,1,1,2,[528]
coloured point,1,1,2,[528]
cloud connectivity,1,1,2,[528]
connectivity algorithm,1,1,2,[528]
geometric space,1,1,2,[528]
local connectivity,1,1,2,[528]
realistic object,1,1,2,[528]
different machine,1,1,2,[528]
labelled segment,1,1,2,[528]
segment label,1,1,2,[528]
different feature,1,1,2,[528]
feature vector,1,1,2,[528]
point density,1,1,2,[528]
accurate labelling,1,1,2,[528]
overall classification,1,1,2,[528]
multispectral data,1,1,2,[547]
learning feature,1,1,2,[547]
single satellite,1,1,2,[547]
monitoring engineering,1,1,2,[547]
automated building,1,1,2,[547]
detection framework,1,1,2,[547]
developed method,1,1,2,[547]
supervised classification,1,1,2,[547]
classification procedure,1,1,2,[547]
large training,1,1,2,[547]
training dataset,1,1,2,[547]
mrf model,1,1,2,[547]
optimal label,1,1,2,[547]
scene building,1,1,2,[547]
quantitative validation,1,1,2,[547]
promising potential,1,1,2,[547]
developed approach,1,1,2,[547]
extracted feature,1,1,2,[548]
image image,1,1,2,[548]
robust fashion,1,1,2,[548]
discriminatory model,1,1,2,[548]
visual descriptor,1,1,2,[548]
specific description,1,1,2,[548]
description technique,1,1,2,[548]
emergent machine,1,1,2,[548]
real time,1,1,2,[548]
several task,1,1,2,[548]
novel network,1,1,2,[548]
descriptor evaluation,1,1,2,[548]
automatic feature,1,1,2,[548]
task aim,1,1,2,[548]
hierarchical structure,1,1,2,[548]
representative information,1,1,2,[548]
interesting challenge,1,1,2,[548]
recognition algorithms,1,1,2,[548]
huge opportunity,1,1,2,[548]
forest management,1,1,2,[548]
climate modelling,1,1,2,[548]
first layer,1,1,2,[548]
systematic evaluation,1,1,2,[548]
civil engineering,1,1,2,[563]
flood control,1,1,2,[563]
data need,1,1,2,[563]
binary class,1,1,2,[563]
generalization performance,1,1,2,[563]
ii error,1,1,2,[563]
geographic site,1,1,2,[563]
ensemble framework,1,1,2,[563]
adaboost method,1,1,2,[563]
bagging method,1,1,2,[563]
terrain type,1,1,2,[563]
rough terrain,1,1,2,[563]
discontinuous surface,1,1,2,[563]
conditional random,1,1,2,[592]
random field,1,1,2,[592]
terrestrial laser,1,1,2,[592]
adaptive support,1,1,2,[592]
data point,1,1,2,[592]
scale theory,1,1,2,[592]
data sample,1,1,2,[592]
relevant information,1,1,2,[592]
computed support,1,1,2,[592]
inference rate,1,1,2,[592]
comparable classification,1,1,2,[592]
