,,0.55,20,4,"On big data, artificial intelligence and smart cities"
,,0.55,11,43,StreetVizor: Visual Exploration of Human-Scale Urban Forms Based on Street Views
,,0.55,11,269,"Urban multisensory laboratory, an approach to model urban space human perception"

466,Visual Analytics of Urban Informality and Infrastructure Planning with Tableau for Sustainable Urban Design Research Strategies in Lagos Metropolis,0.67,11,43,StreetVizor: Visual Exploration of Human-Scale Urban Forms Based on Street Views
,,0.67,14,134,Transparency in practice: Using visualization to enhance the interpretability of open data
,,0.65,-1,480,Measuring sustainability and urban data operationalization: An integrated computational framework to evaluate and interpret the performance of the urban form
,,0.64,13,376,Accessibility: Operationalizing a concept with relevance for planners
,,0.63,8,244,Selecting artificial intelligence urban models using waves of complexity
,,0.63,14,344,Opportunities and challenges of geospatial analysis for promoting urban livability in the era of big data and machine learning
,,0.63,13,357,Viewpoint: City Information Modelling (CIM) and Digitizing Urban Design Practices
,,0.62,14,164,Social media data analysis in urban e-planning
,,0.62,3,167,Urban Data Mining using emergent SOM
,,0.62,10,418,Geospatial simulation of urban neighbourhood densification potentials
,,0.62,18,159,Reversed urbanism: Inferring urban performance through behavioral patterns in temporal telecom data
,,0.62,-1,282,Towards the collaborative development of machine learning techniques in planning support systems – a Sydney example
,,0.62,-1,140,How should urban planners be trained to handle big data?
,,0.62,-1,574,"Processing, mining and visualizing massive urban data"
,,0.62,11,557,The Social Life of Small Urban Spaces 2.0: Three Experiments in Computational Urban Studies
,,0.61,3,474,Analysis of built-up areas of small polish cities with the use of deep learning and geographically weighted regression
,,0.61,1,263,"Mapping poverty and slums using multiple methodologies in Accra, Ghana"
,,0.61,20,129,Artificial intelligence technologies and related urban planning and development concepts: How are they perceived and utilized in Australia?
,,0.61,3,463,Machine Learning Predictors for Sustainable Urban Planning
,,0.61,11,470,Evolution of historical urban landscape with computer vision and machine learning: A case study of Berlin
,,0.60,13,317,Towards typogenetic tools for generative urban aesthetics
,,0.60,11,554,Multi-criteria Evaluation vs Perceived Urban Quality: An Exploratory Comparison
,,0.60,11,27,Measuring daily accessed street greenery: A human-scale approach for informing better urban planning practices
,,0.60,20,515,Smart urban futures: Outlining the smart city planning project
,,0.60,5,223,Using GIS and machine learning to classify residential status of urban buildings in low and middle income settings
,,0.60,10,222,Estimating quality of life dimensions from urban spatial pattern metrics
,,0.60,2,293,Design of machine learning model for Urban planning and management improvement
,,0.60,3,432,Sustainable development scale of housing estates: An economic assessment using machine learning approach
,,0.60,7,253,"GIS-enabled digital twin system for sustainable evaluation of carbon emissions: A case study of Jeonju city, south Korea"
,,0.59,3,595,Developing methodologies of knowledge discovery and data mining to investigate metropolitan land use evolution

545,Internet of things and statistical analysis,0.67,-1,388,Data mining techniques for smart mobility—a survey
,,0.66,22,530,Theoretical design and experimental study for urban data management using energy-saved IoT big data
,,0.65,-1,405,Urban computing and smart cities: Opportunities and challenges in modelling large-scale aggregated human behavior
,,0.65,14,289,Machine learning technologies for sustainability in smart cities in the post-covid era
,,0.64,-1,281,Research on urban anti-terrorism intelligence perception system from the perspective of Internet of things application
,,0.63,-1,574,"Processing, mining and visualizing massive urban data"
,,0.63,14,162,Analyzing Objective and Subjective Data in Social Sciences: Implications for Smart Cities
,,0.63,22,47,Semantic framework of internet of things for smart cities: Case studies
,,0.62,20,337,A Review of AI for Urban Planning: Towards Building Sustainable Smart Cities
,,0.62,21,525,"5th EAI International Smart City 360 Summit, 2019"
,,0.62,20,4,"On big data, artificial intelligence and smart cities"
,,0.62,9,585,"European Conference on Machine Learning and Knowledge Discovery in Databases, ECML PKDD 2016"
,,0.61,19,240,Inference of vehicular traffic in smart cities using machine learning with the internet of things
,,0.61,14,92,Cyber Cities: Social Media as a Tool for Understanding Cities
,,0.61,-1,573,"ESANN 2017 - Proceedings, 25th European Symposium on Artificial Neural Networks, Computational Intelligence and Machine Learning"
,,0.60,-1,368,Intrusion Detection System as Audit in IoT Infrastructure using Ensemble Learning and SMOTE Method
,,0.59,21,44,Citizen-centered big data analysis-driven governance intelligence framework for smart cities
,,0.59,14,344,Opportunities and challenges of geospatial analysis for promoting urban livability in the era of big data and machine learning
,,0.59,22,219,Effective task scheduling algorithm with deep learning for Internet of Health Things (IoHT) in sustainable smart cities
,,0.59,-1,261,Utilizing Big Data for Enhancing Passenger Safety in Railway Stations
,,0.58,21,549,"15th European Conference on Ambient Intelligence, AmI 2019"
,,0.58,1,551,Exploring different combinations of data and methods for urban land use analysis: A survey
,,0.58,-1,46,Forecasting smog-related health hazard based on social media and physical sensor
,,0.58,9,270,Cell-to-cell activity prediction for smart cities
,,0.58,17,33,Urban human mobility data mining: An overview
,,0.58,7,527,Mining and Analysis of Air Quality Data to Aid Climate Change
,,0.57,17,193,Characterization of behavioral patterns exploiting description of geographical areas
,,0.57,14,248,A framework to simplify pre-processing location-based social media big data for sustainable urban planning and management
,,0.57,21,514,Algorithmic Urban IoT Context and Convergence of Services Sensing and Planning Units (PUs)
,,0.57,21,534,"4th Future Technologies Conference, FTC 2019"

14,Using image recognition to automate assessment of cultural ecosystem services from social media photographs,0.68,-1,227,The big picture of cities: Analysing Flickr photos of 222 cities worldwide
,,0.68,-1,271,Urban land use information retrieval based on scene classification of Google Street View images
,,0.67,-1,540,Machine Learning for Strategic Urban Planning
,,0.66,1,342,Classification of Urban Functional Areas from Remote Sensing Images and Time-Series User Behavior Data
,,0.65,11,93,Explaining subjective perceptions of public spaces as a function of the built environment: A massive data approach
,,0.65,1,324,Mapping essential urban land use categories with open big data: Results for five metropolitan areas in the United States of America
,,0.65,15,548,Land cover classification and change detection analysis of multispectral satellite images using machine learning
,,0.64,11,383,Can we predict the scenic beauty of locations from geo-tagged Flickr images?
,,0.64,5,41,Building block level urban land-use information retrieval based on Google Street View images
,,0.64,-1,410,Street view imagery in urban analytics and GIS: A review
,,0.63,-1,390,Holistic visual data representation for built environment assessment
,,0.63,-1,77,Urban land cover and land use classification of an informal settlement area using the open-source knowledge-based system InterIMAGE
,,0.63,11,542,"A LARGE SCALE CLASSIFICATION of PUBLIC SPACES USING A STUDY of PERCEPTION and PUBLIC DATA from INEGI of the CITY of PUEBLA, SAN PEDRO CHOLULA and SAN ANDRES CHOLULA"
,,0.63,11,470,Evolution of historical urban landscape with computer vision and machine learning: A case study of Berlin
,,0.63,11,15,A machine learning-based method for the large-scale evaluation of the qualities of the urban environment
,,0.63,-1,76,A Random Forests classification method for urban land-use mapping integrating spatial metrics and texture analysis
,,0.63,1,551,Exploring different combinations of data and methods for urban land use analysis: A survey
,,0.62,-1,26,Combining Pixel-and Object-Based Machine Learning for Identification of Water-Body Types from Urban High-Resolution Remote-Sensing Imagery
,,0.62,11,11,Measuring human perceptions of a large-scale urban region using machine learning
,,0.62,14,162,Analyzing Objective and Subjective Data in Social Sciences: Implications for Smart Cities
,,0.62,-1,517,Construction of landscape architecture art design based on streaming media data processing
,,0.62,-1,382,Application of machine learning in urban greenery land cover extraction
,,0.62,15,245,Accuracy comparison of land cover mapping using the object-oriented image classification with machine learning algorithms
,,0.61,15,102,Automatic classification of high resolution land cover using a new data weighting procedure: The combination of k-means clustering algorithm and central tendency measures (KMC-CTM)
,,0.61,1,472,"Mapping essential urban land use categories (EULUC) using geospatial big data: Progress, challenges, and opportunities"
,,0.61,11,27,Measuring daily accessed street greenery: A human-scale approach for informing better urban planning practices
,,0.60,11,16,Measuring visual enclosure for street walkability: Using machine learning algorithms and Google Street View imagery
,,0.60,16,68,Analyzing land cover change and urban growth trajectories of the mega-urban region of Dhaka using remotely sensed data and an ensemble classifier
,,0.60,-1,204,Understanding the spatial distribution of urban forests in China using Sentinel-2 images with Google Earth Engine
,,0.60,-1,427,"Panoramic street-level imagery in data-driven urban research: A comprehensive global review of applications, techniques, and practical considerations"

57,PSO-ELM: A Hybrid Learning Model for Short-Term Traffic Flow Forecasting,0.68,17,561,"Highway traffic volume prediction via stacking KNN, SVR, MLP, RNN"
,,0.68,17,133,A comparison of machine learning methods for the prediction of traffic speed in Urban places
,,0.67,17,225,Dynamic spatial-temporal feature optimization with ERI big data for Short-term traffic flow prediction
,,0.63,7,348,A hybrid air pollutant concentration prediction model combining secondary decomposition and sequence reconstruction
,,0.63,-1,262,Enhanced urban clustering in VANETs using online machine learning
,,0.63,17,302,Data-driven next destination prediction and ETA improvement for urban delivery fleets
,,0.61,17,141,Joint prediction of road-Traffic and parking occupancy over a city with representation learning
,,0.61,17,158,Trajectory clustering of road traffic in urban environments using incremental machine learning in combination with hyperdimensional computing
,,0.59,19,321,Optimization and simulation of regional traffic control in mixed traffic conditions
,,0.58,17,18,Citywide Traffic Volume Estimation Using Trajectory Data
,,0.57,17,461,Optimal logistics transportation and route planning based on fpga processor real-time system and machine learning
,,0.57,19,311,A user monitoring road traffic information collection using sumo and scheme for road surveillance with deep mind analytics and human behavior tracking
,,0.56,17,298,Spatiotemporal Variation of Taxi Demand
,,0.56,19,498,An AI-based approach for arterial signal control in heterogeneous traffic
,,0.55,19,490,Evaluating the Performance of Reinforcement Learning Signalling Strategies for Sustainable Urban Road Networks
,,0.55,19,60,Hierarchical multi-agent control of traffic lights based on collective learning
,,0.55,19,301,ADMSv2: A modern architecture for transportation data management and analysis
,,0.54,6,439,Regional population forecast and analysis based on machine learning strategy
,,0.54,3,394,Analysis of relationship between road traffic noise and urban form indicators through machine learning method
,,0.54,17,106,Urban traffic flow analysis based on deep learning car detection from cctv image series
,,0.54,11,507,A deep learning approach to urban street functionality prediction based on centrality measures and stacked denoising autoencoder
,,0.53,17,351,Development of people mass movement simulation framework based on reinforcement learning
,,0.53,19,210,Deep neural network dynamic traffic routing system for vehicles
,,0.53,4,420,Meta-regression framework for energy consumption prediction in a smart city: A case study of Songdo in South Korea
,,0.53,-1,481,Virtual design of urban planning based on GIS big data and machine learning
,,0.53,-1,189,Detecting Transportation Modes Based on LightGBM Classifier from GPS Trajectory Data
,,0.52,3,463,Machine Learning Predictors for Sustainable Urban Planning
,,0.52,19,288,Traffic Clustering Algorithm of Urban Data Brain Based on a Hybrid-Augmented Architecture of Quantum Annealing and Brain-Inspired Cognitive Computing
,,0.52,8,154,"Urban pluvial flooding prediction by machine learning approaches – a case study of Shenzhen city, China"
,,0.52,17,352,Taxi Demand Prediction using an LSTM-Based Deep Sequence Model and Points of Interest

314,Detecting advertising on building façades with computer vision,0.68,11,15,A machine learning-based method for the large-scale evaluation of the qualities of the urban environment
,,0.66,-1,536,Urban street contexts classification using convolutional neural networks and streets imagery
,,0.65,-1,194,Classification of sidewalks in street view images
,,0.63,5,41,Building block level urban land-use information retrieval based on Google Street View images
,,0.63,5,217,Classification of urban scenes from georeferenced images in urban street-view context
,,0.62,-1,410,Street view imagery in urban analytics and GIS: A review
,,0.62,11,11,Measuring human perceptions of a large-scale urban region using machine learning
,,0.62,-1,59,A human-machine adversarial scoring framework for urban perception assessment using street-view images
,,0.61,5,156,A locally-constrained YOLO framework for detecting small and densely-distributed building footprints
,,0.61,5,54,Building detection from orthophotos using a machine learning approach: An empirical study on image segmentation and descriptors
,,0.61,-1,271,Urban land use information retrieval based on scene classification of Google Street View images
,,0.61,11,43,StreetVizor: Visual Exploration of Human-Scale Urban Forms Based on Street Views
,,0.61,-1,427,"Panoramic street-level imagery in data-driven urban research: A comprehensive global review of applications, techniques, and practical considerations"
,,0.60,-1,390,Holistic visual data representation for built environment assessment
,,0.60,11,16,Measuring visual enclosure for street walkability: Using machine learning algorithms and Google Street View imagery
,,0.60,-1,227,The big picture of cities: Analysing Flickr photos of 222 cities worldwide
,,0.59,5,411,Automated classification of building structures for urban built environment identification using machine learning
,,0.59,5,385,Building detection from orthophotos using binary feature classification
,,0.59,-1,239,Deep CNN-based methods to evaluate neighborhood-scale urban valuation through street scenes perception
,,0.59,11,375,City safety perception model based on visual content of street images
,,0.59,-1,88,Understanding cities with machine eyes: A review of deep computer vision in urban analytics
,,0.58,11,360,An investigation of the visual features of urban street vitality using a convolutional neural network
,,0.58,5,428,Comparing three machine learning techniques for building extraction from a digital surface model
,,0.58,5,460,Use of deep learning models in street-level images to classify one-story unreinforced masonry buildings based on roof diaphragms
,,0.58,5,3,Building detection in very high resolution multispectral data with deep learning features
,,0.58,11,62,The visual quality of streets: A human-centred continuous measurement based on machine learning algorithms and street view images
,,0.58,5,389,Understanding Historical Cityscapes from Aerial Imagery Through Machine Learning
,,0.57,22,563,"Proceedings of the 1st ACM SIGSPATIAL International Workshop on Advances in Resilient and Intelligent Cities, ARIC 2018"
,,0.57,5,367,Application of satellite image segmentation for urban planning optimization
,,0.56,11,423,Subjectively measured streetscape perceptions to inform urban design strategies for Shanghai

393,Multiscale spatio-temporal data aggregation and mapping for urban data exploration,0.68,-1,574,"Processing, mining and visualizing massive urban data"
,,0.66,11,43,StreetVizor: Visual Exploration of Human-Scale Urban Forms Based on Street Views
,,0.64,17,260,Integrating geovisual analytics with machine learning for human mobility pattern discovery
,,0.62,17,397,Data mining tourism patterns
,,0.61,14,134,Transparency in practice: Using visualization to enhance the interpretability of open data
,,0.60,-1,482,Introduction to Urban Computing
,,0.59,-1,405,Urban computing and smart cities: Opportunities and challenges in modelling large-scale aggregated human behavior
,,0.58,-1,140,How should urban planners be trained to handle big data?
,,0.58,17,371,Fine-grained dynamic population mapping method based on large-scale sparse mobile phone data
,,0.57,9,108,Strategway: Web solutions for building public transportation routes using big geodata analysis
,,0.56,14,587,2nd International Workshop on Mining Urban Data (Preface)
,,0.56,17,87,IVizTRANS: Interactive visual learning for home and work place detection from massive public transportation data
,,0.56,14,487,"AVI 2020 Workshop on Road Mapping Infrastructures for Artificial Intelligence Supporting Advanced Visual Big Data Analysis, AVI-BDA 2020 and 2nd Italian Workshop on Visualization and Visual Analytics, ITAVIS 2020"
,,0.55,13,357,Viewpoint: City Information Modelling (CIM) and Digitizing Urban Design Practices
,,0.54,-1,410,Street view imagery in urban analytics and GIS: A review
,,0.54,18,159,Reversed urbanism: Inferring urban performance through behavioral patterns in temporal telecom data
,,0.53,17,511,Learning Semantic Relationships of Geographical Areas based on Trajectories
,,0.53,18,578,STA: A spatio-temporal thematic analytics framework for urban ground sensing
,,0.53,-1,427,"Panoramic street-level imagery in data-driven urban research: A comprehensive global review of applications, techniques, and practical considerations"
,,0.53,14,92,Cyber Cities: Social Media as a Tool for Understanding Cities
,,0.53,13,343,Enabling digital co-creation in urban planning and development
,,0.53,17,409,Street context of various demographic groups in their daily mobility
,,0.53,14,344,Opportunities and challenges of geospatial analysis for promoting urban livability in the era of big data and machine learning
,,0.52,3,167,Urban Data Mining using emergent SOM
,,0.51,-1,88,Understanding cities with machine eyes: A review of deep computer vision in urban analytics
,,0.51,17,419,Unveiling transit mobility structure towards sustainable cities: An integrated graph embedding approach
,,0.51,18,258,Identifying the Structure of Cities by Clustering Using a New Similarity Measure Based on Smart Card Data
,,0.50,-1,227,The big picture of cities: Analysing Flickr photos of 222 cities worldwide
,,0.50,22,563,"Proceedings of the 1st ACM SIGSPATIAL International Workshop on Advances in Resilient and Intelligent Cities, ARIC 2018"
,,0.50,13,395,The Cognitive Visualization of Space in City Walking: Spacescape Experimentation in Italy

227,The big picture of cities: Analysing Flickr photos of 222 cities worldwide,0.70,11,383,Can we predict the scenic beauty of locations from geo-tagged Flickr images?
,,0.70,14,92,Cyber Cities: Social Media as a Tool for Understanding Cities
,,0.69,11,11,Measuring human perceptions of a large-scale urban region using machine learning
,,0.69,14,248,A framework to simplify pre-processing location-based social media big data for sustainable urban planning and management
,,0.68,-1,14,Using image recognition to automate assessment of cultural ecosystem services from social media photographs
,,0.68,14,170,Automated classification of social network messages into Smart Cities dimensions
,,0.68,18,496,From PIace2Vec to Multi-Scale Built-Environment Representation: A General-Purpose Distributional Embedding for Urban Data Analysis
,,0.67,18,566,Ballparking the Urban placeness: A case study of analyzing starbucks posts on instagram
,,0.67,18,32,Beyond Word2vec: An approach for urban functional region extraction and identification by combining Place2vec and POIs
,,0.66,14,344,Opportunities and challenges of geospatial analysis for promoting urban livability in the era of big data and machine learning
,,0.66,18,124,Where to go and what to do: Extracting leisure activity potentials from Web data on urban space
,,0.66,18,578,STA: A spatio-temporal thematic analytics framework for urban ground sensing
,,0.65,-1,427,"Panoramic street-level imagery in data-driven urban research: A comprehensive global review of applications, techniques, and practical considerations"
,,0.65,11,15,A machine learning-based method for the large-scale evaluation of the qualities of the urban environment
,,0.65,17,494,Using Social Media to Understand City-wide Movement Patterns and Behaviours
,,0.64,18,233,Topic modeling to discover the thematic structure and spatial-temporal patterns of building renovation and adaptive reuse in cities
,,0.64,11,16,Measuring visual enclosure for street walkability: Using machine learning algorithms and Google Street View imagery
,,0.63,-1,271,Urban land use information retrieval based on scene classification of Google Street View images
,,0.63,14,164,Social media data analysis in urban e-planning
,,0.63,14,587,2nd International Workshop on Mining Urban Data (Preface)
,,0.63,18,369,Combining design patterns and topic modeling to discover regions that support particular functionality
,,0.62,17,65,Temporal decomposition and semantic enrichment of mobility flows
,,0.62,11,470,Evolution of historical urban landscape with computer vision and machine learning: A case study of Berlin
,,0.62,11,93,Explaining subjective perceptions of public spaces as a function of the built environment: A massive data approach
,,0.62,-1,390,Holistic visual data representation for built environment assessment
,,0.62,-1,410,Street view imagery in urban analytics and GIS: A review
,,0.62,17,511,Learning Semantic Relationships of Geographical Areas based on Trajectories
,,0.62,-1,88,Understanding cities with machine eyes: A review of deep computer vision in urban analytics
,,0.61,9,341,Applying machine learning and geolocation techniques to social media data (Twitter) to develop a resource for urban planning
,,0.61,17,13,Exploiting foursquare and cellular data to infer user activity in urban environments

230,Drone Futures: UAS in landscape and urban design,0.70,20,495,The City of the Future: The Urban (Un) Seen Connecting Citizens and Spaces via Community Sensing
,,0.67,13,556,"18th International Conference on Computer-Aided Architectural Design Futures, CAAD Futures 2019"
,,0.66,-1,516,Intelligent Unmanned Aerial Vehicle Technology in Urban Environments
,,0.65,5,308,Rapid and automated urban modeling techniques for UAS applications
,,0.64,13,354,Urban Experiment: Taking Off on the Wind of Al
,,0.64,13,357,Viewpoint: City Information Modelling (CIM) and Digitizing Urban Design Practices
,,0.62,20,489,"AI urbanism: a design framework for governance, program, and platform cognition"
,,0.62,20,515,Smart urban futures: Outlining the smart city planning project
,,0.62,20,377,The future city ecosystem
,,0.60,-1,410,Street view imagery in urban analytics and GIS: A review
,,0.59,20,129,Artificial intelligence technologies and related urban planning and development concepts: How are they perceived and utilized in Australia?
,,0.58,13,555,"Algorithms, AI and architecture"
,,0.58,-1,285,Planning the Future of Smart Cities with Swarms of Fully Autonomous Unmanned Aerial Vehicles Using a Novel Framework
,,0.58,13,395,The Cognitive Visualization of Space in City Walking: Spacescape Experimentation in Italy
,,0.58,-1,365,Uncertainties of human perception in visual image interpretation in complex urban environments
,,0.58,11,43,StreetVizor: Visual Exploration of Human-Scale Urban Forms Based on Street Views
,,0.57,-1,517,Construction of landscape architecture art design based on streaming media data processing
,,0.56,13,589,Online cooperative design for the proposal of layouts of street furniture in a street park
,,0.56,21,525,"5th EAI International Smart City 360 Summit, 2019"
,,0.56,13,196,The cooperative conceptualization of urban spaces in ai-assisted environmental planning
,,0.56,20,547,Space for urban innovation: A global approach to downstream sector
,,0.56,11,470,Evolution of historical urban landscape with computer vision and machine learning: A case study of Berlin
,,0.56,13,592,Understanding townscapes through AI approaches to the study of human living in space
,,0.55,-1,427,"Panoramic street-level imagery in data-driven urban research: A comprehensive global review of applications, techniques, and practical considerations"
,,0.55,11,269,"Urban multisensory laboratory, an approach to model urban space human perception"
,,0.54,13,402,Will AI ever support design thinking?
,,0.54,-1,88,Understanding cities with machine eyes: A review of deep computer vision in urban analytics
,,0.54,5,251,Remote measurement of building usable floor area – Algorithms fusion
,,0.54,13,523,Comparative Study on Urban Virtual Modeling Platforms for Urban Planning and Design Practice
,,0.54,2,558,Application of AI in urban design

318,AI Technologies in Green Architecture Field: Statistical Comparative Analysis,0.70,8,173,Investigation of the likelihood of green infrastructure (GI)enhancement along linear waterways or on derelict sites (DS)using machine learning
,,0.69,-1,149,"Generative design and performance modeling for relationships between urban built forms, sky opening, solar radiation and energy"
,,0.66,-1,146,Multivariate relationships between campus design parameters and energy performance using reinforcement learning and parametric modeling
,,0.66,4,286,Thermal comfort prediction by applying supervised machine learning in green sidewalks of Tehran
,,0.66,2,558,Application of AI in urban design
,,0.63,4,101,Identifying urban geometric types as energy performance patterns
,,0.62,-1,218,Procedural lot generation for evolutionary urban layout optimization in urban regeneration decision support
,,0.62,13,555,"Algorithms, AI and architecture"
,,0.61,2,322,Knowledge and reasoning in development control and urban design: an expert systems approach
,,0.60,8,244,Selecting artificial intelligence urban models using waves of complexity
,,0.60,2,23,Artificial intelligence solutions for urban land dynamics: A review
,,0.60,5,411,Automated classification of building structures for urban built environment identification using machine learning
,,0.60,8,306,Comparative review of methods supporting decision-making in urban development and land management
,,0.60,7,440,"Towards low carbon cities: A machine learning method for predicting urban blocks carbon emissions (UBCE) based on built environment factors (BEF) in Changxing City, China"
,,0.59,13,402,Will AI ever support design thinking?
,,0.59,8,522,A Machine Learning-Based Method for Predicting Urban Land Use
,,0.59,8,75,Simulation of urban expansion via integrating artificial neural network with Markov chain–cellular automata
,,0.59,2,293,Design of machine learning model for Urban planning and management improvement
,,0.58,4,479,Estimating the influence of building and urban form on the thermal loads of urban dwellings in the Mediterranean climate using machine learning
,,0.58,4,95,The effects of 3D architectural patterns on the urban surface temperature at a neighborhood scale: Relative contributions and marginal effects
,,0.58,2,48,Can expert systems help with planning?
,,0.58,2,429,Improving intelligent decision making in urban planning: Using machine learning algorithms
,,0.58,13,192,Concept of interactive machine learning in urban design problems
,,0.58,4,119,"A data-driven approach for multi-scale GIS-based building energy modeling for analysis, planning and support decision making"
,,0.57,2,596,A knowledge-based creation of mathematical programming for GIS problem solving
,,0.57,7,571,Multi-scale modeling of territorial dynamics of geospatial anthropogenic energy consumption
,,0.57,13,317,Towards typogenetic tools for generative urban aesthetics
,,0.57,-1,480,Measuring sustainability and urban data operationalization: An integrated computational framework to evaluate and interpret the performance of the urban form
,,0.57,3,252,A data-informed analytical approach to human-scale greenway planning: Integrating multi-sourced urban data with machine learning algorithms
,,0.56,7,446,Investigation of urban climates and built environment relations by using machine learning

339,EquiTensors: Learning Fair Integrations of Heterogeneous Urban Data,0.70,17,205,Attention based stack resnet for citywide traffic accident prediction
,,0.69,22,483,AI and Deep Learning for Urban Computing
,,0.68,17,296,Learning geo-contextual embeddings for commuting flow prediction
,,0.67,17,477,DeepCrowd: A Deep Model for Large-Scale Citywide Crowd Density and Flow Prediction
,,0.66,-1,88,Understanding cities with machine eyes: A review of deep computer vision in urban analytics
,,0.65,-1,546,Variational beauty of space: Machine intuition and non-linear neural aggregations
,,0.63,-1,59,A human-machine adversarial scoring framework for urban perception assessment using street-view images
,,0.63,-1,239,Deep CNN-based methods to evaluate neighborhood-scale urban valuation through street scenes perception
,,0.61,11,507,A deep learning approach to urban street functionality prediction based on centrality measures and stacked denoising autoencoder
,,0.61,17,18,Citywide Traffic Volume Estimation Using Trajectory Data
,,0.61,11,11,Measuring human perceptions of a large-scale urban region using machine learning
,,0.61,17,82,Mining large-scale human mobility data for long-term crime prediction
,,0.61,19,301,ADMSv2: A modern architecture for transportation data management and analysis
,,0.61,17,295,Crosstown traffic - supervised prediction of impact of planned special events on urban traffic
,,0.61,17,352,Taxi Demand Prediction using an LSTM-Based Deep Sequence Model and Points of Interest
,,0.60,17,33,Urban human mobility data mining: An overview
,,0.60,5,19,Using convolutional networks and satellite imagery to identify patterns in urban environments at a large scale
,,0.60,5,256,A generalized multi-task learning approach to stereo DSM filtering in urban areas
,,0.59,7,138,Machine learning for geographically differentiated climate change mitigation in urban areas
,,0.59,9,374,Learning task-specific city region partition
,,0.59,17,141,Joint prediction of road-Traffic and parking occupancy over a city with representation learning
,,0.58,18,496,From PIace2Vec to Multi-Scale Built-Environment Representation: A General-Purpose Distributional Embedding for Urban Data Analysis
,,0.58,5,110,Deprivation pockets through the lens of convolutional neural networks
,,0.57,-1,573,"ESANN 2017 - Proceedings, 25th European Symposium on Artificial Neural Networks, Computational Intelligence and Machine Learning"
,,0.57,4,415,Smart environment design planning for smart city based on deep learning
,,0.57,11,441,Learning with self-attention for rental market spatial dynamics in the Atlanta metropolitan area
,,0.57,-1,386,Machine learning for real-time urban metrics and design recommendations
,,0.56,18,78,Predicting neighborhoods' socioeconomic attributes using restaurant data
,,0.56,14,587,2nd International Workshop on Mining Urban Data (Preface)
,,0.56,17,106,Urban traffic flow analysis based on deep learning car detection from cctv image series

491,Predicting and mapping neighborhood-scale health outcomes: A machine learning approach,0.70,14,142,Predictive analytics can facilitate proactive property vacancy policies for cities
,,0.68,18,107,Structure of 311 service requests as a signature of urban location
,,0.68,17,82,Mining large-scale human mobility data for long-term crime prediction
,,0.67,18,78,Predicting neighborhoods' socioeconomic attributes using restaurant data
,,0.66,-1,232,An urban data framework for assessing equity in cities: Comparing accessibility to healthcare facilities in Cascadia
,,0.66,14,344,Opportunities and challenges of geospatial analysis for promoting urban livability in the era of big data and machine learning
,,0.65,-1,567,Investigating Customer Satisfaction Patterns in a Community Livability Context: An Efficiency-Oriented Decision-Making Approach
,,0.63,17,442,Interpretation of contextual influences with explanatory tools: Travel mode likelihood mapping using GPS trajectories
,,0.63,3,463,Machine Learning Predictors for Sustainable Urban Planning
,,0.63,1,438,Identifying urban poverty using high-resolution satellite imagery and machine learning approaches: Implications for housing inequality
,,0.62,14,289,Machine learning technologies for sustainability in smart cities in the post-covid era
,,0.62,11,336,Delineation of an Urban Community Life Circle Based on a Machine-Learning Estimation of Spatiotemporal Behavioral Demand
,,0.62,1,263,"Mapping poverty and slums using multiple methodologies in Accra, Ghana"
,,0.62,7,526,Characterizing air quality in urban areas with mobile measurement and high resolution open spatial data: Comparison of different machine-learning approaches using a visual interface
,,0.61,17,191,Why do people move? Enhancing human mobility prediction using local functions based on public records and SNS data
,,0.61,8,452,Review of machine learning techniques for mosquito control in urban environments
,,0.61,6,462,A glimpse into the future of exposure and vulnerabilities in cities? Modelling of residential location choice of urban population with random forest
,,0.61,9,341,Applying machine learning and geolocation techniques to social media data (Twitter) to develop a resource for urban planning
,,0.60,17,33,Urban human mobility data mining: An overview
,,0.60,8,247,Predicting stream water quality under different urban development pattern scenarios with an interpretable machine learning approach
,,0.60,9,417,A data-driven agent-based simulation to predict crime patterns in an urban environment
,,0.60,-1,312,An AI Approach to Collecting and Analyzing Human Interactions with Urban Environments
,,0.60,11,11,Measuring human perceptions of a large-scale urban region using machine learning
,,0.60,4,206,Investigating important urban characteristics in the formation of urban heat islands: a machine learning approach
,,0.60,11,557,The Social Life of Small Urban Spaces 2.0: Three Experiments in Computational Urban Studies
,,0.59,14,162,Analyzing Objective and Subjective Data in Social Sciences: Implications for Smart Cities
,,0.59,9,310,Predicting safe parking spaces: A machine learning approach to geospatial urban and crime data
,,0.59,3,197,Comparing machine learning classification schemes - A GIS approach
,,0.59,8,221,"Urban Water Demand Modeling Using Machine Learning Techniques: Case Study of Fortaleza, Brazil"
,,0.59,14,587,2nd International Workshop on Mining Urban Data (Preface)

516,Intelligent Unmanned Aerial Vehicle Technology in Urban Environments,0.70,5,308,Rapid and automated urban modeling techniques for UAS applications
,,0.69,-1,285,Planning the Future of Smart Cities with Swarms of Fully Autonomous Unmanned Aerial Vehicles Using a Novel Framework
,,0.66,-1,230,Drone Futures: UAS in landscape and urban design
,,0.60,15,565,"The technical and commercial increment of the fusion of big data analysis, artificial intelligence and earth observation"
,,0.60,5,535,Urban Intelligent Navigator for Drone Using Convolutional Neural Network (CNN)
,,0.59,22,597,The design of urban geographical information system for transportation
,,0.59,-1,434,Neural Network Based Algorithm for Multi-UAV Coverage Path Planning
