HDBSCAN_Cluster,DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI,x,y
-1,34,42.0,2013,Article,A city for all citizens: Integrating children and youth from marginalized populations into city planning,"Socially just, intergenerational urban spaces should not only accommodate children and adolescents, but engage them as participants in the planning and design of welcoming spaces. With this goal, city agencies in Boulder, Colorado, the Boulder Valley School District, the Children, Youth and Environments Center at the University of Colorado, and a number of community organizations have been working in partnership to integrate young people's ideas and concerns into the redesign of parks and civic areas and the identification of issues for city planning. Underlying their work is a commitment to the Convention on the Rights of the Child and children's rights to active citizenship from a young age. This paper describes approaches used to engage with young people and methods of participation, and reflects on lessons learned about how to most effectively involve youth from underrepresented populations and embed diverse youth voices into the culture of city planning. © 2013 by the authors.",Adolescents; Child friendly cities; Children; Children's rights; Participatory planning; Participatory urban design; Urban design; Urban planning; Youth,"Derr V., Chawla L., Mintzer M., Cushing D.F., Van Vliet W.",10.3390/buildings3030482,8.74,7.45
-1,35,41.0,2016,Book,Bike lanes are white lanes: Bicycle advocacy and urban planning,"The number of bicyclists is increasing in the United States, especially among the working class and people of color. In contrast to the demographics of bicyclists in the United States, advocacy for bicycling has focused mainly on the interests of white upwardly mobile bicyclists, leading to neighborhood conflicts and accusations of racist planning. In Bike Lanes Are White Lanes, scholar Melody L. Hoffmann argues that the bicycle has varied cultural meaning as a ""rolling signifier."" That is, the bicycle’s meaning changes in different spaces, with different people, and in different cultures. The rolling signification of the bicycle contributes to building community, influences gentrifying urban planning, and upholds systemic race and class barriers. In this study of three prominent U.S. cities-Milwaukee, Portland, and Minneapolis-Hoffmann examines how the burgeoning popularity of urban bicycling is trailed by systemic issues of racism, classism, and displacement. From a pro-cycling perspective, Bike Lanes Are White Lanes highlights many problematic aspects of urban bicycling culture and its advocacy as well as positive examples of people trying earnestly to bring their community together through bicycling. © 2016 by the Board of Regents of the University of Nebraska.",,Hoffmann M.L.,,8.31,7.86
-1,36,40.0,2018,Article,Assessing the sustainability of Spanish cities considering environmental and socio-economic indicators,"The conception of urban metabolism has considered the perspective of environmental sustainability in the framework of cities. In this context, cities can be regarded complex entities driven by material and energy flows that entail consumption of resources and production of waste materials in the pursuit of economic welfare and social progress. According to a sustainability perspective, environmental, social and economic indicators must also be integrated into urban planning processes. However, methodological advances regarding the definition and development of sustainable cities are required since a consensus of indicators, weighting and data management is still lacking. In this paper, a multi-criteria approach that combines three methodologies: Material Flow Analysis (MFA), Life Cycle Assessment (LCA) and Data Envelopment Analysis (DEA) has been developed and applied to a sample of 26 representative Spanish cities with different characteristics (i.e., population, location, demands, economy, topography and culture). The combined approach allows identifying the non-sustainable cities considering an offset of indicators from the three pillars of sustainability. With this purpose, the mentioned items are implemented in a DEA model of efficiency, being the inefficient cities with an efficiency score lower than 100% defined as non-sustainable ones. Finally, this multi-criteria method allows setting the target values for the assessed indicators (benchmarked values), which become objectives for the non-sustainable cities to evolve toward a more sustainable performance. The outcomes from the analysis have identified six cities that ranked worse, with efficiency scores ranging from 57.9% to 85.8%. According to the targets of socio-economic indicators, attention should be paid to AROPE rate (people at risk of poverty and social exclusion), unemployment rate and number of crimes, meanwhile lower levels of electricity consumption, municipal solid waste and on-site greenhouse gases emissions are desirable from an environmental perspective. These outcomes are of potential interest for politicians, governments and inhabitants to aid in the identification of the metabolic flows and social/economic indicators to be optimized in search of sustainability. © 2018 Elsevier Ltd",Data envelopment analysis; Life cycle assessment; Material flow analysis; Multi-criteria tool; Urban metabolism,"Gonzalez-Garcia S., Manteiga R., Moreira M.T., Feijoo G.",10.1016/j.jclepro.2018.01.056,9.04,4.26
-1,37,39.0,2020,Article,Development and implementation of Mobility-as-a-Service – A qualitative study of barriers and enabling factors,"Mobility-as-a-Service (MaaS) has been argued as part of the solution to prevalent transport problems. However, progress from pilots to large-scale implementation has hitherto been slow. The aim of the research reported in this paper was to empirically and in-depth investigate how, and to what extent, different factors affect the development and implementation of MaaS. A framework was developed, with a basis in institutional theory and the postulation that formal as well informal factors on different analytical levels (macro, meso and micro) must be considered. The research was organised as a multiple case study in Finland and Sweden and a qualitative approach was chosen for data collection and analysis. A number of factors with a claimed impact on the development and implementation of MaaS was revealed. At the macro level, these factors included legislation concerning transport, innovation and public administration, and the presence (or not) of a shared vision for MaaS. At the meso level, (the lack of) appropriate business models, cultures of collaboration, and assumed roles and responsibilities within the MaaS ecosystem were identified as significant factors. At the micro level, people's attitudes and habits were recognised as important factors to be considered. However, how the ‘S’ in MaaS fits (or not) the transport needs of the individual/household appears to play a more important role in adoption or rejection of MaaS than what has often been acknowledged in previous papers on MaaS. The findings presented in this paper provide several implications for public and private sector actors. Law-making authorities can facilitate MaaS developments by adjusting relevant regulations and policies such as transport-related subsidies, taxation policies and the definition of public transport. Regional and local authorities could additionally contribute to creating conducive conditions for MaaS by, for example, planning urban designs and transport infrastructures to support service-based travelling. Moreover, private actors have key roles to play in future MaaS developments, as both public and private transport services are needed if MaaS is to become a viable alternative to privately owned cars. Thus, the advance of MaaS business models that benefit all involved actors is vital for the prosperity of the emerging MaaS ecosystem. © 2019 The Authors",Barriers; Enablers; Formal institutions; Informal institutions; MaaS; Mobility-as-a-Service,"Karlsson I.C.M., Mukhtar-Landgren D., Smith G., Koglin T., Kronsell A., Lund E., Sarasini S., Sochor J.",10.1016/j.tra.2019.09.028,9.98,5.8
-1,39,38.0,2015,Book,Brain culture: Shaping policy through neuroscience,"This unique book offers a timely analysis of the impact of rapidly advancing knowledge about the brain, mind and behaviour on contemporary public policy and practice. Examining developments in behaviour change policies, neuroscience, architecture and urban design, education, and workplace training programmes the book analyses the global spread of research agendas, policy experiments and everyday practice informed by ‘brain culture’.It offers an alternative, geographically informed set of explanations for what matters in explaining how people behave and how citizens’ behaviour should be governed. It will be of interest to students and academics across the social and behavioural sciences. © Policy Press 2015.",,Pykett J.,,5.79,4.66
-1,40,37.0,2018,Article,"Perceptions of cultural ecosystem services in urban green spaces: A case study in Gwacheon, Republic of Korea","Green spaces provide a variety of ecosystem services. Urban green spaces have particular value because they offer the benefits of cultural services to those living in urban areas. This study analyzed perceptions of cultural ecosystem services in the urban context of Gwacheon, Republic of Korea. We analyzed the cultural services provided by green space by surveying 240 residents of Gwacheon about which green spaces they frequently visit and what their major activities are in these green spaces, in order to find out how green spaces are utilized by urban residents. Since forests and large parks in Gwacheon are easily accessible from downtown areas because of the city structure, they play major roles in providing cultural ecosystem services. This study suggests that people find diverse cultural value in their everyday surroundings, not just in spaces with excellent ecosystems. This study has significant implications because of its quantification of current cultural services by a survey approach. © 2018 Elsevier Ltd",Cultural ecosystem services; Urban ecosystems; Urban green spaces; Urban parks,"Ko H., Son Y.",10.1016/j.ecolind.2018.04.006,6.48,4.5
-1,42,35.0,2005,Article,Improving traffic behaviour and safety through urban design,"Recent experiments in mainland Europe and more recently the UK have found that removing the traditional separation between traffic and people in urban areas can make streets safer and less congested. Removing standard kerbs, barriers, highway signs and road markings forces motorists to use eye contact with other road users and pedestrians, for which they need to be travelling at less than around 30 km/h. As this paper reports, the result is slower, more careful traffic, increased safety for cyclists and pedestrians and a more attractive urban environment overall-in which local architecture and culture prevails over standard traffic infrastructure.",Roads and highways; Town and city planning; Traffic engineering,"Hamilton-Baillie B., Jones P.",10.1680/cien.2005.158.5.39,9.63,5.51
-1,44,32.0,2004,Article,On the waterfront: Globalization and urbanization in singapore,"Although many cities aspire to ""global-city status,"" few have been as explicit as Singapore in its quest to create urban landscapes to project its global aspirations. This paper presents the case of the Singapore River development zone as a ""hyper-symbol"" of Singapore's global urbanism. By creating a world-class riverfront not unlike the acclaimed waterfronts of London, Sydney, or San Francisco, Singapore's urban planners hope to project the city as a venue worthy of world-class tourism and leisure activities, an important node in international circuits of capital, and a vibrant city for both foreign visitors and local residents. Our paper, however, also argues that local forces and influences play a significant role in the waterfront's development. The Singapore River landscape is the negotiated outcome of both globalism and localism—a dialectical landscape formed by dominant global influences on the one hand, and emerging local processes on the other. Fieldwork comprising a questionnaire survey, in-depth interviews, and on-site observations provide evidence of such global-local interactions. The paper contends that the challenges at the river are symptomatic of the broader Singapore experience as the city-state grapples with issues of national identity, local empowerment, and community rights in the midst of a global convergence of tourists, capital, people, and cultures. © 2004 Taylor & Francis Group, LLC.",,"Chang T.C., Huang S., Savage V.R.",10.2747/0272-3638.25.5.413,6.52,5.85
-1,45,30.0,2013,Book,"The middle class in neoliberal China: Governing risk, life-building, and themed spaces","Since the late 1970s, China's move towards neoliberalism has made it not only one of the world's fastest growing economies, but also one of the most polarised states. This economic, social and political transformation has led to the emergence of a new Chinese middle class, and understanding the development and the role of this new social group is crucial to understanding contemporary Chinese society. Investigating the new politics of the middle class in China, this book addresses three major questions. First, how does the Chinese state deal with problems of national sovereignty and political representation to create the middle class both as a legitimate category of the people and as an ideal norm of citizenship? Second, how does the recognition of the middle class norm take place in the practice of everyday life? Finally, what kind of risks does the politics of the middle class generate not only for middle class subjects but also for the disenfranchised? In answering these questions, this book examines a set of practices, bodies of knowledge, measures, and institutions that aim to manage, govern, control, and orient the behaviours, gestures, and thoughts of Chinese citizens. This investigation contributes not only to the understanding of the Chinese middle class society but also to the scholarly debate over the relationship between governmental apparatuses, subjectification, and life-building. Drawing on ethnographic information, historical archives, and the media, this book will be of great interest to students and scholars working in the fields of Chinese studies, Chinese politics, ethnic studies and urban studies, as well as those interested in culture, society, class and welfare. © 2013 Hai Ren. All rights reserved.",,Ren H.,10.4324/9780203080764,7.53,7.22
-1,46,29.0,2008,Review,"Latino communities in the United States: Place-making in the pre-world war II, postwar, and contemporary city","Scholarship on Latino communities in the United States has yet to catch up with the rapid growth of this ethnic population in the country. Understanding the Latino urban experience and developing plans to better respond to both the needs of Latino communities and their integration within society is not only relevant, but also urgently necessary. Using the city of Los Angeles as a main lens, in addition to a general look at the urban Southwest, we contribute to the scholarship on the subject with a review of literature on Latino communities. We structure the review as an assessment of the various challenges and opportunities for urban Latinos in the pre-war, postwar, and contemporary city. Focusing on space, culture, economy, and governance, we chart the various roles both the private and public sectors play in meeting these challenges. Our reading of the literature shows that particular government actions in the economic and governance domains in the past had positive impacts on Latino integration, and we call for a similar effort today in addressing contemporary challenges. We conclude by suggesting that future planning scholarship on Latino communities engage the wider urban studies literature, focus on emerging forms of urbanization, and call on planners to sustain increased academic and practical interest in the topic. © 2008 Sage Publications.",Culture; Economy; Governance; Latino communities; Los Angeles (LA); Southwest; Space,"Irazabal C., Farhat R.",10.1177/0885412207310146,8.17,8.19
-1,47,28.0,2002,Article,Comparison of community response to road traffic noise in Japan and Sweden - Part I: Outline of surveys and dose-response relationships,"To investigate cross-cultural differences in the community response to road traffic noise, social surveys were conducted in Gothenburg, Sweden, and Kumamoto and Sapporo, Japan, using the same questionnaire and noise measurement method. Typical residential areas with detached houses and apartments were selected as the target areas in each city. The questionnaire comprised 40 questions relating to environmental, housing and personal factors. The key questions concerned annoyance caused by road traffic noise. The total numbers of respondents were 1142 in Gothenburg, 837 in Kumamoto and 780 in Sapporo. The response rates were 68.8, 69.3 and 57.5% respectively. After the questionnaires were completed, noise measurements were made in each area. Community responses were compared on the basis of the dose-response relationships. There were no systematic differences between community responses in Sapporo and Kumamoto, which have the same culture. People living in detached houses in Gothenburg were more annoyed by the same road traffic noise than the people living in Japanese cities. There were no systematic differences among the three cities with regard to activity disturbances indoors, but significant disturbance of activities and resting in gardens or on balconies was noted in Gothenburg. The difference in activity disturbance was due to the differences between lifestyles in the two countries. People living in detached houses were more annoyed by the house vibration caused by road traffic than those living in apartments and people were annoyed by the exhaust from road traffic to the same extent as noise.",,"Sato T., Yano T., Björkman M., Rylander R.",10.1006/jsvi.2001.3892,7.6,3.22
-1,49,27.0,1998,Article,Intellectual of empire: Eric Dutton and hegemony in British Africa,"This essay examines the career of Eric Dutton in five British African colonies from 1919 to 1952, with case studies of his work in Lusaka and Zanzibar. In analyzing Dutton's career, I use a Gramscian conception of the role of intellectuals in creating colonial hegemony, against the backdrop of recent research on the relationship of geography to colonial discourse. Dutton worked and corresponded with key players in Britain's African empire. He was a major force behind early urban-planning programs in East and Central Africa and author of four geographical books. Permanently disabled by war wounds, he was also permanently infatuated with the moral rightness of British imperial culture. A concern for geography's professional relationship with, and the geographical legacy of, colonialism has emerged in recent scholarship on Africa, largely through studies of travel writing, fiction, and nineteenth- or early twentieth-century exploration geography. Later scholar-officials like Dutton sought to apply their knowledge to the shaping of spaces to serve the Empire's direct and immediate needs in Africa, even while trying to win the hearts and minds of its subject peoples. Around Timothy Mitchell's (1988) concept of ""enframing,"" I build an analysis of the spatial projects with which Dutton is most associated and show how Lusaka and Zanzibar were enframed by his plans. Through his publications and correspondences, as well as his seemingly omnipresent service, Dutton has an important legacy that has neither been articulated nor analyzed, one which points to the importance of contextualized biography for analyses of colonial discourse. I argue here for seeing Dutton as an intellectual in the service of colonial hegemony and its enframing spatial discourse, although the character of his agency exemplifies why that attempted hegemony failed.",Africa; Colonialism; Cultural hegemony,Myers G.A.,10.1111/1467-8306.00082,8.16,6.46
1,50,27.0,1989,Article,"Space, culture and urban design in late modernism and after","Among the questions underlying recent debates about the architecture of the city, two are perhaps more fundamental. The first concerns the legitimacy of architectural practice: can we be assertive about how we should design our cities without seeking to enforce social assumptions which are ultimately authoritarian? The second concerns architectural theory itself: can we be specific about what architecture does without being reductive about what society is? This article identifies and criticizes two kinds of recent responses to these questions: the first is to defend an architecture of localism and containment in some new and some old ways; the second is to retreat into relativism, sometimes supported by the assertion that architecture is of limited consequence because society is increasingly independent of space. The article defends the view that we can and must be assertive about the architecture of cities in global rather than local terms. The experience of genuinely urban environments is about meeting, though not necessarily interacting with, other people, mostly unknown, who can be of recognizably different class, status, race or ethnic origin; it is also about exploring the strange, and becoming aware of, though not necessarily participating in, other ways of life. -from Author",,Peponis J.,,8.34,6.12
-1,51,26.0,2015,Article,"Wildfire risk, biodiversity and peri-urban planning in the Mt Lofty Ranges, South Australia","Major fires on the periphery of Australian cities are reframing perceptions of what constitutes effective landscape planning and vegetation management. The emerging governance challenge to simultaneously mitigate wildfire risk and support improved conservation practices is reviewed in the context of pre-colonial and modern cultures within the peri-urban Mediterranean climatic region of South Australia's Mt Lofty Ranges. The analysis suggests that anthropogenic burning of landscape has been a vital historical component of risk management. During the early modern era however, improved capacities to manage wildfire risk led to complacency in light of the hazard, which in turn has led to urbanization that has not sufficiently accounted for the levels of risk. A planning conflict is emerging within the wooded uplands as there is renewed interest in wildfire risk, which is reflected in new state policies providing greater allowances for land owners to clear vegetation around dwellings. Although attempts have been made to constrain urban growth around the city of Adelaide, recent workshops with key environmental management stakeholders suggest that urbanization continues within the Mt Lofty Ranges in areas that are both highly vulnerable to fire and of great importance for biodiversity conservation, such that planning is not reflecting the cultures of risk or biodiversity value. For such risks and values to be taken into account within reflexive systems of governance, the narratives on opportunities for adaptation generated by the people who facilitate vegetation management must be accommodated into deliberations on policy. The identification and planning of particularly vulnerable and valuable spaces within the broader landscape and cultural contexts of risk and value would enable complex, targeted responses to environmental hazards, conservation and development needs in the peri-urban uplands. © 2015 Elsevier Ltd.",Biodiversity conservation; Peri-urban; Planning; Reflexivity; Risk; South Australia; Urban development; Wildfire,"Bardsley D.K., Weber D., Robinson G.M., Moskwa E., Bardsley A.M.",10.1016/j.apgeog.2015.06.012,5.79,6.17
-1,52,26.0,2008,Article,Imagining Portland's urban growth boundary: Planning regulation as cultural icon,"Problem: In the 30 years since its creation, has Portland, Oregon's, urban growth boundary (UGB) become something more than a regulation? Spirited debate about its impacts on land uses and values has inspired vivid descriptions by both supporters and critics and spurred the imagination of artists and creative writers. Purpose: The UGB has become a symbol, metaphor, and touchstone, as people read complex meanings into it that go beyond its simple legal function. This article looks at the UGB as a cultural icon. It explores the increasingly complex ways in which people have tried to describe, understand, and interpret the UGB as part of the regional landscape as well as the regulatory system. It examines metaphorical descriptions of the UGB as well as the growing body of depictions in nature writing, poetry, novels, photography, performance art, songs, and other exercises of the artistic imagination. Methods: We review how supporters and critics of the UGB have described it and how artists have depicted it in various media.Results and conclusions: Although many planning projects have become icons, few planning regulations have done so. Artistic interpretations have familiarized and humanized the UGB and embedded it in the consciousness of everyday life. Artists thus make the invisible more visible or legible. Acting as a viewfinder, the UGB offers an opportunity for conversation and interpretation from multiple perspectives. Takeaway for practice: In the world of 21st-century planning theory there is a strong assumption that many voices engaged in overlapping conversations can help shape more equitable and sustainable cities. Creative depictions of Portland's UGB show the role of cultural actors in shaping and enriching such conversations.",Culture and regulation; Oregon; Urban growth boundary (UGB); Portland,"Abbott C., Margheim J.",10.1080/01944360801944997,8.36,7.45
-1,53,25.0,2019,Article,Preferences and emotion perceptions of ornamental plant species for green space designing among urban park users in Iran,"The main objective of the present study was to explore preferences and eumotion perceptions of people in Rasht and Ardabil (Iran) to some ornamental plants in order to help designing appropriate urban green landscapes. The study surveyed urban park users in the two cities in 2017 to identify and compare the most important factors underpinning the viability of public open spaces from the perspective of users (mental aspect) and the extent to which these mental factors match the visual features of the selected spaces (visual aspect). A random sample of 232 individuals was taken from students in Ardabil (119 persons) and Rasht (113 persons). A considerable part of the participants (37.2%) reported a feeling of tranquility when they saw flowers, while 28.8% of the participants reported a feeling of love. Flower-bearing plant species were more appealing to the participants than leafy ornamental plants. Red was the most preferred flower color (52.1%) followed by violet (18.6%) and orange (11.4%) among the ornamental species commonly used in the design of green spaces, while tulip (Tulipa gesneriana) (29%), rose (Rosa hybrida) (25%), and Easter lily (Lilium longiflorum) (19%) were in the first top ranks of preferences, respectively. Coleus (Solenostemon scutellarioides) and garden croton (Codiaeum variegatum) were also reported among preferred species. The results support the assumption of similarity in preferences and requirements of citizens of large cities and despite great diversity in geography, culture, and ethics, people in large cities exhibit similar emotion perceptions. The study findings are expected to support public authorities and urban planners to effectively design and manage urban green spaces to meet users’ needs. © 2018 Elsevier GmbH",Green space; Public perception; Sense of place; Urban landscape,"Rahnema S., Sedaghathoor S., Allahyari M.S., Damalas C.A., Bilali H.E.",10.1016/j.ufug.2018.12.007,6.42,4.3
-1,54,25.0,2006,Book,Dominican-Americans and the politics of empowerment,"Aparicio examines the ways first- and second-generation Dominican-Americans in the dynamic northern Manhattan neighborhood of Washington Heights have shaped a new Dominican presence in local New York City politics. Through community organizing, they have formed coalitions with people of different national and ethnic backgrounds and other people of color, tackled local concerns, and created new routes for empowerment. The character of Dominican-American politics has changed since the first large wave of Dominican immigrants arrived in New York in the 1960s. Aparicio shows how second-generation activists, raised and educated in public institutions in the city, have expanded their network to include fellow Dominicans-both in the United States and abroad--as well as other ethnic and racial minorities, such as Puerto Ricans and African-Americans, who share common goals. Offering the perspectives of local organizers and members of Dominican-American organizations, Aparicio documents their thoughts on such issues as education, police brutality, civic participation, and politics. She also explores the ways in which they experience, reflect upon, and organize around issues of race and racialization processes, and how their experiences influence their political agendas and actions. This new story of immigration and empowerment highlights the complexity of any group's political development, making it useful for students of U.S. Latino and youth culture, as well as scholars of urban studies and politics, race, immigration, and transnationalism. © 2006 by Ana Aparicio. All rights reserved.",,Aparicio A.,,7.92,8.33
-1,55,24.0,2016,Article,Urban planning in Qatar: strategies and vision for the development of transit villages in Doha,"Doha, the capital city of the State of Qatar, has went through a fast growth in its economy and transformation of its built environment. Currently, major urban public transit systems are under construction. This paper looks at Souq Waqif station and its surrounding neighbourhood as one of the new transit hubs of Qatar. The district is located in the core of Doha and plays a significant role in the social, economic and particularly culture, as a way of life, of the people in Qatar. Within the context of Doha, there is an urge to implement transit villages, also defined as transit-oriented developments (TODs), in most of the existing centres along the rail network. A TOD is a mixed use commercial and residential area designed to maximise access to public transport and to encourage transit ridership. Therefore, it is critical to understand the benefits and impacts that TODs would invite in this context before investing large funds in developing them. The research empirically investigates the level at which transit villages can be implemented and also formed within the built environment of Doha. It is argued that this strategy and vision would encourage sustainable development by supporting better transport integration and land use. The aim is to assess and promote sustainable developments integration in the city of Doha through controlling increasing traffic and planning for transit villages. In order to develop a strategy for intervention, the existing TOD case study of Yeerongpilly in Australia was analysed, followed by the exploration of the conditions of the existing Souq Waqif area. The assessment of the Souq Waqif allowed judgments of the existing development to be made, which in turn leads to the draft of potential recommendations and suggestions for the formation and implementation of transit villages in Doha. © 2016 Informa UK Limited, trading as Taylor & Francis Group.",built environment; Doha Metro; TODs; urban fabric,"Zaina S., Zaina S., Furlan R.",10.1080/07293682.2016.1259245,10.04,5.88
-1,58,24.0,2001,Article,How a riparian landscape finds form and comes alive,"If we consider riparian areas as landscapes it means that we consider them as entities whose survival depends on ecological as well as on cultural sustainability. Ecological sustainability requires people's understanding of the role of both diversity and connectivity of riparian areas. Cultural sustainability requires people's attention and care towards diversity and connectivity. It is argued that interaction between ecological and cultural sustainabilities governs riparian management, and that we still have to promote such an interaction. © 2001 Elsevier Science B.V. All rights reserved.",Cultural sustainability; Diversity and connectivity; Ecological sustainability; Nature-culture interactions; Riparian landscapes,Décamps H.,10.1016/S0169-2046(01)00202-X,5.95,4.3
-1,60,22.0,2020,Article,Uncovering inconspicuous places using social media check-ins and street view images,"There is a Chinese proverb, “if your wine tastes really good, you do not need to worry about the location of your bar (酒香不怕巷子深)”, which implies that the popular places for local residents are sometimes hidden behind an unassuming door or on unexpected streets. Discovering these unassuming places (e.g. restaurants) of a city will benefit the understanding of local culture and help to build livable neighborhoods. Previous work has been limited by the lack of appropriate data sources and efficient tools to evaluate the popularity, ambiance and physical surroundings of places in large-scale urban areas. In addition, how to characterize places with respect to different groups of people remains unclear. In this work, we propose a data-driven approach using social media check-ins and street-level images to compare the different activity patterns of visitors and locals, and uncover inconspicuous but interesting places for them in a city. We use check-in records as a proxy of the popularity of a particular type of place, and differentiate visitors and locals based on their travel and social media behaviors. In addition, we employ street-level images to represent the physical environments of places. As a result, we discovered a number of inconspicuous yet popular restaurants in Beijing. These restaurants are located mostly in deep alleys of Old Beijing neighborhoods, where the physical environments are not particularly appealing; however, these places are frequently visited by locals for social engagements. We also discovered beautiful but unpopular outdoor places in Beijing. These places are potential recreational areas for all groups of people and could be improved regarding urban design and planning to make these public infrastructures more attractive. This work demonstrates how multi-source big geo-data can be combined to build comprehensive place-based representations for different groups of people. © 2020 Elsevier Ltd",Place semantics; Residents and visitors; Social media check-ins; Social sensing; Street view images,"Zhang F., Zu J., Hu M., Zhu D., Kang Y., Gao S., Zhang Y., Huang Z.",10.1016/j.compenvurbsys.2020.101478,8.17,7.34
-1,62,22.0,2008,Article,Property rights and landscape planning in the intermountain west: The Teton Valley case,"Non-participation in landscape planning presents a formidable challenge to sustainable development. We hypothesize that even when people hold negative attitudes toward unplanned development, natural property rights values (favorable evaluations of property as an inviolable and pre-political right) prevent them from acting on their concerns. We chose an intermountain west community as a case study to evaluate our hypothesis regarding natural property rights values. All groups were equally and strongly opposed to continuation of rapid unplanned growth, but those with natural property rights values were also adamantly opposed to land use planning. We used a multiple logistic regression model to evaluate the relationship between support for landscape planning and a natural property rights values. An overall significance test of the regression equation indicated the independent variables were significantly predictive of the dependent variable (χ2 128, 8 d.f., p &lt; 0.001) and had high (88.7%) predictive capacity. Natural property rights value was the most important predictor variable, but income was also significant. Sustainable landscape planning requires uncoupling property rights from inviolable and pre-political natural rights. Our results suggest a conversation focused on themes associated with loss of local culture, hypocrisy of building practices, and market control over development could facilitate the aforementioned uncoupling and development planning that promotes both security for land owners and public welfare. © 2008 Elsevier B.V. All rights reserved.",Attitudes; Citizenship; Conflict; Democracy; Politics; Sustainable development; Values,"Peterson M.N., Liu J.",10.1016/j.landurbplan.2008.01.003,5.82,5.6
-1,63,21.0,2015,Article,Community attachment and resident attitude toward old masonry walls and associated trees in urban Hong Kong,"Mature urban trees dwelling on old masonry walls are a rare urban ecological and landscape treasure. These 'stonewall' trees denoting synergy between nature (trees) and culture (masonry) are worth preserving. This study aims to identify factors influencing public attitude toward this important but threatened natural-cum-cultural asset in a compact city milieu. Evidence is solicited from a face-to-face questionnaire survey involving 800 citizens of Hong Kong. Results indicate that Hong Kong people generally appreciate the existence of stonewall trees. Younger adults harbored doubts about their value, whereas the older ones were more sympathetic. Local residents of the suburbs that host the majority of stonewall trees registered stronger commitment than non-local residents. Community attachment had positive effects across both resident groups, but length of tenure was not a key factor. This suggests that affinity for stonewall trees is a function of the affective bonding between people and the community where they live. Deep engagement with the local community elevated the desire for preserving the walls and associated trees. The findings are important for understanding public perception and enlisting support from the larger society for preserving the urban asset against mounting pressures for urban development and renewal. © 2014 Elsevier Ltd.",Compact city; Place attachment; Public perception; Stone-retaining walls; Urban nature conservation; Urban trees,"Lo A.Y., Jim C.Y.",10.1016/j.cities.2014.09.006,6.31,4.93
-1,66,20.0,2014,Article,"An (Extra)ordinary Night Out: Urban Informality, Social Sustainability and the Night-time Economy","A night out in the metropolis can offer a plethora of hedonistic experiences in urban spaces such as waterfront districts, shopping boulevards and cultural precincts. In stark contrast to this post-modern spectacle of contemporary nightlife are the mundane night-time activities that pervade the everyday spaces of ordinary people. Here, we are confronted with a tapestry of a different material culture-one that has evaded the lacklustre and homogeneous pattern of urban bars, pubs and clubs. This paper will illuminate the sociospatial dimensions of everyday (night)life in the neighbourhood of Toa Payoh Central, Singapore, and will demonstrate the resilience of urban informality in an increasingly formal and regulated global city like Singapore. It is contended that everyday (night)life has a significant role to play in the making of vibrant and liveable cities by helping to foster social sustainability in the forms of accessibility, tolerance, diversity and participation. © 2013 Urban Studies Journal Limited.",,"Yeo S.-J., Heng C.K.",10.1177/0042098013489743,7.35,7.57
1,67,20.0,2010,Book,Cities and design,"Cities, initially a product of the manufacturing era, have been thoroughly remade in the image of consumer society. Competitive spending among affluent households has intensified the importance of style and design at every scale and design professions have grown in size and importance, reflecting distinctive geographies and locating disproportionately in cities most intimately connected with global systems of key business services. Meanwhile, many observers still believe good design can make positive contributions to people's lives. ities and Design explores the complex relationships between design and urban environments. It traces the intellectual roots of urban design, presents a critical appraisal of the imprint and effectiveness of design professions in shaping urban environments, examines the role of design in the material culture of contemporary cities, and explores the complex linkages among designers, producers and distributors in contemporary cities, for example: fashion and graphic design in New York; architecture, fashion and publishing in London; furniture, industrial design, interior design and fashion in Milan; haute couture in Paris and so on. This book offers a distinctive social science perspective on the economic and cultural context of design in contemporary cities, presenting cities themselves as settings for design, design services and the 'affect' associated with design. © 2011 Paul L. Knox. All rights reserved.",,Knox P.L.,10.4324/9780203848555,8.13,5.94
-1,70,19.0,2017,Book,"An introduction to sustainable transportation: Policy, planning and implementation: Second edition","Cities around the globe struggle to create better and more equitable access to important destinations and services, all the while reducing the energy consumption and environmental impacts of mobility. An Introduction to Sustainable Transportation illustrates a new planning paradigm for sustainable transportation through case studies from around the world with hundreds of valuable resources and references, color photos, graphics and tables. The second edition builds and expands upon the highly acclaimed first edition, with new chapters on urban design and urban, regional and intercity public transportation, as well as expanded chapters on automobile dependence and equity issues; automobile cities and the car culture; the history of sustainable and unsustainable transportation; the interrelatedness of technologies, infrastructure energy and functionalities; and public policy and public participation and exemplary places, people and programs around the globe. Among the many valuable additions are discussions of autonomous vehicles (AVs), electric vehicles (EVs), airport cities, urban fabrics, urban heat island effects and mobility as a service (MaaS). New case studies show global exemplars of sustainable transportation, including several from Asia, a case study of participative and deliberative public involvement, as well as one describing life in the Vauban ecologically planned community of Freiburg, Germany. Students in affiliated sustainability disciplines, planners, policymakers and concerned citizens will find many provides practical techniques to innovate and transform transportation. © 2018 Preston L. Schiller and Jeffrey R. Kenworthy. All rights reserved.",,"Schiller P.L., Kenworthy J.R.",10.4324/9781315644486,10.01,5.77
