cluster,group,count,key-phrases,NumDocs,DocIds
-1,61,19,"['planning problem', 'human planning', 'scenario planning', 'different human planning', 'traditional scenario planning', 'complex planning', 'complex planning process', 'planning theory', 'planning', 'life circle planning', 'planning domain', 'planner', 'exploration strategy', 'planning response', 'appropriate planning response', 'participatory planning process', 'adaptive plan', 'planning reform', 'Modern planning']",12,"[183, 294, 320, 322, 336, 384, 434, 467, 476, 508, 509, 551]"
-1,62,15,"['spatial data quality', 'spatial data', 'geographic information', 'geospatial data', 'spatial information system', 'geographic contextual information', 'geoparsing', 'geospatial feature', 'geospatial analysis', 'geographic knowledge graph', 'geographic information retrieval', 'geographic knowledge', 'global spatial information', 'geospatial information', 'geotagging']",10,"[12, 241, 251, 296, 341, 449, 457, 496, 512, 578]"
-1,63,11,"['GIS hotspot analysis', 'GIS approach', 'GIS data', 'GIS workflow', 'GIS functionality', 'GIS visualisation', 'GIS problem solving', 'GIS problem', 'GIS application', 'Many GIS application', 'GIS application need']",7,"[85, 197, 222, 223, 580, 583, 596]"
-1,64,10,"['urban land dynamic', 'urban land', 'urban land cover', 'urban land use', 'essential urban land', 'urban parcel', 'total urban area', 'optimal urban land', 'Urban population', 'metropolitan land use']",7,"[23, 25, 112, 157, 324, 497, 595]"
-1,65,13,"['specific urban activity', 'urban activity', 'Extracting leisure activity', 'urban leisure', 'leisure activity potential', 'urban phenomenon', 'urban behaviour', 'occupant behaviour', 'streetlife intensity', 'various urban task', 'human urban behavior', 'urban behavior', 'Urban emotion']",8,"[13, 124, 167, 169, 355, 374, 405, 553]"
-1,66,9,"['urban segregation', 'residential segregation', 'Ethnoracial residential segregation', 'spatial segregation', 'segregation', 'reduced residential segregation', 'immigrant assimilation', 'assimilation', 'neighborhood disorder']",3,"[117, 290, 491]"
-1,67,10,"['socioeconomic data', 'urban deprivation', 'Poverty rate', 'monetary poverty', 'poverty', 'socioeconomic indicator', 'socioeconomic status', 'urban poverty', 'poverty level', 'different poverty level']",5,"[78, 110, 263, 372, 438]"
-1,68,7,"['slum area', 'slum', 'slum mapping', 'slum upgrading', 'slum settlement', 'census ward', 'Beppu census ward']",3,"[263, 531, 583]"
-1,69,14,"['urban design parameter', 'campus design parameter', 'urban design approach', 'campus design', 'urban design', 'urban design decision', 'urban design alternative', 'urban design theory', 'urban design task', 'inspires urban designer', 'urban design dimension', 'urban design method', 'urban design research', 'integrated urban design']",7,"[146, 149, 252, 259, 355, 412, 466]"
-1,70,19,"['design decision making', 'automatic design', 'architectural design', 'design method', 'aesthetic rating', 'optimized design recommendation', 'design process', 'everyday architectural practice', 'generative architectural', 'generated design data', 'generated design', 'generative design', 'generative design method', 'design', 'designer', 'design proposal', 'layout', 'material modeling operation', 'architecture']",13,"[149, 259, 318, 322, 383, 386, 391, 412, 480, 558, 569, 590, 592]"
-1,71,36,"['OSM urban area', 'urban area', 'complex urban area', 'urban functional region', 'understanding city', 'modern city', 'local urban context', 'urban location', 'urban context', 'neighborhood context', 'urban functional zone', 'city level', 'urban scene', 'city branding', 'urban place', 'city', 'open urban area', 'urban community', 'German residential area', 'urban functional area', 'kabul', 'metropolitan area', 'urban setting', 'city region partition', 'city region', 'city experience', 'city environment', 'urban region', 'small polish city', 'large city', 'Small city', 'polish city', 'city scale', 'neighborhood scale', 'numerous metropolitan zone', 'Urban placeness']",27,"[12, 26, 32, 88, 92, 107, 174, 198, 217, 227, 283, 289, 290, 336, 340, 342, 347, 369, 374, 405, 406, 449, 474, 488, 491, 564, 566]"
-1,72,10,"['building type information', 'building type', 'influence building height', 'building height', 'urban building', 'building', 'building information', 'Structural health', 'building structure', 'traditional building']",7,"[20, 172, 223, 233, 266, 411, 588]"
-1,73,21,"['urban landscape pattern', 'urban structure', 'urban form classification', 'urban block boundary', 'geometric urban form', 'urban geometric form', 'scattered urban form', 'discrete urban space', 'various urban feature', 'urban morphology', 'city structure', 'urban pattern', 'different urban structure', 'urban footprint', 'binary urban footprint', 'urban spatial pattern', 'different cityscape', 'urban typology', 'describe urban form', 'urban morphological difference', 'urban layout']",15,"[10, 30, 36, 149, 157, 159, 164, 167, 177, 202, 222, 271, 315, 340, 480]"
-1,74,9,"['urban layout generation', 'automated urban layout', 'urban model', 'artificial urban modeling', 'proposed urban modeling', 'urban modeling technique', 'urban modeling', 'multiple urban simulation', 'city modelling']",5,"[218, 244, 308, 386, 457]"
