HDBSCAN_Cluster,DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI,x,y
0,256,13.0,2020,Article,"An agent-based learning-embedded model (ABM-learning) for urban land use planning: A case study of residential land growth simulation in Shenzhen, China","A forward-looking urban land use plan is crucial to a city's sustainability, which requires a deep understanding of human-environment interactions between different domains, and modelling them soundly. One of the key challenges of modelling these interactions is to understand and model how human individuals make and develop their location decisions by learning that then shape urban land-use patterns. To investigate this issue, we have constructed an extended experience-weighted attraction learning model to represent the human agents’ learning when they make location decisions. Consequently, we propose and have developed an agent-based learning-embedded model (ABM-learning) for residential land growth simulation that incorporates a learning model, a decision-making model, a land use conversion model and the constraint of urban land use master plan. The proposed model was used for a simulation of the residential land growth in Shenzhen city, China. By validating the model against empirical data, the results showed that the site-specific accuracy of the model has been improved when embedding learning model. The analysis on the simulation accuracies has proved the argument that modelling individual-level learning matters in the agent's decision model and the agent-based models. We also applied the model to predict residential land growth in Shenzhen from 2015 to 2035, and the result can be a reference for land-use allocation in detailed planning of Shenzhen. The ABM-learning is applicable to studying the past urban growth trajectory, aiding in the formulation of detailed residential land and public service facility planning and assessing the land use planning effectiveness. © 2020 Elsevier Ltd",ABM-learning; Agent-Based modelling; Experience-Weighted attraction learning model; Residential land growth; Shenzhen city,"Li F., Li Z., Chen H., Chen Z., Li M.",10.1016/j.landusepol.2020.104620,4.63,8.32
0,288,,2020,Conference Paper,A Machine Learning-Based Method for Predicting Urban Land Use,"Land use is one of the most basic elements of urban management. In urban planning and design, land use is often determined by experience and case studies. However, the development of urbanization has led to a combinatory trend for land use, and the land use of a plot is always impacted by the surrounding environment. In such a complex situation, it is difficult to find hidden relationships among types of land use by humans alone. Within artificial intelligence, machine learning can help find correlations among data. This paper presents a new method for learning the rules relating the known land use data and predicting the land use of a target plot by constructing an artificial neural network. We take Nanjing as a specific case and study the logic of its land use. The results not only demonstrate associations between the surroundings and the target but also show the feasibility of a combinatory land use index in urban planning and design. © 2020 and published by the Association for Computer-Aided Architectural Design Research in Asia (CAADRIA), Hong Kong.",Artificial neural network; Land use; Machine learning; Urban planning and design,"Xia X., Tong Z.",,4.35,8.47
-1,293,3.0,2020,Article,Sensing Mixed Urban Land-Use Patterns Using Municipal Water Consumption Time Series,"The biased population coverage and short temporal lengths of newly emerged data sets (e.g., data sets of social media, mobile phones, and smart cards) obstruct the effective analysis of long-term dynamics of landuse patterns, particularly in small and developing cities. This study proposed a framework to delineate and analyze mixed land-use patterns and their evolution using municipal water consumption data. A two-step classification strategy was designed based on the rotation forest scheme to differentiate the socioeconomic types of customers (e.g., residence, commerce, public facility, manufacturing, and recreation) using multiple features extracted from the various forms of water consumption time series. The spatial distributions of the socioeconomic functions were then derived, and the mixed land use was measured using a diversity index based on information entropy. Such an approach was applied to Changshu, a typical developing county-level city in China, for the period 2004 to 2013. The results showed that the urbanization of Changshu experienced both spatial expansion and intensification, with a slightly declining rate of growth in recent years. Apart from the city center, two subcenters have emerged for industrial development. The degree of land-use mixture has increased with urban growth, indicating a maturing of urbanization. This study explored the approach of identifying individual socioeconomic functions by the consumption patterns of municipal services and demonstrated that municipal service data sets can reveal land-use patterns and dynamics at a fine spatial resolution to evaluate urban planning and management, with the advantages of large population coverage and long-term temporal lengths. © 2020, © 2020 by American Association of Geographers.",land-use patterns; mixed land use; municipal water consumption; rotation forest; social sensing,"Guan Q., Cheng S., Pan Y., Yao Y., Zeng W.",10.1080/24694452.2020.1769463,3.27,8.46
0,299,13.0,2020,Article,Spatiotemporal modeling of urban growth using machine learning,"This paper presents a general framework for modeling the growth of three important variables for cities: population distribution, binary urban footprint, and urban footprint in color. The framework models the population distribution as a spatiotemporal regression problem using machine learning, and it obtains the binary urban footprint from the population distribution through a binary classifier plus a temporal correction for existing urban regions. The framework estimates the urban footprint in color from its previous value, as well as from past and current values of the binary urban footprint using a semantic inpainting algorithm. By combining this framework with free data from the Landsat archive and the Global Human Settlement Layer framework, interested users can get approximate growth predictions of any city in the world. These predictions can be improved with the inclusion in the framework of additional spatially distributed input variables over time subject to availability. Unlike widely used growth models based on cellular automata, there are two main advantages of using the proposed machine learning-based framework. Firstly, it does not require to define rules a priori because the model learns the dynamics of growth directly from the historical data. Secondly, it is very easy to train new machine learning models using different explanatory input variables to assess their impact. As a proof of concept, we tested the framework in Valledupar and Rionegro, two Latin American cities located in Colombia with different geomorphological characteristics, and found that the model predictions were in close agreement with the ground-truth based on performance metrics, such as the root-mean-square error, zero-mean normalized cross-correlation, Pearson's correlation coefficient for continuous variables, and a few others for discrete variables such as the intersection over union, accuracy, and the f1 metric. In summary, our framework for modeling urban growth is flexible, allows sensitivity analyses, and can help policymakers worldwide to assess different what-if scenarios during the planning cycle of sustainable and resilient cities. © 2019 by the authors.",Computer vision; Machine learning; Spatiotemporal modeling; Urban growth; Urban planning tools; Urban science,"Gómez J.A., Patiño J.E., Duque J.C., Passos S.",10.3390/rs12010109,4.12,7.57
-1,302,1.0,2020,Article,Mapping Urban Slum Settlements Using Very High-Resolution Imagery and Land Boundary Data,"Accurate mapping of slums is crucial for urban planning and management. This article proposes a machine learning, hierarchical object-based method to map slum settlements using very high-resolution (VHR) imagery and land boundary data to support slum upgrading. The proposed method is tested in Kingston Metropolitan Area, Jamaica. First, the VHR imagery is classified into major land cover classes (i.e., the initial land cover map). Second, the VHR imagery and land boundary layer are used to obtain homogenous neighborhoods (HNs). Third, the initial land cover map is used to derive multiple context, spectral, and texture image features according to the local physical characteristics of slum settlements. Fourth, a machine-learning classifier, classification and regression trees, is used to classify HNs into slum and nonslum settlements using only the effective image features. Finally, reference data collected manually are used to assess the accuracy of the classification. In the training site, an overall accuracy of 0.935 is achieved. The effective image indicators for slum mapping include the building layout, building density, building roof characteristics, and distance from buildings to gullies. The classifier and those features selected from the training site are further used to map slums in two validating sites to assess the transferability of our approach. Overall accuracy of the two validating sites reached 0.928 and 0.929, respectively, suggesting that the features and classification model obtained from one site has the potential to be transferred to other areas in Jamaica and possibly other developing Caribbean countries with similar situation and data availability. © 2008-2012 IEEE.",Classification and regression trees (CART); Jamaica; object-oriented classification; slum settlements; very high-resolution (VHR) image,"Williams T.K.-A., Wei T., Zhu X.",10.1109/JSTARS.2019.2954407,1.67,7.65
-1,303,,2020,Book Chapter,Comparison of performance of artificial neural network (ANN) and random forest (RF) in the classification of land cover zones of urban slum region,"India is one of the world’s largest economies and economic growth has remained continuous. This has led to accelerating urbanization which requires proper planning and monitoring. As the urban areas are expanding, urban slum areas are also increasing along with it. These growing urban slum areas require proper observation so that existing resources can be employed to provide these regions with the best possible livelihood conditions. For this purpose, urban slum areas as well as surrounding land resources should be well identified and classified so that the existing land resources can be appropriately utilized for future implementation of development activities. Machine learning classification algorithms are found to be very suitable for the identification and classification of remotely sensed images. Their efficiency in feature identification and extraction has established these algorithms as important tools in decision making. In this study, our major objective is to identify and classify different land cover zones in the urban slums areas of Chingrajpara area of Chhattisgarh using remotely-sensed images. For this purpose, high-resolution images, collected using unmanned aerial vehicles (UAVs), are used and these images are classified into different land cover features using two different machine learning algorithms Artificial Neural Network (ANN) and Random Forest (RF). The results obtained show that the overall accuracy achieved by ANN and RF are 72.6% and 84.35% respectively. The study highlights the role and importance of landcover classification for future planning and management. © Springer Nature Switzerland AG 2020.",Artificial neural network (ANN); Random forest (RF); Unmanned aerial vehicles (UAVs),"Tyagi D., Haq M.A., Rahaman G., Baral P., Datta J.",10.1007/978-3-030-37393-1_20,1.31,7.76
0,310,8.0,2020,Article,Analyzing the spatial factors related to the distributions of building heights in urban areas: A comparative case study in Guangzhou and Shenzhen,"Rapid urbanization has become an increasingly serious issue worldwide. While most previous studies focused on two-dimensional urban development, the spatial characteristics of building heights are rarely explored. Such information could provide valuable implications for smart urban planning and management. However, previous attempts did not systematically investigate the spatial factors that influence building heights and their associations with urban development. Therefore, this study developed a machine learning-based method to compare the distributions of building heights in Guangzhou and Shenzhen, two cities with different development patterns. First, we collected detailed information on the buildings, such as the location and land values. Second, the height of each building was simulated based on the above information using the well-known random forests, k-nearest neighbor algorithm, and artificial neural network. The random forests algorithm outperformed the other two in both cities. We also found that the commercial land value is the most important factor associated with building heights. Moreover, the building heights in Guangzhou are more sensitive to the distances to administrative centers, while the distances to transportation networks exert stronger influences on the building heights in Shenzhen. Overall, these findings could support urban planning and management. More importantly, the proposed method can be used to predict the heights of new buildings and investigate the distributions of building heights in other regions. © 2019 Elsevier Ltd",Building heights; Machine learning; Spatial factors; Urban modeling,"Lin J., Wan H., Cui Y.",10.1016/j.scs.2019.101854,4.64,7.28
-1,316,,2019,Article,Integrating activity-based geographic information and long-term remote sensing to characterize urban land use change,"The land use structure is a key component to understand the complexity of urban systems because it provides a snapshot of urban dynamics and how people use space. This paper integrates socially sensed activity data with a remotely sensed land cover product in order to infer urban land use and its changes over time. We conducted a case study in theWashington D.C.-Baltimore metropolitan area to identify the pattern of land use change from undeveloped to developed land, including residential and non-residential uses for a period covering 1986-2008. The proposed approach modeled physical and behavioral features of land parcels from a satellite-based impervious surface cover change product and georeferenced Tweets, respectively. A model assessment with random forests classifiers showed that the proposed classification workflow could classify residential and non-residential land uses at an accuracy of 81%, 4% better than modeling the same land uses from physical features alone. Using the timestamps of the impervious surface cover change product, the study also reconstructed the timeline of the identified land uses. The results indicated that the proposed approach was capable of mapping detailed land use and change in an urban region, and represents a new and viable way forward for urban land use surveying that could be especially useful for surveying and tracking changes in cities where traditional approaches and mapping products (i.e., from remote sensing products) may have a limited capacity to capture change. © 2019 by the authors.",Activity patterns; Land use; Machine learning; Social sensing; Twitter,"Fu C., Song X.-P., Stewart K.",10.3390/rs11242965,2.6,7.09
-1,317,3.0,2019,Article,Spatiotemporal dynamics of urbanization and cropland in the Nile Delta of Egypt using machine learning and satellite big data: implications for sustainable development,"The Nile Delta of Egypt is increasingly facing sustainability threats, due to a combination of nature- and human-induced changes in land cover and land use. In this paper, an analysis of big time series data from remotely sensed satellite images and the random forests classifier was undertaken to assess the spatial and temporal dynamics of urbanization and cropland in the Nile Delta between 2007 and 2017. Out of thirteen variables, five spectral indices were chosen to build 500 decision trees, with a resulting overall accuracy average of 91.9 ± 1.5%. The results revealed that the urban extent in the Nile Delta has increased, between 2007 and 2017, by 592.4 km2 (1.92%). Particularly, the results indicated that the years 2011 and 2012, which coincided the 2011 political uprising in Egypt, so-called the Arab Spring, were associated with significant land-use changes in the Nile Delta, both in rate and scale. As a result, the cropland area in the region decreased between 2010 and 2011 by 1.63% (502.21 km2). Moreover, the results showed that during the period 2012–2017, the mean annual urbanization rate in the region stood at 60 km2/year. In contrast, croplands decreased during the same period at an average annual rate of 2 km2/year. At the governorates’ level, the results suggested that top agricultural producing governorates in the Nile Delta, such as Elmonoufia, Elkalubia, Elbouhyra, and Elghrbia, witnessed the highest rates of decrease in cropland areas during the period 2012–2017. Over the same period, urban areas increased the most in Elkalubia, Domiate, and Elmonoufia by 1.98%, 1.72%, and 1.34%, respectively. The f indings from this analysis are discussed along with their implications for sustainable land-use and urban planning policies. © 2019, Springer Nature Switzerland AG.",Big data; LULC; Nile Delta; Random forests; Sustainable development; Urbanization,"Badreldin N., Abu Hatab A., Lagerkvist C.-J.",10.1007/s10661-019-7934-x,2.72,6.67
1,320,17.0,2019,Article,Evaluation and comparison of eight machine learning models in land use/land cover mapping using Landsat 8 OLI: a case study of the northern region of Iran,"Land use land cover change mapping has been used for monitoring environmental changes as an essential factor to study on the earth’s surface land cover in the field of climate change phenomena such as floods and droughts. Remote sensing images have been suggested to present inexpensive and fine-scale data offering multi-temporal coverage. This tool is useful in the field of environmental monitoring, land-cover mapping, and urban planning. This study aims to evaluate eight machine learning algorithms for image classification implemented in WEKA and R programming language. Firstly, Landsat 8 OLI/TIRS Level-2 images based on eight machine learning techniques including Random Forest, Decision Table, DTNB, J48, Lazy IBK, Multilayer Perceptron, Non-Nested Generalized Exemplars (NN ge), and Simple Logistic are classified. Then, obtained results are compared in term of Overall Accuracy (OA), Mean Absolute Error (MAE), and Root Mean Squared Error (RMSE) for land use land cover mapping. Among the eight machine learning algorithms used for image classification based on the training and test dataset, NN ge classifier is ranked first with values of 100, 0, and 0 for Overall Accuracy, Mean Absolute Error and Root Mean Squared Error respectively. All machine learning algorithms had an Overall Accuracy of more than 99% for the training dataset. On the other hand, for the test dataset, J48 and DTNB algorithms had the worst performance with values of 88.1188 and 76.9802 respectively for the Overall Accuracy. © 2019, Springer Nature Switzerland AG.",Image classification; LULCC; Machine learning; R statistical packages; WEKA,Jamali A.,10.1007/s42452-019-1527-8,0.85,7.86
1,331,,2019,Conference Paper,EVALUATION of ADVANCED DATA MINING ALGORITHMS in LAND USE/LAND COVER MAPPING,"For environmental monitoring, land-cover mapping, and urban planning, remote sensing is an effective method. In this paper, firstly, for land use land cover mapping, Landsat 8 OLI image classification based on six advanced mathematical algorithms of machine learning including Random Forest, Decision Table, DTNB, Multilayer Perceptron, Non-Nested Generalized Exemplars (NN ge) and Simple Logistic is used. Then, results are compared in the terms of Overall Accuracy (OA), Mean Absolute Error (MAE) and Root Mean Squared Error (RMSE) for land use land cover (LULC) mapping. Based on the training and test datasets, Simple Logistic had the best performance in terms of OA, MAE and RMSE values of 99.9293, 0.0006 and 0.016 for training dataset and values of 99.9467, 0.0005 and 0.0153 for the test dataset. © 2019 A. Jamali.",data mining; image classification; land use land cover; lulc; machine learning,"Jamali A., Abdul Rahman A.",10.5194/isprs-archives-XLII-4-W16-283-2019,1.19,7.81
-1,344,4.0,2019,Article,Investigating adoption patterns of residential low impact development (LID) using classification trees,"Local governments are under pressure to improve storm water management and often times must comply with consent decrees with the Federal Government. Decentralizing a portion of the storm water management by integrating private landowners into localized retention and infiltration efforts, that is, low impact development (LID) or green infrastructure projects, is becoming increasingly popular. Some wastewater systems have considered incentivizing private land owners to make improvements aimed at retaining storm water or slowing the conveyance to grey infrastructure. This study examines potential opportunities for incentivizing private residential land owners in Washington DC to install LID projects. This study maps LID configurations to a set of adoption strategies and categories. The C4.5 algorithm is then applied to identify a high performance decision tree for classifying parcels by adoption strategy or adoption categories based on property-level attributes. © 2019, Springer Science+Business Media, LLC, part of Springer Nature.","Adopters, green city; Best management practices; C4.5 algorithm; Combined sewage overflow; CSO; Decision trees; Environmental policy; Green roofs; Impervious; Infiltration; Landscaping; LID; Low impact development; Machine learning; Permeable; Rain barrels; Run-off; Storm water management; Storm water retention; Urban planning; Water quality","Amodeo D.C., Francis R.A.",10.1007/s10669-019-09725-3,3.4,8.78
-1,347,10.0,2019,Article,Understanding the spatial distribution of urban forests in China using Sentinel-2 images with Google Earth Engine,"Urban forests are vitally important for sustainable urban development and the well-being of urban residents. However, there is, as yet, no country-level urban forest spatial dataset of sufficient quality for the scientific management of, and correlative studies on, urban forests in China. At present, China attaches great importance to the construction of urban forests, and it is necessary to map a high-resolution and high-accuracy dataset of urban forests in China. The open-access Sentinel images and the Google Earth Engine platform provide a significant opportunity for the realization of this work. This study used eight bands (B2-B8, B11) and three indices of Sentinel-2 in 2016 to map the urban forests of China using the Random Forest machine learning algorithms at the pixel scale with the support of Google Earth Engine (GEE). The 7317 sample points for training and testing were collected from field visits and very high resolution images from Google Earth. The overall accuracy, producer's accuracy of urban forest, and user's accuracy of urban forest assessed by independent validation samples in this study were 92.30%, 92.27%, and 92.18%, respectively. In 2016, the percentage of urban forest cover was 19.2%. Nearly half of the cities had an urban forest cover between 10% and 20%, and the average percentage of large cities whose urban populations were over 5 million was 24.8%. Cities with less than half of the average were mainly distributed in northern and western parts of China, which should be focused on in urban greening planning. © 2019 by the authors.",China; Google Earth Engine; Sentinel-2; Urban area; Urban greening,"Duan Q., Tan M., Guo Y., Wang X., Xin L.",10.3390/f10090729,0.94,7.14
0,348,12.0,2019,Article,"Machine learning-assisted evaluation of land use policies and plans in a rapidly urbanizing district in Chongqing, China","Analysis of annual land use change is crucial to timely assessment of the impacts of land use policies, especially in rapidly urbanizing areas such as the Liangjiang New District of Chongqing, China. This research aims to assess the impacts of multi-level land use policies and plans and their effectiveness in protecting farmland, and to recommend policies to remedy defective ones. Markov Chain–Cellular Automata modelling was integrated with machine learning to predict future urbanization. The results show that prior to the establishment of the District in late 2010, the urban area grew at 13% annually because local policies promoted profit-motivated development. This rate declined drastically to 4% during 2011–2012 in direct response to the changed local land use policies and strict enforcement of national policies. These policies stabilized the urbanization rate at 7% over the subsequent years. The safeguard of previous farmland was possible only when the national policies were aligned closely with the local policies in their aim, provided both were rigorously enforced through a land management agency. Urban land in 2020 is predicted to growth by at least 464 km2 with some differences between two scenarios. In the baseline scenario (no change in policies), almost 70% of new growth will take place inside three industry zones and the duty-free ports. However, in the national overall plan scenario, a significant amount of marginal farmland will be changed into greenfields within the planned urban zones. It is recommended that a hierarchical farmland protection policy be implemented. It should incorporate the national policies that must be adapted to the local settings to achieve sustainable urbanization and to minimize farmland loss. © 2019 Elsevier Ltd",Artificial neural network; Land use change; Land use policies and plans; Markov Chain – Cellular Automata (MC-CA); Rapid urbanization; Spatiotemporal analysis,"Xu T., Gao J., Li Y.",10.1016/j.landusepol.2019.104030,5.19,8.24
0,352,8.0,2019,Article,Investigation of the likelihood of green infrastructure (GI)enhancement along linear waterways or on derelict sites (DS)using machine learning,"Studies evaluating the potential for green infrastructure (GI)development using traditional Boolean logic-based multi-criteria analysis methods are not capable of predicting future GI development in dynamic urbanscapes. This study evaluated both artificial neural network (ANN)and adaptive, network-based fuzzy inference system (ANFIS)algorithms in conjunction with statistical modelling to predict green or grey transformation likelihoods for derelict sites (DS)and vacant sites along waterway corridors (WWC)in Manchester based on ecological, environmental, and social criteria. The soft-computing algorithms had better predictive capacity at 72% accuracy versus the 65% of logistic models. Site sizes, population coverage, and air pollution were identified as the main influencers in the potential for site transformation. In Manchester, the likelihood of GI transformation was higher for WWC than derelict sites at 80% versus 60% likelihood, respectively. Furthermore, DS were more likely to transform into grey development based on current trends and urban planning practice. © 2019",Artificial neural network (ANN); Green infrastructure; Green space; Machine learning; Urban land use,Labib S.M.,10.1016/j.envsoft.2019.05.006,4.29,8.89
1,361,9.0,2019,Article,Geographic object based image analysis of world view-3 imagery for urban hydrologic modelling at the catchment scale,"China's Sponge City initiative will involve widespread installation of new stormwater infrastructure including green roofs, permeable pavements and rain gardens in at least 30 cities. Hydrologic modelling can support the planning of Sponge Cities at the catchment scale, however, highly detailed spatial data for model input can be challenging to compile from the various authorities, or, if available, may not be sufficiently detailed or updated. Remote sensing methods show great promise for mitigating this challenge due to their ability to efficiently classify satellite images into categories relevant to a specific application. In this study Geographic Object Based Image Analysis (GEOBIA) was applied to WorldView-3 satellite imagery (2017) to create a detailed land cover map of an urban catchment area in Beijing. While land cover classification results based on a Bayesian machine learning classifier alone provided an overall land cover classification accuracy of 63%, the subsequent inclusion of a series of refining rules in combination with supplementary data (including elevation and parcel delineations), yielded the significantly improved overall accuracy of 76%. Results of the land cover classification highlight the limitations of automated classification based on satellite imagery alone and the value of supplementary data and additional rules to refine classification results. Catchment scale hydrologic modelling based on the generated land cover results indicated that 61 to 82% of rainfall volume could be captured for a range of 24 h design storms under varying degrees of Sponge City implementation. © 2019 by the authors.",Geographic object based image analysis; Low impact development; Remote sensing; Sponge city; SWMM; Urban hydrology,"Randall M., Fensholt R., Zhang Y., Jensen M.B.",10.3390/w11061133,2.36,7.26
1,374,26.0,2019,Article,"Spatiotemporal detection of land use/land cover change in the large basin using integrated approaches of remote sensing and GIS in the Upper Awash basin, Ethiopia","Assessment of the changing environmental conditions is essential for planning the wise use of natural resources. The main objective of this paper is to analyze the historical and future modeled LULC changes using multi-temporal Landsat images in the Upper Awash basin, Ethiopia. The supervised image classification method was used to determine the historical LULC changes based on Landsat 1 MSS 1972, Landsat 5 TM 1984, Landsat 7 ETM + 2000, and Landsat 8 OLI TIRS 2014. The future LULC change was predicted using the machine-learning approaches of Land Change Modeler (LCM). The LULC change detection analysis exhibited significant increment in the areal extent of the cropland and urban areas, and decreasing trends in the pasture, forests and shrubland coverage. Mainly, the LULC change matrices indicated that larger conversion rate was observed from shrubland to cropland area. The urban area found to increase by 606.2% from the year 1972 to 2014 and cropland has also increased by 47.3%. Whereas, a decreasing trend was obtained in the forest by − 25.1%, pasture − 87.4%, shrubland − 28.8% and water − 21.0% in the same period. The modeled future LULC change scenarios of the year 2025 and 2035 have exhibited significant expansion of cropland and urban areas at the expense of forest, pasture and shrubland areas. The study has revealed the extent and the rate of LULC change at larger basin and subbasin level which can be useful for knowledge-based future land management practice in the Upper Awash basin. © 2019, Springer-Verlag GmbH Germany, part of Springer Nature.",Agricultural expansion; Classification accuracy; Land change modeler; Land cover change; Upper Awash basin; Urban sprawl,"Shawul A.A., Chakma S.",10.1007/s12665-019-8154-y,1.61,6.91
1,391,2.0,2019,Conference Paper,Land cover classification and change detection analysis of multispectral satellite images using machine learning,"Land cover classification and change detection analysis based on remote sensing images using machine learning algorithm has become one of the important factors for environmental management and urban planning. We select Yangon as the study area because the government faces many problems in urban planning sectors due to the population growth and urban sprawl. Therefore, the proposed method aims to perform the land cover classification in Yangon using Random Forest (RF) classifier in Google Earth Engine (GEE) and post-classification change detection between 1987 and 2017 with 5 years interval periods are evaluated. Despite land cover classifications using satellite imagery have been executed in the past decades, the classification of remotely sensed data integrating with multiple spectral, temporal and textural features and processing time for classification using time series data still have limitations. To overcome these limitations, features extracted from Sentinel-2, Landsat-8, Landsat-7, Landsat-5 and Open Street Map (OSM) are executed for classification and cloud-based GEE platform is used to reduce the processing time. Some spectral indexes such as NDVI, NDBI and slope from SRTM are calculated to achieve better classification. Land cover classification is performed by using the RF classifier with the different bands' combination. Land cover classification map with 7 classes (Shrub Land, Bare Land, Forest, Vegetation, Urban Area, Lake and River) is obtained with the overall accuracy of 96.73% and kappa statistic of 0.95 for 2017. Finally, change detection analysis over 30 years is performed and the significant changes in build-up, bare land, and agriculture have been resulted. © 2019 SPIE.",Change detection; Classification; Google Earth Engine; Land cover; Machine learning; Random forest,"Soe Thwal N., Ishikawa T., Watanabe H.",10.1117/12.2532988,0.78,7.35
0,420,2.0,2018,Article,Accelerated exploration for long-term urban water infrastructure planning through machine learning,"In this study, the neural network method (Multi-Layer Perceptron, MLP) was integrated with an explorative model, to study the feasibility of using machine learning to reduce the exploration time but providing the same support in long-term water system adaptation planning. The specific network structure and training pattern were determined through a comprehensive statistical trial-and-error (considering the distribution of errors). The network was applied to the case study in Scotchman's Creek, Melbourne. The network was trained with the first 10% of the exploration data, validated with the following 5% and tested on the rest. The overall root-mean-square-error between the entire observed data and the predicted data is 10.5722, slightly higher than the validation result (9.7961), suggesting that the proposed trial-and-error method is reliable. The designed MLP showed good performance dealing with spatial randomness from decentralized strategies. The adoption of MLP-supported planning may overestimate the performance of candidate urban water systems. By adopting the safety coefficient, a multiplicator or exponent calculated by observed data and predicted data in the validation process, the overestimation problem can be controlled in an acceptable range and have few impacts on final decision making. © 2018 by the authors.",Adaptation planning; Artificial neural network; Multi-layer perception; Urban planning; Water infrastructure,"Zhang J., Fu D., Urich C., Singh R.P.",10.3390/su10124600,4.0,9.15
0,426,22.0,2018,Article,Predicting multiple land use transitions under rapid urbanization and implications for land management and urban planning: The case of Zhanggong District in central China,"Numerous machine learning-based land change models have been presented by researchers over the last two decades. To date, however, far less have simulated multiple land use classes and specific land use subclasses at the same time. In some areas of the world, it is important to simulate both of these dynamics to understand fully the drivers and consequences of land change. One important example is the process of urbanization in China, as urban policies have been developed that guide urban expansion, rural protections, and urban subclass development. This paper presents a new model integrating geographic information systems (GIS) with artificial neural networks (ANNs) to predict multiple transitions among land use types and urban subclasses in the Zhanggong District of Ganzhou city in China. We show that the model produces satisfactory goodness of fit values-based on location, quantity and spatial configuration-between simulated and observed land use maps for 2015. Our simulated future maps produced by the model for 2020 and 2025 demonstrate that transitions from farmland and forest to urban will remain the main pathway of urbanization although we predict that the rate will slow after 2025. The goals of urban planning should be aligned with land use planning according to “Combining multiple laws and regulations” in China. Taking into account the current and future land use transitions will enhance the accuracy and timeliness of land use policy making and urban land planning. For the sustainable land use in Zhanggong District, we argue for a strengthened regulation of the land market by government and believe that planning officials should guide the spatial distribution of land supply actively. Furthermore, improving the production, living and ecological functions of land resources are the key points to optimize urban land use functions and the allocation of land resources. We discuss how our model can be adapted to other areas to benefit land use management and urban planning in China. © 2018 Elsevier Ltd",Artificial neural networks; China; Land use management; Multiple land use transitions; Urban planning; Urbanization,"Wang L., Pijanowski B., Yang W., Zhai R., Omrani H., Li K.",10.1016/j.habitatint.2018.08.007,4.81,8.08
0,436,36.0,2018,Article,Mining transition rules of cellular automata for simulating urban expansion by using the deep learning techniques,"Along with the gradually accelerated urbanization process, simulating and predicting the future pattern of the city is of great importance to the prediction and prevention of some environmental, economic and urban issues. Previous studies have generally integrated traditional machine learning with cellular automaton (CA) models to simulate urban development. Nevertheless, difficulties still exist in the process of obtaining more accurate results with CA models; such difficulties are mainly due to the insufficient consideration of neighborhood effects during urban transition rule mining. In this paper, we used an effective deep learning method, named convolution neural network for united mining (UMCNN), to solve the problem. UMCNN has substantial potential to get neighborhood information from its receptive field. Thus, a novel CA model coupled with UMCNN and Markov chain was designed to improve the performance of simulating urban expansion processes. Choosing the Pearl River Delta of China as the study area, we excavate the driving factors and the transformational relations revealed by the urban land-use patterns in 2000, 2005 and 2010 and further simulate the urban expansion status in 2020 and 2030. Additionally, three traditional machine-learning-based CA models (LR, ANN and RFA) are built to attest the practicality of the proposed model. In the comparison, the proposed method reaches the highest simulation accuracy and landscape index similarity. The predicted urban expansion results reveal that the economy will continue to be the primary factor in the study area from 2010 to 2030. The proposed model can serve as guidance in urban planning and government decision-making. © 2018, © 2018 Informa UK Limited, trading as Taylor & Francis Group.",cellular automata; deep learning; large scale; Markov chain; Urban expansion,"He J., Li X., Yao Y., Hong Y., Jinbao Z.",10.1080/13658816.2018.1480783,4.89,8.43
1,458,29.0,2018,Article,A Random Forests classification method for urban land-use mapping integrating spatial metrics and texture analysis,"Rapid urban growth in developing countries is causing a great number of urban planning problems. To control and analyse this growth, new and better methods for urban land use mapping are needed. This article proposes a new method for urban land-use mapping, which integrates spatial metrics and texture analysis in an object-based image analysis classification. A high-resolution satellite image was used to generate spatial and texture metrics from the machine learning algorithm of Random Forests landcover classification. The most meaningful spatial indices were selected by visual inspection and then combined with the image and texture values to generate the classification. The proposed method for land-use mapping was tested using a 10-fold crossvalidation scheme, achieving an overall accuracy of 92.3% and a kappa coefficient of 0.896. These steps produced an accurate model of urban land use, without the use of any census or ancillary data, and suggest that the combined use of spatial metrics and texture is promising for urban land-use mapping in developing countries. The maps produced can provide the landuse data needed by urban planners for effective planning in developing countries. © 2017 Informa UK Limited, trading as Taylor & Francis Group.",,"Ruiz Hernandez I.E., Shi W.",10.1080/01431161.2017.1395968,1.75,7.34
