Cluster,DocId,Cited by,Title,Author Keywords,Abstract,Year,Source title,Authors,DOI,Document Type,x,y
4,78,3.0,Mapping essential urban land use categories with open big data: Results for five metropolitan areas in the United States of America,Block-level mapping; Ensemble learning; Geospatial big data; Land use classification; NAIP; Sentinel-1/2,"Urban land-use maps outlining the distribution, pattern, and composition of various land use types are critically important for urban planning, environmental management, disaster control, health protection, and biodiversity conservation. Recent advances in remote sensing and social sensing data and methods have shown great potentials in mapping urban land use categories, but they are still constrained by mixed land uses, limited predictors, non-localized models, and often relatively low accuracies. To inform these issues, we proposed a robust and cost-effective framework for mapping urban land use categories using openly available multi-source geospatial “big data”. With street blocks generated from OpenStreetMap (OSM) data as the minimum classification unit, we integrated an expansive set of multi-scale spatially explicit information on land surface, vertical height, socio-economic attributes, social media, demography, and topography. We further proposed to apply the automatic ensemble learning that leverages a bunch of machine learning algorithms in deriving optimal urban land use classification maps. Results of block-level urban land use classification in five metropolitan areas of the United States found the overall accuracies of major-class (Level-I) and minor-class (Level-II) classification could be high as 91% and 86%, respectively. A multi-model comparison revealed that for urban land use classification with high-dimensional features, the multi-layer stacking ensemble models achieved better performance than base models such as random forest, extremely randomized trees, LightGBM, CatBoost, and neural networks. We found without very-high-resolution National Agriculture Imagery Program imagery, the classification results derived from Sentinel-1, Sentinel-2, and other open big data based features could achieve plausible overall accuracies of Level-I and Level-II classification at 88% and 81%, respectively. We also found that model transferability depended highly on the heterogeneity in characteristics of different regions. The methods and findings in this study systematically elucidate the role of data sources, classification methods, and feature transferability in block-level land use classifications, which have important implications for mapping multi-scale essential urban land use categories. © 2021 International Society for Photogrammetry and Remote Sensing, Inc. (ISPRS)",2021,ISPRS Journal of Photogrammetry and Remote Sensing,"Chen B., Tu Y., Song Y., Theobald D.M., Zhang T., Ren Z., Li X., Yang J., Wang J., Wang X., Gong P., Bai Y., Xu B.",10.1016/j.isprsjprs.2021.06.010,Article,5.0820560455,6.4494166374
4,80,7.0,Effective task scheduling algorithm with deep learning for Internet of Health Things (IoHT) in sustainable smart cities,Deep learning; Fog computing; Health data analysis; Internet of Health Thing (IoHT); Sustainable; Task scheduling,"In the recent years, important key factor for urban planning is to analyze the sustainability and its functionality towards smart cities. Presently, many researchers employ the conservative machine learning based analysis but those are not appropriate for IoT based health data analysis because of their physical feature extraction and low accuracy. In this paper, we propose remote health monitoring and data analysis by integrating IoT and deep learning concepts. We proposed novel IoT based FoG assisted cloud network architecture that accumulates real-time health care data from patients via several medical IoT sensor networks, these data are analyzed using a deep learning algorithm deployed at Fog based Healthcare Platform. Furthermore, the proposed methodology is applied to the sustainable smart cities to evaluate the process for real-time. The proposed framework not only analyses the healthcare data but also provides immediate relief measures to the patient facing critical conditions and needs immediate consultancy of doctor. Performance is measure in terms of accuracy, precision and sensitivity of the proposed DHNN with task scheduling algorithm and it is obtained 97.6%, 97.9%, and 94.9%. While accuracy, precision and sensitivity for deep CNN is 96.5%, 97.5% and 94% and for Deep auto-encoder is 92%, 91%, and 82.5%. © 2021 Elsevier Ltd",2021,Sustainable Cities and Society,"Nagarajan S.M., Deverajan G.G., Chatterjee P., Alnumay W., Ghosh U.",10.1016/j.scs.2021.102945,Article,4.9747099876,6.4290418625
4,81,5.0,"GIS-based comparative study of Bayes network, Hoeffding tree and logistic model tree for landslide susceptibility modeling",Frequency Ratio; Landslide susceptibility assessment; Machine learning; Muchuan County,"Landslides, one of the most common hazards around the world, have brought about severe damage to life and property of human. To prevent and mitigate landslides, various models have been introduced to assess landslide susceptibility. In this paper, Hoeffding Tree (HT), a prevailing data stream mining algorithm, was employed to predict landslide susceptibility in Muchuan County, China for the first time. Meanwhile, Logistic Model Tree (LMT) and Bayes Network (BN) were applied to produce landslide susceptibility maps for comparison. The model performances were evaluated by Receiver Operating Characteristic (ROC) curves and areas under the curves (AUC). To obtain landslide inventory map, 279 landslides data was collected, and training and validation datasets were randomly divided with a proportion of 70% to 30%. Furthermore, twelve conditioning factors (altitude, slope angle, profile curvature, plan curvature, slope aspect, distance to roads, distance to rivers, TWI, NDVI, soil, land use and lithology) were selected to construct landslide susceptibility models. Moreover, correlations between conditioning factors and landslides were analyzed using Frequency Ratio (FR). The results showed landslides are prone to occur in areas where human activities concentrate, and all three models exhibited satisfying performances. Concretely, for training dataset, LMT model showed the highest AUC (0.854), followed by HT (0.726) and BN (0.709). However, for validation dataset, LMT and BN models generated similar AUC values (0.761 and 0.764 respectively), and the highest AUC value belonged to HT (0.802). The distributions of landslide susceptibility zones revealed that the interior of county town is mainly seated in low and very low susceptibility zones, whereas regions close to the border suffer high and very high landslide risk. The results acquired in this paper are significant to landslide prevention and urban planning in Muchuan, China. Additionally, this study proved that HT model is a promising classifier for landslide susceptibility modeling. © 2021 Elsevier B.V.",2021,Catena,"Chen W., Zhang S.",10.1016/j.catena.2021.105344,Article,5.3988389969,6.4485816956
4,83,,A Novel Methodology for Automating Spatio-Temporal Data Classification in Basketball Using Active Learning,Active Learning; Basketball; Machine Learning; Spatio-temporal Data,"The use of machine learning on spatio-temporal datasets has generated significant interest in a range of applications, including vehicular traffic modelling and urban planning. One of the most prolific application domains is sports analytics due to the availability of real-world multi-agent datasets, where such techniques are used to recognize and predict offensive and defensive strategies in a range of team sports. However, the use of advanced machine learning techniques requires the large datasets to be annotated by domain experts, which is a time-consuming task. Active learning is a methodology that significantly cuts down the data-annotation time on large datasets. In this paper, we investigate active learning strategies to annotate spatio-temporal datasets for the purpose of classification model building. The proposed algorithms are demonstrated on a dataset obtained from professional basketball games to classify an offensive strategy known as 'Pick-and-Roll'. Several neural network architectures are investigated for the classification of more than 900 segments of basketball plays. The results obtained suggest that the proposed, preferred, methodology is well suited for annotating large spatio-temporal datasets and has the potential to be applicable across a range of team sports and non-sports usage scenarios. © 2021 IEEE.",2021,"2021 IEEE 2nd International Conference on Pattern Recognition and Machine Learning, PRML 2021","Ai S., Na J., Silva V.D., Caine M.",10.1109/PRML52754.2021.9520715,Conference Paper,4.9858183861,6.2619748116
4,84,,Urban trip generation forecasting based on gradient boosting algorithm,Four-step model; Gradient boosting decision tree; Linear regression; Trip generation,"The four-step transportation model plays an important role in urban planning. The quality of the first phase, i.e. trip generation, determines the performance of the global course. The majority of trip generation forecasting models highly rely on mathematical derivation and have many predictor variables during the prediction, which leads to low accuracy of results and requires laboriously hand-crafted design of input vectors. This paper is the first to introduce the gradient boosting decision tree (GBDT) algorithm for trip generation prediction, and harmonizes such a powerful machine learning method with traditional urban planning requirements to achieve better prediction performance. Unlike the commonly used linear regression method, GBDT can automatically perform feature selection and model the non-linear relationships between input and output variables. Experimental results on real-world residential travel census in Beijing prove that the GBDT model significantly outperforms the baseline and can forecast the trip generation more accurately. © 2021 IEEE.",2021,"Proceedings 2021 IEEE 1st International Conference on Digital Twins and Parallel Intelligence, DTPI 2021","Li Z., Xiong G., Zhang Y., Zheng M., Dong X., Lv Y.",10.1109/DTPI52967.2021.9540082,Conference Paper,5.0954480171,6.4758620262
4,86,,"Panoramic street-level imagery in data-driven urban research: A comprehensive global review of applications, techniques, and practical considerations",Baidu; Computer vision; Google Street View; Panoramic; Street View; Street-level; Tencent; Urban data; Virtual audit; Visual analytics,"The release of Google Street View in 2007 inspired several new panoramic street-level imagery platforms including Apple Look Around, Bing StreetSide, Baidu Total View, Tencent Street View, Naver Street View, and Yandex Panorama. The ever-increasing global capture of cities in 360◦ provides considerable new opportunities for data-driven urban research. This paper provides the first comprehensive, state-of-the-art review on the use of street-level imagery for urban analysis in five research areas: built environment and land use; health and wellbeing; natural environment; urban modelling and demographic surveillance; and area quality and reputation. Panoramic street-level imagery provides advantages in comparison to remotely sensed imagery and conventional urban data sources, whether manual, automated, or machine learning data extraction techniques are applied. Key advantages include low-cost, rapid, high-resolution, and wide-scale data capture, enhanced safety through remote presence, and a unique pedestrian/vehicle point of view for analyzing cities at the scale and perspective in which they are experienced. However, several limitations are evident, including limited ability to capture attribute information, unreliability for temporal analyses, limited use for depth and distance analyses, and the role of corporations as image-data gatekeepers. Findings provide detailed insight for those interested in using panoramic street-level imagery for urban research. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,ISPRS International Journal of Geo-Information,"Cinnamon J., Jahiu L.",10.3390/ijgi10070471,Review,4.9043531418,6.2566814423
4,91,,Sustainable development scale of housing estates: An economic assessment using machine learning approach,density; housing; machine learning; threshold; urban planning,"Economic sustainability is often addressed from the perspective of economic growth and at the national level. In contrast, this research attempts to examine the question of economic sustainability of human settlement at a local project level. Urban planners need to strike a balance between dispersal and over-concentration of population in cities. The existing theories suggest that either excessively low or extremely high levels of household concentration is undesirable to a neighborhood. In this study, an economic assessment using machine learning (ML) techniques is used to identify the threshold scale of a housing estate, which comprises many privately owned residential units (like condos) with shared amenities. Using two decades of property transaction data in Hong Kong as our evidence, this study has found that a tipping point exists in the development scale of these housing estates. Housing values initially rise with the number of residential units in a housing estate but gradually fall when it increases beyond a critical limit. This nonlinear economic relationship is attributed to the per household share of common facilities, which does not increase sufficiently to match with the growing population density of the housing estates. The policy implication is that, to optimize housing supply, urban planning should not just focus on increasing the development bulk of housing but should also pay attention to the possible bottlenecks in the provision of shared amenities in the neighborhood. © 2021 ERP Environment and John Wiley & Sons Ltd.",2021,Sustainable Development,"Tang B.-S., Ho W.K.O., Wong S.W.",10.1002/sd.2168,Article,5.0760655403,6.2218308449
4,97,,MetaStore: A task-adaptative meta-learning model for optimal store placement with multi-city knowledge transfer,Knowledge transfer; Machine learning; Meta-learning; Optimal store placement; Urban computing,"Optimal store placement aims to identify the optimal location for a new brick-and-mortar store that can maximize its sale by analyzing and mining users' preferences from large-scale urban data. In recent years, the expansion of chain enterprises in new cities brings some challenges because of two aspects: (1) data scarcity in new cities, so most existing models tend to not work (i.e., overfitting), because the superior performance of these works is conditioned on large-scale training samples; (2) data distribution discrepancy among different cities, so knowledge learned from other cities cannot be utilized directly in new cities. In this article, we propose a task-adaptative model-agnostic meta-learning framework, namely, MetaStore, to tackle these two challenges and improve the prediction performance in new cities with insufficient data for optimal store placement, by transferring prior knowledge learned from multiple data-rich cities. Specifically, we develop a task-adaptative meta-learning algorithm to learn city-specific prior initializations from multiple cities, which is capable of handling the multimodal data distribution and accelerating the adaptation in new cities compared to other methods. In addition, we design an effective learning strategy for MetaStore to promote faster convergence and optimization by sampling high-quality data for each training batch in view of noisy data in practical applications. The extensive experimental results demonstrate that our proposed method leads to state-of-the-art performance compared with various baselines. © 2021 Association for Computing Machinery.",2021,ACM Transactions on Intelligent Systems and Technology,"Liu Y., Guo B., Zhang D., Zeghlache D., Chen J., Zhang S., Zhou D., Shi X., Yu Z.",10.1145/3447271,Article,5.0047740936,6.4172201157
4,101,10.0,An ensemble energy consumption forecasting model based on spatial-temporal clustering analysis in residential buildings,Clustering analysis; Deep learning; Energy prediction; Ensemble model; Machine learning; Stacking; Time series,"Due to the availability of smart metering infrastructure, high-resolution electric consumption data is readily available to study the dynamics of residential electric consumption at finely resolved spatial and temporal scales. Analyzing the electric consumption data enables the policymak-ers and building owners to understand consumer’s demand-consumption behaviors. Furthermore, analysis and accurate forecasting of electric consumption are substantial for consumer involvement in time-of-use tariffs, critical peak pricing, and consumer-specific demand response initiatives. Along-side its vast economic and sustainability implications, such as energy wastage and decarbonization of the energy sector, accurate consumption forecasting facilitates power system planning and stable grid operations. Energy consumption forecasting is an active research area; despite the abundance of devised models, electric consumption forecasting in residential buildings remains challenging due to high occupant energy use behavior variability. Hence the search for an appropriate model for accurate electric consumption forecasting is ever continuing. To this aim, this paper presents a spatial and temporal ensemble forecasting model for short-term electric consumption forecasting. The proposed work involves exploring electric consumption profiles at the apartment level through cluster analysis based on the k-means algorithm. The ensemble forecasting model consists of two deep learning models; Long Short-Term Memory Unit (LSTM) and Gated Recurrent Unit (GRU). First, the apartment-level historical electric consumption data is clustered. Later the clusters are aggregated based on consumption profiles of consumers. At the building and floor level, the ensemble models are trained using aggregated electric consumption data. The proposed ensemble model forecasts the electric consumption at three spatial scales apartment, building, and floor level for hourly, daily, and weekly forecasting horizon. Furthermore, the impact of spatial-temporal granularity and cluster analysis on the prediction accuracy is analyzed. The dataset used in this study comprises high-resolution electric consumption data acquired through smart meters recorded on an hourly basis over the period of one year. The consumption data belongs to four multifamily residential buildings situated in an urban area of South Korea. To prove the effectiveness of our proposed forecasting model, we compared our model with widely known machine learning models and deep learning variants. The results achieved by our proposed ensemble scheme verify that model has learned the sequential behavior of electric consumption by producing superior performance with the lowest MAPE of 4.182 and 4.54 at building and floor level prediction, respectively. The experimental findings suggest that the model has efficiently captured the dynamic electric consumption characteristics to exploit ensemble model diversities and achieved lower forecasting error. The proposed ensemble forecasting scheme is well suited for predictive modeling and short-term load forecasting. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,Energies,"Khan A.-N., Iqbal N., Rizwan A., Ahmad R., Kim D.-H.",10.3390/en14113020,Article,5.1888308525,6.6012597084
4,107,,Local and application-specific geodemographics for data-led urban decision making,Feature selection; Geodemographic classifications; Libraries; Recursive feature elimination; Urban planning,"This work seeks to introduce improvements to the traditional variable selection procedures employed in the development of geodemographic classifications. It presents a proposal for shifting from a traditional approach for generating general-purpose one-size-fits-all geodemographic classifications to application-specific classifications. This proposal addresses the recent scepticism towards the utility of general-purpose applications by employing supervised machine learning techniques in order to identify contextually relevant input variables from which to develop geodemographic classifications with increased discriminatory power. A framework introducing such techniques in the variable selection phase of geodemographic classification development is presented via a practical use-case that is focused on generating a geodemographic classification with an increased capacity for discriminating the propensity for Library use in the UK city of Leeds. Two local classifications are generated for the city, one a general-purpose classification, and the other, an application-specific classification incorporating supervised Feature Selection methods in the selection of input variables. The discriminatory power of each classification is evaluated and compared, with the result successfully demonstrating the capacity for the application-specific approach to generate a more contextually relevant result, and thus underpins increasingly targeted public policy decision making, particularly in the context of urban planning. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,Sustainability (Switzerland),"Otley A., Morris M., Newing A., Birkin M.",10.3390/su13094873,Article,5.2288956642,6.2902932167
4,108,1.0,Investigation of urban climates and built environment relations by using machine learning,Architecture; Climate; Climate change; Machine learning; Urban design,"Climate change can cause a cascade of effects from the individual organisms to ecosystem-scale where in nature, all species are elements of complex networks of interactions. Hence, every impact on every scale has a significant role. Those properties of the networks are decisive on the global ecosystem, so how they will be modified by climate change needs serious studies. The vast population of the urban areas exerts significant effects on climate change even though they cover a small proportion of the surface of the Earth; however, impacts of urbanization on climate and ecosystems remain inadequately understood. In the meantime, urbanization continues to increase and in 2030, two-thirds of the population is expected to be living in urban areas with an increasing rate in time. It is of great importance to elaborate on the relations between urbanization and climate. In this respect, the use of information technologies with an extensive computational capacity is one of the cornerstones of climate and urban studies. Machine learning is a branch of computer science that deals with the automated recognition of patterns from data. The use of machine learning algorithms can bring significant advantages to both understandings and predicting the climate. The computational power with big data, their ability to capture nonlinear behavior, and learn as new data arrive make machine learning a useful tool for understanding climate and developing urban planning. In this sense, the purpose of this study is to show the advantages of machine learning algorithm by developing a recurrent neural network algorithm to make climate predictions and stating possible effects of machine learning on design and its contribution to understanding the climate. © 2021 Elsevier B.V.",2021,Urban Climate,"Koc M., Acar A.",10.1016/j.uclim.2021.100820,Article,5.0754671097,6.1852025986
4,111,10.0,Improving GPS Code Phase Positioning Accuracy in Urban Environments Using Machine Learning,Global positioning system (GPS); gradient boosting decision tree (GBDT); multipath; non-line-of-sight (NLOS); urban positioning,"The accuracy of location information, mainly provided by the global positioning system (GPS) sensor, is critical for Internet-of-Things applications in smart cities. However, built environments attenuate GPS signals by reflecting or blocking them resulting in some cases multipath and non-line-of-sight (NLOS) reception. These effects cause range errors that degrade GPS positioning accuracy. Enhancements in the design of antennae and receivers deliver a level of reduction of multipath. However, NLOS signal reception and residual effects of multipath are still to be mitigated sufficiently for improvements in range errors and positioning accuracy. Recent machine learning-based methods have shown promise in improving pseudorange-based position solutions by considering multiple variables from raw GPS measurements. However, positioning accuracy is limited by low accuracy signal reception classification. Unlike the existing methods, which use machine learning to directly predict the signal reception classification, we use a gradient boosting decision tree (GBDT)-based method to predict the pseudorange errors by considering the signal strength, satellite elevation angle and pseudorange residuals. With the predicted pseudorange errors, two variations of the algorithm are proposed to improve positioning accuracy. The first corrects pseudorange errors and the other either corrects or excludes the signals determined to contain the effects of multipath and NLOS signals. The results for a challenging urban environment characterized by high-rise buildings on one side, show that the 3-D positioning accuracy of the pseudorange error correction-based positioning measured in terms of the root mean square error is 23.3 m, an improvement of more than 70% over the conventional methods. © 2014 IEEE.",2021,IEEE Internet of Things Journal,"Sun R., Wang G., Cheng Q., Fu L., Chiang K.-W., Hsu L.-T., Ochieng W.Y.",10.1109/JIOT.2020.3037074,Article,5.4272561073,6.6204628944
4,113,1.0,A refined method of high-resolution remote sensing change detection based on machine learning for newly constructed building areas,Areas registration; Change detection; Deep learning; High-resolution remote sensing; Newly constructed building areas; SVM,"Automatic detection of newly constructed building areas (NCBAs) plays an important role in addressing issues of ecological environment monitoring, urban management, and urban planning. Compared with low-and-middle resolution remote sensing images, high-resolution remote sensing images are superior in spatial resolution and display of refined spatial details. Yet its problems of spectral heterogeneity and complexity have impeded research of change detection for high-resolution remote sensing images. As generalized machine learning (including deep learning) technologies proceed, the efficiency and accuracy of recognition for ground-object in remote sensing have been substantially improved, providing a new solution for change detection of high-resolution remote sensing images. To this end, this study proposes a refined NCBAs detection method consisting of four parts based on generalized machine learning: (1) pre-processing; (2) candidate NCBAs are obtained by means of bi-temporal building masks acquired by deep learning semantic segmentation, and then registered one by one; (3) rules and support vector machine (SVM) are jointly adopted for classification of NCBAs with high, medium and low confidence; and (4) the final vectors of NCBAs are obtained by post-processing. In addition, area-based and pixel-based methods are adopted for accuracy assessment. Firstly, the proposed method is applied to three groups of GF1 images covering the urban fringe areas of Jinan, whose experimental results are divided into three categories: high, high-medium, and high-medium-low confidence. The results show that NCBAs of high confidence share the highest F1 score and the best overall effect. Therefore, only NCBAs of high confidence are considered to be the final detection result by this method. Specifically, in NCBAs detection for three groups GF1 images in Jinan, the mean Recall of area-based and pixel-based assessment methods reach around 77% and 91%, respectively, the mean Pixel Accuracy (PA) 88% and 92%, and the mean F1 82% and 91%, confirming the effectiveness of this method on GF1. Similarly, the proposed method is applied to two groups of ZY302 images in Xi’an and Kunming. The scores of F1 for two groups of ZY302 images are also above 90% respectively, confirming the effectiveness of this method on ZY302. It can be concluded that adoption of area registration improves registration efficiency, and the joint use of prior rules and SVM classifier with probability features could avoid over and missing detection for NCBAs. In practical applications, this method is contributive to automatic NCBAs detection from high-resolution remote sensing images. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,Remote Sensing,"Wang H., Qi J., Lei Y., Wu J., Li B., Jia Y.",10.3390/rs13081507,Article,5.4649453163,6.2658905983
4,117,2.0,Research on urban anti-terrorism intelligence perception system from the perspective of Internet of things application,counter terrorism; early warning; information perception; Internets of things; urban environment,"Objective/significance: Based on the urgent needs of the status quo of urban anti-terrorism, combining the present situation of intelligent city construction, we carry out the research on the key problems such as the collection and analysis of counter-terrorism information for urban environment. This paper puts forward a kind of city anti-terrorism information perception system based on the Internet of things, and realizes to improve the level of surveillance and early warning of terrorist activities facing the urban environment. Method/Process: The system collects and merges the heterogeneous information of terrorism, which is based on the information perception layer, the intelligence identification layer and the intelligence inference layer, which is based on the city's focal area. To filter suspicious information by constructing a semantic database of terrorist action signals Combined with complex event processing and machine learning technology, real-time monitoring and mining prediction of mass event flow, using the comparison between historical data of terrorist attacks and real-time data, increased the area of counter-terrorism intelligence. Results/Conclusions: We hope to provide a better model and an exploratory study on the construction of the counter-terrorism early warning for the urban environment. © The Author(s) 2019.",2021,International Journal of Electrical Engineering and Education,"Xi M., Lingyu N., Jiapeng S.",10.1177/0020720918819247,Article,4.946741581,6.342602253
4,124,1.0,Identifying spatio-temporal hotspots of human activity that are popular non-work destinations,cell phone data; clustering; Density-Based Spatial Clustering and Application with Noise; machine learning; Non-work travel; pattern detection; transportation,"The improved temporal and spatial granularity of data now available from current information technologies offers an opportunity to study previously unexplored dimensions of the relationship between built environment and social outcomes. Within the field of urban studies, an old question worth revisiting with these new technologies is how to best trace the spatial boundaries that circumscribe a place or location to explore non-work activity. In this study, we explore a data-driven definition of places as units of analysis that can be used to explore non-work activity in Singapore. Such a definition of place characterizes an urban space in terms of its concentration of activity and the topology of the built environment–features that are especially important to urban planners. We utilize available smartphone data to develop a systematic framework to identify locations with a concentrated human presence. Using a cylinder moving over a grid representing Singapore, we scan aggregated smartphones locational requests (by time and cell), identifying areas with atypical high concentrations at a given time. Our tool identified 93 places with a concentrated human presence. Direct observation of six of these places at the selected times in conjunction with additional transportation and population data indicated that the topology of commercial establishments provided a strong approximation of non-work activity at a given time and place. Having established the relevance of commercial establishments in approximating non-work activity, then points-of-interest data within the 93 derived places are used to propose a typology of commercial patches, based on their spatial configuration. Nine metrics of the geometry and topology of patches of establishments, such as compacity and their dependence on proximity to shopping malls, were developed. These combined variables revealed more temporal and spatial variety within locations than had previously been recognized. The most popular places for non-work activity were densely configured with various commercial sub-spaces or patches appealing to different lifestyles and income groups. This study suggests that a location/place can be best defined as a highly detailed, multi-faceted, and always evolving area of activity rather than as a fixed location with temporal and unmovable boundaries. Suggesting a dynamic redefinition of location/place that builds on other recent work, this work offers potential contributions to locational models for non-work activity. © The Author(s) 2020.",2021,Environment and Planning B: Urban Analytics and City Science,"Lopez R.P., Ferreira J.",10.1177/2399808320970209,Article,4.8053455353,6.6031646729
4,131,11.0,"Rainfall-induced shallow landslide detachment, transit and runout susceptibility mapping by integrating machine learning techniques and gis-based approaches",Cinque Terre National Park; GISbased approach; Machine learning; Reach angle; Runout modeling; Shallow landslides; Susceptibility mapping,"Rainfall-induced shallow landslides represent a serious threat in hilly and mountain areas around the world. The mountainous landscape of the Cinque Terre (eastern Liguria, Italy) is increasingly popular for both Italian and foreign tourists, most of which visit this outstanding terraced coastal landscape to enjoy a beach holiday and to practice hiking. However, this area is characterized by a high level of landslide hazard due to intense rainfalls that periodically affect its rugged and steep territory. One of the most severe events occurred on 25 October 2011, causing several fatalities and damage for millions of euros. To adequately address the issues related to shallow landslide risk, it is essential to develop landslide susceptibility models as reliable as possible. Regrettably, most of the current land-use and urban planning approaches only consider the susceptibility to landslide detachment, neglecting transit and runout processes. In this study, the adoption of a combined approach allowed to estimate shallow landslide susceptibility to both detachment and potential runout. At first, landslide triggering susceptibility was assessed using Machine Learning techniques and applying the Ensemble approach. Nine predisposing factors were chosen, while a database of about 300 rainfall-induced shallow landslides was used as input. Then, a Geographical Information System (GIS)-based procedure was applied to estimate the potential landslide runout using the “reach angle” method. Information from such analyses was combined to obtain a susceptibility map describing detachment, transit, and runout. The obtained susceptibility map will be helpful for land planning, as well as for decision makers and stakeholders, to predict areas where rainfall-induced shallow landslides are likely to occur in the future and to identify areas where hazard mitigation measures are needed. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,Water (Switzerland),"Di Napoli M., Di Martire D., Bausilio G., Calcaterra D., Confuorto P., Firpo M., Pepe G., Cevasco A.",10.3390/w13040488,Article,5.4098172188,6.4543018341
4,133,,Applying machine learning and geolocation techniques to social media data (Twitter) to develop a resource for urban planning,,"With all the recent attention focused on big data, it is easy to overlook that basic vital statistics remain difficult to obtain in most of the world. What makes this frustrating is that private companies hold potentially useful data, but it is not accessible by the people who can use it to track poverty, reduce disease, or build urban infrastructure. This project set out to test whether we can transform an openly available dataset (Twitter) into a resource for urban planning and development. We test our hypothesis by creating road traffic crash location data, which is scarce in most resource-poor environments but essential for addressing the number one cause of mortality for children over five and young adults. The research project scraped 874,588 traffic related tweets in Nairobi, Kenya, applied a machine learning model to capture the occurrence of a crash, and developed an improved geoparsing algorithm to identify its location. We geolocate 32,991 crash reports in Twitter for 2012–2020 and cluster them into 22,872 unique crashes during this period. For a subset of crashes reported on Twitter, a motorcycle delivery service was dispatched in real-time to verify the crash and its location; the results show 92% accuracy. To our knowledge this is the first geolocated dataset of crashes for the city and allowed us to produce the first crash map for Nairobi. Using a spatial clustering algorithm, we are able to locate portions of the road network (<1%) where 50% of the crashes identified occurred. Even with limitations in the representativeness of the data, the results can provide urban planners with useful information that can be used to target road safety improvements where resources are limited. The work shows how twitter data might be used to create other types of essential data for urban planning in resource poor environments. © 2021 Milusheva et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",2021,PLoS ONE,"Resor E., Legovini A., Milusheva S., Marty R., Bedoya G., Williams S.",10.1371/journal.pone.0244317,Article,4.6562709808000005,6.6572132111
4,142,,Research on Seasonal PM 2.5 Predication in Hangzhou City Based on SSA-ELM Model,correlation analysis; extreme learning machine; seasonal PM2. 5 forecast; sparrow search algorithm,"PM2.5 concentration is the main factor of air pollution, and accurate prediction of PM2.5 concentration can provide better preventive measures for urban governance. This paper selects the pollutant data and meteorological data of Hangzhou from 2016 to 2020 to analyze the influence of seasonal factors, pollutant factors and meteorological factors on PM2.5 concentration in Hangzhou. The results show that the concentration of PM2.5 varies significantly in different seasons, so this paper adopts the method of seasonal prediction. The Pearson correlation index is used to select the influence factors strongly related to the PM2.5 concentration value as the input variables of the model. Using Particle Swarm Optimization Random Forest (PSO-RF), Particle Swarm Optimization BP neural network (PSO-BP) and Sparrow Search Algorithm Extreme Learning Machine (SSA-ELM) model to predict Hangzhou PM2.5 concentration values in the four seasons of the city. Through the performance comparison of Root Mean Square Error (RMSE), Mean Absolute Error (MAE) and coefficient of certainty (R2), the results show that the prediction performance of SSA-ELM model is better than other models. In different season forecasts, the error value corresponding to summer is the smallest, R2 is higher, and the fitting effect is the best. © 2021 IEEE.",2021,"Proceedings - 2021 7th Annual International Conference on Network and Information Systems for Computers, ICNISC 2021","Liu B., Ye S.",10.1109/ICNISC54316.2021.00098,Conference Paper,5.0750784874,6.7205858231
4,156,,Human Origin-Destination Flow Prediction Based on Large Scale Mobile Signal Data,,"The human origin-destination (OD) flow prediction is of great significance for urban safety control, stampede prevention, disease transmission control, urban planning, and many other aspects. Most of the existing methods generally divide the urban area into grids and use vehicle GPS trajectories and metrocard check-in data, combined with machine learning or deep learning models to predict human OD flow. However, these kinds of methods are challenging to capture fine-grained human mobility patterns. Moreover, these methods usually deviate from the actual human OD transfer patterns on a citywide scale due to the particularity of different datasets. To this end, in this paper, we use large-scale mobile phone signal data to achieve human OD flow prediction between the coverage of varying signal base stations. Many signal base stations are distributed in urban geographical space, collecting all the mobile phone user's location information to obtain large-scale fine-grained unbiased human OD flow data. Due to the lack of natural topology structure between base stations, this paper adopts a TGCN model combined with a graph fusion module to pretrain the dynamic population distribution prediction task. The parameters of the graph fusion module are employed to capture the different semantic information in the proposed hybrid machine learning method and finally achieve citywide human OD flow prediction. Extensive experiments on the real-world signal datasets in Changchun, China, demonstrate the effectiveness of our model. © 2021 Qiuyang Huang et al.",2021,Wireless Communications and Mobile Computing,"Huang Q., Yang Y., Xu Y., Wang E., Zhu K.",10.1155/2021/1604268,Article,5.0931758881,6.5875005722
