HDBSCAN_Cluster,DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI,x,y
-1,112,1.0,2021,Article,Online urban-waterlogging monitoring based on a recurrent neural network for classification of microblogging text,"With the global climate change and rapid urbanization, urban flood disasters spread and become increasingly serious in China. Urban rainstorms and waterlogging have become an urgent challenge that needs to be monitored in real time and further predicted for the improvement of urbanization construction. We trained a recurrent neural network (RNN) model to classify microblogging posts related to urban waterlogging and establish an online monitoring system of urban waterlogging caused by flood disasters. We manually curated more than 4400 waterlogging posts to train the RNN model so that it can precisely identify waterlogging-related posts of Sina Weibo to timely determine urban waterlogging. The RNN model has been thoroughly evaluated, and our experimental results showed that it achieved higher accuracy than traditional machine learning methods, such as the support vector machine (SVM) and gradient boosting decision tree (GBDT). Furthermore, we build a nationwide map of urban waterlogging based on recent 2-year microblogging data. © 2020 EDP Sciences. All rights reserved.",,"Liu H., Hao Y., Zhang W., Zhang H., Gao F., Tong J.",10.5194/nhess-21-1179-2021,5.59,6.99
-1,121,4.0,2021,Review,Review of machine learning techniques for mosquito control in urban environments,"Machine learning (ML) techniques excel at forecasting, clustering, and classification tasks, making them valuable for various aspects of mosquito control. In this literature review, we selected 120 papers relevant to the current state of ML for mosquito control in urban settings. The reviewed work covers several different methodologies, objectives, and evaluation criteria from various environmental contexts. We first divided the existing papers into geospatial, visual, or audio categories. For each category, we analyzed the machine learning pipeline, from dataset creation to model performance. We conclude with a discussion of the challenges and opportunities for further research. While the reviewed ML methods in mosquito control are promising, we recommend a) increased use of crowdsourced and citizen science data, b) a standardized and open ML pipeline for reproducible results, and c) research that incorporates advances in ML. With these suggestions, ML techniques could lead to effective mosquito control in urban environments. © 2021 Elsevier B.V.",Dengue; Machine learning; Malaria; Mosquitoes; Urban data science; Vector control,"Joshi A., Miller C.",10.1016/j.ecoinf.2021.101241,7.35,6.94
1,132,1.0,2021,Article,4D building reconstruction with machine learning and historical maps,"The increasing importance of three-dimensional (3D) city modelling is linked to these data’s different applications and advantages in many domains. Images and Light Detection and Ranging (LiDAR) data availability are now an evident and unavoidable prerequisite, not always verified for past scenarios. Indeed, historical maps are often the only source of information when dealing with historical scenarios or multi-temporal (4D) digital representations. The paper presents a methodology to derive 4D building models in the level of detail 1 (LoD1), inferring missing height information through machine learning techniques. The aim is to realise 4D LoD1 buildings for geospatial analyses and visualisation, valorising historical data, and urban studies. Several machine learning regression techniques are analysed and employed for deriving missing height data from digitised multi-temporal maps. The implemented method relies on geometric, neighbours, and categorical attributes for height prediction. Derived elevation data are then used for 4D building reconstructions, offering multitemporal versions of the considered urban scenarios. Various evaluation metrics are also presented for tackling the common issue of lack of ground-truth information within historical data. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",3D building modelling; 4D city modelling; Historical maps; Machine learning,"Farella E.M., Özdemir E., Remondino F.",10.3390/app11041445,5.79,8.71
0,143,,2021,Conference Paper,Evaluation of a Concept for Classification of Micromobility Vehicles Based on Thermal-Infrared Imaging and Neuromorphic Processing,"Current trends of environmental awareness combined with a focus on personal fitness and health, motivates many people to switch from cars and public transport to micromobility solutions, namely bicycles, electric bicycles, cargo bikes, or scooters. To accommodate urban planning for these changes, cities, and communities need to know how many (micromobility) vehicles are on the road. In this work, we design a concept for a compact, mobile, and energy-efficient system to classify and count micromobility vehicles. We aim for a battery-powered system, which can be installed in a short time by a single person and is non-invasive for the ground or traffic. For this purpose, we investigate a system architecture consisting of uncooled long-wave infrared (LWIR) imaging sensors and a neuromorphic co-processor. This processor can perform classifications in a fixed time of 16,2μs without requiring additional hardware for learning. It can adapt its knowledge base to new environments without external updates. Our system is aimed to achieve adequate accuracy only using a low-resolution sensor and moderate processing power. We will show that an object representation of only 256 Bytes is sufficient to achieve a four-class classification accuracy higher than 80%, with an overall power consumption of less than 7mW. We estimate a total operating time of at least two weeks using a common 12V 17Ah lead battery. © 2021 SPIE. All rights reserved.",Long-Wave Infrared; Machine Learning; Machine Vision; Micromobility; Neuromorphic Processing; Thermal-Imaging; Traffic Data; Urban Planning,"Stahl B., Lange R., Apfelbeck J.",10.1117/12.2601857,6.06,7.25
-1,148,,2021,Conference Paper,Software Frameworks that Improve HCI Focused on Cognitive Cities. A Systematic Literature Review,"Due to the technological advances, the reference frameworks to carry out web and mobile applications primarily focus on improving Human-Computer Interaction (HCI). This document compiles a series of current trends both in framework and in developing systems that enhance HCI in the new paradigm of cognitive cities. For this, a Systematics Literature Review (SLR) methodology has been applied, based on an exhaustive search in Scientific libraries of the Informatics field. This research presents new frameworks that improve HCI in medicine, education, and urban planning; based on the development of Cognitive Cities. © 2021, Springer Nature Switzerland AG.",Cognitive cities; Framework; HCI; Machine learning; Smart cities,"Giler-Velásquez G., Marcillo-Delgado B., Vaca-Cardenas M., Vaca-Cardenas L.",10.1007/978-3-030-90241-4_12,6.72,8.37
-1,150,1.0,2021,Article,Environmentally sustainable urban development and internet of things connected sensors in cognitive smart cities,"Based on an in-depth survey of the literature, the purpose of the paper is to explore environmentally sustainable urban development and Internet of Things connected sensors in cognitive smart cities. Using and replicating data from Capgemini, EIU, ESI ThoughtLab, JLL, KPMG, ICMA, SCC, and UKTI, I performed analyses and made estimates regarding how networked and integrated sustainable urban technologies optimize interconnected sensor networks through digital urban governance in smart and environmentally sustainable cities. Data-driven planning technologies can upgrade the standard of living by gathering massive volumes of data from Internet of Things sensing infrastructures. Data-driven Internet of Things systems integrate computationally networked urbanism and sustainable governance networks across Internet of Things sensing infrastructures by harnessing machine learning-based analytics. Smart and environmentally sustainable cities leverage datadriven planning technologies and machine learning-based analytics. Networked and integrated sustainable urban technologies develop on data-driven Internet of Things systems and machine learning-based analytics. Smart sustainable city governance and management can be enhanced by harnessing Internet of Things sensors, urban big data analytics, data-driven Internet of Things systems, and sensor-based big data applications. Descriptive statistics of compiled data from the completed surveys were calculated when appropriate. © 2021, Addleton Academic Publishers. All rights reserved.",City; Environment; Internet of Things; Sensor; Smart; Sustainability,Chapman D.,10.22381/GHIR13220214,6.51,6.44
0,151,1.0,2021,Article,"Sustainable urban governance networks, data-driven internet of things systems, and wireless sensor-based applications in smart city logistics","Employing recent research results covering sustainable urban governance networks, data-driven Internet of Things systems, and wireless sensor-based applications in smart city logistics, and building our argument by drawing on data collected from City of Sydney, OAV, PwC, RICS, Siemens, UNESCAP, UNHSP, Volkswagen Group China, and The World Bank, we performed analyses and made estimates regarding how data-driven Internet of Things systems and machine learning-based analytics can gather and share massive volumes of data by harnessing networked and integrated sustainable urban technologies. Internet of Things sensing infrastructures are pivotal in configuring networked and integrated sustainable urban technologies by use of machine learning-based analytics and urban Internet of Things systems. Descriptive statistics of compiled data from the completed surveys were calculated when appropriate. © 2021, Addleton Academic Publishers. All rights reserved.",Big data; Governance; Internet of Things; Network; Smart city; Sustainability,"Evans V., Horak J.",10.22381/GHIR13220215,6.92,6.38
0,152,1.0,2021,Article,Internet of things sensors and digital urban governance in data-driven smart sustainable cities,"We draw on a substantial body of theoretical and empirical research on Internet of Things sensors and digital urban governance in data-driven smart sustainable cities, and to explore this, we inspected, used, and replicated survey data from BDO, Bentley, ESI ThoughtLab, ICMA, KPMG, RICS, SSC, and World Economic Forum, performing analyses and making estimates regarding how Internet of Things-enabled smart cities harness interconnected sensor networks and machine learning-based analytics. Data-driven planning technologies and machine learningbased analytics articulate networked and integrated sustainable urban technologies. Smart and environmentally sustainable cities leverage Internet of Things sensing infrastructures. Integrating Internet of Things sensing infrastructures furthers the advancement of groundbreaking services and sensor-based big data applications across Internet of Things-enabled smart cities. Networked and integrated sustainable urban technologies can be pivotal in the development of sustainable urban governance networks. Deep learning can assist Internet of Things sensing infrastructures in smart sustainable city governance and management. Descriptive statistics of compiled data from the completed surveys were calculated when appropriate. © 2021, Addleton Academic Publishers. All rights reserved.",Governance; Internet of Things; Sensor; Smart city; Sustainability; Urban,"Gray M., Kovacova M.",10.22381/GHIR13220218,6.29,6.64
-1,166,,2021,Book Chapter,Planning Support Systems for Long-Term Climate Resilience: A Critical Review,"As climate change is becoming a reality, there is an increasing demand to improve urban resilience. Planning Support Systems (PSS) enable climate-informed planning. However, previous research confirms difficulties in the uptake of PSS due to their resource-intensive nature and lack of awareness of their usefulness. This chapter aims to make a headway in understanding research priorities and gaps that need to be addressed for PSS to address climate resilience in the long run. To this end, we review the emerging body of knowledge in academia and practice, by conducting a text-mining analysis of academic (n = 36,405) and non-academic (practice) (n = 86) literature on urban planning and climate resilience. We extract trends on climate pressures, infrastructure drivers, and planning responses. A key finding from academic literature is that long-term planning continues to be limited to a few fixed scenarios and places a strong focus on single sector strategies. Practice documents continue to be designed to inform high-level policies, but not spatial plans that require integrated thinking. Our analysis concludes with a research agenda for improving PSS to (1) identify and integrate the full range of variables in the long-term; (2) support selection of appropriate planning responses across multiple infrastructure systems; and (3) improve flexibility in planning by a deeper understanding of temporal aspects such as planning timeframes. © 2021, The Author(s), under exclusive license to Springer Nature Switzerland AG.",Academic publishing; Literature review; Long-term planning; Machine learning; Planning support systems; Topic modeling; Uncertainty; Urban climate adaptation; Urban knowledge systems; Urban resilience,"Krishnan S., Aydin N.Y., Comes T.",10.1007/978-3-030-76059-5_24,7.59,9.09
-1,173,,2021,Article,"Frontier topics in italian regional science in its forties: The increasing role of heterogeneity in theory, policy and planning","This paper introduces the second volume of the special issue edited to celebrate the 40th Anniversary of AISRe. It presents different contributions ranging from the analysis of knowledge spillovers, the use of microdata in the spatial context, the application of machine learning tools for regional policy evaluation studies, the assessment of smart specialization and inner area strategies, the role of the evolutionary approach in regional planning and that of urban planning instruments in land rent measurement. The common denominator of the different essays may be found in the increasing diffusion of approaches dealing with heterogeneity of firms, geographical spaces and territories in modern regional science. © Società editrice il Mulino.",R11; R12; Regional planning. cation: R10; Regional policy; Regional theory,"Mazzola F., Pellegrini G.",10.14650/100873,7.37,9.52
0,174,1.0,2021,Conference Paper,EquiTensors: Learning Fair Integrations of Heterogeneous Urban Data,"Neural methods are state-of-the-art for urban prediction problems such as transportation resource demand, accident risk, crowd mobility, and public safety. Model performance can be improved by integrating exogenous features from open data repositories (e.g., weather, housing prices, traffic, etc.), but these uncurated sources are often too noisy, incomplete, and biased to use directly. We propose to learn integrated representations, called EquiTensors, from heterogeneous datasets that can be reused across a variety of tasks. We align datasets to a consistent spatio-temporal domain, then describe an unsupervised model based on convolutional denoising autoencoders to learn shared representations. We extend this core integrative model with adaptive weighting to prevent certain datasets from dominating the signal. To combat discriminatory bias, we use adversarial learning to remove correlations with a sensitive attribute (e.g., race or income). Experiments with 23 input datasets and 4 real applications show that EquiTensors could help mitigate the effects of the sensitive information embodied in the biased data. Meanwhile, applications using EquiTensors outperform models that ignore exogenous features and are competitive with ""oracle""models that use hand-selected datasets. © 2021 ACM.",data integration; fairness in machine learning; neural networks; open data; spatial-temporal predictions,"Yan A., Howe B.",10.1145/3448016.3452777,5.58,7.84
1,179,,2021,Conference Paper,Measuring sustainability and urban data operationalization: An integrated computational framework to evaluate and interpret the performance of the urban form,"With rapid urbanization, the necessity for sustainable development has skyrocketed, and sustainable urban development is a must. Recent advances in computing performance of urban layouts in real-time allow for new paradigms of performance-driven design. As beneficial as utilizing multiple layers of urban data may be, it can also create a challenge in interpreting and operationalizing data. This paper presents an integrated computational framework to measure sustainability, operationalize and interpret the urban form's performance data using generative design methods, novel performance simulations, and machine learning predictions. The performance data is clustered into three pillars of sustainability: social, environmental, and economical, and it is followed with the performance space exploration, which assists in extracting knowledge and actionable rules of thumb. A significant advantage of the framework is that it can be used as a discussion table in participatory planning processes since it could be easily adapted to interactive environments. © 2021 and published by the Association for Computer-Aided Architectural Design Research in Asia (CAADRIA), Hong Kong.",Data interpretation; Generative design; Machine learning; Performance simulation; Urban sustainability,"Elshani D., Koenig R., Duering S., Schneider S., Chronis A.",,6.61,9.21
-1,199,17.0,2020,Review,The conceptual basis of water-energy-food nexus governance: systematic literature review using network and discourse analysis,"In the last decade, the debate on the governance of water, energy, and food (WEF) has intensified, spurring the emergence of the term “nexus governance.” In general, the reduction of trade-offs and construction of synergies between WEF have been placed on the scientific, political, and economic agenda. However, although increasingly used, it is difficult to find a clear meaning and definition of what the term represents. Based on a systematic literature review (SLR), using text-mining and machine learning algorithms, this article investigates what are the conceptual basis of the nexus governance debate, and attempts to clarify the main themes, networks, and gaps within this literature. The analysis is based on quantitative and qualitative methods, combining social network analysis (SNA) and discourse analysis (DA). The results highlighted that twenty-four governance-related concepts support this literature, breaking down into eight groups: water and basin governance; environmental and systems governance; risk and resource security governance; economic governance; global governance; urban governance; integrative and cooperative governance; and “epistemic” and transdisciplinary governance. © 2020 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",discourse analysis; nexus governance; social network analysis; systematic literature review; Water-energy-food nexus,"Urbinatti A.M., Benites-Lazaro L.L., Carvalho C.M.D., Giatti L.L.",10.1080/1943815X.2020.1749086,7.84,8.81
-1,205,8.0,2020,Article,A data-informed analytical approach to human-scale greenway planning: Integrating multi-sourced urban data with machine learning algorithms,"Urban greenways have been recognized as an important strategy to improve human-scale quality in high-density built environments. Nevertheless, current greenway suitability analysis mainly focuses on geographical and natural issues, failing to account for human-scale urban design factors. Accordingly, this study proposes a data-informed approach to planning urban greenway networks using a combination of classical urban design theories, multi-sourced urban data, and machine learning algorithms. Maoming City in China was used as a case study. Per classical urban design theories, specifically, Cervero and Ewing's 5D variables, density, diversity, design, dimensions of destination accessibility, and distance-to-transit, were selected as key factors. A series of new urban data, including points of interest (PoIs), location-based service (LBS) positioning data, and street view images, were applied in conjunction with machine learning algorithms and geographical information system (GIS) tools to measure these key factors at a human-scale resolution and generate an optimized greenway suitability analysis. This analytical approach is an attempt to take human-scale concerns into account on a city-wide scale regarding greenway network generation. It also pushes the methodological boundaries of greenway planning by combining classical urban design thinking with new urban data and new techniques. © 2020 Elsevier GmbH",Data-informed urban design; Greenway planning; Machine learning algorithms; Multi-sourced urban data,"Tang Z., Ye Y., Jiang Z., Fu C., Huang R., Yao D.",10.1016/j.ufug.2020.126871,7.19,8.59
1,207,21.0,2020,Article,"A data-driven approach for multi-scale GIS-based building energy modeling for analysis, planning and support decision making","Urban planners, local authorities, and energy policymakers often develop strategic sustainable energy plans for the urban building stock in order to minimize overall energy consumption and emissions. Planning at such scales could be informed by building stock modeling using existing building data and Geographic Information System-based mapping. However, implementing these processes involves several issues, namely, data availability, data inconsistency, data scalability, data integration, geocoding, and data privacy. This research addresses the aforementioned information challenges by proposing a generalized integrated methodology that implements bottom-up, data-driven, and spatial modeling approaches for multi-scale Geographic Information System mapping of building energy modeling. This study uses the Irish building stock to map building energy performance at multiple scales. The generalized data-driven methodology uses approximately 650,000 Irish Energy Performance Certificates buildings data to predict more than 2 million buildings’ energy performance. In this case, the approach delivers a prediction accuracy of 88% using deep learning algorithms. These prediction results are then used for spatial modeling at multiple scales from the individual building level to a national level. Furthermore, these maps are coupled with available spatial resources (social, economic, or environmental data) for energy planning, analysis, and support decision-making. The modeling results identify clusters of buildings that have a significant potential for energy savings within any specific region. Geographic Information System-based modeling aids stakeholders in identifying priority areas for implementing energy efficiency measures. Furthermore, the stakeholders could target local communities for retrofit campaigns, which would enhance the implementation of sustainable energy policy decisions. © 2020 Elsevier Ltd",Building energy performance; Data-driven approaches; Energy performance certificate; GIS modeling; Machine learning; Urban building energy modeling; Urban planning,"Ali U., Shamsi M.H., Bohacek M., Purcell K., Hoare C., Mangina E., O'Donnell J.",10.1016/j.apenergy.2020.115834,5.37,8.36
-1,246,,2020,Conference Paper,Analysis of BeiDou/Galileo combined pseudo-range positioning performance in urban environment,"The observation conditions have a significant influence on the positioning performance. GNSS signals are easily blocked in urban environments, which leads to discontinuity and instability of position solution. With the construction of BeiDou and Galileo satellite navigation system in the final stage, multi-satellite fusion will be the future development trend of GNSSs. This paper introduces the mathematical fusion model of Galileo and BeiDou satellite navigation system, typical urban coverage conditions are simulated, and a detailed in the aspects of number of visible satellites, positioning error and PDOP values are analysed. The results show that the positioning accuracy of the integrated navigation system in the horizontal is within 3 m, the elevation is within 5 m, and the PDOP value are less than 1.5 in the open sky condition. In any coverage conditions, Galileo stand-alone system cannot guarantee the positioning continuity in the whole day, and positioning performance is the worst in the north coverage condition, unable to obtain the position solutions for more than 40% time in the whole day. In the north coverage condition, BeiDou has the best positioning performance, with a minimum of 4 visible satellites and 99% of PDOP values are less than 10. © Published under licence by IOP Publishing Ltd.",,"Wu Y., Yang Z., Xu N., Yu J.",10.1088/1742-6596/1550/3/032007,6.38,8.17
-1,250,3.0,2020,Article,Design of machine learning model for Urban planning and management improvement,"With the aid of artificial intelligence, this paper builds a machine learning model with the KNN algorithm to optimize the traditional method of urban planning and management (UPM). The optimization is realized through two steps. First, the relevant theories of the updated UPM of livelihood oriented UPM (LOUPM) are explored for the later machine learning architecture design. People's livelihood has a great influence on UPM. Livelihood orientation makes the complex UPM even more complicated due to diverse living needs of citizens. This paper analyzes the deeper relationship between the people's livelihood and UPM, systematically studies the function and connotation of the people's livelihood behavior, and profoundly discusses current contradictions and restraining factors. Second, based on a better understanding of LOUPM, this paper further proposes an artificial intelligence approach to select most related factors to optimize UPM from databases. In the first paper of this series, in the analysis of the relevant UPM theories, three scopes of LOUPM are concluded to be the evaluation of data sets: authority, time, and space. Then, this paper continues to design a software model with the KNN algorithm to evaluate the urban plans and generates optimization advice for the user. Based on this research, it is possible to explore LOUPM. In order to make every effort to seek ways and methods to meet the challenge of the LOUPM in the new period, and by introducing a creative computing approach of government management and social governance, this article can contribute to the growing demand of China's urbanization process. © 2020 Totem Publisher, Inc. All rights reserved.",Creative computing approach; Machine learning; Natural language processing; Urban planning and management,"Zhou J., Liu T., Zou L.",10.23940/ijpe.20.06.p14.958967,8.19,7.69
1,266,,2020,Conference Paper,Resilient structural systems created by research,"Research is essential for developing new ideas creating resilient structures that have extended and predicted life cycles. Through creative use of materials, construction techniques, and building performance, this research can address broad issues related to the life of structures starting with urban planning and ending with health monitoring. Awareness is key to solving complex issues and the collaboration between academic study, research, and practice is critical. This paper will focus on how research has manifested new approaches to design. Examples include the use of mechanized approaches to design, optimization theory and machine learning. Ideas range from components in buildings to entire cities and the work includes projects from various places around the world. © 2021 Taylor & Francis Group, London.",,Sarkisian M.P.,10.1201/9780429343292-173,6.1,9.17
1,275,1.0,2020,Conference Paper,Intelligent Unmanned Aerial Vehicle Technology in Urban Environments,"Sustainable development of megacities requires a transition to the new management methods and technologies, based on the wide use of a large amount of heterogeneous data. Managing the urban economy needs to consider environmental restrictions, environmental monitoring tasks, engineering facilities, and transport. Operational control over the urban environment and the surrounding area can be produced using unmanned aerial vehicles (UAVs), and the collected data can be processed using a wide range of software and hardware technologies related to the field of artificial intelligence. However, along with any fairly new technology, intelligent unmanned technologies have both advantages and disadvantages. Strengths are mobility and efficiency, relative cheapness, the possibility of a high degree of automation, whereas weaknesses are short flight time, dependence on weather conditions, the certain outstanding tasks of data management and processing. This paper considers the possibilities of using intelligent unmanned technologies based on UAVs for solving the problems of monitoring the urban environment of the Kazakhstan megalopolises. Consideration is also being given to the scope for extending possibilities of applying these technologies to the field of environmental monitoring, monitoring of hazardous geological processes, technical constructions and vehicles. Furthermore, technological and economic issues, as well as necessary data processing technologies, are discussed. The economic effect of the use of IUVAT is estimated at $ 70-200 million, but it requires solving a set of data processing, control and technical problems. © 2020, Springer Nature Switzerland AG.",Deep learning; Environmental pollution monitoring; Machine learning; Monitoring hazardous geological and geophysical processes; Monitoring of technical and engineering constructions; Multi-Criteria decision support systems; Smart city; Unmanned aerial vehicles; Urban environment,"Mukhamediev R., Kuchin Y., Yakunin K., Symagulov A., Ospanova M., Assanov I., Yelis M.",10.1007/978-3-030-65218-0_26,7.25,7.67
0,297,,2020,Book Chapter,Theoretical design and experimental study for urban data management using energy-saved IoT big data,"In this study, an experimental study (ESIF) is presented for urban data management and smart city application using energy-saved IoT big data analytics. This study is also used to manage the energy consumption in urban planning and smart city applications. The previous researchers demonstrate that the big data analysis process is more complex. We use different kinds of sensors such as traffic congestion, weather, smart home, water, and vehicular sensor to collect the resource data. The framework is divided into three phases. The first phase is responsible for collecting the data using IoT devices and interconnects with elasticity (energy-saving) manager. The second phase is data handling operation using MapReduce framework. Third phase deals with decision-making which is an important step to classify the events and produce the decisions accurately. To do this, machine learning concept of deep learning algorithms is used and it produces the decisions more effectively. The Hadoop is to provide offline service as well as online services with the help of spark. Therefore, the effectiveness of the model is illustrated in the case of processing time and throughput. © Springer Nature Singapore Pte Ltd 2020.",Energy-saving; Hadoop and machine learning; IoT; Smart city; Urban area,"Jayanthi M., Pravallika Reddy C.",10.1007/978-981-15-3338-9_33,6.44,6.86
1,308,7.0,2020,Book Chapter,Building Energy Information: Demand and Consumption Prediction with Machine Learning Models for Sustainable and Smart Cities,"Building energy consumption plays an essential role in urban sustainability. The prediction of the energy demand is also of particular importance for developing smart cities and urban planning. Machine learning has recently contributed to the advancement of methods and technologies to predict demand and consumption for building energy systems. This paper presents a state of the art of machine learning models and evaluates the performance of these models. Through a systematic review and a comprehensive taxonomy, the advances of machine learning are carefully investigated and promising models are introduced. © Springer Nature Switzerland AG 2020.",And consumption; Big data; Building energy; Deep learning; Energy demand; IoT; Machine learning; Smart cities; Soft computing; Sustainable cities; Sustainable urban development,"Ardabili S., Mosavi A., Várkonyi-Kóczy A.R.",10.1007/978-3-030-36841-8_19,5.92,6.72
-1,332,1.0,2019,Conference Paper,Intrusion Detection System as Audit in IoT Infrastructure using Ensemble Learning and SMOTE Method,"With the industrial revolution 4.0, the use of IoT-based systems is increasing, both in the field of health manufacturing, urban planning, housing, and even automotive. Therefore, the security of the IoT system needs to be considered, this is related to data integrity, privacy, service stability. Through intrusion detection, activities on the IoT system will be able to be analyzed whether there are suspicious activities that can interfere with or threaten IoT services. In several previous studies in the literature, the approach used to detect intrusions in the IoT system has a high false alarm rate. This research proposes an approach through machine learning, specifically the ensemble learning approach and the synthetic minority over-sampling technique (SMOTE) method as a method of detecting intrusions in the IoT system which is expected to produce better performance. The results of this study indicate that the proposed approach is able to detect intrusion and classify into five types of intrusion including normal intrusion, probe, dos, r2l, u2r. Based on the evaluation results, the proposed approach can improve the performance of intrusion detection in terms of accuracy to 97.02%, detection rate of 97%, false alarm rate 0.16%, compared to base learning and approaches in previous studies used as intrusion detection methods, but in processing time performance have not shown satisfying results. © 2019 IEEE.",Audit; Ensemble learning; Intrusion Detection; IoT; Machine learning,"Kurniawan A.A., Santoso H.A., Soeleman M.A., Fanani A.Z.",10.1109/ICSITech46713.2019.8987524,6.79,6.82
0,354,3.0,2019,Conference Paper,A Survey of Recent Advances in Crowd Density Estimation using Image Processing,"Crowd analysis is an essential topic of research in artificial intelligence. There are several applications on crowd analysis, such as, environmental management, urban planning and public safety. This paper presents review of different methodologies those have been implemented for estimating crowd. This paper covers several methods of crowd density estimation, such as, image processing techniques, machine learning and deep learning based technique, and smartphone based technique. © 2019 IEEE.",direct method; Image processing methods; indirect method; location based smartphones for crowd counting; machine learning and deep learning based crowd classification,"Ahuja K.R., Charniya N.N.",10.1109/ICCES45898.2019.9002291,6.25,7.79
1,357,2.0,2019,Conference Paper,Rapid and automated urban modeling techniques for UAS applications,"Urban models for testing UAV path-planning algorithms commonly apply simple representations using cuboid or cylinderical shapes which may not capture the characteristics of a urban environment. To address this limitation of existing urban models, this paper presents two urban modeling techniques for an unmanned aircraft flight simulation in an urban environment. The first proposed urban modeling technique is an airborne LiDAR source-based approach that incorporates machine learning algorithms to identify the number of buildings and characterize them from the LiDAR information. The second proposed urban modeling technique is an artificial urban modeling technique without any airborne LiDAR resources that applies an adaptive spacing method, an iterative algorithm to define an artificial urban environment. Unlike the LiDAR source-based approach that creates an approximated urban model, the adaptive spacing-based urban modeling algorithm generates an artificial urban environment that is visually different from a reference city, but has similar the characteristics to it. To demonstrate the two proposed urban modeling techniques, numerical simulations are conducted using open-source datasets to construct several realistic urban models. © 2019 IEEE.",,"Choi Y., Pate D., Briceno S., Mavris D.N.",10.1109/ICUAS.2019.8797943,6.37,8.89
-1,369,3.0,2019,Article,Predicting safe parking spaces: A machine learning approach to geospatial urban and crime data,"This research aims to identify spatial and time patterns of theft in Manhattan, NY, to reveal urban factors that contribute to thefts from motor vehicles and to build a prediction model for thefts. Methods include time series and hot spot analysis, linear regression, elastic-net, Support vector machines SVM with radial and linear kernels, decision tree, bagged CART, random forest, and stochastic gradient boosting. Machine learning methods reveal that linear models perform better on our data (linear regression, elastic-net), specifying that a higher number of subway entrances, graffiti, and restaurants on streets contribute to higher theft rates from motor vehicles. Although the prediction model for thefts meets almost all assumptions (five of six), its accuracy is 77%, suggesting that there are other undiscovered factors making a contribution to the generation of thefts. As an output demonstrating final results, the application prototype for searching safer parking in Manhattan, NY based on the prediction model, has been developed. © 2019 by the authors.",Crime prevention through urban planning; Geospatial data; Machine learning; Manhattan; Prediction model; Theft from motor vehicle,"Matijosaitiene I., McDowald A., Juneja V.",10.3390/su11102848,7.87,6.77
0,377,8.0,2019,Conference Paper,Comparison of ANN Classifier to the Neuro-Fuzzy System for Collusion Detection in the Tender Procedures of Road Construction Sector,"As the contracts in the road construction sector in Poland are usually of extremely high value and financed from the state budget, the tender procedures should not allow for the non-concurrent behaviours of tender participants. Otherwise, the clients' losses will be of high value too. A database comprising hundreds of bidding procedures in the road construction industry in Poland has been developed. It includes the tender's participants, the locations of the roads sections, bids' values, the winners, and the types of roads. Every procedure has been evaluated and assigned to the set with a given level of collusion occurrence probability. The evaluation has required the analysis and the transformation of-described in the literature-collusive types of behaviours to the parameters of procedures that can be shown as numbers or ranks. Four criteria of a collusion threatened contracts have been chosen and applied for evaluation. Then, two methods of machine learning were applied. The first method was to train an artificial neural network (ANN) to classify the procedures to the aforementioned sets. The other method was to utilize artificial neural networks predictive capabilities enriched by the fuzzy sets theory. The multiple output from ANN was defined as membership function values. The use of the fuzzy sets theory-the process of defuzzification-helps to classify the tender procedures to the sets of different level of risk (of collusion appearance). The results achieved in these two separate processes are compared and discussed. The created tool can be applied for the future tender procedures as a pre-test of a collusion appearance. © 2019 Published under licence by IOP Publishing Ltd.",,"Anysz H., Foremny A., Kulejewski J.",10.1088/1757-899X/471/11/112064,7.9,7.72
0,381,28.0,2019,Article,Machine learning approaches to understand the influence of urban environments on human's physiological response,"This research proposes a framework for signal processing and information fusion of spatial-temporal multi-sensor data pertaining to understanding patterns of humans physiological changes in an urban environment. The framework includes signal frequency unification, signal pairing, signal filtering, signal quantification, and data labeling. Furthermore, this paper contributes to human-environment interaction research, where a field study to understand the influence of environmental features such as varying sound level, illuminance, field-of-view, or environmental conditions on humans’ perception was proposed. In the study, participants of various demographic backgrounds walked through an urban environment in Zürich, Switzerland while wearing physiological and environmental sensors. Apart from signal processing, four machine learning techniques, classification, fuzzy rule-based inference, feature selection, and clustering, were applied to discover relevant patterns and relationship between the participants’ physiological responses and environmental conditions. The predictive models with high accuracies indicate that the change in the field-of-view corresponds to increased participant arousal. Among all features, the participants’ physiological responses were primarily affected by the change in environmental conditions and field-of-view. © 2018 The Authors",Data fusion; Features selection; Physiological data; Signal processing; Wearable devices,"Ojha V.K., Griego D., Kuliga S., Bielik M., Buš P., Schaeben C., Treyer L., Standfest M., Schneider S., König R., Donath D., Schmitt G.",10.1016/j.ins.2018.09.061,6.63,7.6
