HDBSCAN_Cluster,DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI,x,y
-1,105,15.0,2018,Article,Progressively Expanded Neural Network (PEN Net) for hyperspectral image classification: A new neural network paradigm for remote sensing image analysis,"Hyperspectral image (HSI) has been used for a wide range of applications including forestry, urban planning, and precision agriculture. In recent years, machine learning based algorithms, such as support vector machines, decision trees, ensemble learning, and their variations have shown promising results in HSI analysis. Such methodologies, nevertheless, can lead to insufficient information abstraction in interpreting hyperspectral pixels. In this paper, we propose a novel neural network based classification algorithm, named Progressively Expanded Neural Network (PEN Net), that can effectively interpret hyperspectral pixels in nonlinear feature spaces and then determine their categories. Furthermore, a spectral-spatial HSI classification framework is also introduced to test the generality and robustness of the PEN Net. Experimental results on four standard hyperspectral datasets illustrate that: (1) PEN Net classifier yields better accuracy and competitive processing speed in HSI classification tasks compared to the state-of-the-art methods; (2) Multi-hidden layer based PEN Net generally provides better performance than single hidden layer one; (3) Combination of spectral and spatial features in the PEN Net classifier can significantly improve the classification accuracy by 6–15% compared to the spectral only based HSI classification. This study implies that the proposed neural network architecture opens a new window for future research and the potential for remote sensing image analysis. © 2018 International Society for Photogrammetry and Remote Sensing, Inc. (ISPRS)",Classification; Hyperspectral image (HSI); Machine learning; Neural network; Remote sensing,"Sidike P., Asari V.K., Sagan V.",10.1016/j.isprsjprs.2018.09.007,7.31,1.71
-1,109,14.0,2020,Article,Comparative assessment of machine learning methods for urban vegetation mapping using multitemporal Sentinel-1 imagery,"Mapping of green vegetation in urban areas using remote sensing techniques can be used as a tool for integrated spatial planning to deal with urban challenges. In this context, multitemporal (MT) synthetic aperture radar (SAR) data have not been equally investigated, as compared to optical satellite data. This research compared various machine learning methods using single-date and MT Sentinel-1 (S1) imagery. The research was focused on vegetation mapping in urban areas across Europe. Urban vegetation was classified using six classifiers-random forests (RF), support vector machine (SVM), extreme gradient boosting (XGB), multi-layer perceptron (MLP), AdaBoost. M1 (AB), and extreme learning machine (ELM). Whereas, SVM showed the best performance in the single-date image analysis, the MLP classifier yielded the highest overall accuracy in the MT classification scenario. Mean overall accuracy (OA) values for all machine learning methods increased from 57% to 77% with speckle filtering. Using MT SAR data, i.e., three and five S1 imagery, an additional increase in the OA of 8.59% and 13.66% occurred, respectively. Additionally, using three and five S1 imagery for classification, the F1 measure for forest and low vegetation land-cover class exceeded 90%. This research allowed us to confirm the possibility of MT C-band SAR imagery for urban vegetation mapping. © 2020 by the authors.",Land-cover classification; Multitemporal; Sentinel-1; Speckle filtering; Synthetic aperture radar (SAR); Urban vegetation,"Gašparović M., Dobrinić D.",10.3390/rs12121952,7.25,0.72
-1,110,14.0,2019,Article,Deprivation pockets through the lens of convolutional neural networks,"Machine learning techniques have been frequently applied to map urban deprivation (commonly referred to as slums) in very high-resolution satellite images. Among these, Deep Convolutional Neural Networks have shown exceptional efficiency in automated deprivation mapping at the local scale. Yet these networks have never been used to map very small heterogeneous deprivation areas (pockets) at large scale. This study proposes and evaluates a U-Net-Compound model to map deprivation pockets in Bangalore, India. The model only relies on RGB satellite images with a resolution of 2 m as these are more commonly accessible to local urban planning departments. The experiment assumes a practical situation where only limited reference data is available for the model to learn the spatial morphology of deprivation pockets. It tests whether an updated map of deprivation pockets can be obtained with limited information. The model performance to map a large number of deprivation pockets is examined by incrementally changing the model architecture and the amount of training data. Results show that the proposed model is sensitive to the amount of spatial information contained in the training data. Once sufficient spatial information is learnt through a few samples, the city scale mapping accuracy outperforms existing models in mapping small deprivation pockets, achieving a Jaccard Index of 54%. This study demonstrated that a well-designed convolutional neural network can map the existence, extent, as well as distribution patterns of deprivation pockets at the city scale with limited training data, which is essential for upscaling research outputs to provide important information for the formulation of pro-poor policies. © 2019",Bangalore; Convolutional neural networks; Deep learning; Deprivation pockets; Slums,"Wang J., Kuffer M., Roy D., Pfeffer K.",10.1016/j.rse.2019.111448,6.75,2.12
-1,111,14.0,2018,Article,Road centerline extraction from very-high-resolution aerial image and LiDAR data based on road connectivity,"The road networks provide key information for a broad range of applications such as urban planning, urban management, and navigation. The fast-developing technology of remote sensing that acquires high-resolution observational data of the land surface offers opportunities for automatic extraction of road networks. However, the road networks extracted from remote sensing images are likely affected by shadows and trees, making the road map irregular and inaccurate. This research aims to improve the extraction of road centerlines using both very-high-resolution (VHR) aerial images and light detection and ranging (LiDAR) by accounting for road connectivity. The proposed method first applies the fractal net evolution approach (FNEA) to segment remote sensing images into image objects and then classifies image objects using the machine learning classifier, random forest. A post-processing approach based on the minimum area bounding rectangle (MABR) is proposed and a structure feature index is adopted to obtain the complete road networks. Finally, a multistep approach, that is, morphology thinning, Harris corner detection, and least square fitting (MHL) approach, is designed to accurately extract the road centerlines from the complex road networks. The proposed method is applied to three datasets, including the New York dataset obtained from the object identification dataset, the Vaihingen dataset obtained from the International Society for Photogrammetry and Remote Sensing (ISPRS) 2D semantic labelling benchmark and Guangzhou dataset. Compared with two state-of-the-art methods, the proposed method can obtain the highest completeness, correctness, and quality for the three datasets. The experiment results show that the proposed method is an efficient solution for extracting road centerlines in complex scenes from VHR aerial images and light detection and ranging (LiDAR) data. © 2018 by the authors.",LiDAR data; Object recognition; Road centerline; Road connectivity; Very-high-resolution image,"Zhang Z., Zhang X., Sun Y., Zhang P.",10.3390/rs10081284,5.86,1.06
1,112,13.0,2020,Letter,Regional mapping of essential urban land use categories in China: A segmentation-based approach,"Understanding distributions of urban land use is of great importance for urban planning, decision support, and resource allocation. The first mapping results of essential urban land use categories (EULUC) in China for 2018 have been recently released. However, such kind of national maps may not sufficiently meet the growing demand for regional analysis. To address this shortcoming, here we proposed a segmentation-based framework named EULUC-seg to improve the mapping results of EULUC at the city scale. An object-based segmentation approach was first applied to generate the basic mapping units within urban parcels. Multiple features derived from high-resolution remotely sensed and social sensing data were updated and then recalculated within each unit. Random forest was adopted as the machine learning algorithm for classifying urban land use into five Level I classes and twelve Level II classes. Finally, an accuracy assessment was carried out based on a collection of manually interpreted samples. Results showed that our derived map achieved an overall accuracy of 87.58% for Level I, and 73.53% for Level II. The accurate and refined map of EULUC-seg is expected to better support various applications in the future. © 2020, by the authors.",Machine learning; Ningbo; Segmentation; Urban land use,"Tu Y., Chen B., Zhang T., Xu B.",10.3390/rs12071058,8.32,-0.04
1,113,13.0,2019,Article,Evaluation and comparison of eight machine learning models in land use/land cover mapping using Landsat 8 OLI: a case study of the northern region of Iran,"Land use land cover change mapping has been used for monitoring environmental changes as an essential factor to study on the earth’s surface land cover in the field of climate change phenomena such as floods and droughts. Remote sensing images have been suggested to present inexpensive and fine-scale data offering multi-temporal coverage. This tool is useful in the field of environmental monitoring, land-cover mapping, and urban planning. This study aims to evaluate eight machine learning algorithms for image classification implemented in WEKA and R programming language. Firstly, Landsat 8 OLI/TIRS Level-2 images based on eight machine learning techniques including Random Forest, Decision Table, DTNB, J48, Lazy IBK, Multilayer Perceptron, Non-Nested Generalized Exemplars (NN ge), and Simple Logistic are classified. Then, obtained results are compared in term of Overall Accuracy (OA), Mean Absolute Error (MAE), and Root Mean Squared Error (RMSE) for land use land cover mapping. Among the eight machine learning algorithms used for image classification based on the training and test dataset, NN ge classifier is ranked first with values of 100, 0, and 0 for Overall Accuracy, Mean Absolute Error and Root Mean Squared Error respectively. All machine learning algorithms had an Overall Accuracy of more than 99% for the training dataset. On the other hand, for the test dataset, J48 and DTNB algorithms had the worst performance with values of 88.1188 and 76.9802 respectively for the Overall Accuracy. © 2019, Springer Nature Switzerland AG.",Image classification; LULCC; Machine learning; R statistical packages; WEKA,Jamali A.,10.1007/s42452-019-1527-8,7.31,0.44
0,125,12.0,2018,Article,Object-based detection of vehicles using combined optical and elevation data,"The detection of vehicles is an important and challenging topic that is relevant for many applications. In this work, we present a workflow that utilizes optical and elevation data to detect vehicles in remotely sensed urban data. This workflow consists of three consecutive stages: candidate identification, classification, and single vehicle extraction. Unlike in most previous approaches, fusion of both data sources is strongly pursued at all stages. While the first stage utilizes the fact that most man-made objects are rectangular in shape, the second and third stages employ machine learning techniques combined with specific features. The stages are designed to handle multiple sensor input, which results in a significant improvement. A detailed evaluation shows the benefits of our workflow, which includes hand-tailored features; even in comparison with classification approaches based on Convolutional Neural Networks, which are state of the art in computer vision, we could obtain a comparable or superior performance (F1 score of 0.96–0.94). © 2017 International Society for Photogrammetry and Remote Sensing, Inc. (ISPRS)",Cluster analysis; Data fusion; Elevation data; Feature extraction; High-resolution; Object-based classification; Random forest; Vehicle detection,"Schilling H., Bulatov D., Middelmann W.",10.1016/j.isprsjprs.2017.11.023,5.52,2.69
-1,126,12.0,2017,Article,Semi-automatic mapping of anthropogenic impervious surfaces in an urban/suburban area using Landsat 8 satellite data,"Impervious surfaces have a significant impact on urban runoff, groundwater, base flow, water quality, and climate. Increase in Anthropogenic Impervious Surfaces (AIS) for a region is a true representation of urban expansion. Monitoring of AIS in an urban region is helpful for better urban planning and resource management. Cost effective and efficient maps of AIS can be obtained for larger areas using remote sensing techniques. In the present study, extraction of AIS has been carried out using Double window Flexible Pace Search (DFPS) from a new index named as Normalized Difference Impervious Surface Index (NDAISI). NDAISI is developed by enhancing Biophysical Composition Index (BCI) in two stages using a new Modified Normalized Difference Soil Index (MNDSI). MNDSI has been developed from Band 7 and Band 8 (PAN) of Landsat 8 data. In comparison to existing impervious surface extraction methods, the new NDAISI approach is able to improve Spectral Discrimination Index (SDI) for bare soil and AIS significantly. Overall accuracy of mapping of AIS, using NDAISI approach has been found to be increased by nearly 23% when compared with existing impervious surface extraction methods. © 2017 Informa UK Limited, trading as Taylor & Francis Group.",BCI; DFPS; HPF resolution merge; MNDSI; NDAISI,"Piyoosh A.K., Ghosh S.K.",10.1080/15481603.2017.1282414,6.95,-0.06
-1,137,11.0,2014,Article,Ensemble methods for binary classifications of airborne LIDAR data,"This paper presents a framework that is aimed at improving the performance of two existing ensemble methods (namely, AdaBoost and Bagging) for airborne light detection and ranging (LIDAR) classification. LIDAR is one of the fastest growing technologies to support a multitude of civil engineering applications, such as transportation, urban planning, flood control, and city 3D reconstruction. For the above applications, LIDAR data need to be classified into binary classes (i.e., terrain and nonterrain) or multiple classes (e.g., ground, vegetation, and buildings). The proposed framework is designed to enhance the generalization performance of binary classification approach by minimizing type II errors. The authors developed and tested the framework on different LIDAR data sets representing geographic sites in Germany and the United States. The results showed that the proposed ensemble framework performed better compared to the existing methods. In addition, the AdaBoost method outperformed the Bagging method on all the terrain types. However, the framework has some limitations in terms of dealing with rough terrain and discontinuous surfaces. © 2014 American Society of Civil Engineers.",Computing; Ensemble method; LIDAR; Machine learning; Remote sensing,"Nourzad S.H.H., Pradhan A.",10.1061/(ASCE)CP.1943-5487.0000276,4.9,1.03
1,139,10.0,2020,Article,Patterns of historical and future urban expansion in Nepal,"Globally, urbanization is increasing at an unprecedented rate at the cost of agricultural and forested lands in peri-urban areas fringing larger cities. Such land-cover change generally entails negative implications for societal and environmental sustainability, particularly in South Asia, where high demographic growth and poor land-use planning combine. Analyzing historical land-use change and predicting the future trends concerning urban expansion may support more effective land-use planning and sustainable outcomes. For Nepal's Tarai region-a populous area experiencing land-use change due to urbanization and other factors-we draw on Landsat satellite imagery to analyze historical land-use change focusing on urban expansion during 1989-2016 and predict urban expansion by 2026 and 2036 using artificial neural network (ANN) and Markov chain (MC) spatial models based on historical trends. Urban cover quadrupled since 1989, expanding by 256 km2 (460%), largely as small scattered settlements. This expansion was almost entirely at the expense of agricultural conversion (249 km2). After 2016, urban expansion is predicted to increase linearly by a further 199 km2 by 2026 and by another 165 km2 by 2036, almost all at the expense of agricultural cover. Such unplanned loss of prime agricultural lands in Nepal's fertile Tarai region is of serious concern for food-insecure countries like Nepal. © 2020 by the author.",Cropland loss; Machine learning models; Markov chain; Urban expansion,"Rimal B., Sloan S., Keshtkar H., Sharma R., Rijal S., Shrestha U.B.",10.3390/rs12040628,7.71,-0.64
0,144,9.0,2019,Conference Paper,Aerial point cloud classification with deep learning and machine learning algorithms,"With recent advances in technology, 3D point clouds are getting more and more frequently requested and used, not only for visualization needs but also e.g. by public administrations for urban planning and management. 3D point clouds are also a very frequent source for generating 3D city models which became recently more available for many applications, such as urban development plans, energy evaluation, navigation, visibility analysis and numerous other GIS studies. While the main data sources remained the same (namely aerial photogrammetry and LiDAR), the way these city models are generated have been evolving towards automation with different approaches. As most of these approaches are based on point clouds with proper semantic classes, our aim is to classify aerial point clouds into meaningful semantic classes, e.g. ground level objects (GLO, including roads and pavements), vegetation, buildings' facades and buildings' roofs. In this study we tested and evaluated various machine learning algorithms for classification, including three deep learning algorithms and one machine learning algorithm. In the experiments, several hand-crafted geometric features depending on the dataset are used and, unconventionally, these geometric features are used also for deep learning. © 2019 E. Özdemir et al.",Classification; Deep learning; Geometric features; Machine learning; Point cloud; Urban areas,"Özdemir E., Remondino F., Golkar A.",10.5194/isprs-archives-XLII-4-W18-843-2019,5.07,1.88
1,147,9.0,2019,Article,Geographic object based image analysis of world view-3 imagery for urban hydrologic modelling at the catchment scale,"China's Sponge City initiative will involve widespread installation of new stormwater infrastructure including green roofs, permeable pavements and rain gardens in at least 30 cities. Hydrologic modelling can support the planning of Sponge Cities at the catchment scale, however, highly detailed spatial data for model input can be challenging to compile from the various authorities, or, if available, may not be sufficiently detailed or updated. Remote sensing methods show great promise for mitigating this challenge due to their ability to efficiently classify satellite images into categories relevant to a specific application. In this study Geographic Object Based Image Analysis (GEOBIA) was applied to WorldView-3 satellite imagery (2017) to create a detailed land cover map of an urban catchment area in Beijing. While land cover classification results based on a Bayesian machine learning classifier alone provided an overall land cover classification accuracy of 63%, the subsequent inclusion of a series of refining rules in combination with supplementary data (including elevation and parcel delineations), yielded the significantly improved overall accuracy of 76%. Results of the land cover classification highlight the limitations of automated classification based on satellite imagery alone and the value of supplementary data and additional rules to refine classification results. Catchment scale hydrologic modelling based on the generated land cover results indicated that 61 to 82% of rainfall volume could be captured for a range of 24 h design storms under varying degrees of Sponge City implementation. © 2019 by the authors.",Geographic object based image analysis; Low impact development; Remote sensing; Sponge city; SWMM; Urban hydrology,"Randall M., Fensholt R., Zhang Y., Jensen M.B.",10.3390/w11061133,6.73,-0.32
0,148,9.0,2019,Conference Paper,Self-supervised feature learning for semantic segmentation of overhead imagery,"Overhead imageries play a crucial role in many applications such as urban planning, crop yield forecasting, mapping, and policy making. Semantic segmentation could enable automatic, efficient, and large-scale understanding of overhead imageries for these applications. However, semantic segmentation of overhead imageries is a challenging task, primarily due to the large domain gap from existing research in ground imageries, unavailability of large-scale dataset with pixel-level annotations, and inherent complexity in the task. Readily available vast amount of unlabeled overhead imageries share more common structures and patterns compared to the ground imageries, therefore, its large-scale analysis could benefit from unsupervised feature learning techniques. In this work, we study various self-supervised feature learning techniques for semantic segmentation of overhead imageries. We choose image semantic inpainting as a self-supervised task [36] for our experiments due to its proximity to the semantic segmentation task. We (i) show that existing approaches are inefficient for semantic segmentation, (ii) propose architectural changes towards self-supervised learning for semantic segmentation, (iii) propose an adversarial training scheme for self-supervised learning by increasing the pretext task's difficulty gradually and show that it leads to learning better features, and (iv) propose a unified approach for overhead scene parsing, road network extraction, and land cover estimation. Our approach improves over training from scratch by more than 10% and ImageNet pre-trained network by more than 5% mIOU. © 2018. The copyright of this document resides with its authors.",,"Singh S., Batra A., Pang G., Torresani L., Basu S., Paluri M., Jawahar C.V.",,6.12,2.57
-1,150,9.0,2018,Article,Ultra-Light aircraft-based hyperspectral and colour-infrared imaging to identify deciduous tree species in an urban environment,"One may consider the application of remote sensing as a trade-off between the imaging platforms, sensors, and data gathering and processing techniques. This study addresses the potential of hyperspectral imaging using ultra-light aircraft for vegetation species mapping in an urban environment, exploring both the engineering and scientific aspects related to imaging platform design and image classification methods. An imaging system based on simultaneous use of Rikola frame format hyperspectral and Nikon D800E adopted colour infrared cameras installed onboard a Bekas X32 manned ultra-light aircraft is introduced. Two test imaging flight missions were conducted in July of 2015 and September of 2016 over a 4000 ha area in Kaunas City, Lithuania. Sixteen and 64 spectral bands in 2015 and 2016, respectively, in a spectral range of 500-900 nm were recorded with colour infrared images. Three research questions were explored assessing the identification of six deciduous tree species: (1) Pre-treatment of spectral features for classification, (2) testing five conventional machine learning classifiers, and (3) fusion of hyperspectral and colour infrared images. Classification performance was assessed by applying leave-one-out cross-validation at the individual crown level and using as a reference at least 100 field inventoried trees for each species. The best-performing classification algorithm-multilayer perceptron, using all spectral properties extracted from the hyperspectral images-resulted in a moderate classification accuracy. The overall classification accuracy was 63%, Cohen's Kappa was 0.54, and the species-specific classification accuracies were in the range of 51-72%. Hyperspectral images resulted in significantly better tree species classification ability than the colour infrared images and simultaneous use of spectral properties extracted from hyperspectral and colour infrared images improved slightly the accuracy over the 2015 image. Even though classifications using hyperspectral data cubes of 64 bands resulted in relatively larger accuracies than with 16 bands, classification error matrices were not statistically different. Alternative imaging platforms (like an unmanned aerial vehicle and a Cessna 172 aircraft) and settings of the flights were discussed using simulated imaging projects assuming the same study area and field of application. Ultra-light aircraft-based hyperspectral and colour-infrared imaging was considered to be a technically and economically sound solution for urban green space inventories to facilitate tree mapping, characterization, and monitoring. © 2018 by the authors.",Classification; Colour infrared; Hyperspectral; Ultra-light aircraft; Urban trees,"Mozgeris G., Juodkiene V., Jonikavičius D., Straigyte L., Gadal S., Ouerghemmi W.",10.3390/rs10101668,7.45,1.17
-1,156,8.0,2020,Article,A locally-constrained YOLO framework for detecting small and densely-distributed building footprints,"Building footprints are among the most predominant features in urban areas, and provide valuable information for urban planning, solar energy suitability analysis, etc. We aim to automatically and rapidly identify building footprints by leveraging deep learning techniques and the increased availability of remote sensing datasets at high spatial resolution. The task is computationally challenging due to the use of large training datasets and large number of parameters. In related work, You-Only-Look-Once (YOLO) is a state-of-the-art deep learning framework for object detection. However, YOLO is limited in its capacity to identify small objects that appear in groups, which is the case for building footprints. We propose a LOcally-COnstrained (LOCO) You-Only-Look-Once framework to detect small and densely-distributed building footprints. LOCO is a variant of YOLO. Its layer architecture is determined by the spatial characteristics of building footprints and it uses a constrained regression modeling to improve the robustness of building size predictions. We also present an invariant augmentation based voting scheme to further improve the precision in the prediction phase. Experiments show that LOCO can greatly improve the solution quality of building detection compared to related work. © 2019, © 2019 Informa UK Limited, trading as Taylor & Francis Group.",Building detection; deep learning; locally constrained; remote sensing; YOLO,"Xie Y., Cai J., Bhojwani R., Shekhar S., Knight J.",10.1080/13658816.2019.1624761,5.47,2.01
1,166,8.0,2014,Article,Analysis of land use and land cover change in a coastal area of Rio de Janeiro using high-resolution remotely sensed data,"Coastal areas offer great recreational and economic opportunities, but require intensive resource management and environmental protection. Land use and land cover information provides a rapid and cost-effective means for monitoring and planning coastal area development. This study quantitatively describes spatiotemporal changes of land use and land cover over the last four decades in a coastal area of the state of Rio de Janeiro, Brazil. Historical aerial photographs from 1976 and satellite images from 1990 and 2012 were classified and analyzed. We used supervised classification and machine learning techniques to classify the images. An accuracy assessment of results was performed. Land use change statistics for the period indicate that urban areas have increased to the detriment of dense vegetation, salines, and bare soil. The analysis provides a basis for better control of anthropogenic impacts and geoconservation activities in this coastal area of Rio de Janeiro. © 2014 Society of Photo-Optical Instrumentation Engineers.",AdaBoost; coastal environments; land use and land cover change; Regĩo dos Lagos,"Avelar S., Tokarczyk P.",10.1117/1.JRS.8.083631,7.29,0.12
-1,171,7.0,2020,Article,A robust segmentation framework for closely packed buildings from airborne LiDAR point clouds,"Urban villages (UVs) are commonly found in many Asian cities. These villages contain many closely packed buildings constructed decades ago without proper urban planning. There is a need for those buildings to be identified and put into statistics. In this paper, we present a segmentation framework that invokes multiple machine learning techniques and point cloud/image processing algorithms to segment individual closely packed buildings from large urban scenes. The presented framework consists of two major segmentation processes. The framework first filters out the non-ground objects from the point cloud, then it classified them by using the Random Forest classifier to isolate buildings from the entire scene. After that, the building point clouds will be segmented based on several building attribute analysis methods. This is followed by using the Random Sample Consensus (RANSAC) plane filtering method to expand the space between two closely packed buildings, so that the Density-Based Spatial Clustering of Applications with Noise (DBSCAN) clustering technique can be used to more accurately segment each individual building from the closely packed building areas. Two airborne Light Detection and Ranging (LiDAR) datasets collected in two different cities with some typical closely packed buildings were used to verify the proposed framework. The results show that the framework can effectively identify the closely packed buildings with unified structures from large airborne LiDAR datasets. The overall segmentation accuracy reaches 84% for the two datasets. The proposed framework can serve as a basis for analysis and segmentation of closely packed buildings with a more complicated structure. © 2020, © 2020 Informa UK Limited, trading as Taylor & Francis Group.",,"Wang X., Chan T.O., Liu K., Pan J., Luo M., Li W., Wei C.",10.1080/01431161.2020.1727053,4.82,1.35
-1,172,7.0,2020,Article,Analyzing the spatial factors related to the distributions of building heights in urban areas: A comparative case study in Guangzhou and Shenzhen,"Rapid urbanization has become an increasingly serious issue worldwide. While most previous studies focused on two-dimensional urban development, the spatial characteristics of building heights are rarely explored. Such information could provide valuable implications for smart urban planning and management. However, previous attempts did not systematically investigate the spatial factors that influence building heights and their associations with urban development. Therefore, this study developed a machine learning-based method to compare the distributions of building heights in Guangzhou and Shenzhen, two cities with different development patterns. First, we collected detailed information on the buildings, such as the location and land values. Second, the height of each building was simulated based on the above information using the well-known random forests, k-nearest neighbor algorithm, and artificial neural network. The random forests algorithm outperformed the other two in both cities. We also found that the commercial land value is the most important factor associated with building heights. Moreover, the building heights in Guangzhou are more sensitive to the distances to administrative centers, while the distances to transportation networks exert stronger influences on the building heights in Shenzhen. Overall, these findings could support urban planning and management. More importantly, the proposed method can be used to predict the heights of new buildings and investigate the distributions of building heights in other regions. © 2019 Elsevier Ltd",Building heights; Machine learning; Spatial factors; Urban modeling,"Lin J., Wan H., Cui Y.",10.1016/j.scs.2019.101854,7.79,-1.79
-1,176,7.0,2019,Review,"Landscape Transformations in Rapidly Developing Peri-urban Areas of Accra, Ghana: Results of 30 years","Beyond the loss of peri-urban agricultural and forested land as a result of built-up expansion, not much information exists on the changes in the structure of the peri-urban landscape in Ghana. The aim of this paper is to examine the extent to which urban expansion is driving changes in landscape structure of the peri-urban fringes of Accra.We submit that rapid peri-urbanisation will fragment the existing agricultural and forested landscape with consequent ecological, socio-economic and urban governance implications. Using Landsat satellite images for the years 1985, 1991, 2002 and 2015 the study area was classified into four land cover classes. The study adopted the use of Urban Intensity Index (UII) and the Annual Rate of Urbanization (R) as measures of urbanization. Edge density (ED), largest patch index (LPI) and Aggregation index (AI) were used as proxies to measure landscape structural transformations. The study reveals substantial reductions and fragmentation in agricultural lands, riverine and open forests, while there has been over 200 percent increase in built-up areas. Beyond these revelations in spatiotemporal changes in landscape structure, the paper points to the ecological implications of the changes, and three key socio-economic and urban governance implications. © 2019 G. Ashiagbor et al.",,"Ashiagbor G., Amoako C., Asabere S.B., Quaye-Ballard J.A.",10.1515/geo-2019-0014,7.82,-0.31
-1,177,7.0,2019,Article,Mapping long-term dynamics of population and dwellings based on a multi-temporal analysis of urban morphologies,"Information on the distribution and dynamics of dwellings and their inhabitants is essential to support decision-making in various fields such as energy provision, land use planning, risk assessment and disaster management. However, as various different of approaches to estimate the current distribution of population and dwellings exists, further evidence on past dynamics is needed for a better understanding of urban processes. This article therefore addresses the question of whether and how accurately historical distributions of dwellings and inhabitants can be reconstructed with commonly available geodata from national mapping and cadastral agencies. For this purpose, an approach for the automatic derivation of such information is presented. The data basis is constituted by a current digital landscape model and a 3D building model combined with historical land use information automatically extracted from historical topographic maps. For this purpose, methods of image processing, machine learning, change detection and dasymetric mapping are applied. The results for a study area in Germany show that it is possible to automatically derive decadal historical patterns of population and dwellings from 1950 to 2011 at the level of a 100 m grid with slight underestimations and acceptable standard deviations. By a differentiated analysis we were able to quantify the errors for different urban structure types. © 2018 by the authors.",Dasymetric mapping; Dwelling units; Dynamics; Estimation; Historical demography; Multi-temporal; Population; Topographic maps; Urban morphology; Urban planning,"Hecht R., Herold H., Behnisch M., Jehling M.",10.3390/ijgi8010002,7.54,-1.07
-1,178,7.0,2017,Conference Paper,Deep highway unit network for land cover type classification with GF-3 SAR imagery,"The fully polarized synthetic aperture radar (SAR) is an advanced earth observation system with day and night imaging capability, which can obtain rich information of terrain and has a wide range of applications in environmental protection, urban planning and resource investigation. As the first selfdeveloped C-band multi-polarized SAR image, the acquisition of massive data and operational operation of Chinese SAR remote sensing has entered the era of big data. Under the era of remote sensing large data, however, SAR image interpretation is a great challenge for scientific applications. At present, big data-based intelligent methods such as computer vision technology have achieved great success. Deep learning such as deep highway unit networks has revolutionized the computer vision area. However, due to the characteristics of SAR microwave band imaging and phase coherence processing, SAR images are very different from ordinary optical images in terms of band, projection direction, data composition and so on. Therefore, deep learning can not be directly used for quad-pol SAR image classification. In this paper, deep learning is applied to land cover type classification with GF-3 quad-pol SAR imagery. A deep highway unit network is employed to automatically extract a hierarchic feature representation from the data, based on which the land cover type classification can be conducted. Our classification model is trained on limited training data from forest resource inventory and planning data, and tested on a Radarsat-2 quad-pol images, which is the image of the same area acquired at different times. We also employ the machine learning such as SVM, Random Forest on the same samples for comparison. The deep highway unit network trained by the GF-3 images, which can reduce speckle, fully excavate the regularity of SAR images in time and space. © 2017 IEEE.",Deep highway unit networks; Deep learning; GaoFen-3; Land cover type classification,"Guo Y., Chen E., Guo Y., Li Z., Li C., Xu K.",10.1109/BIGSARDATA.2017.8124926,6.95,1.96
1,182,7.0,2013,Conference Paper,A comparative analysis of the urban web of the greater athens agglomeration for the last 20-years period on the basis of landsat imagery,"Athens, like most of the world's capital cities, is facing a continuous increase in both population and extent. Although the urban growth in Athens can be mostly attributed to the expansion of the residential areas, the total coverage by impervious surfaces in the city has been significantly increased during the last decade due to construction and new development projects that took place during the preparation period of the 2004 Olympic Games. In this study, a 20-year Landsat imagery archive (1988-2007) was used to map the dynamics of urban growth in greater Athens area, based on the urbanization rates. The characterization and quantification of urban land-cover changes was performed by applying urban feature extraction techniques based on machine learning classifiers. Such classifiers use inductive learning algorithms to generate production rules from training data. For results validation, remote sensing data of higher spatial resolution than Landsat were used, i.e. Ikonosand ASTER (Advanced Specaborn Thermal Emission and Reflection Radiometer) images of the greater Athens agglomeration acquired between 2001 and 2007. The validation procedure involved a set of randomly selected points and overall accuracy of 94.8, 93.3 and 95.9 % for the years 2007, 2004 and 2001, respectively, was observed. Analysis of the results revealed continuing growth of urban features in the study area, particularly in the Messogia plain, where the new international airport of El. Venizelos is located, as well as in the western parts of greater Athens, across the Thriassion industrial area. Growth rate of urban areas was found to be variable in time, obtaining its maximum between 2000 and 2004, as expected. The overall increase of the urban areas during the 20-year period was estimated to be about 30%.",Earth observation; Urban growth monitoring; Urban planning.,"Chrysoulakis N., Mitraka Z., Stathopoulou M., Cartalis C.",,6.94,-0.66
