cluster,group,count,key-phrases,NumDocs,DocIds
-1,45,32,"['classification', 'scene classification', 'classification algorithm', 'multilabel classification', 'classifier', 'intelligent classification', 'multiple classifier', 'classification system', 'classification technique', 'classification scheme', 'classification schema', 'image classification', 'classification model', 'image descriptor', 'image processing', 'several classifier', 'classification map', 'use classification map', 'classification accuracy', 'various classification algorithm', 'different classification algorithm', 'automated classification', 'classification method', 'classification index map', 'naïve Bayes classifier', 'local classification', 'classification development', 'development classification model', 'ground object classification', 'machine classification algorithm', 'cover classification', 'Feature selection']",22,"[31, 41, 64, 170, 184, 197, 217, 223, 243, 307, 309, 324, 342, 400, 411, 425, 429, 445, 463, 481, 580, 583]"
-1,46,13,"['support vector machine', 'SVM modeling', 'SVM modeling framework', 'SVM classifier', 'ML model', 'machine learning model', 'Support vector', 'support vector regression', 'SVMs algorithm', 'SVMs model', 'extreme learning machine', 'linear regression', 'different machine learning']",11,"[25, 31, 41, 289, 309, 310, 329, 396, 481, 488, 491]"
-1,47,15,"['spatial characteristic', 'spatial environment concern', 'spatial agent', 'spatial environment', 'spatial analysis', 'spatial structure', 'quantitative spatial model', 'spatial model', 'spatial logistic regression', 'spatial dynamic model', 'spatial heterogeneity', 'statistical spatial test', 'spatial test', 'typical spatial behaviour', 'spatial behaviour']",10,"[172, 196, 197, 222, 315, 347, 441, 488, 569, 592]"
-1,48,14,"['location allocation model', 'location selection', 'location category', 'retail store placement', 'store placement', 'store placement problem', 'prospective retail store', 'placement recommendation', 'chain store', 'new store', 'place', 'coffee shop', 'starbucks post', 'localization decision']",8,"[121, 336, 372, 373, 449, 453, 566, 570]"
-1,49,12,"['geographic information', 'geospatial data', 'spatial information system', 'geographic contextual information', 'geoparsing', 'geographical insight', 'geographic knowledge graph', 'geographic information retrieval', 'geographic knowledge', 'global spatial information', 'geospatial information', 'geotagging']",9,"[12, 241, 251, 296, 341, 384, 496, 512, 578]"
-1,50,10,"['GIS approach', 'GIS data', 'GIS workflow', 'GIS functionality', 'GIS visualisation', 'GIS problem solving', 'GIS problem', 'GIS application', 'Many GIS application', 'GIS application need']",6,"[197, 222, 223, 580, 583, 596]"
-1,51,8,"['building type information', 'building type', 'building', 'building information', 'Structural health', 'building footprint', 'building structure', 'traditional building']",7,"[20, 223, 233, 266, 287, 411, 588]"
-1,52,27,"['OSM urban area', 'urban area', 'complex urban area', 'urban functional region', 'understanding city', 'modern city', 'urban location', 'urban functional zone', 'city level', 'urban functional zoning', 'urban place', 'city', 'open urban area', 'urban community', 'German residential area', 'urban functional area', 'kabul', 'urban setting', 'city region', 'city experience', 'city environment', 'urban region', 'small polish city', 'large city', 'Small city', 'polish city', 'numerous metropolitan zone']",23,"[12, 26, 32, 88, 92, 107, 174, 198, 203, 283, 289, 290, 336, 340, 342, 347, 369, 374, 405, 406, 449, 474, 564]"
-1,53,11,"['evolutionary urban layout', 'urban layout generation', 'automated urban layout', 'urban model', 'artificial urban modeling', 'proposed urban modeling', 'urban modeling technique', 'urban modeling', 'urban simulation', 'multiple urban simulation', 'city modelling']",5,"[218, 244, 308, 386, 457]"
-1,54,18,"['urban structure', 'urban form classification', 'urban block boundary', 'geometric urban form', 'urban geometric form', 'scattered urban form', 'ideal urban form', 'urban morphology', 'city structure', 'urban pattern', 'different urban structure', 'urban footprint', 'binary urban footprint', 'urban spatial pattern', 'different cityscape', 'urban typology', 'describe urban form', 'urban morphological difference']",13,"[30, 36, 149, 157, 159, 164, 167, 177, 202, 222, 271, 315, 340]"
