Cluster,DocId,top_num,Diversity,top_0_phrase,top_0_score,top_1_phrase,top_1_score,top_2_phrase,top_2_score,top_3_phrase,top_3_score,top_4_phrase,top_4_score,top_5_phrase,top_5_score,top_6_phrase,top_6_score,top_7_phrase,top_7_score,top_8_phrase,top_8_score,top_9_phrase,top_9_score,top_10_phrase,top_10_score,top_11_phrase,top_11_score,top_12_phrase,top_12_score,top_13_phrase,top_13_score,top_14_phrase,top_14_score,top_15_phrase,top_15_score,top_16_phrase,top_16_score,top_17_phrase,top_17_score,top_18_phrase,top_18_score,top_19_phrase,top_19_score
0,32,20,0.8,urban functional region,0.5191591,probabilistic topic model,0.42116985,POI data,0.28433645,geodemographic classification,0.44078615,spatial context,0.35797054,region extraction,0.38904405,clustering model,0.32778558,neighborhood,0.31997305,area,0.29072988,big data,0.28344482,geography,0.28354066610336304,functional region identification,0.3126866817474365,region,0.2918340265750885,geographical space,0.43049710988998413,region identification accuracy,0.3057052195072174,region identification,0.3312849998474121,clustering,0.35653752088546753,functional region extraction,0.33958983421325684,topic model,0.35050487518310547,neighborhood area,0.37418121099472046
0,32,20,0.9,urban functional region,0.5191591,probabilistic topic model,0.42116985,POI data,0.28433645,region identification accuracy,0.30570522,spatial context,0.35797054,clustering,0.35653752,neighborhood,0.31997305,area,0.29072988,geodemographic classification,0.44078615,big data,0.28344482,geography,0.28354066610336304,functional region extraction,0.33958983421325684,region,0.2918340265750885,geographical space,0.43049710988998413,region extraction,0.38904404640197754,region identification,0.3312849998474121,clustering model,0.32778558135032654,functional region identification,0.3126866817474365,topic model,0.35050487518310547,neighborhood area,0.37418121099472046
0,32,20,1.0,urban functional region,0.5191591,probabilistic topic model,0.42116985,POI data,0.28433645,region identification accuracy,0.30570522,geography,0.28354067,clustering,0.35653752,area,0.29072988,neighborhood,0.31997305,big data,0.28344482,geodemographic classification,0.44078615,spatial context,0.35797053575515747,functional region extraction,0.33958983421325684,region,0.2918340265750885,geographical space,0.43049710988998413,region extraction,0.38904404640197754,region identification,0.3312849998474121,clustering model,0.32778558135032654,functional region identification,0.3126866817474365,topic model,0.35050487518310547,neighborhood area,0.37418121099472046
0,33,10,0.1,mobility data mining,0.72442317,human mobility data,0.70872986,Urban human mobility,0.6391717,mobility data set,0.6118644,mobility data,0.617244,human mobility model,0.56282943,mobility data contains,0.53705233,human mobility,0.5134363,Pervasive GPS data,0.44833297,mobility model,0.44352743,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,33,10,0.2,mobility data mining,0.72442317,human mobility data,0.70872986,Urban human mobility,0.6391717,mobility data set,0.6118644,mobility data,0.617244,human mobility model,0.56282943,mobility data contains,0.53705233,human mobility,0.5134363,Pervasive GPS data,0.44833297,mobility model,0.44352743,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,33,10,0.3,mobility data mining,0.72442317,Urban human mobility,0.6391717,human mobility data,0.70872986,mobility data set,0.6118644,mobility data,0.617244,human mobility model,0.56282943,mobility data contains,0.53705233,Pervasive GPS data,0.44833297,human mobility,0.5134363,mobility model,0.44352743,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,33,10,0.4,mobility data mining,0.72442317,Urban human mobility,0.6391717,human mobility data,0.70872986,mobility data set,0.6118644,mobility data contains,0.53705233,Pervasive GPS data,0.44833297,human mobility model,0.56282943,mobility data,0.617244,human mobility,0.5134363,mobility model,0.44352743,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,33,10,0.5,mobility data mining,0.72442317,Urban human mobility,0.6391717,human mobility data,0.70872986,Pervasive GPS data,0.44833297,mobility data contains,0.53705233,mobility data set,0.6118644,mobility model,0.44352743,mobility data,0.617244,human mobility,0.5134363,human mobility model,0.56282943,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,33,10,0.6,mobility data mining,0.72442317,Urban human mobility,0.6391717,Pervasive GPS data,0.44833297,human mobility data,0.70872986,mobility model,0.44352743,mobility data contains,0.53705233,mobility data set,0.6118644,mobility data,0.617244,human mobility,0.5134363,human mobility model,0.56282943,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,33,10,0.7,mobility data mining,0.72442317,Urban human mobility,0.6391717,Pervasive GPS data,0.44833297,mobility model,0.44352743,mobility data contains,0.53705233,human mobility data,0.70872986,mobility data set,0.6118644,human mobility,0.5134363,mobility data,0.617244,human mobility model,0.56282943,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,33,10,0.8,mobility data mining,0.72442317,Urban human mobility,0.6391717,Pervasive GPS data,0.44833297,mobility model,0.44352743,mobility data contains,0.53705233,mobility data set,0.6118644,human mobility data,0.70872986,human mobility,0.5134363,mobility data,0.617244,human mobility model,0.56282943,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,33,10,0.9,mobility data mining,0.72442317,Pervasive GPS data,0.44833297,mobility model,0.44352743,Urban human mobility,0.6391717,mobility data contains,0.53705233,mobility data set,0.6118644,human mobility data,0.70872986,human mobility,0.5134363,mobility data,0.617244,human mobility model,0.56282943,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,33,10,1.0,mobility data mining,0.72442317,Pervasive GPS data,0.44833297,mobility model,0.44352743,Urban human mobility,0.6391717,mobility data contains,0.53705233,mobility data set,0.6118644,human mobility data,0.70872986,human mobility,0.5134363,mobility data,0.617244,human mobility model,0.56282943,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,33,20,0.1,mobility data mining,0.7244232,human mobility data,0.70872986,Urban human mobility,0.6391717,mobility data set,0.61186445,mobility data,0.61724406,human mobility model,0.5628294,mobility data contains,0.5370524,human mobility,0.51343656,traffic forecasting,0.43009526,Pervasive GPS data,0.44833302,mobility model,0.4435275197029114,deep learning,0.3535367250442505,city,0.3705638349056244,traffic,0.360245943069458,data mining,0.35699331760406494,traffic forecasting system,0.39648348093032837,many urban challenge,0.35045215487480164,GPS data,0.37682008743286133,urban planning,0.3542427122592926,traffic congestion,0.341158002614975
0,33,20,0.2,mobility data mining,0.7244232,human mobility data,0.70872986,Urban human mobility,0.6391717,mobility data set,0.61186445,mobility data,0.61724406,human mobility model,0.5628294,traffic forecasting,0.43009526,mobility data contains,0.5370524,human mobility,0.51343656,deep learning,0.35353673,Pervasive GPS data,0.4483330249786377,city,0.3705638349056244,traffic,0.360245943069458,data mining,0.35699331760406494,many urban challenge,0.35045215487480164,mobility model,0.4435275197029114,urban planning,0.3542427122592926,GPS data,0.37682008743286133,traffic forecasting system,0.39648348093032837,traffic congestion,0.341158002614975
0,33,20,0.3,mobility data mining,0.7244232,Urban human mobility,0.6391717,human mobility data,0.70872986,deep learning,0.35353673,mobility data set,0.61186445,traffic forecasting,0.43009526,mobility data,0.61724406,human mobility model,0.5628294,city,0.37056383,mobility data contains,0.5370524,Pervasive GPS data,0.4483330249786377,human mobility,0.5134365558624268,traffic,0.360245943069458,data mining,0.35699331760406494,many urban challenge,0.35045215487480164,urban planning,0.3542427122592926,GPS data,0.37682008743286133,mobility model,0.4435275197029114,traffic forecasting system,0.39648348093032837,traffic congestion,0.341158002614975
0,33,20,0.4,mobility data mining,0.7244232,Urban human mobility,0.6391717,deep learning,0.35353673,human mobility data,0.70872986,traffic forecasting,0.43009526,mobility data set,0.61186445,city,0.37056383,mobility data contains,0.5370524,Pervasive GPS data,0.44833302,human mobility model,0.5628294,traffic,0.360245943069458,mobility data,0.6172440648078918,data mining,0.35699331760406494,many urban challenge,0.35045215487480164,urban planning,0.3542427122592926,human mobility,0.5134365558624268,GPS data,0.37682008743286133,mobility model,0.4435275197029114,traffic congestion,0.341158002614975,traffic forecasting system,0.39648348093032837
0,33,20,0.5,mobility data mining,0.7244232,urban planning,0.3542427,deep learning,0.35353673,Urban human mobility,0.6391717,traffic forecasting,0.43009526,human mobility data,0.70872986,traffic,0.36024594,many urban challenge,0.35045215,data mining,0.35699332,Pervasive GPS data,0.44833302,mobility data contains,0.5370523929595947,city,0.3705638349056244,mobility data set,0.611864447593689,mobility model,0.4435275197029114,mobility data,0.6172440648078918,human mobility,0.5134365558624268,human mobility model,0.5628293752670288,GPS data,0.37682008743286133,traffic congestion,0.341158002614975,traffic forecasting system,0.39648348093032837
0,33,20,0.6,mobility data mining,0.7244232,urban planning,0.3542427,deep learning,0.35353673,traffic,0.36024594,traffic forecasting system,0.39648348,Urban human mobility,0.6391717,GPS data,0.3768201,many urban challenge,0.35045215,data mining,0.35699332,city,0.37056383,human mobility data,0.7087298631668091,mobility model,0.4435275197029114,mobility data contains,0.5370523929595947,mobility data set,0.611864447593689,Pervasive GPS data,0.4483330249786377,mobility data,0.6172440648078918,human mobility,0.5134365558624268,human mobility model,0.5628293752670288,traffic congestion,0.341158002614975,traffic forecasting,0.43009525537490845
0,33,20,0.7,mobility data mining,0.7244232,urban planning,0.3542427,deep learning,0.35353673,traffic,0.36024594,traffic forecasting system,0.39648348,many urban challenge,0.35045215,GPS data,0.3768201,Urban human mobility,0.6391717,data mining,0.35699332,city,0.37056383,mobility model,0.4435275197029114,mobility data contains,0.5370523929595947,human mobility data,0.7087298631668091,mobility data set,0.611864447593689,Pervasive GPS data,0.4483330249786377,human mobility,0.5134365558624268,mobility data,0.6172440648078918,human mobility model,0.5628293752670288,traffic congestion,0.341158002614975,traffic forecasting,0.43009525537490845
0,33,20,0.8,mobility data mining,0.7244232,urban planning,0.3542427,deep learning,0.35353673,traffic,0.36024594,traffic forecasting system,0.39648348,many urban challenge,0.35045215,GPS data,0.3768201,data mining,0.35699332,Urban human mobility,0.6391717,city,0.37056383,mobility model,0.4435275197029114,mobility data contains,0.5370523929595947,mobility data set,0.611864447593689,human mobility data,0.7087298631668091,Pervasive GPS data,0.4483330249786377,human mobility,0.5134365558624268,mobility data,0.6172440648078918,traffic congestion,0.341158002614975,human mobility model,0.5628293752670288,traffic forecasting,0.43009525537490845
0,33,20,0.9,mobility data mining,0.7244232,urban planning,0.3542427,deep learning,0.35353673,traffic,0.36024594,traffic forecasting system,0.39648348,many urban challenge,0.35045215,GPS data,0.3768201,data mining,0.35699332,city,0.37056383,mobility model,0.44352752,Urban human mobility,0.6391717195510864,mobility data contains,0.5370523929595947,mobility data set,0.611864447593689,Pervasive GPS data,0.4483330249786377,human mobility data,0.7087298631668091,human mobility,0.5134365558624268,traffic congestion,0.341158002614975,mobility data,0.6172440648078918,human mobility model,0.5628293752670288,traffic forecasting,0.43009525537490845
0,33,20,1.0,mobility data mining,0.7244232,urban planning,0.3542427,deep learning,0.35353673,traffic,0.36024594,traffic forecasting system,0.39648348,many urban challenge,0.35045215,GPS data,0.3768201,data mining,0.35699332,city,0.37056383,mobility model,0.44352752,Urban human mobility,0.6391717195510864,mobility data contains,0.5370523929595947,Pervasive GPS data,0.4483330249786377,mobility data set,0.611864447593689,human mobility data,0.7087298631668091,traffic congestion,0.341158002614975,human mobility,0.5134365558624268,mobility data,0.6172440648078918,traffic forecasting,0.43009525537490845,human mobility model,0.5628293752670288
0,40,10,0.1,human mobility data,0.7755368,human mobility analysis,0.74565715,mobility data,0.6644041,Human mobility pattern,0.6136363,mobility analysis,0.57704115,human mobility,0.5655385,machine learning method,0.41275594,place modeling,0.42679805,mobility pattern,0.43972903,machine learning,0.40263247,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,40,10,0.2,human mobility data,0.7755368,human mobility analysis,0.74565715,mobility data,0.6644041,Human mobility pattern,0.6136363,mobility analysis,0.57704115,human mobility,0.5655385,machine learning method,0.41275594,place modeling,0.42679805,mobility pattern,0.43972903,machine learning,0.40263247,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,40,10,0.3,human mobility data,0.7755368,human mobility analysis,0.74565715,machine learning method,0.41275594,mobility data,0.6644041,Human mobility pattern,0.6136363,place modeling,0.42679805,mobility analysis,0.57704115,human mobility,0.5655385,mobility pattern,0.43972903,machine learning,0.40263247,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,40,10,0.4,human mobility data,0.7755368,machine learning method,0.41275594,human mobility analysis,0.74565715,place modeling,0.42679805,Human mobility pattern,0.6136363,mobility data,0.6644041,mobility analysis,0.57704115,human mobility,0.5655385,mobility pattern,0.43972903,machine learning,0.40263247,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,40,10,0.5,human mobility data,0.7755368,machine learning method,0.41275594,place modeling,0.42679805,mobility pattern,0.43972903,human mobility analysis,0.74565715,Human mobility pattern,0.6136363,mobility data,0.6644041,mobility analysis,0.57704115,human mobility,0.5655385,machine learning,0.40263247,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,40,10,0.6,human mobility data,0.7755368,machine learning method,0.41275594,place modeling,0.42679805,mobility pattern,0.43972903,mobility analysis,0.57704115,human mobility analysis,0.74565715,Human mobility pattern,0.6136363,mobility data,0.6644041,machine learning,0.40263247,human mobility,0.5655385,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,40,10,0.7,human mobility data,0.7755368,machine learning method,0.41275594,place modeling,0.42679805,mobility pattern,0.43972903,mobility analysis,0.57704115,human mobility,0.5655385,human mobility analysis,0.74565715,machine learning,0.40263247,mobility data,0.6644041,Human mobility pattern,0.6136363,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,40,10,0.8,human mobility data,0.7755368,machine learning method,0.41275594,place modeling,0.42679805,mobility pattern,0.43972903,human mobility,0.5655385,mobility analysis,0.57704115,machine learning,0.40263247,human mobility analysis,0.74565715,mobility data,0.6644041,Human mobility pattern,0.6136363,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,40,10,0.9,human mobility data,0.7755368,machine learning method,0.41275594,place modeling,0.42679805,mobility pattern,0.43972903,human mobility,0.5655385,mobility analysis,0.57704115,machine learning,0.40263247,human mobility analysis,0.74565715,Human mobility pattern,0.6136363,mobility data,0.6644041,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,40,10,1.0,human mobility data,0.7755368,machine learning method,0.41275594,place modeling,0.42679805,mobility pattern,0.43972903,human mobility,0.5655385,machine learning,0.40263247,mobility analysis,0.57704115,Human mobility pattern,0.6136363,human mobility analysis,0.74565715,mobility data,0.6644041,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,40,20,0.1,human mobility data,0.77553684,human mobility analysis,0.74565715,mobility data,0.6644041,Human mobility pattern,0.6136363,mobility analysis,0.57704115,human mobility,0.5655387,machine learning method,0.41275585,place modeling,0.42679805,mobility pattern,0.43972903,positioning system,0.397349,trajectory modeling,0.37871626019477844,machine learning,0.402632474899292,global positioning,0.38735005259513855,WiFi positioning system,0.37982577085494995,user modeling,0.340835839509964,daily commute pattern,0.3424052894115448,global positioning system,0.3707200884819031,mobility,0.3558429777622223,WiFi positioning,0.3543946444988251,daily commute,0.31713658571243286
0,40,20,0.2,human mobility data,0.77553684,human mobility analysis,0.74565715,mobility data,0.6644041,Human mobility pattern,0.6136363,mobility analysis,0.57704115,human mobility,0.5655387,machine learning method,0.41275585,place modeling,0.42679805,WiFi positioning system,0.37982577,global positioning,0.38735005,trajectory modeling,0.37871626019477844,user modeling,0.340835839509964,mobility pattern,0.4397290349006653,daily commute pattern,0.3424052894115448,machine learning,0.402632474899292,positioning system,0.3973489999771118,mobility,0.3558429777622223,global positioning system,0.3707200884819031,WiFi positioning,0.3543946444988251,daily commute,0.31713658571243286
0,40,20,0.3,human mobility data,0.77553684,human mobility analysis,0.74565715,machine learning method,0.41275585,mobility data,0.6644041,Human mobility pattern,0.6136363,place modeling,0.42679805,WiFi positioning system,0.37982577,mobility analysis,0.57704115,human mobility,0.5655387,user modeling,0.34083584,global positioning,0.38735005259513855,daily commute pattern,0.3424052894115448,trajectory modeling,0.37871626019477844,mobility pattern,0.4397290349006653,machine learning,0.402632474899292,positioning system,0.3973489999771118,mobility,0.3558429777622223,global positioning system,0.3707200884819031,WiFi positioning,0.3543946444988251,daily commute,0.31713658571243286
0,40,20,0.4,human mobility data,0.77553684,machine learning method,0.41275585,human mobility analysis,0.74565715,global positioning system,0.3707201,place modeling,0.42679805,Human mobility pattern,0.6136363,mobility data,0.6644041,user modeling,0.34083584,daily commute,0.3171366,trajectory modeling,0.37871626,WiFi positioning,0.3543946444988251,mobility analysis,0.5770411491394043,human mobility,0.5655387043952942,mobility pattern,0.4397290349006653,machine learning,0.402632474899292,positioning system,0.3973489999771118,mobility,0.3558429777622223,global positioning,0.38735005259513855,WiFi positioning system,0.37982577085494995,daily commute pattern,0.3424052894115448
0,40,20,0.5,human mobility data,0.77553684,machine learning method,0.41275585,WiFi positioning,0.35439464,place modeling,0.42679805,daily commute pattern,0.3424053,mobility pattern,0.43972903,user modeling,0.34083584,trajectory modeling,0.37871626,human mobility analysis,0.74565715,global positioning system,0.3707201,Human mobility pattern,0.613636314868927,mobility data,0.6644040942192078,mobility analysis,0.5770411491394043,human mobility,0.5655387043952942,machine learning,0.402632474899292,positioning system,0.3973489999771118,mobility,0.3558429777622223,global positioning,0.38735005259513855,WiFi positioning system,0.37982577085494995,daily commute,0.31713658571243286
0,40,20,0.6,human mobility data,0.77553684,machine learning method,0.41275585,WiFi positioning,0.35439464,daily commute pattern,0.3424053,place modeling,0.42679805,mobility pattern,0.43972903,user modeling,0.34083584,trajectory modeling,0.37871626,global positioning system,0.3707201,mobility analysis,0.57704115,human mobility analysis,0.7456571459770203,Human mobility pattern,0.613636314868927,mobility data,0.6644040942192078,machine learning,0.402632474899292,mobility,0.3558429777622223,human mobility,0.5655387043952942,positioning system,0.3973489999771118,global positioning,0.38735005259513855,WiFi positioning system,0.37982577085494995,daily commute,0.31713658571243286
0,40,20,0.7,human mobility data,0.77553684,machine learning method,0.41275585,WiFi positioning,0.35439464,daily commute pattern,0.3424053,place modeling,0.42679805,mobility pattern,0.43972903,user modeling,0.34083584,trajectory modeling,0.37871626,global positioning system,0.3707201,mobility analysis,0.57704115,human mobility,0.5655387043952942,human mobility analysis,0.7456571459770203,machine learning,0.402632474899292,mobility data,0.6644040942192078,mobility,0.3558429777622223,Human mobility pattern,0.613636314868927,positioning system,0.3973489999771118,global positioning,0.38735005259513855,WiFi positioning system,0.37982577085494995,daily commute,0.31713658571243286
0,40,20,0.8,human mobility data,0.77553684,machine learning method,0.41275585,WiFi positioning,0.35439464,daily commute pattern,0.3424053,trajectory modeling,0.37871626,user modeling,0.34083584,place modeling,0.42679805,mobility pattern,0.43972903,global positioning system,0.3707201,human mobility,0.5655387,mobility analysis,0.5770411491394043,machine learning,0.402632474899292,mobility,0.3558429777622223,human mobility analysis,0.7456571459770203,positioning system,0.3973489999771118,mobility data,0.6644040942192078,Human mobility pattern,0.613636314868927,global positioning,0.38735005259513855,daily commute,0.31713658571243286,WiFi positioning system,0.37982577085494995
0,40,20,0.9,human mobility data,0.77553684,machine learning method,0.41275585,WiFi positioning,0.35439464,daily commute pattern,0.3424053,user modeling,0.34083584,place modeling,0.42679805,mobility pattern,0.43972903,trajectory modeling,0.37871626,global positioning system,0.3707201,human mobility,0.5655387,mobility analysis,0.5770411491394043,mobility,0.3558429777622223,machine learning,0.402632474899292,positioning system,0.3973489999771118,global positioning,0.38735005259513855,human mobility analysis,0.7456571459770203,Human mobility pattern,0.613636314868927,mobility data,0.6644040942192078,daily commute,0.31713658571243286,WiFi positioning system,0.37982577085494995
0,40,20,1.0,human mobility data,0.77553684,machine learning method,0.41275585,WiFi positioning,0.35439464,daily commute pattern,0.3424053,user modeling,0.34083584,trajectory modeling,0.37871626,place modeling,0.42679805,mobility,0.35584298,global positioning system,0.3707201,Human mobility pattern,0.6136363,mobility analysis,0.5770411491394043,machine learning,0.402632474899292,positioning system,0.3973489999771118,mobility pattern,0.4397290349006653,global positioning,0.38735005259513855,daily commute,0.31713658571243286,human mobility,0.5655387043952942,human mobility analysis,0.7456571459770203,mobility data,0.6644040942192078,WiFi positioning system,0.37982577085494995
0,44,10,0.1,smart city,0.56663907,collaborative urban governance,0.55327535,governance intelligence,0.5387926,urban governance,0.54615164,urban governance issue,0.5315974,big data,0.47668976,governance intelligence framework,0.52908236,big data analysis,0.4469017,urban public service,0.40042534,citizen participation,0.36323553,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,44,10,0.2,smart city,0.56663907,governance intelligence,0.5387926,collaborative urban governance,0.55327535,big data,0.47668976,urban governance issue,0.5315974,urban governance,0.54615164,governance intelligence framework,0.52908236,big data analysis,0.4469017,citizen participation,0.36323553,urban public service,0.40042534,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,44,10,0.3,smart city,0.56663907,governance intelligence,0.5387926,collaborative urban governance,0.55327535,big data,0.47668976,urban governance issue,0.5315974,citizen participation,0.36323553,urban governance,0.54615164,big data analysis,0.4469017,governance intelligence framework,0.52908236,urban public service,0.40042534,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,44,10,0.4,smart city,0.56663907,governance intelligence,0.5387926,urban governance issue,0.5315974,big data analysis,0.4469017,citizen participation,0.36323553,collaborative urban governance,0.55327535,big data,0.47668976,urban public service,0.40042534,urban governance,0.54615164,governance intelligence framework,0.52908236,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,44,10,0.5,smart city,0.56663907,governance intelligence framework,0.52908236,big data analysis,0.4469017,urban governance issue,0.5315974,citizen participation,0.36323553,collaborative urban governance,0.55327535,urban public service,0.40042534,big data,0.47668976,urban governance,0.54615164,governance intelligence,0.5387926,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,44,10,0.6,smart city,0.56663907,citizen participation,0.36323553,governance intelligence framework,0.52908236,big data analysis,0.4469017,urban governance issue,0.5315974,urban public service,0.40042534,collaborative urban governance,0.55327535,big data,0.47668976,urban governance,0.54615164,governance intelligence,0.5387926,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,44,10,0.7,smart city,0.56663907,citizen participation,0.36323553,governance intelligence framework,0.52908236,big data analysis,0.4469017,urban governance issue,0.5315974,urban public service,0.40042534,collaborative urban governance,0.55327535,big data,0.47668976,urban governance,0.54615164,governance intelligence,0.5387926,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,44,10,0.8,smart city,0.56663907,citizen participation,0.36323553,governance intelligence framework,0.52908236,big data analysis,0.4469017,urban public service,0.40042534,collaborative urban governance,0.55327535,urban governance issue,0.5315974,big data,0.47668976,urban governance,0.54615164,governance intelligence,0.5387926,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,44,10,0.9,smart city,0.56663907,citizen participation,0.36323553,governance intelligence framework,0.52908236,big data analysis,0.4469017,urban public service,0.40042534,collaborative urban governance,0.55327535,big data,0.47668976,urban governance issue,0.5315974,urban governance,0.54615164,governance intelligence,0.5387926,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,44,10,1.0,smart city,0.56663907,citizen participation,0.36323553,governance intelligence framework,0.52908236,big data analysis,0.4469017,urban public service,0.40042534,collaborative urban governance,0.55327535,big data,0.47668976,urban governance issue,0.5315974,urban governance,0.54615164,governance intelligence,0.5387926,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0,NAN,0.0
0,44,20,0.1,smart city,0.56663907,collaborative urban governance,0.5532753,governance intelligence,0.5387927,urban governance,0.54615164,urban governance issue,0.5315975,big data,0.47668982,governance intelligence framework,0.5290824,big data analysis,0.44690168,urban public service,0.40042531,citizen participation,0.36323547,citizen profile,0.345394492149353,data mining,0.3494408130645752,city,0.34040236473083496,governance,0.3478257656097412,data,0.33590883016586304,intelligence framework,0.3193230926990509,public service delivery,0.32616302371025085,ontology,0.28544455766677856,citizen persona,0.30492135882377625,governance issue,0.3086796998977661
0,44,20,0.2,smart city,0.56663907,governance intelligence,0.5387927,collaborative urban governance,0.5532753,big data,0.47668982,urban governance issue,0.5315975,urban governance,0.54615164,governance intelligence framework,0.5290824,citizen profile,0.3453945,big data analysis,0.44690168,citizen participation,0.36323547,urban public service,0.4004253149032593,data mining,0.3494408130645752,city,0.34040236473083496,ontology,0.28544455766677856,governance,0.3478257656097412,data,0.33590883016586304,intelligence framework,0.3193230926990509,public service delivery,0.32616302371025085,citizen persona,0.30492135882377625,governance issue,0.3086796998977661
0,44,20,0.3,smart city,0.56663907,governance intelligence,0.5387927,collaborative urban governance,0.5532753,big data,0.47668982,urban governance issue,0.5315975,citizen profile,0.3453945,urban governance,0.54615164,citizen participation,0.36323547,ontology,0.28544456,big data analysis,0.44690168,governance intelligence framework,0.5290824174880981,public service delivery,0.32616302371025085,city,0.34040236473083496,data mining,0.3494408130645752,urban public service,0.4004253149032593,governance,0.3478257656097412,intelligence framework,0.3193230926990509,data,0.33590883016586304,citizen persona,0.30492135882377625,governance issue,0.3086796998977661
