HDBSCAN_Cluster,DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI,x,y
1,161,5.0,2016,Conference Paper,Applying social norms to high-fidelity pedestrian and traffic simulations,"Smart cities are founded on complex interactions among architectural and urban designs, sensors, actuators and crowds of people with their devices. In this context, simulation becomes essential to study the effects of the technology and to understand how to improve its effectiveness on the social environment. The majority of the current pedestrian and traffic simulations adopt a bird-eye view and are driven by statistical models. While this is enough in many cases, e.g. to study traffic flow under common conditions assuming average cases, it is not appropriate when a higher level of fidelity is required. Simulated people need to show both a plausible behavior and mechanisms to coordinate with human participants in a natural way. Much of this coordination happens silently and is driven by social norms, that may vary according to culture and context. In this paper, we propose an approach to represent social norms in multi-agent systems that enables implicit coordination driven by observations of others' behaviors. This is applied specifically to the case of pedestrian movement. In order to allow for a more effective participation of humans in the simulation, our approach does not use central coordinators or coordination protocol, but rather each agent takes its own decision so to make more realistic interactions. A software architecture and initial experimental results are presented and discussed. © 2016 IEEE.",,"Robol M., Giorgini P., Busetta P.",10.1109/ISC2.2016.7580808,13.64,13.8
-1,163,5.0,2013,Book,The Gateway Arch: A biography,"Rising to a triumphant height of 630 feet, the Gateway Arch in St. Louis is a revered monument to America's western expansion. Envisioned in 1947 but not completed until the mid-1960s, the arch today attracts millions of tourists annually and is one of the world's most widely recognized structures. By weaving together social, political, and cultural history, historian Tracy Campbell uncovers the complicated and troubling history of the beloved structure. This compelling book explores how a medley of players with widely divergent motivations (civic pride, ambition, greed, among others) brought the Gateway Arch to fruition, but at a price the city continues to pay. Campbell dispels long-held myths and casts a provocative new light on the true origins and meaning of the Gateway Arch. He shows that the monument was the scheme of shrewd city leaders who sought to renew downtown St. Louis and were willing to steal an election, destroy historic buildings, and drive out local people and businesses to achieve their goal. Campbell also tells the human story of the architect Eero Saarinen, whose prize-winning design brought him acclaim but also charges of plagiarism, and who never lived to see the completion of his vision. As a national symbol, the Gateway Arch has a singular place in American culture, Campbell concludes, yet it also stands as an instructive example of failed urban planning. © 2013 by Tracy Campbell. All rights reserved.",,Campbell T.,,12.6,14.72
0,198,2.0,2020,Article,How urban forest managers evaluate management and governance challenges in their decision-making,"Decisions about urban forests are critical to urban liveability and resilience. This study aimed to evaluate the range of positions held by urban forest managers from local governments in the state of Victoria, Australia, regarding the management and governance challenges that affect their decision-making. This study was based on a Q-method approach, a procedure that allows researchers to evaluate the range of positions that exist about a topic in a structured manner based on the experiences of a wide group of people. We created statements on a wide range of urban forest management and governance challenges and asked urban forest managers to rate their level of agreement with these statements via an online survey. Managers generally agreed about the challenges posed by urban development and climate change for implementing local government policies on urban forest protection and expansion. However, there were divergent views about how effective solutions based on increasing operational capacities, such as increasing budgets and personnel, could address these challenges. For some managers, it was more effective to improve critical governance challenges, such as inter-departmental and inter-municipal coordination, community engagement, and addressing the culture of risk aversion in local governments. Urban forest regional strategies aimed at coordinating management and governance issues across cities should build on existing consensus on development and environmental threats and address critical management and governance issues not solely related to local government operational capacity. © 2020 by the authors.",Ecosystem management; Municipal government; Nature-based solutions; Q-method; Urban forest governance; Urban planning,"Ordóñez C., Kendal D., Threlfall C.G., Hochuli D.F., Davern M., Fuller R.A., van der Ree R., Livesley S.J.",10.3390/f11090963,11.54,15.93
-1,204,2.0,2019,Conference Paper,The role of smart city applications in the development of IDP areas in war countries,"The aim of this paper is the role that smart city applications can play in the development and sustainability processes in countries that have been hit by crises such as the Syrian Arab Republic, particularly Lattakia, which has been hit by a big displacement crisis. The displacement has become a big challenge for host communities and IDPs. Together, such as pressing 011 basic services and changing social needs, adopting smart applications as a step 011 the Smart City road can provide this city with an impressive leap and opportunity to make a technological change aimed at developing and improving services in a systematic and thoughtful maimer. In the post-war cities, the challenges are difficult and often the maintenance of old infrastructure cannot be abandoned because of the cost and time required to activate new systems, and other considerations related to the response City and population for sustainable development, with the ability of these applications to collect and sense a large amount of information and data affecting and then analyze, this will help these cities to move forward and the development of management systems and governance to become intelligent systems analyze and understand the needs of the Population and their lifestyles, thought, culture and heritage and the preservation of communities and nature of the characteristics, where the acceptance of the people of this development an important and decisive factor in the process of transformation towards a smart city. © 2019, IF AC (International Federation of Automatic Control) Hosting by Elsevier Ltd. All rights reserved.",Development; IDPs; Information and communication technology; Smart applications; Smart city; Social cohesion; Social inclusion; Urban planning,"Saied Y., Rodionovskaya I., Nassour M., Husen R.",10.1016/j.ifacol.2019.12.490,14.08,14.23
1,207,2.0,2018,Book Chapter,Sustainable social innovations in smart cities: Exploratory analysis of the current global situation applicable to Colombia,"In the current world most of the population is concentrated in urban areas, where people receive their education, work and leisure activities. Therefore, many challenges have appeared in cities all over the world related to growth, over- population, urban planning, quality of services, competitiveness, environmental factors and citizenship values, which have become main priorities of the managers and mayors of these cities. The Smart City concept emerges as a paradigm that aims to solve these problems and challenges, by developing policies, infrastructure, ser- vices and public awareness programs that will transform today cities, for example a future self-sustaining innovation, growth, technological development, civic and ethical citizenship and social progress. This study presents an exploratory analysis in respect of the current global situation related to the concept of Smart City, com- paring the different essential definitions and dimensions described in recent litera- ture by cited authors and related to the nomenclature of the term. The effects, challenges and opportunities that Smart Cities can offer to their citizens, has been presented, for example in different programs, projects and initiatives, that cities all over the world have implemented, focusing on sustainable social innovations, eco- nomic growth, environmental protection, quality of life, participatory governance, social and community development, citizenship education, efficient urban mobility, tourism services, health and safety. The situation in Bogota and Medellin, the two main cities of Colombia have been reviewed and studied in this work, the aspects previously mentioned have been taken into account to establish a new definition of the Smart City concept. To perform this task, a set of six dimensions and 27 subcat- egories are essential to define and measure this concept in the Colombian paradigm, which can be used to monitor the current status, in order to approximate evaluations of Colombian cities to the qualification concept described as the Smart City. Due to the lack of studies observed in this work, further research must be focused, not only on getting more data from Bogota and Medellin, but also having the opportunity to observe the situation in other important cities such as Barranquilla, Cali, Bucaramanga or Cartagena, currently no data is available. © Springer International Publishing AG, part of Springer Nature 2018. All rights are reserved.",Corporate culture; Dynamic capabilities; Entrepreneurship; Innovation; Non-profit organizations; SMEs; Sustainability,"Alonso-Gonzalez A., Chacon L.A.P., Peris-Ortiz M.",10.1007/978-3-319-89857-5_5,13.85,14.38
-1,212,2.0,2016,Article,Lewis Mumford's Urbanism and the Problem of Environmental Modernity,"This essay reconsiders the early career of Lewis Mumford and the assumption that modernity has been disastrous environmentally. Might it be possible to see Mumford, especially in his writings of the 1930s, as an early exemplar of green urbanism? Within environmental history, Mumford has been treated mostly as a regionalist - sometimes even as an opponent of the city. This essay argues that in fact his path toward ecological ""balance"" led directly through the city, not out of it. Indeed, he gives us access to modernity's ambivalence and complexity by accompanying his trenchant critique of modern cities with a positive vision for how people might design and occupy urban spaces more sustainably. To rediscover Mumford is to reconsider the city not just as a site of erasure and hubristic ""renewal"" but also as a landscape full of what he called ""remnants"" and ""persistents""; it is to rediscover modernity's environmental possibilities, in line with current trends in urban ecology and design, and with the new momentum in urban environmental history to combine material and cultural perspectives. © 2016 The Author.",,Sachs A.,10.1093/envhis/emw034,11.92,14.93
0,220,2.0,2012,Article,"Living near the ""town that lost its water"": Explaining residents' environmental concerns in a rural-small urban township in Ontario","This study is concerned with developing culturally sensitive risk management strategies among Old Order Mennonite (OOM) and other communities, living in the Township of Woolwich and farming along a tributary of the Grand River. Based on 34 semi-structured interviews with two groups of female participants, the multiple layers of culture (community context, people's shared core values, worldviews) were analyzed in terms of their effect on risk perception as well as risk attenuation or risk amplification processes. This research with excluded ""others"" articulated an exploration of modern environmental hazards in a place isolated from outsiders. The research reveals not only that epistemic difference shaped these women's perception of risk, but also that their responses were modified through ongoing obligation to cultural and religious separation, and a centuries-old resistance to change and modernity. By focusing on the influence of culture in risk perception, this case study contributes essential insights for environmental planners and managers into developing collaborative work with conservative religious communities faced with environmental hazards. Copyright © Environments: A journal of interdisciplinary studies/revue d'études interdisciplinaires.",Environmental planning; Environmental risk attenuation; Old order mennonites,"Dabrowska E.M., Bates J., Murphy B.L.",,10.93,15.84
-1,221,2.0,2012,Book,"Schooling for sustainable development: A focus on Australia, New Zealand, and the oceanic region","“This book Schooling for Sustainable Development: A Focus on Australia, New Zealand and the Oceanic Region, is the product of passionate interests of teachers, scholars and researchers located in diverse parts of the Australasian region. Working with their colleagues within local contexts they have conducted research and gathered together information for practitioners and students interested in learning more about sustainable lifestyle practices. Some of the work has taken place in remote locations and some has been in within the confines of major cities. The Australasian Region brings together people and cultures that link traditional economies to global networks and lifestyles. Diverse terrain, politics and responses typify the region. Close to Asia there are lingering ties with old European ways and cultural beliefs. The major economies of Australia and New Zealand provide the lead with development practices for lesser economies such as Papua New Guinea, Fiji and the many island nations scattered throughout the South Pacific. This complexity is not easily represented. Key issues relate to land ownership, mobilities within the region and the gradual dissemination of knowledge, skills and wealth. The book will provide both reference material and interesting reading for teachers, researchers and practitioners in interested in community based perspectives on sustainability. We have learnt from each other and hope that others will benefit from our efforts. © Springer Science+Business Media Dordrecht 2012.",Curriculum developments; Environmental education curriculum; Environmental management; Geography; Indigenous perspectives; Management of change Sustainability education; Sustainable lifestyles; Urban planning,Robertson M.,10.1007/978-94-007-2882-0,11.05,16.55
-1,232,1.0,2020,Article,Resonating the ‘culture’ debate in urban planning,"In this era of rapid urbanisation, an understanding of the role of culture in advancing urban planning and development is important for effective urban management, especially in Africa where the culture of informality is dominant. Yet, there is a dearth of research on the relationship between the culture of informality and urban planning in Africa. The purpose of this paper is twofold: (i) to analyse the influence of the culture of informality on urban planning and development in Kumasi, a rapidly urbanizing city in Ghana; and (ii) to explore how local people perceive and consider their culture of informality in the context of urban planning as a tool for development. Using mixed methods research approach (surveys, agency interviews, document review, and participant observation), findings indicate that four out of five identified values of the culture of informality have statistically significant positive influence on urban planning and development. However, there is institutional neglect of the culture of informality in urban planning due to limited understanding of the relevance of informality in urban development, contributing to environmental and socio-economic challenges (e.g., slums proliferation, extinction of green spaces). © 2020 Elsevier Ltd",Culture; Informality; Kumasi; Urban development; Urban planning; Urbanisation,"Cobbinah P.B., Asibey M.O., Gyau N.B.",10.1016/j.ccs.2020.100369,11.66,13.6
-1,236,1.0,2019,Conference Paper,The role of social and cultural interaction between Russian and Chinese students in changing the educational space of the Russian University,"Students as a special social group can be considered as a guide of interaction between the partner countries of Russia and China as representatives of different cultures and different mentalities. Interaction between Russian and Chinese universities in the scientific and educational sphere has specific features and reflects the general mechanisms of functioning in social and cultural environment. The socio-cultural context of such interaction is the life activity of megalopolis, regional features and it is related to the socio-cultural traditions of people relationship. The general purpose of the study was to identify changes in interaction between Russian and Chinese students studying in a Russian University. The study conducted in Russian and Chinese Universities. The research methodology combined both qualitative and quantitative approaches. The primary data was collected using questionnaires and in-depth interviews. Three hundred and ninety respondents - Russian students and five hundred respondents - Chinese students, were questioned on the basis of quota sampling. Depths interviews were conducted with 20 experts. The study has revealed some actual issues and tendencies of social interaction in the educational sphere. It has a temporal character and it is developed in a single educational environment of universities-partners of Russia and China. The study has identified the structure of social interaction, consisting of five levels: 1. At the level of connectivity, social relations between social and ethnic groups (in this case, Russian and Chinese students) are established on the basis of their values. 2. At the level of translation, understanding of the values of another (different) culture through the interpretation of cultural codes (cultural signs) takes place. 3. At the level of transcendence, transition from one's cultural system to another, the development of positive experience and knowledge of another cultural system take place. 4. At the level of adaptation, an interiorization, application in behaviour and activity of values of other cultural system take place. 5. At the level of inter cultural dialogue, an organization of effective and fruitful cooperation between social and ethnic groups and their representatives based on an understanding of the universal values takes place. The five levels of social interaction identified by researches in the joint educational environment of Russian and Chinese universities allow not only to find out the content components of the structure of social and cultural interaction, but also to consider its dynamics and development. Our research has identified a set of factors that affect the functioning of the interaction between Russian and Chinese students structure: geopolitical situation, cost and quality of education, adaptation of training courses for foreigners, comfort of the educational environment of University, the complexity of learning of the host country language, the prestige of education. This model of interaction between social and ethnic groups of Russian and Chinese students being representatives of partner universities is confirmed by the real practice of scientific and educational cooperation between Russian and Chinese universities. Joint forms of University work have been successfully tested and activities that have become events of inter cultural dialogue have been organized. © 2019 IOP Publishing Ltd. All rights reserved.",,"Belyaeva E., Belyaev V.",10.1088/1757-899X/603/3/032030,10.24,15.1
-1,239,1.0,2019,Review,Overview of relevant regional culture studies (the Krasnoyarsk krai): Challenges and approaches,"This article presents the results of the analysis of relevant regional culture studies. The purpose of this analysis was to determine which areas of cultural research in the modern world are the most promising ones in terms of studying the culture of the regions. Not only the articles of foreign authors were particular examples therein, but also culture studies conducted directly in the Krasnoyarsk Krai. The overview allows to conclude that studies in the following areas are relevant for the Krasnoyarsk Krai at the moment: ethnocultural processes, ethnic identity and its development, transformation of ethnic identity, language and culture of indigenous peoples of the North, migration processes, urban studies, contemporary art, art mediation, musical folklore, the concepts of “war” and “peace”. © Siberian Federal University. All rights reserved",Art mediation; Concept; Contemporary art; Culture studies; Ethnic identity; Ethnocultural processes; Krasnoyarsk Krai; Regional studies; The Arctic; Urban studies,"Degtyarenko K.A., Metlyaeva S.V., Pchelkina D.S., Fil'Ko A.I., Shpak A.A., Khrebtov M.Ya., Shimanskaya K.I.",10.17516/1997–1370–0465,10.21,15.16
-1,249,1.0,2015,Article,"Colonial architectures, urban planning and the representation of portuguese imperial history","This article proposes a critical analysis of recent interpretations made to the history of architecture and urban planning in the Portuguese colonial context in the twentieth century, particularly in the former African territories. More generally, it intends to explore how the internal history produced by specific fields of activity, such as architecture or urbanism, can reinforce the logic of a national and nationalized history. This effect is due partly to the fact that the legitimacy of these fields is largely dependent on the national identification in the context of activities that are internationalized. I will argue that the specific field of activity, while creating this internal discourse, can directly or indirectly produce representations of the nation, its history and its people on a larger scale, penetrating popular culture and influencing a shared common sense. In the case in question, the internal discourse on architectural and urbanistic works, on authors and styles, eventually reinforces an idealized and idyllic image of Portuguese colonialism. © 2015 Intellect Ltd Dossier.",Architecture; Modernization; Portuguese colonialism; Representation memory; Urban planning,Domingos N.,10.1386/pjss.14.3.235_1,11.45,13.81
1,251,1.0,2013,Article,Future metropolis,"Florida is an American urban studies theorist, head of the Martin Prosperity institute at the Rotman school of Management, university of Toronto, and a doyen of the urban planning sector, so when he speaks the community listen. Modern cities are at the heart of economic growth, driving innovation and delivering a breeding ground for culture. With greater size comes enhanced efficiency, but for large cities to maximize this potential they need to attract innovative people and investment to make the ideas happen. They need to find a way to leverage the benefits big cities bring, while managing the inevitable challenges they face. Social and economic pressures, plus these technological opportunities, create challenges for cities that engineers working in a multidisciplinary environment are well placed to address. These are simple examples of city systems being made more efficient through an integrated approach and the use of technology. This is a growing opportunity for the engineering community to work collaboratively and innovatively with technology partners to find real world solutions.",,Harris A.,10.1049/et.2013.0203,13.32,14.31
-1,254,1.0,2009,Book Chapter,Staying too long at the fair: Philadelphia planning and the debacle of 1976,"In 1682, 1776, or 1876, the optimism of Edmund Bacon's remarkable 1959 vision for Philadelphia's future-""Philadelphia in the Year 2009""-would have surprised no one. From its founding, Philadelphia's unfolding futures were consistently dynamic, focusing the energies of colonial expansion, democratic governance, and industrialization in one urban crucible. No other city in America exhibited each trend so dramatically. It was the Centennial Exhibition in Philadelphia in 1876- with the glass and steel dome of its Memorial Hall, its displays of telegraphy and the telephone, its prototype steam automobiles-that first demonstrated to Americans what an industrialized nation might really look like. Ed Bacon was an enthusiast of world's fairs and public exhibitions, writing and speaking of them throughout his career to illustrate and promote trends in urban development, and working in the genre himself to advance a far-reaching planning agenda for Philadelphia in the postwar decades. Philadelphia emerged from World War II burdened by creaking infrastructure and a housing shortage, its Center City business district underperforming against rival cities. Deindustrialization was already noticeable by the mid-1950s, an emerging economic reality that foretold difficulty in achieving the social goals of a new and aggressive generation of reform-minded political leadership.1 Residents were embarking for the suburbs at a steady clip, with the city falling by 1960 from third to fourth in population behind Los Angeles.2 Bacon's 50-year vision projected against this backdrop might have struck the reader as cheerful but unrealistic, even naïve. But what good is a prophecy if it does not reveal a hidden future, a future obstructed? Bacon's future was a city revitalized, beautified, and modernized in time to host the nation's Bicentennial celebration and a simultaneous 1976 Philadelphia World's Fair. Imaginative planning was his method, enabling the political gatekeepers along with the citizens of the city to see with him decades ahead and to grasp the occasion of a fair to accomplish lasting change for the city's built environment and its people. ""Philadelphia in the Year 2009"" builds its case on this one powerful idea: A world's fair could transform it into a model of humane urbanism.3 Considering his vantage point in 1959, it is possible to imagine why Ed Bacon might predict the future of Philadelphia with such mesmerizing flourishes. The Philadelphia City Planning Commission (PCPC), under his directorship, was in the midst of one of the longest winning streaks any urban planning body had or has ever achieved. With Penn Center, Society Hill, Independence Mall, the neighborhoods of Eastwick and the Far Northeast each underway or finished, Bacon and his team of young planners were totally in their stride in 1959, working to think, dig, and build the city out of its rut. The Market East transportation center, a pedestrian-friendly Chestnut Street, and a tourist-friendly Delaware waterfront were all on Bacon's drawing board, too. These were the varied pieces, described in turn by each of the authors in this volume, of a full urban-renewal portfolio advanced consistently over more than two decades by the PCPC. Postwar federal legislation enabled city officials for the first time to broadly exercise eminent domain powers, moving masses of residents and bulldozing whole sections of the city, planning and building anew.4 Ed Bacon's PCPC was certainly of its time in this respect and forceful in its place, stirring up both wonder and backlash. The old industrial city, the city that had lain fallow through the Depression and World War II, was awakening slowly to the possibility of highrises and integrated transportation hubs, and at the same time rediscovering its walkable character and the vernacular beauties of its historic neighborhoods. Bacon's idea was to liberate William Penn's grid from over a century of industrial-age clutter and to make the city simultaneously auto-, pedestrian-, and investment-friendly. Bacon understood the power of display and salesmanship as keys to making his idea of the next Philadelphia into something tangible. In this spirit, his ""2009"" essay arrived on newsstands in 1959. Could new high-rises and a suburban-style shopping center downtown reverse massive job losses and a suburban exodus? Whether the PCPC's projects were comprehensive enough remained an open question in 1959. In this context, the Philadelphia World's Fair could provide a shared goal, a focused way for Bacon to complete the projects he wanted. Market East, the Chestnut Street pedestrian mall, and even the heliports and Kabuki dancers really pale in comparison, though, to his essay's boldest claims. In 2009 Philadelphia will not have any bad neighborhoods, suburbanites will have moved back bringing their vitality and tax dollars with them, greenways will ring the city, transportation options will be rational and varied; the entire metropolis will reflect the best and brightest ideas that modern urban planning can deliver. Bacon's predictions still astound with their self-confidence, and throughout the 1960s and into the 1970s, from City Hall to the halls of academia and elite architecture firms and bankers' offices, from newsrooms to neighborhoods across the city, Philadelphians would grapple with the idea that a world's fair could help deliver the future city they desired. This chapter examines the fair-as-urban renewal formula that Ed Bacon worked with to promote his long-range planning objectives in Philadelphia. The ""2009"" essay was just one of the many publications and speeches he used to stimulate and sustain interest in the manifold projects of the PCPC. But here was a truly seductive model of development. If a world's fair could leave useful permanent structures behind while simultaneously rejuvenating public faith in the city, then what was the downside? Ed Bacon and scores of Philadelphians would take up this challenge, shaping it over a 15-year period to fit their own visions for the future of their city. From London's 1851 Crystal Palace Exhibition to New York's 1939 World's Fair, such events periodically announced new eras in technology and science, in business, and in culture. As Bacon and other key players in Philadelphia intuited, they also offered host cities opportunities to innovate in urban design. Starting with Brussels in 1958 a new generation of postwar world's fairs began, and the planning for the Philadelphia Fair took place as fairs were held in Seattle (1962), New York (1964), Montreal (1967), San Antonio (1968), and Osaka (1970). The difficulties of the New York Fair and the success of the Montreal one especially played defining roles as the Philadelphia planning process went forward. Learning and applying lessons from fairs in other cities and other eras proved difficult for Philadelphia's planners. The chapter develops two main analytical points. First, world's fairs have historically proven as different and mercurial as the cities and time periods of their creation, and have rarely inspired large-scale urban renewal in host cities in predictable, linear ways. The historical lessons and legacies of world's fairs for urban planners were (and remain) decidedly ambiguous. But by studying the period of gestation for a fair, and perhaps by extension any large-scale civic undertaking, we gain critical insight into the dominant conflicts shaping the modern city. As the planning process moved into the 1960s and early 1970s, it became more and more evident that the Philadelphia World's Fair of 1976-if it was to happen-would not recreate the 1876 Centennial Exhibition or launch an urban renaissance so much as reflect the clashing ambitions of citizens caught in a declining American industrial metropolis. The final plan, to the extent there ever was one plan, deviated starkly in both intention and design from Bacon's 1959 vision. This leads to the second point. The deviation from Bacon's ""2009"" vision shows two quite specific urban historical processes working in conjunction: The decline of the ""master planner"" and by extension New Deal/Great Society urban liberalism, and the rise of a consensus-seeking planning model driven by the maturation of urban community-based protest movements. The evolving plans for the World's Fair vividly show these trends defining one another, with plans for (and protest against) the Fair emerging from all quarters of the city, diluting the strength of Bacon's 1959 vision, while at the same time adding elements more desirable, more democratic, to the multiple communities affected. Between 1970 and 1972 planning for the Fair broke apart amid a prolonged season of racial strife, intergenerational resentment, federal disinvestment, and a creeping urban pessimism. Combined with hesitant municipal leadership this climate of urban uncertainty clouded the vision of a fair-as-catalyst to a utopian ""Philadelphia in the Year 2009."". Copyright © 2009 University of Pennsylvania Press.",,Knowles S.G.,,12.64,14.61
-1,257,1.0,2007,Review,Whither aboriginal education?,"Taiwanese government is continuously putting significant efforts into aboriginal education that is vital to keep their traditional cultures alive and offers a way to success and self-realization. Adding points to school admission examination scores and government funding for overseas students are benefiting aboriginal students. The government, in addition to the preservation of aboriginal language, has worked out a system for writing the languages, completed the compilation of the teaching material for the nine-year compulsory education system and passed the relevant laws to encourage indigenous students. The College of Indigenous Studies at National Dong Hwa University is expected to become a foundation for talent cultivation and offer job opportunities to indigenous people. Some tribal colleges have also been set up to combine ethnic, educational, cultural and community resources to develop tribal wisdom and shape a collective will in tribes.",,"Kung W.-C., Garuljigulj R., Sun T.-C., Wang M.-H.",,10.22,17.16
-1,258,1.0,2006,Book Chapter,The 1876 centennial in Philadelphia: Elite networks and political culture,"AT NOON on May 10, 1876-after years of controversy, construction, and fuss-President Ulysses S. Grant and Emperor Dom Pedro of Brazil entered Machinery Hall to open the Centennial Exhibition of 1876 in Philadelphia. Since early morning, the day's 186,000 attendees had been streaming through the gates. The president and the emperor stood in front of thirteen acres of motionless machinery, all connected by pulleys, shafts, wheels and belts to the giant Corliss engine in the central transept. Several hundred invited guests, already waiting there, made room for the ceremonial party to climb upon the concrete base of the huge metal monster towering forty feet above their heads almost to the trussed roof of the Hall. Machinery Hall was one of five major buildings put up by exhibition organizers in Fairmount Park; outside groups built dozens more. The Main Building was the largest in the world at the time-over a third of a mile long. Visitors marveled at the items on display: A typewriter, Hires root beer, the Statue of Liberty's torch, the Westinghouse air brake, Fleischmann's yeast, cable from the Brooklyn Bridge, Bell's telephone, and Otis's elevator.2 The Centennial was a resounding success, dramatically displaying Philadelphia's wealth and industrial might. Over nine million people-nearly one-fifth of the country's population-attended before its close in November. It was the first international exposition held in the United States and probably the single most important cultural event of its era. Foreigners flocked to Philadelphia-inaugurating mass tourism to the United States-to see American industrial innovations and dozens of foreign exhibits from Britain, Norway, Belgium, Russia, Japan, China, Sweden, Germany, France, Italy, Canada, Mexico, Brazil, and ""two large Arab tents."" This influx of visitors and national cultures also opened Philadelphia andthe United States to a world of new influences; the Japanese exhibit in particular stirred an Oriental design fashion in the United States.3 Beyond the pomp, the fanfare, the hotel receipts, and the visitors, the Centennial also helped restructure the city's politics. The event both cemented networks of alliances among previously divided elites and marked the ascendance of a Republican hegemony in local political culture that would be virtually unchallenged for the next sixty years. The Republican regime that coalesced in the 1870s combined several elements: party bossism centered in control of several city agencies, an electoral machine that came to trade votes for public construction contracts, business support based in ideological solidarity (support for protectionist legislation), and reliance on rail- And port-related industries as the engine of the city's economy. In Philadelphia's case, the irony is that those Republicans who did the most to make the Centennial happen-large, reformist civic organizations like the Union League that played crucial roles in event planning and in promoting commitment to the Republican Party-did not necessarily enjoy the political fruits of their labors. Over time, the elite's cultural and ideological commitment to Republicanism became a straitjacket, and they lost control of the polity they had helped build. More broadly, I use the example of the Centennial to examine the role that cultural projects play in urban governance. These projects, and the planning efforts that produce them, contribute to the emergence and consolidation of governing regimes out of situations of extreme political discord and fragmentation. They connect processes of elite network formation (social capital) and ideological consolidation. These two processes in turn are the building blocks of hegemony in local governance-cultural and social leadership that shapes people's political commitments and the extent to which they are willing to consider or pursue alternatives to prevailing arrangements. © 2006 by Temple University Press. All rights reserved.",,Hodos J.,,12.7,14.67
