HDBSCAN_Cluster,DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI,x,y
-1,90,20.0,2010,Review,Population and climate change.,"To review, the four broad dimensions of any complex human problem, including climate change, are the human population, economics, culture, and environment. These dimensions interact with one another in all directions and on many time-scales. From 2010 to 2050, the human population is likely to grow bigger, more slowly, older, and more urban. It is projected that by 2050 more than 2.6 billion people (almost 94% of global urban growth) will be added to the urban population in today's developing countries. That works out to 1.26 million additional urban people in today's developing countries every week from 2010 to 2050. Humans alter the climate by emitting greenhouse gases, by altering planetary albedo, and by altering atmospheric components. Between 1900 and 2000, humans' emissions of carbon into the atmosphere increased fifteenfold, while the numbers of people increased less than fourfold. Population growth alone, with constant rates of emissions per person, could not account for the increase in the carbon emissions to the atmosphere. The world economy grew sixteenfold in the twentieth century, accompanied by enormous increases in the burning of gas, oil, and coal. In the last quarter of the twentieth century, population grew much faster in developing countries than in high-income countries, and, compared with population growth, the growth of carbon emissions to the atmosphere was even faster in developing countries than in high-income countries. The ratio of emissions-to-population growth rates was 2.8 in developing countries compared with 1.6 in high-income countries. Emissions of CO2 and other greenhouse gases are influenced by the sizes and density of settlements, the sizes of households, and the ages of householders. Between 2010 and 2050, these demographic factors are anticipated to change substantially. Therefore demography will play a substantial role in the dynamics of climate changes. Climate changes affect many aspects of the living environment, including human settlements, food production, and diseases. These changes will affect poor people more severely than rich, and poor nations more severely than rich. Yet not enough is known to predict quantitatively many details that will matter enormously to future people and other species. Three kinds of responses are related to demographic issues that affect climate changes: universal secondary education, voluntary contraception and maternal health services, and smarter urban design and construction. These responses may prevent, reduce, or ameliorate the impacts of climate changes. They are as relevant to rich countries as to poor, though in ways that are as different as are rich countries and poor. They are desirable in their own right because they improve the lives of the people they affect directly; and they are desirable for their beneficial effects on the larger society and globe. They are effective responses to the twin challenges of reducing poverty and reducing greenhouse gas emissions.",,Cohen J.E.,,16.43,22.39
-1,91,20.0,2009,Article,Geography of protest: Places of demonstration in Buenos Aires and Seoul,"Demonstrations shape the urban landscape and affect the normal functions of a city. They disrupt traffic, make marginalized people and neglected areas visible in city centers, and challenge élite designs of urban landscape both visually and functionally. Demonstrations question élite norms by using city space in nonconformist ways for making claims, and by charging places with demonstrators' own meanings. Differences between Buenos Aires and Seoul show that historically developed conventions and symbolic readings of city space matter in the strategic choice of places to protest. Yet most demonstration sites belong to the same major categories. Demonstrators may gather outside governmental buildings to communicate with the authorities; at centers of commercial activity to appeal to the public; to places that link them historically, culturally or morally with symbolically important events; or at places connected with a particular grievance. Along with local traditions, an internationally shared demonstration culture determines what kinds of places are suitable for demonstrations. Copyright © 2009 by Bellwether Publishing, Ltd. All rights reserved.",City space; Demonstrations; Public space; Public sphere; Social movements,Salmenkari T.,10.2747/0272-3638.30.3.239,17.22,20.34
1,92,20.0,2009,Article,Light Night: An “enlightening” place marketing experience,"Purpose – The Light Night initiative currently under development in the UK offers an innovative approach to revitalising town and city centres by involving residents and visitors through culture and the arts. This initiative is based on the successful Nuit Blanche (White Night) culture/led urban revitalisation model tested in cities like Brussels, Madrid, Montreal, Rome, São Paulo, Skopje and Toronto, where the Nuit Blanche programme alone resulted in an estimated $4.9 million economic impact on the city and attracted 800,000 people (Toronto). This paper aims to review elements of good practice internationally in the implementation of this concept and suggest a way forward for its realisation in the UK. Design/methodology/approach – This case study builds on the 24/hour city concept and provides a practical example of how culture/led urban revitalisation through the Light Night programme can be implemented in Birmingham, Leeds, Liverpool, Nottingham and Sheffield based on successful international experiences. Findings – Evidence gathered through a review of the literature provided in this case study would suggest that community involvement through creative culture/led urban revitalisation initiatives can be instrumental in developing sustainable places and communities. Furthermore, it may provide a pathway towards overcoming some of the negative perceptions associated with the night/time economy in many British town and city centres. The Light Night programme provides an opportunity for key social stakeholders to implement this through its focus on shared culture, history and identity. Originality/value – This paper reviews the evolution of the European Nuit Blanche initiative using a case study approach, and its interpretation in the UK through the Light Night programme. It further explores the economic, cultural and social benefits of Light Nights and Nuit Blanche on community cohesion, tourism and regeneration. This paper is of value to practitioners and policy/makers in place marketing, town centre management, local authority economic development officers, business managers, urban regeneration consultants, academics, tourism officers, community leaders and town centre residents. © 2009, Emerald Group Publishing Limited",Cities; Culture; United Kingdom; Urban regions,"Jiwa S., Andres Coca/Stefaniak J., Blackwell M., Rahman T.",10.1108/17538330910975883,17.31,20.81
2,93,19.0,2017,Book,"An introduction to sustainable transportation: Policy, planning and implementation: Second edition","Cities around the globe struggle to create better and more equitable access to important destinations and services, all the while reducing the energy consumption and environmental impacts of mobility. An Introduction to Sustainable Transportation illustrates a new planning paradigm for sustainable transportation through case studies from around the world with hundreds of valuable resources and references, color photos, graphics and tables. The second edition builds and expands upon the highly acclaimed first edition, with new chapters on urban design and urban, regional and intercity public transportation, as well as expanded chapters on automobile dependence and equity issues; automobile cities and the car culture; the history of sustainable and unsustainable transportation; the interrelatedness of technologies, infrastructure energy and functionalities; and public policy and public participation and exemplary places, people and programs around the globe. Among the many valuable additions are discussions of autonomous vehicles (AVs), electric vehicles (EVs), airport cities, urban fabrics, urban heat island effects and mobility as a service (MaaS). New case studies show global exemplars of sustainable transportation, including several from Asia, a case study of participative and deliberative public involvement, as well as one describing life in the Vauban ecologically planned community of Freiburg, Germany. Students in affiliated sustainability disciplines, planners, policymakers and concerned citizens will find many provides practical techniques to innovate and transform transportation. © 2018 Preston L. Schiller and Jeffrey R. Kenworthy. All rights reserved.",,"Schiller P.L., Kenworthy J.R.",10.4324/9781315644486,18.17,22.38
-1,94,19.0,2014,Book,Blue urbanism: Exploring connections between cities and oceans,"What would it mean to live in cities designed to foster feelings of connectedness to the ocean? As coastal cities begin planning for climate change and rising sea levels, author Timothy Beatley sees opportunities for rethinking the relationship between urban development and the ocean. Modern society is more dependent upon ocean resources than people are commonly aware of, from oil and gas extraction to wind energy, to the vast amounts of fish harvested globally, to medicinal compounds derived from sea creatures, and more. In Blue Urbanism, Beatley argues that, given all we've gained from the sea, city policies, plans, and daily urban life should acknowledge and support a healthy ocean environment. The book explores issues ranging from urban design and land use, to resource extraction and renewable energy, to educating urbanites about the wonders of marine life. Beatley looks at how emerging practices like ""community supported fisheries"" and aquaponics can provide a sustainable alternative to industrial fishing practices.Other chapters delve into incentives for increasing use of wind and tidal energy as renewable options to oil and gas extraction that damages ocean life, and how the shipping industry is becoming more ""green."" Additionally, urban citizens, he explains, have many opportunities to interact meaningfully with the ocean, from beach cleanups to helping scientists gather data. Ultimately, he explains that we must create a culture of ""ocean literacy"" using a variety of approaches, from building design and art installations that draw inspiration from marine forms, to encouraging citizen volunteerism related to oceans, to city-sponsored research, and support for new laws that protect marine health. Equal parts inspiration and practical advice for urban planners, ocean activists, and policymakers, Blue Urbanism offers a comprehensive look at the challenges and great potential for urban areas to integrate ocean health into their policy and planning goals. © 2014 Timothy Beatley. All rights reserved.",biomass; bioremediation; carbon reduction; climate change adaptation; climate change mitigation; coastal resilience; distributed energy systems; geothermal energy; green streets; hydrogen power; infrastructural ecologies; renewable energy; siting public utilities; smart grid; solar power; stormwater management; urban resilience; waste combustion; waste-to-energy facilities; water scarcity; water treatment and storage,Beatley T.,10.5822/978-1-61091-564-9,17.32,22.12
4,95,18.0,2017,Article,Perceived health benefits and willingness to pay for parks by park users: Quantitative and qualitative research,"Whilst a growing body of evidence demonstrates people derive a range of health and wellbeing benefits from visiting parks, only a limited number of attempts have been made to provide a complementary economic assessment of parks. The aim of this exploratory study was to directly estimate the perceived health and wellbeing benefits attained from parks and the economic value assigned to parks by park users in Victoria, Australia. The research employed a mixed methods approach (survey and interviews) to collect primary data from a selection of 140 park users: 100 from two metropolitan parks in Melbourne and 40 from a park on the urban fringe of Melbourne, Victoria. Our findings suggest that park users derive a range of perceived physical, mental/spiritual, and social health benefits, but park use was predominantly associated with physical health benefits. Overall, our exploratory study findings suggest that park users are willing to pay for parks, as they highly value them as places for exercising, socialising, and relaxing. Importantly, most people would miss parks if they did not exist. The findings aim to provide park managers, public health advocates, and urban policy makers with evidence about the perceived health and wellbeing benefits of park usage and the economic value park visitors place on parks. © 2017 by the authors. Licensee MDPI, Basel, Switzerland.",Economic value; Health; Parks; Wellbeing,"Henderson-Wilson C., Sia K.-L., Veitch J., Staiger P.K., Davidson P., Nicholls P.",10.3390/ijerph14050529,16.74,23.1
-1,96,18.0,2011,Article,Producing and consuming the painter Raphael's birthplace,"Purpose – The purpose of this paper is to draw upon Johnson's “Circle of Culture” to develop a cultural approach for studying place marketing's internal audience. A research project on the small Italian Renaissance city of Urbino explores how a number of marketing events dedicated to the painter Raphael, who was born there, have been produced and then received among different urban “populations” (dwellers, commuters, students, etc.). The second part of the paper conceptualizes events as both “inward” and “outward” forces and compares the Raphaellian events with some of Urbino's traditional festivities. Design/methodology/approach – This is a qualitative study that applies discourse analysis to media texts, official documents and 42 in-depth interviews held with both local officials and internal place consumers. Findings – The inquiry reveals a predominance of discourses in support of the events: civic pride, identification, and economic benefits. What is more striking is that some participants not only appreciated the marketing events but “went beyond” by producing discourses in support of a more intensive exploitation of Urbino's cultural and heritage resources. Research limitations/implications – Quantitative research is recommended to generalize evidence stemming from ethnographic inquiry and to measure “the magnitude” of the different discourses produced by the people. Originality/value – This paper contributes to overcoming the materialist perspective which underpins a consistent part of literature by showing a new (counter)example of the “non-oppositional voices” of place marketing. Moreover, it sheds more light on how “tertiary communication” takes place and how it can be properly investigated. © 2011, Emerald Group Publishing Limited.",Cities; Festivals; Heritage; Italy; Place branding; Place marketing,Giovanardi M.,10.1108/17538331111117160,17.36,20.52
-1,97,18.0,2011,Article,Planning for sustainable urban areas or everyday life and inclusion,"This paper discusses the extent to which the diversity and equality agenda is being taken into account at street level as planners and urban designers seek to create sustainable settlements. The paper argues that many design policies inspired by the sustainability agenda do not take into account inclusive urban design considerations, and thus large sectors of the population are adversely affected. While attention is given to the needs of the disabled, particular emphasis is put in this paper upon the design needs of women and older people who together compose around a third of the population. The impact of compact layouts and higher densities in residential areas is first discussed, along with the problems created by increased car control, without commensurate transport policy alternatives, or adequate, safe pedestrian routeways. Second the problems of city centres are discussed where sustainability policy is also being targeted, but other priorities including the new urbanism, the 24-hour city, the evening economy and the city of culture jostle for pre-eminence. It is concluded that the lack of awareness of people's needs and inclusive design principles are reducing the chances of ordinary people accessing, comfortably moving around and enjoying the city. In order to bridge the gap between sustainability and inclusive design in planning, it is concluded that greater emphasis must be given to user needs and the constraints of everyday life.",Pavement design; Social impact; Sustainability,Greed C.,10.1680/udap.2011.164.2.107,17.78,21.95
0,98,18.0,2010,Article,Disability culture in West Africa: Qualitative research indicating barriers and progress in the greater Accra region of Ghana,"In 2006, Ghana passed a Disability Rights Bill which proposes that by 2016 Ghana will provide disabled persons in the country with a variety of services and equal employment opportunities. This article presents interviews conducted with community leaders from the Greater Accra region of Ghana in 2009, examining the current views of persons with disabilities in the country. Using qualitative analytic methods, these interviews were coded for themes and examined in relation to historical perceptions of disabled persons in Ghana. The results suggest that there appears to be a growing acceptance that people with disabilities have rights as human beings and that the Disability Rights Bill is a positive step in the right direction for Ghana. There was no consensus, however, on what these basic rights entail, and who is responsible for enforcing and funding new policies. A potential barrier to progress included non biologically based beliefs about what causes disability, which were reported to resonate strongly with many Ghanaians. Copyright © 2010 John Wiley & Sons, Ltd.",Culture; Developing countries; Disability culture; Disability rights; Ghana; International education; Occupational therapy; Qualitative research; Rehabilitation; Study abroad disability,Reynolds S.,10.1002/oti.303,18.57,18.72
-1,99,18.0,2009,Article,"Town planning in postcolonial India, 1947-1965: Chandigarh re-examined","The objective of this article is to reassess the new town building movement in India from 1947 to 1965 through a re-examination of the making of Chandigarh, to show how nationalism, modernism, and local regional influences affected the design and building of new towns. Chandigarh emerged as part of the post-Partition need for a new capital for the Punjab, and involved the efforts of several people and levels of government. The context of newly achieved nationhood became important in the way it shaped the ideals of both national and local political leaders, who wanted architects to transfer these into built form. How successful the architects were in this enterprise was shaped by their professional ideologies and understanding (or lack of it) of the local. Much scholarship exists on issues such as early decisions about Chandigarh's establishment, the Mayer and Le Corbusier plans for the city, and the buildings comprising the Capitol complex that were designed by Le Corbusier. Much less attention has been given to the residential areas of Chandigarh and all that lay beyond the Capitol complex and constitutes the actual town. How did the ideas of modernism, the requirements of the nationalist state, and concern for the local shape the built environment? Was a Western urban design simply replicated here or were there modifications to suit locality and culture? Copyright © 2009 by Bellwether Publishing, Ltd. All rights reserved.",,Shaw A.,10.2747/0272-3638.30.8.857,15.96,20.52
0,100,18.0,2007,Article,'People make assumptions about our communities': Sexual health amongst teenagers from black and minority ethnic backgrounds in East London,"Objectives. (1) To explore sexual behaviour and relationships amongst Black and minority ethnic (BME) teenagers in East London. (2) To examine how these relationships are shaped by culture, gender, peer norms and religion. (3) To describe the implications for sexual health policy and practice in urban, multicultural areas. Design. This report draws primarily on the qualitative arm of a mixed methods study which collected data from 126 young people, aged 15-18, largely through focus groups in the London boroughs of Hackney, Newham and Tower Hamlets. Results. Previous research has reported culture influencing the patterning of risk/protection amongst BME groups. Our data suggest that this is mediated by gender, religion and youth. Religion reportedly influenced young women's sexual behaviour in multiple ways. Young people described gendered norms in meeting and flirting with partners, and the role of mobile phones and peer pressure. Conclusion. Our paper suggests culture, gender, religion and youth influence BME teenagers in aspects of sexual relationships, and that these social markers may have different contextual meanings for individuals. The multiplicity of factors affecting attitudes/behaviour requires a range of contraceptive, counselling, screening and sex education services available for all teenagers, although delivery patterns may differ in response to differing needs. © 2007 Taylor & Francis.",Culture; Ethnicity; Gender; Pregnancy; Relationships; Religion; Sexuality; Youth,"Sinha S., Curtis K., Jayakody A., Viner R., Roberts H.",10.1080/13557850701616839,19.15,18.26
0,101,17.0,2016,Article,‘They aren't really black fellas but they are easy to talk to’: Factors which influence Australian Aboriginal women's decision to disclose intimate partner violence during pregnancy,"Objectives intimate partner violence is a significant global health problem but remains largely hidden. Understanding decisions about whether or not to disclose violence in response to routine enquiry in health settings can inform safe and responsive systems. Elevated rates of violence and systematic disadvantage found among Indigenous women globally, can impact on their decisions to disclose violence. This study aimed to test, among Indigenous women, a model for decisions on whether to disclose intimate partner violence in the context of antenatal routine screening. Design we employed Qualitative Configurative Analysis, a method developed for the social sciences to study complex phenomena with intermediate sample sizes. Data were drawn from single semi- structured interviews with Indigenous women 28+ weeks pregnant attending antenatal care. Interviews addressed decisions to disclose recent intimate partner violence in the context of routine enquiry during the antenatal care. Interview transcripts were binary coded for conditions identified a priori from the model being tested and also from themes identified within the current study and analysed using Qualitative Configurative Analysis to determine causal conditions for the outcome of disclosure or non-disclosure of violence experienced. Settings five Aboriginal and Maternal Infant Health Services (two urban and three regional), and one mainstream hospital, in New South Wales, Australia. Participants indigenous women who had experienced partner violence in the previous year and who had been asked about this as part of an antenatal booking-in visit. Of the 12 participants six had elected to disclose their experience of violence to the midwife, and six had chosen not to do so. Findings pathways to disclosure and non-disclosure were mapped using Qualitative Configurative Analysis. Conditions relevant to decisions to disclose were similar to the conditions for non-Aboriginal women found in our earlier study. Unique to Aboriginal women's decisions to disclose abuse was cultural safety. Cultural safety included elements we titled: Borrowed trust, Build the relationship first, Come at it slowly and People like me are here. The absence of cultural safety Its absence was also a factor in decisions not to disclose experiences of violence by this group of women. Key conclusions cultural safety was central to Indigenous women's decision to disclose violence and processes for creating safety are identified. Other forms of safety which influenced disclosure included: safety from detection by the abuser; safety from shame; and safety from institutional control. Disclosure was promoted by direct asking by the midwife and a perception of care. Non-disclosure was associated with a lack of care and a lack of all four types of safety. Experiences of institutional racism were associated with Indigenous women's perceived risk of control by others, particularly child protection services. Implications for practice policies to ask abuse questions at first visits and models where continuity of care is not maintained, are problematic for Aboriginal women, among whom relationship building is important as is ample warning about questions to be asked. Strategies are needed to build cultural safety to counter widespread racism and promote safe opportunities for Indigenous women to disclose intimate partner violence and receive support. Elements of cultural safety are necessary for vulnerable or marginalised populations to fully utilise available health services. © 2016",Cultural safety; Culture; Disclosure; Indigenous health services; Intimate partner violence; Midwifery,"Spangaro J., Herring S., Koziol-Mclain J., Rutherford A., Frail M.-A., Zwi A.B.",10.1016/j.midw.2016.08.004,18.88,18.12
6,102,17.0,2016,Article,Enhancing urban landscape configurations by integrating 3D landscape pattern analysis with people’s landscape preferences,"Rapid urbanization in China has become an important social-economic issue. During the process of urbanization, a diversity of factors should be balancedly considered for the design of landscape configuration. Amongst these factors, people’s landscape preferences are given growing emphasis. Landscape preferences have been widely examined and some studies have been designed to link landscape preferences to landscape patterns. However, most studies have been conducted from a 2D perspective and therefore cannot simulate people’s actual perception of local landscape configurations. This paper proposes a framework, based on which 3D landscape pattern analysis and landscape preferences can be efficiently integrated for evaluating urban landscape configurations. Airborne light detection and ranging (Lidar) is an ideal tool for conducting 3D landscape pattern analysis. In accordance with 3D landscape pattern analysis, standardized and generally applicable surveys of landscape preferences can be designed and conducted in different areas. A case study was conducted in Cambridge and Canvey, UK to demonstrate how 3D urban landscape patterns can be analyzed. Furthermore, a case study was conducted in Cambridge, UK and Nanjing, China to explain how people’s landscape preferences can be acquired and compared. Landscape pattern analysis indicated that 3D landscape models effectively revealed comprehensive landscape patterns and simulated people’s perception of local landscape configurations. For instance, cross-culture surveys on general landscape preferences proved the existence of commonly shared landscape preferences, which may be used as evaluation criteria. This methodology provides reference for landscape planners and decision makers to enhance urban landscape configurations. The methodology is of potential contribution to China’s rapid urbanization by suggesting practical approaches to improve landscape patterns according to people’s preferences. © 2016, Springer-Verlag Berlin Heidelberg.",3D pattern analysis; Evaluation; Landscape preferences; Lidar; Urbanization,"Chen Z., Xu B.",10.1007/s12665-016-5272-7,16.05,22.94
0,103,17.0,2015,Article,A pilot study on integrating videography and environmental microbial sampling to model fecal bacterial exposures in peri-urban Tanzania,"Diarrheal diseases are a leading cause of under-five mortality and morbidity in sub-Saharan Africa. Quantitative exposure modeling provides opportunities to investigate the relative importance of fecal-oral transmission routes (e.g. hands, water, food) responsible for diarrheal disease. Modeling, however, requires accurate descriptions of individuals' interactions with the environment (i.e., activity data). Such activity data are largely lacking for people in low-income settings. In the present study, we collected activity data and microbiological sampling data to develop a quantitative microbial exposure model for two female caretakers in peri-urban Tanzania. Activity data were combined with microbiological data of contacted surfaces and fomites (e.g. broom handle, soil, clothing) to develop example exposure profiles describing second-by-second estimates of fecal indicator bacteria (E. coli and enterococci) concentrations on the caretaker's hands. The study demonstrates the application and utility of video activity data to quantify exposure factors for people in low-income countries and apply these factors to understand fecal contamination exposure pathways. This study provides both a methodological approach for the design and implementation of larger studies, and preliminary data suggesting contacts with dirt and sand may be important mechanisms of hand contamination. Increasing the scale of activity data collection and modeling to investigate individual-level exposure profiles within target populations for specific exposure scenarios would provide opportunities to identify the relative importance of fecal-oral disease transmission routes. © 2015 Julian, Pickering.",,"Julian T.R., Pickering A.J.",10.1371/journal.pone.0136158,19.6,18.8
4,104,17.0,2013,Article,Virtual garden computer program for use in exploring the elements of biodiversity people want in cities,"Urban ecology is emerging as an integrative science that explores the interactions of people and biodiversity in cities. Interdisciplinary research requires the creation of new tools that allow the investigation of relations between people and biodiversity. It has been established that access to green spaces or nature benefits city dwellers, but the role of species diversity in providing psychological benefits remains poorly studied. We developed a user-friendly 3-dimensional computer program (Virtual Garden [www.tinyurl.com/3DVirtualGarden]) that allows people to design their own public or private green spaces with 95 biotic and abiotic features. Virtual Garden allows researchers to explore what elements of biodiversity people would like to have in their nearby green spaces while accounting for other functions that people value in urban green spaces. In 2011, 732 participants used our Virtual Garden program to design their ideal small public garden. On average gardens contained 5 different animals, 8 flowers, and 5 woody plant species. Although the mathematical distribution of flower and woody plant richness (i.e., number of species per garden) appeared to be similar to what would be expected by random selection of features, 30% of participants did not place any animal species in their gardens. Among those who placed animals in their gardens, 94% selected colorful species (e.g., ladybug [Coccinella septempunctata], Great Tit [Parus major], and goldfish), 53% selected herptiles or large mammals, and 67% selected non-native species. Older participants with a higher level of education and participants with a greater concern for nature designed gardens with relatively higher species richness and more native species. If cities are to be planned for the mutual benefit of people and biodiversity and to provide people meaningful experiences with urban nature, it is important to investigate people's relations with biodiversity further. Virtual Garden offers a standardized tool with which to explore these relations in different environments, cultures, and countries. It can also be used by stakeholders (e.g., city planners) to consider people's opinions of local design. © 2013 Society for Conservation Biology.",City dwellers; Connection to nature; Conservation psychology; Ecosystem services; Perceptions; Species diversity; Urban ecology,"Shwartz A., Cheval H., Simon L., Julliard R.",10.1111/cobi.12057,16.55,22.82
-1,105,17.0,2010,Article,Study on building plan for enhancing the social health of public apartments,"Mass-produced in a short period of time, Korea's public apartments contributed to easing the housing anxiety of the common people. Nonetheless, they also gave rise to problems of social exclusion and conflict, becoming undesirable facilities that weakened social health. This study examined ways of producing an improved building plan that can raise the level of social health of public apartments, which were consistently built in the past but will no doubt continue to be developed in the future. For this study, the survey method was employed through a questionnaire with visual contents especially developed to raise the level of social health based on two ideas. One was to increase the possibility of social interaction among residents, and the other was to increase opportunities for residents to interact with society as well as for their social integration. The results showed that residents had mostly favorable views on the proposed plans: in particular, they favored highly the formation of a lobby in each apartment building as a venue for social interaction. They also responded very favorably to the plan of creating within the buildings spare space that will be used not only to promote a communal culture, but to open to outside society as well for integration. This study showed vital ideas to ensure the recovery of the residential function of promoting social health in the public apartments of Korea. It has significance in inspiring an innovative approach to allow social mixture in a relatively different feasible manner from the conventional approach. © 2009 Elsevier Ltd. All rights reserved.",Building plan; Public apartments; Social health; Social sustainability,"Lee Y., Kim K., Lee S.",10.1016/j.buildenv.2009.11.017,16.23,22.27
-1,106,17.0,2006,Review,How to manage Urban school districts,"One of the biggest management challenges anywhere is how to improve student performance in urban public schools in the United States. There has been no shortage of proposed solutions: Find great principals and give them power; create competitive markets with charters, vouchers, and choice; establish small schools to ensure that students receive sufficient attention-the list goes on. Although these approaches have created positive changes in individual schools, they have failed to produce a single high-performing urban school system. In this article, the authors, who are members of Harvard University's Public Education Leadership Project (PELP), explain why. One reason, they say, is that educators, researchers, and policy makers see the district office, which oversees all the schools in a district, as part of the problem rather than a crucial part of the solution-and this is a mistake. The district office plays an important role in developing strategies, identifying and spreading best practices, developing leadership capabilities at all levels, building information systems to monitor student improvement, and holding people accountable for results. The authors propose a holistic framework that district leaders can use to develop an improvement strategy and build coherent organizations to implement it. The framework is based on three beliefs. First, school systems need their own management models; they cannot simply import them from the business world. Second, ""the customer"" is the student; therefore, urban districts need to focus on improving teaching and learning in every classroom at every school. Third, district leaders must design their organizations so that all the components-culture, systems and structures, resources, and mechanisms for managing stakeholders and the external environment-reinforce one another and support the implementation of the strategy across schools.",,"Childress S., Elmore R., Grossman A.",,17.92,20.1
-1,107,16.0,2019,Article,Streets and social life in cities: a taxonomy of sociability,"Evident in the urban revival of North American cities are planning and design strategies focused on attracting the downtown worker, the tourist, the conventioneer and the newly implanted suburbanite. In this wave of revival, many groups are marginalized, the reclaimed public space is often sanitized, gentrified and fortified, and not inclusive. However, there are urban public spaces that defy or at least resist these trends. Examining urban neighbourhood main streets reveals that even though the contemporary urban street can never be an unregulated place of unconstrained diversity, there are streets that counter the prevalent culture of consumption, and one can find visible signs of spontaneity and diversity of people and activities, and genuine social life. Using research in urban sociology, a taxonomy for sociability is developed, and the existing range of classifications of outdoor social activities is expanded. Through empirical examination, this paper explains how these streets perform as social spaces—how sociability is enacted, and what is the nature of planning, design and management, which supports social behaviours. Finally, the research emphasizes the role of the street as an ordinary public space in creating affordances for everyday social contacts that are crucial to personal well-being and social cohesion. © 2018, Springer Nature Limited.",Main streets; Public space; Sociability; Social life; Taxonomy; Urban design,Mehta V.,10.1057/s41289-018-0069-9,17.91,21.46
0,108,16.0,2018,Article,"How do care home staff understand, manage and respond to agitation in people with dementia? A qualitative study","Objectives Little is known about how care home staff understand and respond to distress in residents living with dementia labelled as agitation. The aim of this study was to describe how care home staff understand and respond to agitation and the factors that determine how it is managed. Design We conducted a qualitative thematic analysis. Setting We recruited staff from six care homes in South East England including residential and nursing homes of differing sizes run by both the private and charity sector and located in urban and rural areas. Participants We interviewed 25 care home staff using purposive sampling to include staff of either sex, differing age, ethnicity, nationality and with different roles and experience. Results We identified four overarching themes: (1) behaviours expressing unmet need; (2) staff emotional responses to agitation; (3) understanding the individual helps and (4) constraints on staff responses. Staff struggled with the paradox of trying to connect with the personhood of residents while seeing the person as separate to and, therefore, not responsible for their behaviours. Staff often felt powerless, frightened and overwhelmed, and their responses were constrained by care home structures, processes and a culture of fear and scrutiny. Conclusions Responding to agitation expressed by residents was not a linear process and staff faced tensions and dilemmas in deciding how to respond, especially when initial strategies were unsuccessful or when attempts to respond to residents' needs were inhibited by structural and procedural constraints in the care home. Future trials of psychosocial interventions should support staff to identify and respond to residents' unmet needs and include how staff can look after themselves. © 2018 Author(s).",agitation; care homes; care staff; Dementia; psychosocial interventions,"Rapaport P., Livingston G., Hamilton O., Turner R., Stringer A., Robertson S., Cooper C.",10.1136/bmjopen-2018-022260,18.43,18.5
0,109,16.0,1990,Article,"Adolescents, sex and injecting drug use: Risks for HIV infection","In this paper we present data on the HIV-related risks for adolescents growing up in an area where injecting drug use is prevalent and HIV infection has been identified among local injecting drug users. We report on young peoples’ knowledge, attitudes and perceptions of drug use and injectors; HIV and AIDS; sex, safer sex and condom use. These adolescents had an extensive and practically oriented knowledge of illicit drugs and drug injectors. The majority of adolescents contacted had an unsophisticated but approximate understanding of HIV transmission dynamics and how to guard against infection. Our data suggest that many adolescents find issues relating to sex awkward, embarrassing and difficult subjects for discussion. In a final section we consider some of the policy implications of our work focussing in particular on the prevention of injecting, the promotion of condom use, and the necessity of avoiding a focus upon risk groups. © 1990, Taylor & Francis Group, LLC. All rights reserved.",,"Barnard M., McKeganey N.",10.1080/09540129008257721,19.22,18.25
0,110,15.0,2016,Article,"Illicit and injecting drug use among Indigenous young people in urban, regional and remote Australia","Introduction and Aims: To examine patterns of illicit drug use among Australian Indigenous young people, identify correlates of frequent use separately in urban, regional and remote settings and characterise those who inject. Design and Method: Cross-sectional design at 40 Indigenous events. Self-complete surveys were administered to Indigenous people aged 16–29 years using mobile devices. Results: 2,877 participants completed the survey. One in five reported using cannabis at least weekly in the previous year, but the use of other drugs was less prevalent. Patterns of drug use were largely similar across regions, although more participants in urban and regional areas reported using ecstasy (12% vs 11% vs 5%) and cocaine (6% vs 3% vs 1%) and more reported weekly cannabis use (18% vs 22% vs 14%). Injecting was rare (3%) but those who did inject reported a high incidence of needle sharing (37%). Methamphetamine (37%), heroin (36%) and methadone (26%) were the most commonly injected drugs, and injecting was related to prison experience (AOR 5.3 95% CI 2.8–10.0). Discussion and Conclusion: Attention is needed in relation to cannabis use, particularly among those Indigenous young people living in regional and urban settings. Also, although injecting is uncommon, it is associated with prison involvement. Priority must be given to reducing the numbers of Indigenous youth entering justice settings, delaying the age at first entry to justice settings, and reducing the risk of BBV acquisition while in custody through, for example, prison-based NSP, BBV education, and Indigenous-specific treatment that emphasises connection to country and culture. [Bryant J, Ward J, Wand H, Byron K, Bamblett A, Waples-Crowe P, Betts S, Coburn T, Delaney-Thiele D, Worth H, Kaldor J, Pitts M. Illicit and injecting drug use among Indigenous young people in urban, regional and remote Australia. Drug Alcohol Rev 2016;35:447–455]. © 2015 Australasian Professional Society on Alcohol and other Drugs",Australia; illicit drug use; Indigenous; injecting drug use; young people,"Bryant J., Ward J., Wand H., Byron K., Bamblett A., Waples-Crowe P., Betts S., Coburn T., Delaney-Thiele D., Worth H., Kaldor J., Pitts M.",10.1111/dar.12320,18.97,18.12
