DocId,key-phrases
310,"['open public space', 'public square case', 'new public space', 'public square', 'urban design']"
311,"['old Polish city', 'urbanized space', 'Polish city', 'construction history', 'important building']"
312,"['disability', 'warning system', 'unified warning system', 'disability move', 'blindness']"
313,"['local revitalization programme', 'local revitalization', 'town attractiveness', 'revitalization programme', 'town']"
314,"['Slovak bank building', 'Czechoslovak government', 'Slovak bank', 'Slovak part', 'bank architecture']"
315,"['Belfast dwells', 'Irish oral culture', 'outwith Troubled narrative', 'Troubled narrative', 'everyday story']"
316,"['sustainable floating village', 'sustainable floating community', 'floating village', 'ecotourism development', 'tourism development']"
317,"['Balinese culture', 'Balinese society', 'Balinese society refers', 'cultural conservation', 'bali']"
318,"['Modern urban life', 'urban life', 'city planning', 'city planning process', 'urban context']"
319,"['Architectural conservation', 'architectural heritage', 'local architectural heritage', 'cultural identity', 'human culture']"
320,"['study urban sprawl', 'urban sprawl', 'social urbanism', 'urban growth', 'urban sprawl finish']"
321,"['urban spectacle', 'festival', 'urban semantics', 'cultural expression', 'urban environment']"
322,"['governance', 'governance practice', 'public policy strategy', 'public administration', 'economic development']"
323,"['ICT enable indicator', 'city transformation', 'city', 'city towards', 'Indian prospective']"
324,"['Jagalchi Market building', 'Market building', 'historic seafood market', 'Market Modernization project', 'Market modernization']"
325,"['urban periphery', 'architectural project', 'regeneration project', 'planning implementation', 'design']"
326,"['contemporary public space', 'architecture humanization', 'Contemporary library', 'library', 'architecture']"
327,"['contemporary globalization', 'globalization', 'global study', 'socioscapes', 'international relation']"
328,"['urbanity understood', 'new urbanity', 'everyday urbanism', 'cultural urban study', 'cultural urban']"
329,"['dystopian city', 'urban geographer opine', 'urban space', 'urban area', 'cityscape']"
330,"['Wind flow prediction', 'wind environment', 'Wind flow', 'urban building complex', 'urban building']"
331,"['initiative Cycling', 'urban landscape', 'local society', 'Cycling', 'elderly people']"
332,"['human mobility system', 'human mobility', 'mobility model', 'smart transportation', 'mobility system']"
333,"['Smart energy dorm', 'Bartolomeo student dorm', 'energy dorm', 'university student residence', 'student residence']"
334,"['sustainable urban environment', 'landscape design', 'sustainable environment', 'human environment', 'landscape']"
335,"['town reconstruction', 'tsunami disaster prevention', 'east Japan earthquake', 'Japan earthquake', 'disaster prevention']"
336,"['urban space design', 'urban design criterion', 'urban public space', 'different urban space', 'urban open space']"
337,"['urban planning occur', 'city building', 'marginalized periphery', 'capital', 'different city']"
338,"['public space', 'contemporary city', 'city', 'urban resource', 'civic culture']"
339,"['planning culture', 'city culture', 'town planner', 'cultural politics', 'culture']"
340,"['placemaking', 'urban landscape', 'urban planning process', 'Urban planner', 'Introduction landscape']"
341,"['everyday public space', 'neighborhood legitimacy', 'Latino neighborhood', 'neighborhood resident feel', 'neighborhood change']"
342,"['contemporary creative placemaking', 'Creative placemaking', 'placemaking', 'art center', 'creative crucible']"
343,"['architectural space', 'Today architectural space', 'architectural concept', 'contemporary information technology', 'social interaction technology']"
344,"['Modern house type', 'traditional house type', 'house improvement', 'traditional house', 'house improvement process']"
345,"['industrial society', 'mining city', 'urban development', 'future urban development', 'Industry']"
346,"['small bathroom', 'bathroom transformation', 'little bathroom space', 'bathroom space', 'bathroom product']"
347,"['modern architecture', 'Modern Movement heritage', 'old structure', 'renovation', 'many valuable building']"
348,"['Indian city', 'urban development policy', 'urban growth', 'city', 'development policy']"
349,"['architectural style', 'Persian community', 'people culture', 'style', 'art']"
350,"['Islamic world', 'architectural work', 'Iranian nation', 'early seventh century', 'housing']"
351,"['historical district soundscape', 'district soundscape', 'urban cultural ecology', 'historic district characteristic', 'urban historic district']"
352,"['Chinese architectural design', 'building design', 'residential design', 'modern residential design', 'architectural design']"
353,"['urban life', 'perplexing city', 'sustainability', 'urban planning', 'livability project']"
354,"['environmental health management', 'environmental health', 'urban environment design', 'environmental pollution effect', 'heavy metal pollution']"
355,"['public space activization', 'public space creation', 'attractive public space', 'city space attractiveness', 'city centre space']"
356,"['urban rail corridor', 'urban rail', 'Several commuter rail', 'rail corridor', 'commuter rail']"
357,"['cement catalyst', 'recycle epoxy resin', 'mortar cement catalyst', 'polymer composite membrane', 'photocatalytic degradation']"
358,"['city space', 'urban reality', 'ConnectiCity initiative', 'pervasive system', 'architect']"
359,"['healthy city issue', 'healthy city', 'Healthy City project', 'city urban environment', 'urban development']"
360,"['cultural heritage protection', 'traditional culture protection', 'heritage protection', 'Qijiang ancient town', 'culture protection measure']"
361,"['urban transformation', 'implemented urban transformation', 'urban transformation implementation', 'urban transformation project', 'urban transformation policy']"
362,"['Arabian Gulf city', 'Gulf city', 'urban identity', 'Bahrain', 'urban healing agenda']"
363,"['interactive city', 'Ambient medium', 'modern urban environment', 'urban environment', 'environment']"
364,"['characteristic dwelling protection', 'nationality characteristic dwelling', 'traditional folk residence', 'characteristic dwelling', 'traditional residential architecture']"
365,"['architectural difference', 'architecture object', 'city shape', 'culture', 'orient']"
366,"['urban space axis', 'traditional urban axis', 'new urban space', 'urban axis', 'space axis']"
367,"['Intercultural landscape', 'intercultural place', 'cultural literacy framework', 'contemporary urban centre', 'landscape architect']"
368,"['global downtowns', 'heterogeneous downtown today', 'global downtown', 'downtown lifestyle', 'urban anthropology']"
369,"['city square design', 'square design', 'style line design', 'city square', 'line design concept']"
370,"['urban design contribute', 'Good architecture', 'socialization', 'surrounding development', 'sociability']"
371,"['traditional urban scene', 'Australian architecture', 'urban renewal', 'modern city begin', 'commercial pedestrian street']"
372,"['square design concept', 'new square design', 'city appearance', 'city square', 'heritage city']"
373,"['Indigenous knowledge refers', 'different indigenous knowledge', 'indigenous knowledge', 'source Indigenous knowledge', 'indigenous knowledge feature']"
374,"['citizenship education', 'citizen orientation', 'citizenship law', 'word citizen', 'citizenship']"
375,"['Calligraphy art', 'calligraphy', 'Calligraphy art play', 'poetic dwelling', 'urban living environment']"
376,"['traffic environmental problem', 'urban traffic environment', 'urban traffic culture', 'traffic environment improvement', 'Urban environmental management']"
377,"['European Capital', 'Liverpool', 'Capital', 'cultural heritage', 'urban geography']"
378,"['livable environmental evaluation', 'urban planning', 'environmental evaluation', 'livable city', 'urban science']"
379,"['nomadism', 'nomadic national identity', 'Mongolian pastoralists', 'urban periphery', 'nomad']"
380,"['Change management project', 'project management', 'management project', 'project manager', 'Change management']"
381,"['Aboriginal songwriter', 'aboriginal culture', 'indigenous people', 'aboriginal', 'museum']"
382,"['Taiwan Indigenous TV', 'Indigenous TV', 'mainstream Taiwanese society', 'Taiwanese society', 'TV station']"
383,"['Indigenous movement', 'aboriginal affair', 'council', 'habitation', 'government']"
384,"['cartographic information', 'satellite image processing', 'geomatics technology', 'cartographic data', 'cartographic data base']"
385,"['traditional theatre', 'theatre', 'theatre practice', 'culture', 'urban planning composition']"
386,"['civil engineering history', 'civil engineer construct', 'century suspension bridge', 'meter bridge', 'suspension bridge']"
387,"['long beach', 'wide beach', 'Angeles basin', 'Los Angeles basin', 'beach']"
388,"['urban pattern', 'major urban plaza', 'designer personal perception', 'designed space', 'design concept']"
389,"['water management plan', 'water management', 'Bangladesh perspective', 'water resource', 'decentralized water management']"
390,"['public transport company', 'activity centre', 'transport service', 'transport company', 'attraction park']"
391,"['natural scenery city', 'natural scenery resort', 'scenery city', 'urban ecosystem', 'scenery resort']"
392,"['water authority persuasiveness', 'water authority', 'water service', 'population towards authority', 'governance']"
393,"['Tokyo life', 'contemporary urban life', 'urban environment', 'urban life', 'city']"
394,"['beautiful cosmopolitan city', 'many tragedy', 'tragedy', 'war', 'present war']"
395,"['housing pattern', 'Housing provision', 'Housing provision mechanism', 'ismailia project', 'new development scheme']"
